"";"accession";"name";"go_name"
"224";"P27797";"CALR_HUMAN";"F:unfolded protein binding, P:cell cycle arrest, C:endocytic vesicle lumen, P:positive regulation of gene expression, P:protein localization to nucleus, P:protein export from nucleus, P:negative regulation of transcription from RNA polymerase II promoter, F:protein binding involved in protein folding, P:chaperone-mediated protein folding, P:response to testosterone, P:peptide antigen assembly with MHC class I protein complex, F:zinc ion binding, F:hormone binding, C:acrosomal vesicle, P:regulation of meiosis, P:negative regulation of translation, F:mRNA binding, C:nucleus, P:cardiac muscle cell differentiation, P:antigen processing and presentation of exogenous peptide antigen via MHC class I, TAP-dependent, C:cytosol, P:positive regulation of cell cycle, C:extracellular space, C:endoplasmic reticulum lumen, C:perinuclear region of cytoplasm, P:activation of signaling protein activity involved in unfolded protein response, F:chaperone binding, P:response to estradiol, C:Golgi apparatus, P:protein maturation by protein folding, P:cellular senescence, P:positive regulation of DNA replication, C:external side of plasma membrane, P:response to drug, P:positive regulation of dendritic cell chemotaxis, F:complement component C1q binding, P:positive regulation of cell proliferation, P:post-translational protein modification, F:iron ion binding, F:androgen receptor binding, P:protein N-linked glycosylation via asparagine, P:positive regulation of substrate adhesion-dependent cell spreading, C:sarcoplasmic reticulum lumen, P:negative regulation of retinoic acid receptor signaling pathway, C:proteinaceous extracellular matrix, F:carbohydrate binding, P:negative regulation of intracellular steroid hormone receptor signaling pathway, C:polysome, F:calcium ion binding, F:DNA binding, P:cortical actin cytoskeleton organization, P:sequestering of calcium ion, C:MHC class I peptide loading complex, P:protein stabilization, P:positive regulation of phagocytosis, P:cellular response to lithium ion, C:extracellular vesicular exosome, P:spermatogenesis, F:peptide binding, C:cell surface, P:regulation of apoptotic process, P:glucocorticoid receptor signaling pathway, P:negative regulation of neuron differentiation, C:integral component of lumenal side of endoplasmic reticulum membrane"
"225";"O43852";"CALU_HUMAN";"C:endoplasmic reticulum, C:extracellular region, F:calcium ion binding, P:platelet degranulation, C:melanosome, C:sarcoplasmic reticulum lumen, C:Golgi apparatus, P:platelet activation"
"226";"P27824";"CALX_HUMAN";"P:aging, C:melanosome, P:protein secretion, C:endoplasmic reticulum lumen, C:dendritic spine, P:chaperone-mediated protein folding, P:antigen processing and presentation of exogenous peptide antigen via MHC class II, P:protein N-linked glycosylation via asparagine, F:calcium ion binding, P:clathrin-mediated endocytosis, C:protein complex, C:neuronal cell body, C:ribosome, C:dendrite cytoplasm, P:synaptic vesicle endocytosis, C:integral component of lumenal side of endoplasmic reticulum membrane, P:post-translational protein modification, P:protein folding, P:antigen processing and presentation of peptide antigen via MHC class I, C:axon"
"227";"P07384";"CAN1_HUMAN";"F:calcium ion binding, C:extracellular vesicular exosome, P:receptor catabolic process, C:plasma membrane, P:positive regulation of cell proliferation, P:proteolysis, F:calcium-dependent cysteine-type endopeptidase activity, C:cytosol"
"228";"P17655";"CAN2_HUMAN";"C:nucleus, P:myoblast fusion, F:cytoskeletal protein binding, P:protein autoprocessing, P:response to hypoxia, P:cellular response to amino acid stimulus, C:dendrite, P:regulation of cytoskeleton organization, F:calcium ion binding, C:cytosol, C:chromatin, F:calcium-dependent cysteine-type endopeptidase activity, P:blastocyst development, C:plasma membrane, P:proteolysis involved in cellular protein catabolic process, C:cortical actin cytoskeleton, C:extracellular vesicular exosome"
"229";"Q86VP6";"CAND1_HUMAN";"C:cytoplasm, C:cullin-RING ubiquitin ligase complex, P:negative regulation of catalytic activity, P:cell differentiation, P:positive regulation of RNA polymerase II transcriptional preinitiation complex assembly, C:nucleus, P:protein ubiquitination, C:extracellular vesicular exosome, P:SCF complex assembly"
"230";"Q01518";"CAP1_HUMAN";"C:cortical actin cytoskeleton, P:signal transduction, P:establishment or maintenance of cell polarity, P:ameboidal cell migration, P:platelet degranulation, P:platelet activation, P:actin cytoskeleton organization, C:plasma membrane, P:receptor-mediated endocytosis, P:axon guidance, C:extracellular vesicular exosome, P:activation of adenylate cyclase activity"
"231";"P40121";"CAPG_HUMAN";"C:cytoplasm, C:nuclear membrane, P:protein complex assembly, C:nucleolus, C:melanosome, P:cell projection assembly, C:extracellular vesicular exosome, C:F-actin capping protein complex, P:barbed-end actin filament capping"
"232";"Q14444";"CAPR1_HUMAN";"C:cytosol, C:cytoplasmic mRNA processing body, P:negative regulation of translation, C:dendrite, C:cytoplasmic stress granule, F:RNA binding, P:positive regulation of dendritic spine morphogenesis, P:positive regulation of dendrite morphogenesis, C:integral component of plasma membrane"
"233";"P47756";"CAPZB_HUMAN";"F:actin binding, P:blood coagulation, P:neuron projection development, P:cytoskeleton organization, P:actin cytoskeleton organization, P:regulation of cell morphogenesis, C:F-actin capping protein complex, C:Z disc, C:extracellular vesicular exosome, P:negative regulation of microtubule polymerization, C:cortical cytoskeleton, C:cytosol, C:lamellipodium, C:intercalated disc, C:acrosomal vesicle, C:WASH complex, P:barbed-end actin filament capping, P:cellular component movement, P:muscle fiber development, P:lamellipodium assembly, C:membrane, P:regulation of protein kinase C signaling"
"234";"Q9NXV6";"CARF_HUMAN";"P:positive regulation of signal transduction, C:granular component, F:RNA binding, F:p53 binding, P:regulation of protein stability, C:nucleoplasm, P:negative regulation of cell growth"
"235";"Q86X55";"CARM1_HUMAN";"P:cellular lipid metabolic process, P:negative regulation of protein binding, P:regulation of intracellular estrogen receptor signaling pathway, F:histone methyltransferase activity (H3-R17 specific), P:small molecule metabolic process, P:transcription, DNA-templated, F:ligand-dependent nuclear receptor transcription coactivator activity, P:pathogenesis, P:positive regulation of fat cell differentiation, F:protein-arginine omega-N asymmetric methyltransferase activity, P:positive regulation of cell proliferation, F:histone acetyl-lysine binding, P:intracellular estrogen receptor signaling pathway, P:viral process, P:endochondral bone morphogenesis, C:cytosol, P:regulation of transcription, DNA-templated, P:histone H3-R2 methylation, F:transcription regulatory region DNA binding, C:nucleoplasm, P:response to cAMP, F:beta-catenin binding, P:regulation of growth plate cartilage chondrocyte proliferation"
"236";"P55212";"CASP6_HUMAN";"F:cysteine-type endopeptidase activity, P:proteolysis, P:epithelial cell differentiation, C:nucleoplasm, P:cellular component disassembly involved in execution phase of apoptosis, C:cytosol"
"237";"P04040";"CATA_HUMAN";"P:kidney development, P:response to hypoxia, F:NADP binding, P:cholesterol metabolic process, C:endoplasmic reticulum, P:hemoglobin metabolic process, C:peroxisomal matrix, F:aminoacylase activity, P:negative regulation of apoptotic process, P:positive regulation of NF-kappaB transcription factor activity, F:catalase activity, P:response to hyperoxia, P:hydrogen peroxide catabolic process, P:negative regulation of NF-kappaB transcription factor activity, F:protein homodimerization activity, P:triglyceride metabolic process, F:metal ion binding, C:Golgi apparatus, C:lysosome, P:positive regulation of phosphatidylinositol 3-kinase signaling, C:cytosol, P:UV protection, P:cellular response to growth factor stimulus, C:peroxisomal membrane, P:aerobic respiration, P:ureteric bud development, P:response to vitamin E, F:heme binding, P:positive regulation of cell division, P:protein homotetramerization, P:menopause, P:purine nucleobase metabolic process, C:mitochondrial intermembrane space, C:plasma membrane, P:purine nucleotide catabolic process"
"238";"P07858";"CATB_HUMAN";"P:regulation of catalytic activity, C:endolysosome lumen, P:cellular response to thyroid hormone stimulus, P:collagen catabolic process, P:innate immune response, C:melanosome, C:perinuclear region of cytoplasm, P:extracellular matrix disassembly, F:cysteine-type endopeptidase activity, P:proteolysis, P:epithelial cell differentiation, C:extracellular vesicular exosome, C:mitochondrion, C:extracellular space, P:regulation of apoptotic process, C:nucleolus, P:toll-like receptor signaling pathway"
"239";"P53634";"CATC_HUMAN";"F:cysteine-type peptidase activity, F:chloride ion binding, P:positive regulation of apoptotic signaling pathway, C:Golgi apparatus, P:immune response, P:T cell mediated cytotoxicity, P:positive regulation of peptidase activity, P:proteolysis, C:extracellular vesicular exosome, C:lysosome, P:aging, F:peptidase activator activity involved in apoptotic process, F:serine-type endopeptidase activity, C:endoplasmic reticulum, P:response to organic substance"
"240";"P07339";"CATD_HUMAN";"C:extracellular vesicular exosome, P:antigen processing and presentation of exogenous peptide antigen via MHC class II, P:proteolysis, C:melanosome, P:collagen catabolic process, P:extracellular matrix disassembly, P:autophagic vacuole assembly, C:mitochondrion, C:extracellular space, C:lysosomal lumen, P:cell death, F:aspartic-type endopeptidase activity"
"241";"P52907";"CAZA1_HUMAN";"P:innate immune response, C:F-actin capping protein complex, P:protein complex assembly, C:WASH complex, P:cellular component movement, C:extracellular vesicular exosome, C:cytosol, P:actin cytoskeleton organization, P:blood coagulation, F:actin binding, P:actin filament capping"
"242";"P47755";"CAZA2_HUMAN";"C:WASH complex, P:innate immune response, P:blood coagulation, C:cortical cytoskeleton, P:actin filament capping, P:protein complex assembly, C:extracellular vesicular exosome, C:membrane, P:cellular component movement, P:actin cytoskeleton organization, C:cytosol, C:F-actin capping protein complex"
"243";"P16152";"CBR1_HUMAN";"C:extracellular vesicular exosome, F:carbonyl reductase (NADPH) activity, P:vitamin K metabolic process, C:cytosol, F:oxidoreductase activity, acting on NAD(P)H, quinone or similar compound as acceptor, F:15-hydroxyprostaglandin dehydrogenase (NADP+) activity, P:cyclooxygenase pathway, F:prostaglandin-E2 9-reductase activity, P:drug metabolic process, P:epithelial cell differentiation"
"244";"P35520";"CBS_HUMAN";"P:superoxide metabolic process, P:L-cysteine catabolic process, C:nucleolus, P:maternal process involved in female pregnancy, P:blood vessel remodeling, P:regulation of blood vessel size, P:cysteine biosynthetic process from serine, P:regulation of cGMP metabolic process, P:endochondral ossification, P:negative regulation of apoptotic process, F:adenyl nucleotide binding, P:regulation of JUN kinase activity, F:cystathionine beta-synthase activity, P:response to folic acid, F:heme binding, F:metal ion binding, F:modified amino acid binding, P:cellular nitrogen compound metabolic process, P:cysteine biosynthetic process via cystathionine, P:cerebellum morphogenesis, P:L-serine catabolic process, F:pyridoxal phosphate binding, P:homocysteine catabolic process, P:cartilage development involved in endochondral bone morphogenesis, P:transsulfuration, C:cytosol, F:protein homodimerization activity, P:cellular response to hypoxia, P:hydrogen sulfide biosynthetic process"
"245";"Q13185";"CBX3_HUMAN";"C:nuclear inner membrane, P:chromatin remodeling, P:negative regulation of transcription, DNA-templated, C:spindle, C:nuclear euchromatin, C:nuclear centromeric heterochromatin, C:condensed chromosome, centromeric region, P:transcription, DNA-templated"
"246";"Q96CT7";"CC124_HUMAN";"P:cell cycle, P:cell division, C:cytoplasm, C:microtubule organizing center, C:midbody"
"247";"Q8IX12";"CCAR1_HUMAN";"C:perinuclear region of cytoplasm, C:nucleoplasm, F:ligand-dependent nuclear receptor transcription coactivator activity, P:regulation of transcription, DNA-templated, P:apoptotic process, P:transcription, DNA-templated, P:cell cycle, F:nucleic acid binding, P:mRNA splicing, via spliceosome"
