"";"X";"protein.acs";"X.1";"protein.g";"ID";"Description";"Gene";"global.peptide.count";"global.spectra.count";"global.dNSAF";"peptide.count.P5838.1.id.csv";"peptide.count.P5838.2.id.csv";"peptide.count.P5839.1.id.csv";"peptide.count.P5839.2.id.csv";"spectra.count.P5838.1.id.csv";"spectra.count.P5838.2.id.csv";"spectra.count.P5839.1.id.csv";"spectra.count.P5839.2.id.csv";"dNSAF.P5838.1.id.csv";"dNSAF.P5838.2.id.csv";"dNSAF.P5839.1.id.csv";"dNSAF.P5839.2.id.csv";"Go.Cc";"norm.sc"
"466";466;"P16219";"P16219";"P16219";"ACADS_HUMAN";"Short-chain specific acyl-CoA dehydrogenase, mitochondrial";"ACADS";2;5;0,000106287143518976;1;1;2;1;1;1;2;1;0,000116017742273537;0,000117190199380432;0,000213750885200223;0,000106777513992297;"mitochondrion, mitochondrial membrane, mitochondrial matrix";0,000115724667870203
"470";470;"P16615";"P16615-1,P16615-2,P16615-3,P16615-4,P16615-5";"P16615-1,P16615-2,P16615-3,P16615-4,P16615-5";"AT2A2_HUMAN";"Sarcoplasmic/endoplasmic reticulum calcium ATPase 2";"ATP2A2";9;21;4,41265050732333e-05;4;7;3;6;5;7;3;6;NA;NA;NA;NA;"sarcoplasmic reticulum, sarcoplasmic reticulum membrane, endoplasmic reticulum membrane, membrane, integral component of plasma membrane, intracellular membrane-bounded organelle, platelet dense tubular network membrane";0,000486043605054854
"471";471;"P16885";"P16885";"P16885";"PLCG2_HUMAN";"1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase gamma-2";"PLCG2";5;10;6,92336808376571e-05;2;NA;4;2;2;NA;6;2;7,55720313307467e-05;NA;0,000208850667278637;6,95531000234409e-05;"plasma membrane, cytosol, extracellular vesicular exosome";0,000231449335740406
"473";473;"P16949";"P16949-1";"P16949-1";"STMN1_HUMAN";"Stathmin";"STMN1";13;60;0,00352673582253569;10;11;12;11;12;15;20;13;NA;NA;NA;NA;"membrane, cytosol, microtubule, intracellular, extracellular vesicular exosome";0,00138869601444244
"477";477;"P17568";"P17568";"P17568";"NDUB7_HUMAN";"NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 7";"NDUFB7";2;2;0,000127854899649104;NA;2;NA;NA;NA;2;NA;NA;NA;0,000704852002112964;NA;NA;"mitochondrial inner membrane, mitochondrion, mitochondrial intermembrane space, mitochondrial respiratory chain complex I";4,62898671480813e-05
"478";478;"P17612";"P17612-1,P17612-2,P22694-1,P22694-2,P22694-3,P22694-4,P22694-5,P22694-6,P22694-7,P22694-9";"P17612-1,P17612-2,P22694-1,P22694-2,P22694-3,P22694-4,P22694-5,P22694-6,P22694-7,P22694-9";"KAPCA_HUMAN, KAPCB_HUMAN";"cAMP-dependent protein kinase catalytic subunit alpha, cAMP-dependent protein kinase catalytic subunit beta";"PRKACA, PRKACB";1;1;2,49517396751101e-06;NA;NA;1;NA;NA;NA;1;NA;NA;NA;NA;NA;"AMP-activated protein kinase complex, centrosome, calcium channel complex, cAMP-dependent protein kinase complex, cilium, cytosol, sperm midpiece, plasma membrane, mitochondrion, nucleus, neuromuscular junction";2,31449335740406e-05
"479";479;"P17655";"P17655-1,P17655-2";"P17655-1,P17655-2";"CAN2_HUMAN";"Calpain-2 catalytic subunit";"CAPN2";3;5;3,12787879498701e-05;1;NA;1;3;1;NA;1;3;NA;NA;NA;NA;"cytosol, Golgi apparatus, cytoplasm, endoplasmic reticulum, extracellular vesicular exosome, cortical actin cytoskeleton, chromatin, dendrite, pseudopodium, nucleus, perinuclear endoplasmic reticulum, plasma membrane, membrane raft";0,000115724667870203
"480";480;"P17706";"P17706-1,P17706-2,P17706-3";"P17706-1,P17706-2,P17706-3";"PTN2_HUMAN";"Tyrosine-protein phosphatase non-receptor type 2";"PTPN2";1;1;7,03458684816356e-06;1;NA;NA;NA;1;NA;NA;NA;NA;NA;NA;NA;"nucleus, nucleoplasm, endoplasmic reticulum-Golgi intermediate compartment, endoplasmic reticulum, plasma membrane";2,31449335740406e-05
"487";487;"P18085";"P18085";"P18085";"ARF4_HUMAN";"ADP-ribosylation factor 4";"ARF4";5;19;0,00128334399153316;4;5;5;5;4;5;5;5;0,00143397929450092;0,00173133722842242;0,00188905643420469;0,00168261284228716;"ruffle membrane, Golgi apparatus, cytosol, extracellular vesicular exosome";0,000439753737906772
"489";489;"P18206";"P18206-1,P18206-2";"P18206-1,P18206-2";"VINC_HUMAN";"Vinculin";"VCL";21;49;0,000189217359202918;10;8;16;12;10;8;17;14;NA;NA;NA;NA;"focal adhesion, cytoskeleton, costamere, extracellular region, fascia adherens, cell-substrate junction, cell-cell junction, cytosol, adherens junction, protein complex, extracellular vesicular exosome, plasma membrane, actin cytoskeleton, cell-cell adherens junction";0,00113410174512799
"490";490;"P18464";"P18464,P30490,P30491,P30498,P30685";"P18464,P30490,P30491,P30498,P30685";"1B35_HUMAN, 1B51_HUMAN, 1B52_HUMAN, 1B53_HUMAN, 1B78_HUMAN";"HLA class I histocompatibility antigen, B-35 alpha chain, HLA class I histocompatibility antigen, B-51 alpha chain, HLA class I histocompatibility antigen, B-52 alpha chain, HLA class I histocompatibility antigen, B-53 alpha chain, HLA class I histocompatibility antigen, B-78 alpha chain";"HLA-B";0;0;NA;0;0;0;0;0;0;0;0;NA;NA;NA;NA;"Golgi membrane, phagocytic vesicle membrane, early endosome membrane, ER to Golgi transport vesicle membrane, plasma membrane, MHC class I protein complex, cell surface, integral component of lumenal side of endoplasmic reticulum membrane";0
"491";491;"P18465";"P18465";"P18465";"1B57_HUMAN";"HLA class I histocompatibility antigen, B-57 alpha chain";"HLA-B";0;0;NA;0;0;0;0;0;0;0;0;NA;NA;NA;NA;"ER to Golgi transport vesicle membrane, early endosome membrane, integral component of lumenal side of endoplasmic reticulum membrane, MHC class I protein complex, Golgi membrane, plasma membrane, phagocytic vesicle membrane, cell surface";0
"494";494;"P18858";"P18858";"P18858";"DNLI1_HUMAN";"DNA ligase 1";"LIG1";1;3;2,85899693992284e-05;1;NA;1;1;1;NA;1;1;5,20123066558186e-05;NA;4,79136913506485e-05;4,78697886450777e-05;"nucleus, Golgi apparatus, chromosome, mitochondrion, intracellular membrane-bounded organelle, nucleoplasm";6,94348007221219e-05
"496";496;"P19367";"P19367-1,P19367-2,P19367-3,P19367-4";"P19367-1,P19367-2,P19367-3,P19367-4";"HXK1_HUMAN";"Hexokinase-1";"HK1";5;15;4,15458710173847e-05;4;4;3;2;4;4;4;3;NA;NA;NA;NA;"cytosol, mitochondrion, membrane raft, mitochondrial outer membrane";0,00034717400361061
"498";498;"P19404";"P19404";"P19404";"NDUV2_HUMAN";"NADH dehydrogenase [ubiquinone] flavoprotein 2, mitochondrial";"NDUFV2";4;9;0,00031655640816736;3;2;1;3;3;2;1;3;0,000575895298996353;0,000387810137708739;0,000176838081731911;0,000530028141744896;"mitochondrial respiratory chain complex I, mitochondrial inner membrane, mitochondrion";0,000208304402166366
"503";503;"P20073";"P20073-1,P20073-2";"P20073-1,P20073-2";"ANXA7_HUMAN";"Annexin A7";"ANXA7";7;24;0,000215362146540089;6;6;5;5;6;7;5;6;NA;NA;NA;NA;"endoplasmic reticulum membrane, nuclear envelope, extracellular vesicular exosome, cytosol, nucleus, plasma membrane";0,000555478405776975
"505";505;"P20273";"P20273-1";"P20273-1";"CD22_HUMAN";"B-cell receptor CD22";"CD22";2;2;2,06801903800794e-05;NA;2;NA;NA;NA;2;NA;NA;NA;NA;NA;NA;"extracellular vesicular exosome, external side of plasma membrane, integral component of plasma membrane";4,62898671480813e-05
"508";508;"P20340";"P20340-1,P20340-2,Q9NRW1";"P20340-1,P20340-2,Q9NRW1";"RAB6A_HUMAN, RAB6B_HUMAN";"Ras-related protein Rab-6A, Ras-related protein Rab-6B";"RAB6A, RAB6B";2;3;4,39774411773815e-05;2;0;0;1;2;0;0;1;0,000478759112747369;NA;NA;0,000220697336612841;"extracellular vesicular exosome, Golgi apparatus, cytoplasmic vesicle, trans-Golgi network, membrane, Golgi membrane, cytosol";6,94348007221219e-05
"510";510;"P20645";"P20645";"P20645";"MPRD_HUMAN";"Cation-dependent mannose-6-phosphate receptor";"M6PR";5;12;0,000379410568633803;2;3;2;3;3;4;2;3;0,000517682055776505;0,000697218225916795;0,000317925504341126;0,000476451289871766;"lysosomal membrane, integral component of plasma membrane, late endosome, endosome";0,000277739202888488
"511";511;"P20674";"P20674";"P20674";"COX5A_HUMAN";"Cytochrome c oxidase subunit 5A, mitochondrial";"COX5A";4;10;0,000583870708397575;NA;3;2;4;NA;3;2;5;NA;0,000965647242894761;0,000587102431349946;0,00146641119216088;"mitochondrial inner membrane";0,000231449335740406
"512";512;"P20700";"P20700";"P20700";"LMNB1_HUMAN";"Lamin-B1";"LMNB1";12;25;0,000373637398718585;9;10;3;3;9;10;3;3;0,000734119092747911;0,000823931094620103;0,000225423288487607;0,000225216735997405;"nuclear envelope, nucleoplasm, nuclear membrane, lamin filament, nuclear inner membrane";0,000578623339351016
"514";514;"P20810";"P20810-5,P20810-6,P20810-7";"P20810-5,P20810-6,P20810-7";"ICAL_HUMAN";"Calpastatin";"CAST";4;7;2,8863664963157e-05;3;2;NA;2;3;2;NA;2;NA;NA;NA;NA;"cytoplasm, membrane, cytosol";0,000162014535018284
"517";517;"P21281";"P21281";"P21281";"VATB2_HUMAN";"V-type proton ATPase subunit B, brain isoform";"ATP6V1B2";16;65;0,00111403902287209;14;13;10;12;18;18;13;16;0,00168373302681126;0,00170074856869919;0,00112020522615694;0,00137745082629593;"plasma membrane, endomembrane system, microvillus, extracellular vesicular exosome, melanosome, lysosomal membrane, intracellular membrane-bounded organelle, proton-transporting V-type ATPase, V1 domain, integral component of membrane, cytosol";0,00150442068231264
"518";518;"P21283";"P21283";"P21283";"VATC1_HUMAN";"V-type proton ATPase subunit C 1";"ATP6V1C1";8;21;0,000481464065825226;4;6;5;2;4;8;7;2;0,000500516333159134;0,00101114894543954;0,000806881613766287;0,000230326365260871;"cytosol, lysosomal membrane, proton-transporting V-type ATPase, V1 domain, plasma membrane, cytoplasmic vesicle, proton-transporting two-sector ATPase complex, apical part of cell, extracellular vesicular exosome";0,000486043605054854
"520";520;"P21333";"P21333-1,P21333-2";"P21333-1,P21333-2";"FLNA_HUMAN";"Filamin-A";"FLNA";29;82;0,000151687672963336;16;16;22;17;19;18;26;19;NA;NA;NA;NA;"cortical cytoskeleton, nucleus, neuronal cell body, plasma membrane, perinuclear region of cytoplasm, dendritic shaft, extracellular vesicular exosome, actin filament, trans-Golgi network, cytosol, cytoplasm, extracellular region, apical dendrite, Myb complex, actin cytoskeleton";0,00189788455307133
"522";522;"P21796";"P21796";"P21796";"VDAC1_HUMAN";"Voltage-dependent anion-selective channel protein 1";"VDAC1";8;32;0,00112235217444622;8;7;5;6;9;10;6;7;0,0016989569691655;0,00190680706869678;0,00108914761999548;0,00124359959759227;"extracellular vesicular exosome, mitochondrion, plasma membrane, mitochondrial nucleoid, pore complex, membrane, mitochondrial inner membrane, mitochondrial outer membrane";0,000740637874369301
"523";523;"P21912";"P21912";"P21912";"DHSB_HUMAN";"Succinate dehydrogenase [ubiquinone] iron-sulfur subunit, mitochondrial";"SDHB";4;9;0,000281509091548831;3;NA;3;3;3;NA;3;3;0,000512135462321757;NA;0,000471778739477635;0,00047134645462314;"mitochondrial respiratory chain complex II, mitochondrion, mitochondrial inner membrane";0,000208304402166366
"524";524;"P21964";"P21964-1,P21964-2";"P21964-1,P21964-2";"COMT_HUMAN";"Catechol O-methyltransferase";"COMT";5;13;0,000210064184755585;5;3;1;3;5;3;2;3;NA;NA;NA;NA;"integral component of membrane, extracellular vesicular exosome, cytosol, plasma membrane, mitochondrion";0,000300884136462528
"526";526;"P22059";"P22059";"P22059";"OSBP1_HUMAN";"Oxysterol-binding protein 1";"OSBP";5;11;0,000119378769374969;3;2;3;2;3;2;4;2;0,000177692601549061;0,0001196588900737;0,000218253691951653;0,000109026854435753;"Golgi apparatus, Golgi membrane, cell junction, nucleolus, nucleus, cytoplasm";0,000254594269314447
"531";531;"P22307";"P22307-1";"P22307-1";"NLTP_HUMAN";"Non-specific lipid-transfer protein";"SCP2";7;19;0,000304210515344258;5;5;3;5;6;5;3;5;NA;NA;NA;NA;"mitochondrion, cytoplasm, peroxisomal matrix, nucleus, protein complex, intracellular membrane-bounded organelle, peroxisome";0,000439753737906772
"534";534;"P22570";"P22570-1,P22570-2";"P22570-1,P22570-2";"ADRO_HUMAN";"NADPH:adrenodoxin oxidoreductase, mitochondrial";"FDXR";2;4;3,56743813684873e-05;NA;1;2;1;NA;1;2;1;NA;NA;NA;NA;"mitochondrial matrix, mitochondrion, mitochondrial inner membrane";9,25797342961626e-05
"536";536;"P22695";"P22695";"P22695";"QCR2_HUMAN";"Cytochrome b-c1 complex subunit 2, mitochondrial";"UQCRC2";16;77;0,00148867697174216;14;14;15;15;18;17;23;19;0,00189931032384228;0,00181192087518884;0,00223565495381602;0,00184515315569912;"mitochondrial inner membrane, mitochondrion, mitochondrial respiratory chain complex III";0,00178215988520113
"537";537;"P22830";"P22830-1,P22830-2";"P22830-1,P22830-2";"HEMH_HUMAN";"Ferrochelatase, mitochondrial";"FECH";1;1;1,03523175247797e-05;NA;NA;1;NA;NA;NA;1;NA;NA;NA;NA;NA;"mitochondrial inner membrane, mitochondrial matrix";2,31449335740406e-05
"541";541;"P23368";"P23368-1,P23368-2";"P23368-1,P23368-2";"MAOM_HUMAN";"NAD-dependent malic enzyme, mitochondrial";"ME2";4;4;2,99933583080946e-05;2;NA;1;1;2;NA;1;1;NA;NA;NA;NA;"mitochondrial matrix, intracellular membrane-bounded organelle, mitochondrion";9,25797342961626e-05
"543";543;"P23396";"P23396";"P23396";"RS3_HUMAN";"40S ribosomal protein S3";"RPS3";19;88;0,00317164335425843;17;15;17;18;22;21;22;23;0,0043275095307298;0,00417254981497736;0,00398649799064778;0,00416388363206176;"extracellular vesicular exosome, ribonucleoprotein complex, cytosol, cytosolic small ribosomal subunit, cytoplasm, nucleus, ruffle membrane";0,00203675415451558
"546";546;"P23528";"P23528";"P23528";"COF1_HUMAN";"Cofilin-1";"CFL1";13;120;0,00648809828309961;12;10;12;11;27;25;32;36;0,00777458653645077;0,00755111085442497;0,00875348504572962;0,00980552062228058;"cytoplasm, lamellipodium membrane, extracellular vesicular exosome, nucleus, cortical actin cytoskeleton, nuclear matrix, ruffle membrane, extracellular space";0,00277739202888488
"548";548;"P23786";"P23786";"P23786";"CPT2_HUMAN";"Carnitine O-palmitoyltransferase 2, mitochondrial";"CPT2";1;1;1,33101225318596e-05;1;NA;NA;NA;1;NA;NA;NA;7,26433279889017e-05;NA;NA;NA;"nucleolus, mitochondrion, nucleus, mitochondrial inner membrane";2,31449335740406e-05
"549";549;"P23919";"P23919";"P23919";"KTHY_HUMAN";"Thymidylate kinase";"DTYMK";5;9;0,000371804460536192;3;NA;3;3;3;NA;3;3;0,000676405327594773;NA;0,000623103995536499;0,000622533053275845;"mitochondrial intermembrane space, cytosol, mitochondrial matrix";0,000208304402166366
"551";551;"P24311";"P24311";"P24311";"COX7B_HUMAN";"Cytochrome c oxidase subunit 7B, mitochondrial";"COX7B";2;2;0,000218951515649091;NA;NA;2;NA;NA;NA;2;NA;NA;NA;0,00110081705878115;NA;"mitochondrial inner membrane, mitochondrial respiratory chain, integral component of membrane";4,62898671480813e-05
"553";553;"P24539";"P24539";"P24539";"AT5F1_HUMAN";"ATP synthase subunit b, mitochondrial";"ATP5F1";6;25;0,000855279358004261;5;6;5;6;7;7;5;6;0,00130701237780032;0,00132022083989518;0,000860013327172773;0,00103107036948812;"mitochondrion, mitochondrial proton-transporting ATP synthase complex, coupling factor F(o), mitochondrial proton-transporting ATP synthase complex, mitochondrial inner membrane, mitochondrial matrix";0,000578623339351016
"554";554;"P24557";"P24557";"P24557";"THAS_HUMAN";"Thromboxane-A synthase";"TBXAS1";2;2;3,28632668891693e-05;NA;2;NA;NA;NA;2;NA;NA;NA;0,000181172090599392;NA;NA;"integral component of membrane, endoplasmic reticulum membrane";4,62898671480813e-05
"555";555;"P24666";"P24666-1";"P24666-1";"PPAC_HUMAN";"Low molecular weight phosphotyrosine protein phosphatase";"ACP1";5;15;0,00083146145183199;3;2;3;5;3;2;3;7;NA;NA;NA;NA;"cytoplasm, cytoplasmic side of plasma membrane, extracellular vesicular exosome";0,00034717400361061
"556";556;"P24752";"P24752";"P24752";"THIL_HUMAN";"Acetyl-CoA acetyltransferase, mitochondrial";"ACAT1";13;42;0,000861448586160357;11;8;11;9;12;9;11;10;0,00134330613068002;0,00101766102881181;0,00113433139546535;0,0010302654745861;"mitochondrion, extracellular vesicular exosome, mitochondrial inner membrane, mitochondrial matrix";0,000972087210109707
"558";558;"P25098";"P25098";"P25098";"ARBK1_HUMAN";"Beta-adrenergic receptor kinase 1";"ADRBK1";4;10;0,000127112636080749;2;2;4;2;2;2;4;2;0,000138749810788671;0,000140151994614624;0,00025563240842523;0,000127699087851455;"cytoplasm, membrane, cytosol, plasma membrane";0,000231449335740406
"559";559;"P25205";"P25205";"P25205";"MCM3_HUMAN";"DNA replication licensing factor MCM3";"MCM3";25;81;0,000877973899384968;21;17;19;18;24;18;20;19;0,00141978147970388;0,00107559717649169;0,00108991787998134;0,00103447324199468;"centrosome, nucleoplasm, intracellular membrane-bounded organelle, alpha DNA polymerase:primase complex, nucleus, perinuclear region of cytoplasm, MCM complex";0,00187473961949729
"562";562;"P25705";"P25705";"P25705";"ATPA_HUMAN";"ATP synthase subunit alpha, mitochondrial";"ATP5A1";24;139;0,00220139317723136;22;21;23;23;32;31;35;41;0,00276596367836223;0,0027066061961788;0,00278687862982569;0,00326163791384789;"mitochondrion, mitochondrial proton-transporting ATP synthase complex, mitochondrial matrix, mitochondrial inner membrane, extracellular vesicular exosome, plasma membrane, proton-transporting ATP synthase complex, catalytic core F(1)";0,00321714576679165
"567";567;"P26038";"P26038";"P26038";"MOES_HUMAN";"Moesin";"MSN";33;212;0,00441276690771054;30;28;31;32;50;51;55;56;0,00539955727465965;0,00586299938449998;0,00586522661033958;0,00598728337108894;"blood microparticle, microvillus membrane, extrinsic component of membrane, cytoskeleton, filopodium, uropod, extracellular vesicular exosome, apical part of cell, cytoplasm, plasma membrane, microvillus, basolateral plasma membrane, apical plasma membrane";0,00490672591769662
"568";568;"P26196";"P26196";"P26196";"DDX6_HUMAN";"Probable ATP-dependent RNA helicase DDX6";"DDX6";8;35;0,000634642074345191;8;6;6;6;11;8;8;8;0,00108859711797861;0,000799707861610568;0,000729319790496827;0,000728651524055096;"intracellular membrane-bounded organelle, RISC complex, cytosol, cytoplasm, cytoplasmic stress granule, cytoplasmic mRNA processing body";0,000810072675091422
"578";578;"P26885";"P26885";"P26885";"FKBP2_HUMAN";"Peptidyl-prolyl cis-trans isomerase FKBP2";"FKBP2";4;8;0,000493411866251472;NA;3;2;3;NA;3;2;3;NA;0,0010200499044663;0,000620178624665436;0,000929415544327318;"endoplasmic reticulum membrane, endoplasmic reticulum, membrane";0,000185159468592325
"579";579;"P27105";"P27105-1";"P27105-1";"STOM_HUMAN";"Erythrocyte band 7 integral membrane protein";"STOM";7;25;0,000760248318226009;6;4;5;5;7;5;6;7;NA;NA;NA;NA;"extracellular vesicular exosome, blood microparticle, melanosome, integral component of plasma membrane, cytoskeleton, cytoplasm, membrane raft";0,000578623339351016
"581";581;"P27348";"P27348";"P27348";"1433T_HUMAN";"14-3-3 protein theta";"YWHAQ";14;54;0,00230187581740035;9;11;11;13;11;14;13;16;0,00267081868717045;0,00331924722790317;0,00274028257587033;0,00333338054356194;"protein complex, extracellular vesicular exosome, cytoplasm, cytoplasmic vesicle membrane, cytosol";0,00124982641299819
"583";583;"P27449";"P27449";"P27449";"VATL_HUMAN";"V-type proton ATPase 16 kDa proteolipid subunit";"ATP6V0C";1;2;0,000113007233883402;NA;NA;1;1;NA;NA;1;1;NA;NA;0,000284081821620942;0,000283821521063396;"integral component of membrane, extracellular vesicular exosome, phagocytic vesicle membrane, lysosomal membrane, proton-transporting V-type ATPase, V0 domain, endosome membrane";4,62898671480813e-05
