"";"protein.acs";"X";"protein.g";"ID";"Description";"Gene";"global.peptide.count";"global.spectra.count";"global.dNSAF";"peptide.count.P5838.1.id.csv";"peptide.count.P5838.2.id.csv";"peptide.count.P5839.1.id.csv";"peptide.count.P5839.2.id.csv";"spectra.count.P5838.1.id.csv";"spectra.count.P5838.2.id.csv";"spectra.count.P5839.1.id.csv";"spectra.count.P5839.2.id.csv";"dNSAF.P5838.1.id.csv";"dNSAF.P5838.2.id.csv";"dNSAF.P5839.1.id.csv";"dNSAF.P5839.2.id.csv";"Go.Cc"
"370";"P09661";"P09661";"P09661";"RU2A_HUMAN";"U2 small nuclear ribonucleoprotein A'";"SNRPA1";6;20;0,000686906715761853;4;2;6;6;5;2;7;6;0,000937241368954849;0,000378685193292063;0,00120874029983812;0,0010351137827018;"spliceosomal complex, U2 snRNP, nucleus, small nuclear ribonucleoprotein complex, nucleoplasm, catalytic step 2 spliceosome"
"371";"P09669";"P09669";"P09669";"COX6C_HUMAN";"Cytochrome c oxidase subunit 6C";"COX6C";3;8;0,00093419313343612;2;2;2;2;2;2;2;2;0,0012746482617786;0,00128752965719301;0,00117420486269989;0,0011731289537287;"mitochondrion, integral component of membrane, mitochondrial inner membrane"
"372";"P09874";"P09874";"P09874";"PARP1_HUMAN";"Poly [ADP-ribose] polymerase 1";"PARP1";10;32;0,000276388501016604;7;7;7;7;8;9;7;8;0,000377114870348697;0,00042854167584087;0,000303973152326155;0,000347079572109084;"nucleoplasm, nucleus, nucleolus, transcription factor complex, nuclear envelope"
"373";"P09936";"P09936";"P09936";"UCHL1_HUMAN";"Ubiquitin carboxyl-terminal hydrolase isozyme L1";"UCHL1";5;30;0,00117821443398614;5;5;5;4;9;8;7;6;0,00192912012713128;0,00173210267783814;0,00138219182268485;0,00118365028963658;"nucleus, axon, endoplasmic reticulum membrane, neuronal cell body, cytosol, cytoplasm"
"374";"P09960";"P09960-1";"P09960-1";"LKHA4_HUMAN";"Leukotriene A-4 hydrolase";"LTA4H";18;60;0,000860038686674006;14;13;12;13;15;16;13;16;NA;NA;NA;NA;"nucleus, cytosol, cytoplasm, extracellular vesicular exosome"
"375";"P09972";"P09972";"P09972";"ALDOC_HUMAN";"Fructose-bisphosphate aldolase C";"ALDOC";6;22;0,00057267056660356;3;4;4;3;5;6;5;6;0,000736169856484266;0,000903412181502375;0,000630046393533167;0,000766194527108733;"cytosol, mitochondrion, axon, extracellular vesicular exosome, cytoskeleton"
"376";"P0C0S5";"P0C0S5,Q71UI9-1";"P0C0S5,Q71UI9-1";"H2AV_HUMAN, H2AZ_HUMAN";"Histone H2A.V, Histone H2A.Z";"H2AFV, H2AFZ";3;10;0,000466516013456869;2;1;2;2;3;1;3;3;0,00149372843177179;0,000628676590426277;0,00137602132347644;0,00132566190362758;"nucleus, nucleosome"
"377";"P10155";"P10155-1";"P10155-1";"RO60_HUMAN";"60 kDa SS-A/Ro ribonucleoprotein";"TROVE2";5;14;0,000227904923352213;1;2;5;4;2;2;5;5;NA;NA;NA;NA;"nucleus, ribonucleoprotein complex, cytoplasm"
"378";"P10316";"P10316";"P10316";"1A69_HUMAN";"HLA class I histocompatibility antigen, A-69 alpha chain";"HLA-A";0;0;NA;0;0;0;0;0;0;0;0;NA;NA;NA;NA;"early endosome membrane, ER to Golgi transport vesicle membrane, phagocytic vesicle membrane, Golgi membrane, MHC class I protein complex, plasma membrane, extracellular vesicular exosome, integral component of lumenal side of endoplasmic reticulum membrane"
"379";"P10319";"P10319";"P10319";"1B58_HUMAN";"HLA class I histocompatibility antigen, B-58 alpha chain";"HLA-B";0;0;NA;0;0;0;0;0;0;0;0;NA;NA;NA;NA;"integral component of lumenal side of endoplasmic reticulum membrane, plasma membrane, Golgi membrane, phagocytic vesicle membrane, ER to Golgi transport vesicle membrane, cell surface, MHC class I protein complex, early endosome membrane"
"380";"P10321";"P10321";"P10321";"1C07_HUMAN";"HLA class I histocompatibility antigen, Cw-7 alpha chain";"HLA-C";0;0;NA;0;0;0;0;0;0;0;0;NA;NA;NA;NA;"plasma membrane, ER to Golgi transport vesicle membrane, cell surface, early endosome membrane, MHC class I protein complex, phagocytic vesicle membrane, Golgi membrane, extracellular vesicular exosome, integral component of lumenal side of endoplasmic reticulum membrane"
"381";"P10415";"P10415-1,P10415-2";"P10415-1,P10415-2";"BCL2_HUMAN";"Apoptosis regulator Bcl-2";"BCL2";1;1;1,83223025647775e-05;NA;NA;NA;1;NA;NA;NA;1;NA;NA;NA;NA;"nuclear membrane, mitochondrial outer membrane, membrane, nucleus, cytoplasm, endoplasmic reticulum, pore complex, myelin sheath, endoplasmic reticulum membrane, mitochondrion, cytosol"
"382";"P10515";"P10515";"P10515";"ODP2_HUMAN";"Dihydrolipoyllysine-residue acetyltransferase component of pyruvate dehydrogenase complex, mitochondrial";"DLAT";4;16;0,000216582642991373;4;3;4;4;4;4;4;4;0,000295513507367526;0,000298499920523883;0,000272226784242633;0,000271977346304955;"mitochondrial matrix, mitochondrion, mitochondrial pyruvate dehydrogenase complex"
"383";"P10599";"P10599";"P10599";"THIO_HUMAN";"Thioredoxin";"TXN";6;22;0,00183502222639238;5;5;5;5;5;6;5;6;0,00227615761031892;0,00275899212255646;0,00209679439767838;0,00251384775799008;"nucleoplasm, extracellular vesicular exosome, mitochondrion, cytoplasm, cytosol, nucleus"
"384";"P10619";"P10619";"P10619";"PPGB_HUMAN";"Lysosomal protective protein";"CTSA";2;3;5,47378789122727e-05;1;1;1;NA;1;1;1;NA;9,95818954514527e-05;0,000100588254468204;9,17347548984291e-05;NA;"extracellular vesicular exosome, intracellular membrane-bounded organelle, mitochondrion, lysosome, endoplasmic reticulum, lysosomal lumen, nucleus"
"385";"P10620";"P10620";"P10620";"MGST1_HUMAN";"Microsomal glutathione S-transferase 1";"MGST1";2;11;0,000621539786358709;2;2;2;2;2;2;4;3;0,000616765287957385;0,000622998221222426;0,00113632728648377;0,000851464563190188;"peroxisomal membrane, nucleus, mitochondrial outer membrane, mitochondrion, endoplasmic reticulum membrane, apical part of cell, integral component of membrane, endoplasmic reticulum, mitochondrial inner membrane"
"386";"P10768";"P10768";"P10768";"ESTD_HUMAN";"S-formylglutathione hydrolase";"ESD";12;38;0,00118016419782489;9;8;7;9;10;9;9;10;0,00169501098640771;0,00154092645142781;0,0014052983729121;0,00156001190655413;"cytoplasmic membrane-bounded vesicle, Golgi apparatus, extracellular vesicular exosome, nucleus, plasma membrane, cytoplasm"
"387";"P10809";"P10809";"P10809";"CH60_HUMAN";"60 kDa heat shock protein, mitochondrial";"HSPD1";36;309;0,00472293321714269;32;32;33;31;72;76;79;82;0,00600619599790961;0,00640394332111709;0,00607082357024159;0,00629558731713048;"secretory granule, early endosome, mitochondrial inner membrane, protein complex, extracellular vesicular exosome, extracellular space, mitochondrion, coated vesicle, cytosol, cell surface, lipopolysaccharide receptor complex, coated pit, plasma membrane, mitochondrial matrix, cytoplasm"
"388";"P11021";"P11021";"P11021";"GRP78_HUMAN";"78 kDa glucose-regulated protein";"HSPA5";30;134;0,00188854526728511;24;24;21;24;34;36;30;34;0,00264560083983518;0,00279320447013591;0,00212634186119129;0,00238657753897193;"nucleus, midbody, endoplasmic reticulum-Golgi intermediate compartment, cell surface, integral component of endoplasmic reticulum membrane, melanosome, endoplasmic reticulum chaperone complex, extracellular vesicular exosome, endoplasmic reticulum lumen, endoplasmic reticulum membrane, endoplasmic reticulum"
"389";"P11142";"P11142-1";"P11142-1";"HSP7C_HUMAN";"Heat shock cognate 71 kDa protein";"HSPA8";28;177;0,00267580491298634;23;22;23;21;40;40;43;54;NA;NA;NA;NA;"nucleus, Prp19 complex, plasma membrane, spliceosomal complex, ribonucleoprotein complex, blood microparticle, melanosome, cytosol, intracellular, extracellular vesicular exosome, clathrin-sculpted gamma-aminobutyric acid transport vesicle membrane, nucleolus"
"390";"P11171";"P11171-1,P11171-2,P11171-3,P11171-4,P11171-5,P11171-6";"P11171-1,P11171-2,P11171-3,P11171-4,P11171-5,P11171-6";"41_HUMAN";"Protein 4.1";"EPB41";1;1;7,32090973106528e-06;0;1;0;0;0;1;0;0;NA;NA;NA;NA;"cortical cytoskeleton, spectrin, spectrin-associated cytoskeleton, nucleus, plasma membrane, protein complex, extrinsic component of membrane"
"391";"P11172";"P11172-1";"P11172-1";"UMPS_HUMAN";"Uridine 5'-monophosphate synthase";"UMPS";3;5;9,12297981871211e-05;NA;NA;2;3;NA;NA;2;3;NA;NA;NA;NA;"nucleus, cytoplasm, cytosol"
"392";"P11177";"P11177-1,P11177-2";"P11177-1,P11177-2";"ODPB_HUMAN";"Pyruvate dehydrogenase E1 component subunit beta, mitochondrial";"PDHB";7;21;0,000256154976525399;4;4;7;5;5;4;7;5;NA;NA;NA;NA;"pyruvate dehydrogenase complex, mitochondrial matrix"
"393";"P11216";"P11216";"P11216";"PYGB_HUMAN";"Glycogen phosphorylase, brain form";"PYGB";2;4;4,5487667000292e-05;0;2;1;1;0;2;1;1;0;0,000120912729768027;5,69817953429258e-05;5,76786571181466e-05;"cytoplasm"
"394";"P11233";"P11233";"P11233";"RALA_HUMAN";"Ras-related protein Ral-A";"RALA";3;6;0,000255089144445543;2;2;2;NA;2;2;2;NA;0,000464070969094149;0,000468760797521728;0,000427501770400446;NA;"cleavage furrow, extracellular vesicular exosome, plasma membrane, midbody, cytoplasmic vesicle membrane, cell surface"
"395";"P11279";"P11279";"P11279";"LAMP1_HUMAN";"Lysosome-associated membrane glycoprotein 1";"LAMP1";5;17;0,000357043238948158;3;4;5;5;3;4;5;5;0,00034387992673883;0,000463140164457919;0,000527969812365059;0,00052748604034564;"neuronal cell body, dendrite, cytolytic granule, multivesicular body, endosome membrane, melanosome, alveolar lamellar body, late endosome, integral component of plasma membrane, external side of plasma membrane, cytoplasm, membrane, lysosomal membrane, extracellular vesicular exosome, lysosome, sarcolemma"
"396";"P11310";"P11310-1,P11310-2";"P11310-1,P11310-2";"ACADM_HUMAN";"Medium-chain specific acyl-CoA dehydrogenase, mitochondrial";"ACADM";4;8;8,3211977443835e-05;1;NA;3;3;2;NA;3;3;NA;NA;NA;NA;"mitochondrial matrix, axon, mitochondrion"
"397";"P11388";"P11388-1,P11388-2,P11388-3,P11388-4";"P11388-1,P11388-2,P11388-3,P11388-4";"TOP2A_HUMAN";"DNA topoisomerase 2-alpha";"TOP2A";2;3;4,29036281480909e-06;NA;NA;2;NA;NA;NA;3;NA;NA;NA;NA;NA;"DNA topoisomerase complex (ATP-hydrolyzing), synaptonemal complex, nucleus, nucleolus, cytoplasm, protein complex, nucleoplasm"
"398";"P11413";"P11413-1,P11413-2,P11413-3";"P11413-1,P11413-2,P11413-3";"G6PD_HUMAN";"Glucose-6-phosphate 1-dehydrogenase";"G6PD";19;67;0,000379799392841141;12;13;15;14;16;15;18;18;NA;NA;NA;NA;"extracellular vesicular exosome, cytosol, cytoplasm, cytoplasmic side of plasma membrane, nucleus"
"399";"P11532";"P11532-1,P11532-4";"P11532-1,P11532-4";"DMD_HUMAN";"Dystrophin";"DMD";0;0;0;NA;0;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;"Z disc, cytosol, sarcolemma, nucleus, syntrophin complex, cell-substrate junction, neuron projection terminus, protein complex, membrane raft, plasma membrane, dystrophin-associated glycoprotein complex, costamere, filopodium, cell surface, cytoskeleton, postsynaptic membrane"
"400";"P11586";"P11586";"P11586";"C1TC_HUMAN";"C-1-tetrahydrofolate synthase, cytoplasmic";"MTHFD1";30;120;0,00112402917124667;25;22;24;28;29;26;30;35;0,00148254543816494;0,00134261113985368;0,00141281333747313;0,00164677192702559;"cytosol, extracellular vesicular exosome, mitochondrion"
"401";"P11766";"P11766";"P11766";"ADHX_HUMAN";"Alcohol dehydrogenase class-3";"ADH5";7;26;0,000608849134425279;6;5;6;6;7;6;6;7;0,000894639488547811;0,000774583349915584;0,000706406668736566;0,000823385963512793;"nucleus, extracellular vesicular exosome, mitochondrion"
"402";"P11908";"P11908-1,P11908-2";"P11908-1,P11908-2";"PRPS2_HUMAN";"Ribose-phosphate pyrophosphokinase 2";"PRPS2";1;1;9,63937490279016e-05;0;0;1;0;0;0;1;0;NA;NA;NA;NA;"ribose phosphate diphosphokinase complex"
"403";"P11940";"P11940-1,P11940-2";"P11940-1,P11940-2";"PABP1_HUMAN";"Polyadenylate-binding protein 1";"PABPC1";16;64;0,000585683538397377;11;11;14;15;12;14;18;20;NA;NA;NA;NA;"catalytic step 2 spliceosome, ribonucleoprotein complex, nucleus, cytosol, cytoplasm, cytoplasmic stress granule"
"404";"P12004";"P12004";"P12004";"PCNA_HUMAN";"Proliferating cell nuclear antigen";"PCNA";13;55;0,00184556833114176;12;9;9;10;17;14;11;13;0,00311336500721783;0,00258985850584802;0,00185578354737052;0,00219118913771166;"nucleoplasm, PCNA-p21 complex, extracellular vesicular exosome, nuclear replication fork, PCNA complex, nucleus, cytoplasm, DNA replication factor C complex"
"405";"P12074";"P12074";"P12074";"CX6A1_HUMAN";"Cytochrome c oxidase subunit 6A1, mitochondrial";"COX6A1";2;10;0,000803491800547122;NA;NA;2;1;NA;NA;6;4;NA;NA;0,00242381737713281;0,00161439764274592;"mitochondrial respiratory chain complex IV, mitochondrial inner membrane"
"406";"P12081";"P12081";"P12081";"SYHC_HUMAN";"Histidine--tRNA ligase, cytoplasmic";"HARS";2;4;0,00013765124755935;0;1;1;2;0;1;1;2;NA;0,000189714586030405;0,000129762325200135;0,000345715801688223;"cytosol, cytoplasm"
"407";"P12236";"P12236";"P12236";"ADT3_HUMAN";"ADP/ATP translocase 3";"SLC25A6";4;16;0,00073440641098496;3;4;3;2;3;7;3;3;0,000769921768859554;0,00180432866465235;0,000725370606152313;0,000637741243302181;"mitochondrion, mitochondrial inner membrane, mitochondrial inner membrane presequence translocase complex, integral component of membrane"
"408";"P12268";"P12268";"P12268";"IMDH2_HUMAN";"Inosine-5'-monophosphate dehydrogenase 2";"IMPDH2";15;51;0,000902413160876378;11;9;9;9;14;12;13;12;0,00130192672652483;0,0011272146804219;0,0011932147107411;0,00111264662440222;"nucleus, extracellular vesicular exosome, peroxisomal membrane, cytosol, cytoplasm"
"409";"P12270";"P12270";"P12270";"TPR_HUMAN";"Nucleoprotein TPR";"TPR";12;21;7,78329552032316e-05;6;7;3;3;8;7;3;3;0,000161825847877096;0,00014302858020024;5,59026860151239e-05;5,58514630954207e-05;"nuclear envelope, nucleoplasm, kinetochore, mitotic spindle, nuclear inclusion body, nucleus, cytoplasm, nuclear pore, cytoplasmic dynein complex, nuclear pore nuclear basket, nuclear membrane, nuclear periphery, extrinsic component of membrane"
"410";"P12277";"P12277";"P12277";"KCRB_HUMAN";"Creatine kinase B-type";"CKB";8;26;0,000597662929855786;6;5;5;5;7;6;6;7;0,000878202542563993;0,000760352159759654;0,000693428068523558;0,000808258137411508;"cytosol, extracellular vesicular exosome, mitochondrion"
"411";"P12532";"P12532-1,P12532-2";"P12532-1,P12532-2";"KCRU_HUMAN";"Creatine kinase U-type, mitochondrial";"CKMT1B,CKMT1A";1;2;2,10025434675387e-05;NA;NA;1;1;NA;NA;1;1;NA;NA;NA;NA;"mitochondrion, mitochondrial inner membrane"
"412";"P12814";"P12814-1,P12814-2,P12814-3";"P12814-1,P12814-2,P12814-3";"ACTN1_HUMAN";"Alpha-actinin-1";"ACTN1";21;62;0,000277526669946313;14;15;12;14;15;18;14;15;NA;NA;NA;NA;"cytosol, focal adhesion, Z disc, pseudopodium, plasma membrane, nucleus, cell projection, platelet alpha granule lumen, extracellular region, fascia adherens, cytoskeleton, ruffle, extracellular vesicular exosome, cytoplasm, dendritic spine"
"413";"P12955";"P12955-1,P12955-2";"P12955-1,P12955-2";"PEPD_HUMAN";"Xaa-Pro dipeptidase";"PEPD";3;5;4,4412072139775e-05;NA;NA;3;2;NA;NA;3;2;NA;NA;NA;NA;"extracellular vesicular exosome"
"414";"P12956";"P12956";"P12956";"XRCC6_HUMAN";"X-ray repair cross-complementing protein 6";"XRCC6";20;83;0,0012511515179948;16;17;15;16;18;22;20;23;0,00149127567572619;0,00182347180513789;0,00151836835693952;0,00173368810895868;"nonhomologous end joining complex, nuclear telomere cap complex, cytosol, nucleoplasm, membrane, Ku70:Ku80 complex, transcription factor complex, nucleolus, nucleus"
"415";"P13010";"P13010";"P13010";"XRCC5_HUMAN";"X-ray repair cross-complementing protein 5";"XRCC5";27;97;0,00120698518572023;18;18;22;21;22;21;27;27;0,00149905176901973;0,00144811108519054;0,0016843102538728;0,00168062055541857;"cytosol, Ku70:Ku80 complex, nucleoplasm, nonhomologous end joining complex, nuclear telomere cap complex, nuclear chromosome, telomeric region, nucleus"
"416";"P13073";"P13073";"P13073";"COX41_HUMAN";"Cytochrome c oxidase subunit 4 isoform 1, mitochondrial";"COX4I1";7;23;0,0011919254106341;5;5;6;6;6;5;6;6;0,00169701691656914;0,0014284722528029;0,00156329049767737;0,00156185807449088;"mitochondrial inner membrane, mitochondrion, nucleus"
"417";"P13164";"P13164,Q01628,Q01629";"P13164,Q01628,Q01629";"IFM1_HUMAN, IFM2_HUMAN, IFM3_HUMAN";"Interferon-induced transmembrane protein 1, Interferon-induced transmembrane protein 2, Interferon-induced transmembrane protein 3";"IFITM1, IFITM2, IFITM3";1;6;0,000134739394245594;1;1;1;1;1;2;1;2;0,000122562332863326;0,000247601857152503;0,000112904313721143;0,000225601721870905;"integral component of membrane, plasma membrane"
"418";"P13284";"P13284";"P13284";"GILT_HUMAN";"Gamma-interferon-inducible lysosomal thiol reductase";"IFI30";1;3;0,000105096727511564;NA;NA;1;1;NA;NA;1;2;NA;NA;0,000176130729404984;0,000351938686118611;"lysosome, cell junction, extracellular region, cytoplasm, intracellular membrane-bounded organelle, plasma membrane, lysosomal lumen"
"419";"P13473";"P13473-1,P13473-2,P13473-3";"P13473-1,P13473-2,P13473-3";"LAMP2_HUMAN";"Lysosome-associated membrane glycoprotein 2";"LAMP2";4;16;0,000113925991882454;3;3;4;2;3;4;6;3;NA;NA;NA;NA;"lysosomal membrane, lysosome, late endosome membrane, phagocytic vesicle membrane, integral component of membrane, late endosome, platelet dense granule membrane, membrane, plasma membrane, extracellular vesicular exosome"
"420";"P13489";"P13489";"P13489";"RINI_HUMAN";"Ribonuclease inhibitor";"RNH1";13;39;0,000740920530179136;10;6;7;11;11;7;8;13;0,00114054752274115;0,000733137819985176;0,000764124639501014;0,00124056478295606;"cytoplasm, extracellular vesicular exosome, angiogenin-PRI complex"
"421";"P13533";"P13533";"P13533";"MYH6_HUMAN";"Myosin-6";"MYH6";1;3;1,38708255666074e-05;1;0;1;1;1;0;1;1;2,52918258542634e-05;NA;2,33145369850159e-05;2,33554553858709e-05;"stress fiber, cytoplasm, Z disc, sarcomere, muscle myosin complex, focal adhesion, myofibril, nucleus, myosin complex, myosin filament, cytosol"
"422";"P13612";"P13612";"P13612";"ITA4_HUMAN";"Integrin alpha-4";"ITGA4";1;2;1,69729857092318e-05;1;1;NA;NA;1;1;NA;NA;4,63171606750943e-05;4,67852346363741e-05;NA;NA;"plasma membrane, cell surface, external side of plasma membrane, integrin complex, extracellular vesicular exosome"
"423";"P13639";"P13639";"P13639";"EF2_HUMAN";"Elongation factor 2";"EEF2";45;230;0,00239073062161819;38;39;41;40;48;54;63;65;0,00271865538351379;0,00313225006705509;0,00327745896991265;0,0033771894122493;"cytosol, polysome, ribonucleoprotein complex, extracellular vesicular exosome"
"424";"P13645";"P13645";"P13645";"K1C10_HUMAN";"Keratin, type I cytoskeletal 10";"KRT10";2;6;8,99800749242838e-05;2;2;2;NA;2;2;2;NA;0,000163696266495539;0,000165350555290199;0,000150796857367281;NA;"cytoplasm, extracellular space, keratin filament, intermediate filament, extracellular vesicular exosome"
"425";"P13667";"P13667";"P13667";"PDIA4_HUMAN";"Protein disulfide-isomerase A4";"PDIA4";22;64;0,00086901686831267;15;17;13;15;16;18;14;16;0,00118571931328241;0,00134741475752757;0,000955748144058052;0,00109128274765461;"cell surface, melanosome, endoplasmic reticulum lumen"
"426";"P13674";"P13674-1,P13674-2,P13674-3";"P13674-1,P13674-2,P13674-3";"P4HA1_HUMAN";"Prolyl 4-hydroxylase subunit alpha-1";"P4HA1";3;4;2,18678167939167e-05;2;2;NA;NA;2;2;NA;NA;NA;NA;NA;NA;"endoplasmic reticulum, endoplasmic reticulum lumen, mitochondrion, intracellular membrane-bounded organelle"
"427";"P13693";"P13693";"P13693";"TCTP_HUMAN";"Translationally-controlled tumor protein";"TPT1";6;28;0,00142573079957547;5;4;5;5;6;5;9;8;0,00166741778430339;0,00140355703909122;0,00230403570442566;0,00204615515185239;"multivesicular body, cytoplasm, nucleoplasm, extracellular space, nucleus"
"428";"P13796";"P13796";"P13796";"PLSL_HUMAN";"Plastin-2";"LCP1";29;167;0,00270892938639159;27;26;28;25;42;43;44;38;0,0038283200082023;0,00387484429306408;0,00352261458809968;0,00303823037699294;"plasma membrane, focal adhesion, actin cytoskeleton, actin filament, actin filament bundle, extracellular vesicular exosome, ruffle, cytosol, filopodium, cytoplasm, phagocytic cup, extracellular space, ruffle membrane"
"429";"P13797";"P13797";"P13797";"PLST_HUMAN";"Plastin-3";"PLS3";7;19;0,000306733920540662;3;3;5;3;4;4;6;5;0,000362865705992871;0,0003587342003324;0,00047806912267067;0,000397863501749076;"cytoplasm"
"430";"P13798";"P13798";"P13798";"ACPH_HUMAN";"Acylamino-acid-releasing enzyme";"APEH";8;23;0,000275184965023447;6;4;5;6;6;6;5;6;0,000391797621448339;0,000395757066760148;0,000300769688191571;0,000360592916105134;"cytoplasm, nuclear membrane, extracellular vesicular exosome"
