"";"X";"protein.acs";"X.1";"protein.g";"ID";"Description";"Gene";"global.peptide.count";"global.spectra.count";"global.dNSAF";"peptide.count.P5838.1.id.csv";"peptide.count.P5838.2.id.csv";"peptide.count.P5839.1.id.csv";"peptide.count.P5839.2.id.csv";"spectra.count.P5838.1.id.csv";"spectra.count.P5838.2.id.csv";"spectra.count.P5839.1.id.csv";"spectra.count.P5839.2.id.csv";"dNSAF.P5838.1.id.csv";"dNSAF.P5838.2.id.csv";"dNSAF.P5839.1.id.csv";"dNSAF.P5839.2.id.csv";"Go.Cc";"norm.sc"
"447";447;"P14868";"P14868";"P14868";"SYDC_HUMAN";"Aspartate--tRNA ligase, cytoplasmic";"DARS";17;66;0,0011537564896479;13;13;15;12;17;15;17;17;0,00162193266843085;0,00144557970493228;0,00149412295403429;0,00149275390818772;"cytoplasm, extracellular vesicular exosome, cytosol";0,00152756561588668
"449";449;"P15104";"P15104";"P15104";"GLNA_HUMAN";"Glutamine synthetase";"GLUL";4;7;0,000164360387082427;NA;NA;3;4;NA;NA;3;4;NA;NA;0,000354150260197689;0,000471767675762213;"protein complex, rough endoplasmic reticulum, cytoplasm, cytosol, mitochondrion, extracellular vesicular exosome, perikaryon, axon terminus";0,000162014535018284
"450";450;"P15121";"P15121";"P15121";"ALDR_HUMAN";"Aldose reductase";"AKR1B1";10;34;0,000986494368371497;8;6;8;8;8;8;10;8;0,0012965454742323;0,00122233828214527;0,00146677822622405;0,00118333814557286;"extracellular space, cytoplasm, extracellular vesicular exosome, nucleus, cytosol";0,000786927741517382
"451";451;"P15144";"P15144";"P15144";"AMPN_HUMAN";"Aminopeptidase N";"ANPEP";5;8;7,24555170710538e-05;1;4;2;NA;1;4;3;NA;4,94305168735236e-05;0,000199720215696952;0,000136606046591249;NA;"cytosol, extracellular vesicular exosome, endoplasmic reticulum-Golgi intermediate compartment, integral component of plasma membrane, external side of plasma membrane, lysosomal membrane";0,000185159468592325
"452";452;"P15153";"P15153";"P15153";"RAC2_HUMAN";"Ras-related C3 botulinum toxin substrate 2";"RAC2";3;18;0,00108769462612774;3;3;3;3;4;5;4;5;0,00133891624136407;0,00165027604986898;0,00123841919112879;0,00148411644092987;"extracellular vesicular exosome, plasma membrane, cytosol, nuclear envelope";0,000416608804332732
"454";454;"P15311";"P15311";"P15311";"EZRI_HUMAN";"Ezrin";"EZR";11;42;0,000894884551430596;8;8;8;10;9;10;12;11;0,00104811637980998;0,00111904102995278;0,00129280022590201;0,00122810493646448;"actin cytoskeleton, microspike, Schwann cell microvillus, cortical cytoskeleton, ruffle membrane, cytosol, filopodium, apical plasma membrane, plasma membrane, astrocyte projection, ruffle, T-tubule, nucleolus, uropod, actin filament, apical part of cell, extracellular vesicular exosome, microvillus membrane, basolateral plasma membrane, membrane raft, cell tip, cell body, extrinsic component of membrane, microvillus";0,000972087210109707
"456";456;"P15498";"P15498";"P15498";"VAV_HUMAN";"Proto-oncogene vav";"VAV1";2;2;2,07291375762453e-05;NA;2;NA;NA;NA;2;NA;NA;NA;0,000114277780224232;NA;NA;"plasma membrane, cytosol";4,62898671480813e-05
"459";459;"P15880";"P15880";"P15880";"RS2_HUMAN";"40S ribosomal protein S2";"RPS2";11;53;0,0015842225705668;9;10;9;11;13;14;12;14;0,00212078849016063;0,00230700706493629;0,00180338630790086;0,00210202286930911;"cytosol, nucleoplasm, extracellular vesicular exosome, cytosolic small ribosomal subunit";0,00122668147942415
"462";462;"P16070";"P16070-1,P16070-10,P16070-11,P16070-12,P16070-13,P16070-14,P16070-16,P16070-17,P16070-18,P16070-3,P16070-4,P16070-5,P16070-6,P16070-7,P16070-8";"P16070-1,P16070-10,P16070-11,P16070-12,P16070-13,P16070-14,P16070-16,P16070-17,P16070-18,P16070-3,P16070-4,P16070-5,P16070-6,P16070-7,P16070-8";"CD44_HUMAN";"CD44 antigen";"CD44";5;21;1,65246426904974e-05;4;3;4;4;5;5;5;6;NA;NA;NA;NA;"extracellular vesicular exosome, plasma membrane, integral component of plasma membrane, cytoplasm, Golgi apparatus, external side of plasma membrane, cell surface, basolateral plasma membrane";0,000486043605054854
"463";463;"P16150";"P16150";"P16150";"LEUK_HUMAN";"Leukosialin";"SPN";3;7;0,000153266060954364;2;NA;3;2;2;NA;3;2;0,000238996549083487;NA;0,000330245117634345;0,000219961678824132;"external side of plasma membrane, extracellular vesicular exosome, extracellular space, plasma membrane, cell surface, integral component of plasma membrane, basement membrane, uropod";0,000162014535018284
"464";464;"P16152";"P16152";"P16152";"CBR1_HUMAN";"Carbonyl reductase [NADPH] 1";"CBR1";7;22;0,000695586042495306;5;5;5;6;5;5;5;7;0,000862803426294175;0,000871522782395993;0,000794813760852815;0,00111171967636745;"extracellular vesicular exosome, cytosol";0,000509188538628894
"465";465;"P16188";"P16188";"P16188";"1A30_HUMAN";"HLA class I histocompatibility antigen, A-30 alpha chain";"HLA-A";0;0;NA;0;0;0;0;0;0;0;0;NA;NA;NA;NA;"Golgi membrane, plasma membrane, MHC class I protein complex, early endosome membrane, extracellular vesicular exosome, integral component of lumenal side of endoplasmic reticulum membrane, phagocytic vesicle membrane, integral component of plasma membrane, ER to Golgi transport vesicle membrane";0
"467";467;"P16278";"P16278-1,P16278-3";"P16278-1,P16278-3";"BGAL_HUMAN";"Beta-galactosidase";"GLB1";4;11;7,11511572271787e-05;2;1;4;3;2;1;5;3;NA;NA;NA;NA;"perinuclear region of cytoplasm, cytoplasm, Golgi apparatus, extracellular vesicular exosome, lysosomal lumen";0,000254594269314447
"470";470;"P16615";"P16615-1,P16615-2,P16615-3,P16615-4,P16615-5";"P16615-1,P16615-2,P16615-3,P16615-4,P16615-5";"AT2A2_HUMAN";"Sarcoplasmic/endoplasmic reticulum calcium ATPase 2";"ATP2A2";9;21;4,41265050732333e-05;4;7;3;6;5;7;3;6;NA;NA;NA;NA;"sarcoplasmic reticulum, sarcoplasmic reticulum membrane, endoplasmic reticulum membrane, membrane, integral component of plasma membrane, intracellular membrane-bounded organelle, platelet dense tubular network membrane";0,000486043605054854
"471";471;"P16885";"P16885";"P16885";"PLCG2_HUMAN";"1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase gamma-2";"PLCG2";5;10;6,92336808376571e-05;2;NA;4;2;2;NA;6;2;7,55720313307467e-05;NA;0,000208850667278637;6,95531000234409e-05;"plasma membrane, cytosol, extracellular vesicular exosome";0,000231449335740406
"472";472;"P16930";"P16930";"P16930";"FAAA_HUMAN";"Fumarylacetoacetase";"FAH";11;36;0,000752482535882317;8;8;10;8;8;9;10;9;0,000912635986953648;0,00103709131098483;0,0010508993401252;0,000944942772991498;"cytosol, extracellular vesicular exosome";0,000833217608665463
"473";473;"P16949";"P16949-1";"P16949-1";"STMN1_HUMAN";"Stathmin";"STMN1";13;60;0,00352673582253569;10;11;12;11;12;15;20;13;NA;NA;NA;NA;"membrane, cytosol, microtubule, intracellular, extracellular vesicular exosome";0,00138869601444244
"475";475;"P17066";"P17066";"P17066";"HSP76_HUMAN";"Heat shock 70 kDa protein 6";"HSPA6";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"blood microparticle, extracellular vesicular exosome";0
"476";476;"P17174";"P17174";"P17174";"AATC_HUMAN";"Aspartate aminotransferase, cytoplasmic";"GOT1";9;23;0,000487737032438652;8;5;6;4;8;5;6;4;0,000925894621146679;0,000584532229355182;0,000639699985732387;0,000426075891184759;"axon terminus, cytoplasm, extracellular vesicular exosome, cytosol, lysosome";0,000532333472202935
"478";478;"P17612";"P17612-1,P17612-2,P22694-1,P22694-2,P22694-3,P22694-4,P22694-5,P22694-6,P22694-7,P22694-9";"P17612-1,P17612-2,P22694-1,P22694-2,P22694-3,P22694-4,P22694-5,P22694-6,P22694-7,P22694-9";"KAPCA_HUMAN, KAPCB_HUMAN";"cAMP-dependent protein kinase catalytic subunit alpha, cAMP-dependent protein kinase catalytic subunit beta";"PRKACA, PRKACB";1;1;2,49517396751101e-06;NA;NA;1;NA;NA;NA;1;NA;NA;NA;NA;NA;"AMP-activated protein kinase complex, centrosome, calcium channel complex, cAMP-dependent protein kinase complex, cilium, cytosol, sperm midpiece, plasma membrane, mitochondrion, nucleus, neuromuscular junction";2,31449335740406e-05
"479";479;"P17655";"P17655-1,P17655-2";"P17655-1,P17655-2";"CAN2_HUMAN";"Calpain-2 catalytic subunit";"CAPN2";3;5;3,12787879498701e-05;1;NA;1;3;1;NA;1;3;NA;NA;NA;NA;"cytosol, Golgi apparatus, cytoplasm, endoplasmic reticulum, extracellular vesicular exosome, cortical actin cytoskeleton, chromatin, dendrite, pseudopodium, nucleus, perinuclear endoplasmic reticulum, plasma membrane, membrane raft";0,000115724667870203
"480";480;"P17706";"P17706-1,P17706-2,P17706-3";"P17706-1,P17706-2,P17706-3";"PTN2_HUMAN";"Tyrosine-protein phosphatase non-receptor type 2";"PTPN2";1;1;7,03458684816356e-06;1;NA;NA;NA;1;NA;NA;NA;NA;NA;NA;NA;"nucleus, nucleoplasm, endoplasmic reticulum-Golgi intermediate compartment, endoplasmic reticulum, plasma membrane";2,31449335740406e-05
"482";482;"P17844";"P17844";"P17844";"DDX5_HUMAN";"Probable ATP-dependent RNA helicase DDX5";"DDX5";11;37;0,000661216001787458;8;6;9;10;8;8;10;11;0,000813404502260252;0,000812854524848568;0,000908641671197469;0,000919492359905438;"ribonucleoprotein complex, extracellular vesicular exosome, nucleolus, nucleus, catalytic step 2 spliceosome";0,000856362542239504
"483";483;"P17858";"P17858-1";"P17858-1";"K6PL_HUMAN";"6-phosphofructokinase, liver type";"PFKL";15;50;0,000594438504024681;11;9;10;12;13;10;12;15;NA;NA;NA;NA;"cytosol, 6-phosphofructokinase complex, extracellular vesicular exosome";0,00115724667870203
"485";485;"P17987";"P17987";"P17987";"TCPA_HUMAN";"T-complex protein 1 subunit alpha";"TCP1";24;89;0,00140191977645821;20;18;18;17;25;21;23;20;0,00214924954211768;0,00182361439755306;0,00182149585265945;0,00158245812103692;"chaperonin-containing T-complex, pericentriolar material, cytosol, microtubule, zona pellucida receptor complex, nuclear heterochromatin, Golgi apparatus, extracellular vesicular exosome, acrosomal vesicle, cell body, centrosome";0,00205989908808962
"486";486;"P18077";"P18077";"P18077";"RL35A_HUMAN";"60S ribosomal protein L35a";"RPL35A";6;19;0,00151275592630281;4;4;4;5;5;5;4;5;0,00217269590075897;0,00219465282476082;0,00160118844913622;0,00199965162567393;"cytosolic large ribosomal subunit, extracellular vesicular exosome, cytosol";0,000439753737906772
"487";487;"P18085";"P18085";"P18085";"ARF4_HUMAN";"ADP-ribosylation factor 4";"ARF4";5;19;0,00128334399153316;4;5;5;5;4;5;5;5;0,00143397929450092;0,00173133722842242;0,00188905643420469;0,00168261284228716;"ruffle membrane, Golgi apparatus, cytosol, extracellular vesicular exosome";0,000439753737906772
"489";489;"P18206";"P18206-1,P18206-2";"P18206-1,P18206-2";"VINC_HUMAN";"Vinculin";"VCL";21;49;0,000189217359202918;10;8;16;12;10;8;17;14;NA;NA;NA;NA;"focal adhesion, cytoskeleton, costamere, extracellular region, fascia adherens, cell-substrate junction, cell-cell junction, cytosol, adherens junction, protein complex, extracellular vesicular exosome, plasma membrane, actin cytoskeleton, cell-cell adherens junction";0,00113410174512799
"490";490;"P18464";"P18464,P30490,P30491,P30498,P30685";"P18464,P30490,P30491,P30498,P30685";"1B35_HUMAN, 1B51_HUMAN, 1B52_HUMAN, 1B53_HUMAN, 1B78_HUMAN";"HLA class I histocompatibility antigen, B-35 alpha chain, HLA class I histocompatibility antigen, B-51 alpha chain, HLA class I histocompatibility antigen, B-52 alpha chain, HLA class I histocompatibility antigen, B-53 alpha chain, HLA class I histocompatibility antigen, B-78 alpha chain";"HLA-B";0;0;NA;0;0;0;0;0;0;0;0;NA;NA;NA;NA;"Golgi membrane, phagocytic vesicle membrane, early endosome membrane, ER to Golgi transport vesicle membrane, plasma membrane, MHC class I protein complex, cell surface, integral component of lumenal side of endoplasmic reticulum membrane";0
"491";491;"P18465";"P18465";"P18465";"1B57_HUMAN";"HLA class I histocompatibility antigen, B-57 alpha chain";"HLA-B";0;0;NA;0;0;0;0;0;0;0;0;NA;NA;NA;NA;"ER to Golgi transport vesicle membrane, early endosome membrane, integral component of lumenal side of endoplasmic reticulum membrane, MHC class I protein complex, Golgi membrane, plasma membrane, phagocytic vesicle membrane, cell surface";0
"493";493;"P18669";"P18669";"P18669";"PGAM1_HUMAN";"Phosphoglycerate mutase 1";"PGAM1";15;77;0,00265500263070551;10;10;15;14;16;12;24;25;0,00301098014593369;0,00228105647927896;0,00416056841114135;0,00432995430756165;"cytoplasm, extracellular vesicular exosome, cytosol";0,00178215988520113
"495";495;"P19338";"P19338";"P19338";"NUCL_HUMAN";"Nucleolin";"NCL";29;130;0,00160358856531728;23;24;25;23;35;33;33;29;0,00235630400504846;0,00224410978982585;0,00204658946139594;0,00179687005236615;"nucleoplasm, cell cortex, nucleus, ribonucleoprotein complex, extracellular vesicular exosome, nucleolus";0,00300884136462528
"503";503;"P20073";"P20073-1,P20073-2";"P20073-1,P20073-2";"ANXA7_HUMAN";"Annexin A7";"ANXA7";7;24;0,000215362146540089;6;6;5;5;6;7;5;6;NA;NA;NA;NA;"endoplasmic reticulum membrane, nuclear envelope, extracellular vesicular exosome, cytosol, nucleus, plasma membrane";0,000555478405776975
"504";504;"P20231";"P20231,Q15661-1,Q15661-2";"P20231,Q15661-1,Q15661-2";"TRYB1_HUMAN, TRYB2_HUMAN";"Tryptase alpha/beta-1, Tryptase beta-2";"TPSAB1, TPSB2";5;41;0,000435249073532738;5;5;5;5;9;10;11;11;0,00156434104854646;0,00175572225980866;0,00176130729404984;0,00175969343059306;"extracellular region";0,000948942276535666
"505";505;"P20273";"P20273-1";"P20273-1";"CD22_HUMAN";"B-cell receptor CD22";"CD22";2;2;2,06801903800794e-05;NA;2;NA;NA;NA;2;NA;NA;NA;NA;NA;NA;"extracellular vesicular exosome, external side of plasma membrane, integral component of plasma membrane";4,62898671480813e-05
"508";508;"P20340";"P20340-1,P20340-2,Q9NRW1";"P20340-1,P20340-2,Q9NRW1";"RAB6A_HUMAN, RAB6B_HUMAN";"Ras-related protein Rab-6A, Ras-related protein Rab-6B";"RAB6A, RAB6B";2;3;4,39774411773815e-05;2;0;0;1;2;0;0;1;0,000478759112747369;NA;NA;0,000220697336612841;"extracellular vesicular exosome, Golgi apparatus, cytoplasmic vesicle, trans-Golgi network, membrane, Golgi membrane, cytosol";6,94348007221219e-05
"509";509;"P20618";"P20618";"P20618";"PSB1_HUMAN";"Proteasome subunit beta type-1";"PSMB1";6;25;0,000908512513066767;6;6;6;6;6;7;6;6;0,00119002431078914;0,00140239226146542;0,00109624935314305;0,0010952448738131;"nucleoplasm, cytosol, extracellular vesicular exosome, proteasome complex, proteasome core complex";0,000578623339351016
"510";510;"P20645";"P20645";"P20645";"MPRD_HUMAN";"Cation-dependent mannose-6-phosphate receptor";"M6PR";5;12;0,000379410568633803;2;3;2;3;3;4;2;3;0,000517682055776505;0,000697218225916795;0,000317925504341126;0,000476451289871766;"lysosomal membrane, integral component of plasma membrane, late endosome, endosome";0,000277739202888488
"517";517;"P21281";"P21281";"P21281";"VATB2_HUMAN";"V-type proton ATPase subunit B, brain isoform";"ATP6V1B2";16;65;0,00111403902287209;14;13;10;12;18;18;13;16;0,00168373302681126;0,00170074856869919;0,00112020522615694;0,00137745082629593;"plasma membrane, endomembrane system, microvillus, extracellular vesicular exosome, melanosome, lysosomal membrane, intracellular membrane-bounded organelle, proton-transporting V-type ATPase, V1 domain, integral component of membrane, cytosol";0,00150442068231264
"518";518;"P21283";"P21283";"P21283";"VATC1_HUMAN";"V-type proton ATPase subunit C 1";"ATP6V1C1";8;21;0,000481464065825226;4;6;5;2;4;8;7;2;0,000500516333159134;0,00101114894543954;0,000806881613766287;0,000230326365260871;"cytosol, lysosomal membrane, proton-transporting V-type ATPase, V1 domain, plasma membrane, cytoplasmic vesicle, proton-transporting two-sector ATPase complex, apical part of cell, extracellular vesicular exosome";0,000486043605054854
"519";519;"P21291";"P21291";"P21291";"CSRP1_HUMAN";"Cysteine and glycine-rich protein 1";"CSRP1";2;5;0,000226892762330664;1;1;2;1;1;1;2;1;0,000247664817703095;0,000250167679506415;0,000456297226437782;0,000227939563548323;"extracellular vesicular exosome, nucleus";0,000115724667870203
"520";520;"P21333";"P21333-1,P21333-2";"P21333-1,P21333-2";"FLNA_HUMAN";"Filamin-A";"FLNA";29;82;0,000151687672963336;16;16;22;17;19;18;26;19;NA;NA;NA;NA;"cortical cytoskeleton, nucleus, neuronal cell body, plasma membrane, perinuclear region of cytoplasm, dendritic shaft, extracellular vesicular exosome, actin filament, trans-Golgi network, cytosol, cytoplasm, extracellular region, apical dendrite, Myb complex, actin cytoskeleton";0,00189788455307133
"521";521;"P21399";"P21399";"P21399";"ACOC_HUMAN";"Cytoplasmic aconitate hydratase";"ACO1";11;34;0,000334953949699396;7;8;8;8;8;8;9;9;0,00043014002084767;0,000434486948434088;0,000445775186908002;0,00044536672877777;"Golgi apparatus, extracellular vesicular exosome, mitochondrion, endoplasmic reticulum, cytosol, cytoplasm";0,000786927741517382
"522";522;"P21796";"P21796";"P21796";"VDAC1_HUMAN";"Voltage-dependent anion-selective channel protein 1";"VDAC1";8;32;0,00112235217444622;8;7;5;6;9;10;6;7;0,0016989569691655;0,00190680706869678;0,00108914761999548;0,00124359959759227;"extracellular vesicular exosome, mitochondrion, plasma membrane, mitochondrial nucleoid, pore complex, membrane, mitochondrial inner membrane, mitochondrial outer membrane";0,000740637874369301
"524";524;"P21964";"P21964-1,P21964-2";"P21964-1,P21964-2";"COMT_HUMAN";"Catechol O-methyltransferase";"COMT";5;13;0,000210064184755585;5;3;1;3;5;3;2;3;NA;NA;NA;NA;"integral component of membrane, extracellular vesicular exosome, cytosol, plasma membrane, mitochondrion";0,000300884136462528
"528";528;"P22087";"P22087";"P22087";"FBRL_HUMAN";"rRNA 2'-O-methyltransferase fibrillarin";"FBL";2;3;8,18510338875105e-05;1;2;NA;NA;1;2;NA;NA;0,000148907507217126;0,00030082468626005;NA;NA;"Cajal body, nucleolus, box C/D snoRNP complex, granular component, extracellular vesicular exosome";6,94348007221219e-05
"529";529;"P22102";"P22102-1";"P22102-1";"PUR2_HUMAN";"Trifunctional purine biosynthetic protein adenosine-3";"GART";19;59;0,000511609482110747;12;12;15;16;12;13;17;17;NA;NA;NA;NA;"cytosol, extracellular vesicular exosome";0,0013655510808684
"530";530;"P22234";"P22234-1";"P22234-1";"PUR6_HUMAN";"Multifunctional protein ADE2";"PAICS";17;76;0,00156614731193703;13;16;15;17;17;21;18;20;NA;NA;NA;NA;"extracellular vesicular exosome, cytosol";0,00175901495162709
"532";532;"P22314";"P22314";"P22314";"UBA1_HUMAN";"Ubiquitin-like modifier-activating enzyme 1";"UBA1";40;157;0,00129963659572428;33;32;31;29;40;40;42;35;0,00180715727095264;0,00182542011889369;0,00174798928048424;0,00145532301679482;"extracellular vesicular exosome";0,00363375457112438
"533";533;"P22392";"P22392-2";"P22392-2";"NDKB_HUMAN";"Nucleoside diphosphate kinase B";"NME2";5;33;0,00463761233403081;5;5;5;5;8;8;9;8;NA;NA;NA;NA;"nucleus, cell periphery, cytosol, extracellular vesicular exosome, ruffle, lamellipodium, cytoplasm";0,000763782807943341
"540";540;"P23284";"P23284";"P23284";"PPIB_HUMAN";"Peptidyl-prolyl cis-trans isomerase B";"PPIB";13;65;0,0026355275031835;12;12;11;12;15;17;16;17;0,00331939651504842;0,00380000072435438;0,00326168017416637;0,00346235975926874;"endoplasmic reticulum, endoplasmic reticulum lumen, macromolecular complex, melanosome, extracellular vesicular exosome";0,00150442068231264
"542";542;"P23381";"P23381-1";"P23381-1";"SYWC_HUMAN";"Tryptophan--tRNA ligase, cytoplasmic";"WARS";11;27;0,000502054430787724;8;6;7;6;8;6;7;6;NA;NA;NA;NA;"cytoplasm, cytosol, extracellular vesicular exosome";0,000624913206499097
