"";"protein.g";"protein.acs";"ID";"Description";"Gene";"global.peptide.count";"global.spectra.count";"global.dNSAF";"peptide.count.P5838-1.id.csv";"peptide.count.P5838-2.id.csv";"peptide.count.P5839-1.id.csv";"peptide.count.P5839-2.id.csv";"spectra.count.P5838-1.id.csv";"spectra.count.P5838-2.id.csv";"spectra.count.P5839-1.id.csv";"spectra.count.P5839-2.id.csv";"dNSAF.P5838-1.id.csv";"dNSAF.P5838-2.id.csv";"dNSAF.P5839-1.id.csv";"dNSAF.P5839-2.id.csv"
"P45974-1,P45974-2";"P45974-1,P45974-2";"P45974-[1,2]";"UBP5_HUMAN";"Ubiquitin carboxyl-terminal hydrolase 5";"USP5";7;18;9,18677688038143e-05;4;4;5;4;5;4;5;4;NA;NA;NA;NA
"P46776";"P46776";"P46776";"RL27A_HUMAN";"60S ribosomal protein L27a";"RPL27A";7;26;0,00153857821807469;6;5;5;7;7;5;6;8;0,00226077816700595;0,00163116088326818;0,00178510874396943;0,00237796409539602
"P48637";"P48637";"P48637";"GSHB_HUMAN";"Glutathione synthetase";"GSS";7;17;0,000314107659580974;4;4;5;4;4;4;5;4;0,000403369703094492;0,000407446094048422;0,000464479771637616;0,000371243339787564
"P49354-1,P49354-2";"P49354-1,P49354-2";"P49354-[1,2]";"FNTA_HUMAN";"Protein farnesyltransferase/geranylgeranyltransferase type-1 subunit alpha";"FNTA";7;15;0,000173312545368673;3;2;5;5;3;2;5;5;NA;NA;NA;NA
"P49591";"P49591";"P49591";"SYSC_HUMAN";"Serine--tRNA ligase, cytoplasmic";"SARS";7;18;0,000306702512193279;4;4;5;4;4;4;6;4;0,00037197906472138;0,0003757382268073;0,000514000183088474;0,000342352807508377
"P49821-1,P49821-2";"P49821-1,P49821-2";"P49821-[1,2]";"NDUV1_HUMAN";"NADH dehydrogenase [ubiquinone] flavoprotein 1, mitochondrial";"NDUFV1";7;13;0,000122688349286128;6;3;2;2;6;3;2;2;NA;NA;NA;NA
"P50453";"P50453";"P50453";"SPB9_HUMAN";"Serpin B9";"SERPINB9";7;19;0,000442561574184332;2;3;6;5;2;4;7;6;0,000254251647961156;0,000513642150475937;0,000819757384198728;0,000702005357949357
"P51572-1,P51572-2";"P51572-1,P51572-2";"P51572-[1,2]";"BAP31_HUMAN";"B-cell receptor-associated protein 31";"BCAP31";7;26;0,000462824342022468;6;6;6;5;7;7;7;5;NA;NA;NA;NA
"P51858";"P51858";"P51858";"HDGF_HUMAN";"Hepatoma-derived growth factor";"HDGF";7;37;0,00138395603849863;6;6;7;6;9;10;10;8;0,00195542631068307;0,00201176508936408;0,00183469509796858;0,00146641119216088
"P52565";"P52565";"P52565";"GDIR1_HUMAN";"Rho GDP-dissociation inhibitor 1";"ARHGDIA";7;27;0,00115915508284813;7;6;5;5;8;7;6;6;0,0018744827379097;0,00165674772065278;0,0012950788926837;0,00129389222837725
"P52789";"P52789";"P52789";"HXK2_HUMAN";"Hexokinase-2";"HK2";8;10;0,000110788989379693;3;NA;5;2;3;NA;5;2;0,000178716846175531;NA;0,000293444508580944;0,000115138065251454
"P52907";"P52907";"P52907";"CAZA1_HUMAN";"F-actin-capping protein subunit alpha-1";"CAPZA1";7;32;0,00107791515396475;7;7;5;5;9;9;7;7;0,00164091718378999;0,00167131253577939;0,00118549529407201;0,00119637276749722
"P53597";"P53597";"P53597";"SUCA_HUMAN";"Succinyl-CoA ligase [ADP/GDP-forming] subunit alpha, mitochondrial";"SUCLG1";7;22;0,000556870906853179;6;4;4;6;7;4;4;7;0,000967038059875379;0,000558177597048995;0,000509048350881456;0,000890018353623655
"P54727";"P54727";"P54727";"RD23B_HUMAN";"UV excision repair protein RAD23 homolog B";"RAD23B";7;22;0,000471093725601956;4;5;4;5;5;7;4;6;0,000584343640790921;0,00082634849636471;0,000430637480207784;0,000645364338848309
"P60709,P63261";"P60709,P63261";"P60709, P63261";"ACTB_HUMAN, ACTG_HUMAN";"Actin, cytoplasmic 1, Actin, cytoplasmic 2";"ACTB, ACTG1";7;273;0,00703641477292151;7;7;7;7;53;53;82;85;0,00808297992716606;0,00811597962525209;0,0100723910681369;0,0103999260981292
"P61106";"P61106";"P61106";"RAB14_HUMAN";"Ras-related protein Rab-14";"RAB14";7;25;0,00106364043777853;6;4;5;4;7;5;7;6;0,0016211006236283;0,00117388406905811;0,00150188994066265;0,00128107105159454
"P61353";"P61353";"P61353";"RL27_HUMAN";"60S ribosomal protein L27";"RPL27";7;33;0,00212511765188823;6;6;5;6;9;9;7;8;0,00316318962022262;0,00319515631840178;0,00226638806219648;0,00258778445675449
"P62191";"P62191";"P62191";"PRS4_HUMAN";"26S protease regulatory subunit 4";"PSMC1";7;28;0,000585550428502286;7;7;5;5;8;7;6;7;0,000914819326635355;0,000813312517411363;0,000629038319303514;0,000731690708485232
"P62266";"P62266";"P62266";"RS23_HUMAN";"40S ribosomal protein S23";"RPS23";7;27;0,00165361983846866;5;7;6;6;6;7;7;7;0,00200556544685443;0,00236347227281934;0,00215544598922183;0,002153470981495
"P62277";"P62277";"P62277";"RS13_HUMAN";"40S ribosomal protein S13";"RPS13";7;28;0,00162401124190054;6;6;6;7;6;6;8;8;0,00189931032384228;0,00191850445608231;0,00233285734311237;0,00233071977561994
"P62750";"P62750";"P62750";"RL23A_HUMAN";"60S ribosomal protein L23a";"RPL23A";7;33;0,00185266667087692;6;6;6;6;7;10;8;8;0,00214484082510821;0,00309502321440628;0,00225808627442287;0,00225601721870905
"P62888";"P62888";"P62888";"RL30_HUMAN";"60S ribosomal protein L30";"RPL30";7;28;0,0023568602508314;7;5;6;5;9;6;7;6;0,00405255018011129;0,00287894830179804;0,00292390934190092;0,00258215883837024
"P62910";"P62910";"P62910";"RL32_HUMAN";"60S ribosomal protein L32";"RPL32";7;24;0,00155698855572687;4;4;6;6;5;4;8;7;0,00177034480802583;0,00143058850799224;0,00260934413933309;0,0022810840766947
"P83731";"P83731";"P83731";"RL24_HUMAN";"60S ribosomal protein L24";"RPL24";7;23;0,00128302798979085;5;7;5;5;5;7;5;6;0,00152227101327062;0,00215271678352335;0,00140231472456197;0,00168123576171311
"Q06203";"Q06203";"Q06203";"PUR1_HUMAN";"Amidophosphoribosyltransferase";"PPAT";7;17;0,000287982651143872;4;6;3;4;4;6;3;4;0,00036982057885259;0,000560336891428294;0,000255508795074928;0,000340366234157264
"Q07020";"Q07020";"Q07020";"RL18_HUMAN";"60S ribosomal protein L18";"RPL18";7;44;0,00204975886990638;6;6;6;6;9;11;11;13;0,0022882648316504;0,00282503182761765;0,00257638035033886;0,00304202321778055
"Q13177";"Q13177";"Q13177";"PAK2_HUMAN";"Serine/threonine-protein kinase PAK 2";"PAK2";12;32;0,000534843397005412;7;5;11;6;8;6;12;6;0,000729760455216753;0,000552851474939749;0,00100838203857815;0,000503729035475111
"Q13310-1,Q13310-2,Q13310-3";"Q13310-1,Q13310-2,Q13310-3";"Q13310-[1-3]";"PABP4_HUMAN";"Polyadenylate-binding protein 4";"PABPC4";7;15;9,03762447643467e-05;2;3;4;4;2;3;6;4;NA;NA;NA;NA
"Q13409-1,Q13409-2,Q13409-3,Q13409-5,Q13409-6";"Q13409-1,Q13409-2,Q13409-3,Q13409-5,Q13409-6";"Q13409-[1-3,5,6]";"DC1I2_HUMAN";"Cytoplasmic dynein 1 intermediate chain 2";"DYNC1I2";7;22;6,0400418110094e-05;5;5;6;4;5;6;6;5;NA;NA;NA;NA
"Q13838-1,Q13838-2";"Q13838-1,Q13838-2";"Q13838-[1,2]";"DX39B_HUMAN";"Spliceosome RNA helicase DDX39B";"DDX39B";7;36;0,000640893595339208;7;6;5;7;13;8;6;9;NA;NA;NA;NA
"Q13867";"Q13867";"Q13867";"BLMH_HUMAN";"Bleomycin hydrolase";"BLMH";7;27;0,000519709092090149;5;5;6;5;6;8;7;6;0,000630320569011393;0,000848920653094295;0,000677425882326861;0,000580118713382326
"Q14498-1,Q14498-2,Q14498-3";"Q14498-1,Q14498-2,Q14498-3";"Q14498-[1-3]";"RBM39_HUMAN";"RNA-binding protein 39";"RBM39";7;14;7,71149992223213e-05;3;2;5;4;3;2;5;4;NA;NA;NA;NA
"Q15005";"Q15005";"Q15005";"SPCS2_HUMAN";"Signal peptidase complex subunit 2";"SPCS2";7;19;0,000736297132271279;6;4;5;3;6;5;5;3;0,00126900822522205;0,00106819385275969;0,000974174388301902;0,000583969058825129
"Q15056-1,Q15056-2";"Q15056-1,Q15056-2";"Q15056-[1,2]";"IF4H_HUMAN";"Eukaryotic translation initiation factor 4H";"EIF4H";7;20;0,00035314760588563;4;4;4;5;4;4;5;7;NA;NA;NA;NA
"Q15631";"Q15631";"Q15631";"TSN_HUMAN";"Translin";"TSN";7;24;0,000921901118522487;5;6;7;6;5;6;7;6;0,00104823047843634;0,00127058847749311;0,00135188059850317;0,0011576930464428
"Q15637-1,Q15637-2,Q15637-3,Q15637-4,Q15637-5,Q15637-6";"Q15637-1,Q15637-2,Q15637-3,Q15637-4,Q15637-5,Q15637-6";"Q15637-[1-6]";"SF01_HUMAN";"Splicing factor 1";"SF1";7;37;8,45196252375207e-05;6;7;6;6;8;8;11;10;NA;NA;NA;NA
"Q15717";"Q15717";"Q15717";"ELAV1_HUMAN";"ELAV-like protein 1";"ELAVL1";7;24;0,000644765199457445;5;5;6;5;6;6;7;5;0,000879741898466822;0,000888632432111743;0,000945487044351907;0,000674729076147644
"Q15942";"Q15942";"Q15942";"ZYX_HUMAN";"Zyxin";"ZYX";7;20;0,000306225896012714;4;5;5;4;4;6;6;4;0,000334260907809072;0,000506458344175574;0,000461881283404678;0,000307638711642143
"Q16795";"Q16795";"Q16795";"NDUA9_HUMAN";"NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 9, mitochondrial";"NDUFA9";7;18;0,000418156740762189;4;2;6;4;4;3;7;4;0,000507154480813765;0,000384209778340091;0,00081758296142897;0,000466762183181182
"Q1KMD3";"Q1KMD3";"Q1KMD3";"HNRL2_HUMAN";"Heterogeneous nuclear ribonucleoprotein U-like protein 2";"HNRNPUL2";7;17;0,000199313294031301;3;3;5;4;3;3;5;6;0,000191965099665451;0,00019390506885437;0,000294730136219852;0,000353352094496597
"Q29RF7-1";"Q29RF7-1";"Q29RF7-1";"PDS5A_HUMAN";"Sister chromatid cohesion protein PDS5 homolog A";"PDS5A";11;16;0,000104808504125219;2;4;4;6;2;4;4;6;NA;NA;NA;NA
"Q53EL6";"Q53EL6";"Q53EL6";"PDCD4_HUMAN";"Programmed cell death protein 4";"PDCD4";7;14;0,000261434645551153;3;NA;5;6;3;NA;5;6;0,000305752514818959;NA;0,000469431581569786;0,000562801736863451
"Q6IBS0";"Q6IBS0";"Q6IBS0";"TWF2_HUMAN";"Twinfilin-2";"TWF2";7;21;0,000526989321333055;3;3;5;6;4;4;6;7;0,000547843092454984;0,000553379508822212;0,000757008865637466;0,00088236776605669
"Q7Z5L9-1,Q7Z5L9-2";"Q7Z5L9-1,Q7Z5L9-2";"Q7Z5L9-[1,2]";"I2BP2_HUMAN";"Interferon regulatory factor 2-binding protein 2";"IRF2BP2";9;27;0,000201420474362026;6;7;6;6;6;7;7;7;NA;NA;NA;NA
"Q86V81";"Q86V81";"Q86V81";"THOC4_HUMAN";"THO complex subunit 4";"ALYREF";7;23;0,000783795308938379;6;6;5;5;6;6;6;5;0,00111593719416414;0,0011272146804219;0,00102800036617695;0,000855882018770941
"Q8N183";"Q8N183";"Q8N183";"MIMIT_HUMAN";"Mimitin, mitochondrial";"NDUFAF2";7;13;0,000673696971227972;3;2;3;5;3;2;3;5;0,000848508458284568;0,00057138890112116;0,000781645248838686;0,00130154839540906
"Q8N1G4";"Q8N1G4";"Q8N1G4";"LRC47_HUMAN";"Leucine-rich repeat-containing protein 47";"LRRC47";7;14;0,000210313634242694;2;2;5;4;3;2;5;4;0,000245965573670827;0,000165634175453647;0,000377638785173636;0,000301834207648895
"Q8NBX0";"Q8NBX0";"Q8NBX0";"SCPDL_HUMAN";"Saccharopine dehydrogenase-like oxidoreductase";"SCCPDH";7;13;0,000265395776544352;3;2;2;5;3;3;2;5;0,000334260907809072;0,000337638896117049;0,000205280570402079;0,000512731186070238
"Q8TEQ6";"Q8TEQ6";"Q8TEQ6";"GEMI5_HUMAN";"Gem-associated protein 5";"GEMIN5";7;14;8,13082551482034e-05;4;6;2;2;4;6;2;2;0,000126788620203441;0,000192104889170045;5,83987829592121e-05;5,83452728976477e-05
"Q8WU90";"Q8WU90";"Q8WU90";"ZC3HF_HUMAN";"Zinc finger CCCH domain-containing protein 15";"ZC3H15";7;12;0,000246705933125736;2;2;3;4;2;3;3;4;0,00022440990524271;0,000340016634822099;0,000310089312332718;0,000413073575256586
"Q92608-1";"Q92608-1";"Q92608-1";"DOCK2_HUMAN";"Dedicator of cytokinesis protein 2";"DOCK2";7;10;4,78582547866865e-05;3;NA;3;4;3;NA;3;4;NA;NA;NA;NA
"Q96HE7";"Q96HE7";"Q96HE7";"ERO1A_HUMAN";"ERO1-like protein alpha";"ERO1L";7;19;0,000355562290370318;2;4;4;5;3;4;6;6;0,000306405832158316;0,000412669761920838;0,000564521568605717;0,000564004304677261
"Q99733";"Q99733";"Q99733";"NP1L4_HUMAN";"Nucleosome assembly protein 1-like 4";"NAP1L4";7;24;0,000623970507993182;4;4;7;5;5;5;8;6;0,000728370435302054;0,000693285200027008;0,00107355873161133;0,000762533819923657
"Q9BPX3";"Q9BPX3";"Q9BPX3";"CND3_HUMAN";"Condensin complex subunit 3";"NCAPG";7;20;0,000172572623171697;5;5;4;4;5;6;4;5;0,000235464580377819;0,000285412978195496;0,000173527812221659;0,000216711013619834
"Q9BS26";"Q9BS26";"Q9BS26";"ERP44_HUMAN";"Endoplasmic reticulum resident protein 44";"ERP44";7;16;0,000372393555265241;5;3;3;4;5;3;3;5;0,000642176128303143;0,000401362000587416;0,000361516275461789;0,000541777534049586
"Q9BTT0";"Q9BTT0";"Q9BTT0";"AN32E_HUMAN";"Acidic leucine-rich nuclear phosphoprotein 32 family member E";"ANP32E";7;19;0,000620907283183989;2;4;4;6;2;4;6;7;0,000356711267288786;0,000720632270816986;0,000985806321296551;0,00114905354609621
"Q9NX58";"Q9NX58";"Q9NX58";"LYAR_HUMAN";"Cell growth-regulating nucleolar protein";"LYAR";7;23;0,000531491805797265;7;5;4;3;7;7;5;4;0,000882836856772774;0,000891758667580914;0,000580906099620659;0,000464299058203972
"Q9NX63";"Q9NX63";"Q9NX63";"CHCH3_HUMAN";"Coiled-coil-helix-coiled-coil-helix domain-containing protein 3, mitochondrial";"CHCHD3";7;19;0,000733053532569643;5;5;4;3;5;6;5;3;0,00105284823384796;0,00127618578356136;0,000969882871172818;0,000581396507905195
"Q9UKK9";"Q9UKK9";"Q9UKK9";"NUDT5_HUMAN";"ADP-sugar pyrophosphatase";"NUDT5";7;19;0,000759831743805064;3;3;6;5;3;4;6;6;0,000654785065982155;0,000881869628214393;0,00120637485893825;0,00120526947300894
"Q9UKX7-1,Q9UKX7-2";"Q9UKX7-1,Q9UKX7-2";"Q9UKX7-[1,2]";"NUP50_HUMAN";"Nuclear pore complex protein Nup50";"NUP50";7;15;0,000140353535672494;3;5;4;3;3;5;4;3;NA;NA;NA;NA
"Q9Y263";"Q9Y263";"Q9Y263";"PLAP_HUMAN";"Phospholipase A-2-activating protein";"PLAA";7;14;0,000154229998444643;3;2;5;4;3;2;5;4;0,000180374754025273;0,000121465061999341;0,000276935109127333;0,000221345085609189
"Q9Y277-1,Q9Y277-2";"Q9Y277-1,Q9Y277-2";"Q9Y277-[1,2]";"VDAC3_HUMAN";"Voltage-dependent anion-selective channel protein 3";"VDAC3";7;28;0,000491029076320222;6;6;5;6;8;7;6;7;NA;NA;NA;NA
"Q9Y285";"Q9Y285";"Q9Y285";"SYFA_HUMAN";"Phenylalanine--tRNA ligase alpha subunit";"FARSA";7;19;0,000327565259632498;5;4;4;5;5;4;4;6;0,000470465647802139;0,000380176079879827;0,000346714034261779;0,000519594516907398
"O14737";"O14737";"O14737";"PDCD5_HUMAN";"Programmed cell death protein 5";"PDCD5";6;17;0,00119109624513105;4;5;4;4;4;5;4;4;0,00152957791413431;0,00193129448578952;0,00140904583523987;0,00140775474447444
"O14979-1,O14979-2,O14979-3";"O14979-1,O14979-2,O14979-3";"O14979-[1-3]";"HNRDL_HUMAN";"Heterogeneous nuclear ribonucleoprotein D-like";"HNRPDL";6;20;0,000184059898661402;6;6;3;1;8;8;3;1;NA;NA;NA;NA
"O15371";"O15371";"O15371";"EIF3D_HUMAN";"Eukaryotic translation initiation factor 3 subunit D";"EIF3D";6;23;0,000367582836491174;3;5;4;6;4;6;6;7;0,000348900071654725;0,000528639001584723;0,000482109660780065;0,000561945894806177
"O43447";"O43447";"O43447";"PPIH_HUMAN";"Peptidyl-prolyl cis-trans isomerase H";"PPIH";6;19;0,000960133584671094;4;4;3;4;5;5;4;5;0,00143737673040916;0,00140653067688591;0,000995088866694824;0,00124272134928888
"O43684-1,O43684-2";"O43684-1,O43684-2";"O43684-[1,2]";"BUB3_HUMAN";"Mitotic checkpoint protein BUB3";"BUB3";6;20;0,000267014043474501;4;5;5;5;4;5;5;6;NA;NA;NA;NA
"O43719";"O43719";"O43719";"HTSF1_HUMAN";"HIV Tat-specific factor 1";"HTATSF1";6;18;0,000208801445387212;3;3;5;6;3;3;5;7;0,000189931032384228;0,000191850445608231;0,000291607167889046;0,00040787596073349
"O60313-1,O60313-2";"O60313-1,O60313-2";"O60313-[1,2]";"OPA1_HUMAN";"Dynamin-like 120 kDa protein, mitochondrial";"OPA1";6;10;4,56148990935606e-05;2;3;1;4;2;3;1;4;NA;NA;NA;NA
"O60884";"O60884";"O60884";"DNJA2_HUMAN";"DnaJ homolog subfamily A member 2";"DNAJA2";6;12;0,000255089144445543;4;2;4;1;4;2;4;2;0,000464070969094149;0,000234380398760864;0,000427501770400446;0,000213555027984594
"O75306";"O75306";"O75306";"NDUS2_HUMAN";"NADH dehydrogenase [ubiquinone] iron-sulfur protein 2, mitochondrial";"NDUFS2";6;17;0,000321570260564539;2;4;4;4;3;4;5;5;0,000309714750432164;0,00041712623883143;0,0004755149281992;0,000475079219922531
"O94804";"O94804";"O94804";"STK10_HUMAN";"Serine/threonine-protein kinase 10";"STK10";6;14;0,000153332727357562;2;4;2;5;3;4;2;5;0,000197517809159906;0,000224453129805084;0,000136464924642291;0,000265105329161316
"O95319-1,O95319-2,O95319-3,O95319-4,O95319-5";"O95319-1,O95319-2,O95319-3,O95319-4,O95319-5";"O95319-[1-5]";"CELF2_HUMAN";"CUGBP Elav-like family member 2";"CELF2";6;16;5,51688858328418e-05;2;3;4;3;3;4;5;4;NA;NA;NA;NA
"O95573";"O95573";"O95573";"ACSL3_HUMAN";"Long-chain-fatty-acid--CoA ligase 3";"ACSL3";6;17;0,000230832605645553;5;5;3;4;5;5;3;4;0,000392292315414814;0,000368823599716749;0,000201816460776544;0,000264768687473492
"O95747";"O95747";"O95747";"OXSR1_HUMAN";"Serine/threonine-protein kinase OSR1";"OXSR1";6;16;0,000265899373843298;4;4;4;3;4;5;4;3;0,000362803110563167;0,000458086927369431;0,000334213907789343;0,000250430753879467
"P00403";"P00403";"P00403";"COX2_HUMAN";"Cytochrome c oxidase subunit 2";"MT-CO2";6;29;0,00111887118129051;6;6;6;6;7;7;8;7;0,00147398752738714;0,00148888341415492;0,00155181259387651;0,00135659185177879
"P04632";"P04632";"P04632";"CPNS1_HUMAN";"Calpain small subunit 1";"CAPNS1";8;23;0,000751624605959565;7;6;5;5;7;6;5;5;0,00124848943551075;0,00108094840622548;0,000821505267747126;0,000820752532925865
"P06400";"P06400";"P06400";"RB_HUMAN";"Retinoblastoma-associated protein";"RB1";6;11;0,000103813218626724;NA;2;5;4;NA;2;5;4;NA;0,000104056814967108;0,000237245055771799;0,000189622136917355
"P09382";"P09382";"P09382";"LEG1_HUMAN";"Galectin-1";"LGALS1";6;24;0,00155698855572687;5;5;5;5;6;6;6;6;0,00212441376963099;0,00214588276198836;0,00195700810449982;0,00195521492288117
"P09661";"P09661";"P09661";"RU2A_HUMAN";"U2 small nuclear ribonucleoprotein A'";"SNRPA1";6;20;0,000686906715761853;4;2;6;6;5;2;7;6;0,000937241368954849;0,000378685193292063;0,00120874029983812;0,0010351137827018
"P09972";"P09972";"P09972";"ALDOC_HUMAN";"Fructose-bisphosphate aldolase C";"ALDOC";6;22;0,00057267056660356;3;4;4;3;5;6;5;6;0,000736169856484266;0,000903412181502375;0,000630046393533167;0,000766194527108733
"P10599";"P10599";"P10599";"THIO_HUMAN";"Thioredoxin";"TXN";6;22;0,00183502222639238;5;5;5;5;5;6;5;6;0,00227615761031892;0,00275899212255646;0,00209679439767838;0,00251384775799008
"P11142-1";"P11142-1";"P11142-1";"HSP7C_HUMAN";"Heat shock cognate 71 kDa protein";"HSPA8";28;177;0,00267580491298634;23;22;23;21;40;40;43;54;NA;NA;NA;NA
"P13797";"P13797";"P13797";"PLST_HUMAN";"Plastin-3";"PLS3";7;19;0,000306733920540662;3;3;5;3;4;4;6;5;0,000362865705992871;0,0003587342003324;0,00047806912267067;0,000397863501749076
"P14324";"P14324";"P14324";"FPPS_HUMAN";"Farnesyl pyrophosphate synthase";"FDPS";6;28;0,000585264194575135;5;5;5;5;7;8;7;6;0,000798556488584442;0,000921858943097624;0,000735629538087641;0,000629961848660998
"P14735-1";"P14735-1";"P14735-1";"IDE_HUMAN";"Insulin-degrading enzyme";"IDE";6;14;0,000120326642554947;3;3;4;4;3;3;4;4;NA;NA;NA;NA
"P18077";"P18077";"P18077";"RL35A_HUMAN";"60S ribosomal protein L35a";"RPL35A";6;19;0,00151275592630281;4;4;4;5;5;5;4;5;0,00217269590075897;0,00219465282476082;0,00160118844913622;0,00199965162567393
"P20618";"P20618";"P20618";"PSB1_HUMAN";"Proteasome subunit beta type-1";"PSMB1";6;25;0,000908512513066767;6;6;6;6;6;7;6;6;0,00119002431078914;0,00140239226146542;0,00109624935314305;0,0010952448738131
"P22061-1,P22061-2";"P22061-1,P22061-2";"P22061-[1,2]";"PIMT_HUMAN";"Protein-L-isoaspartate(D-aspartate) O-methyltransferase";"PCMT1";6;21;0,000405108531156908;5;4;3;4;7;6;3;5;NA;NA;NA;NA
"P22102-1";"P22102-1";"P22102-1";"PUR2_HUMAN";"Trifunctional purine biosynthetic protein adenosine-3";"GART";19;59;0,000511609482110747;12;12;15;16;12;13;17;17;NA;NA;NA;NA
"P24539";"P24539";"P24539";"AT5F1_HUMAN";"ATP synthase subunit b, mitochondrial";"ATP5F1";6;25;0,000855279358004261;5;6;5;6;7;7;5;6;0,00130701237780032;0,00132022083989518;0,000860013327172773;0,00103107036948812
"P26368-1,P26368-2";"P26368-1,P26368-2";"P26368-[1,2]";"U2AF2_HUMAN";"Splicing factor U2AF 65 kDa subunit";"U2AF2";6;24;0,000221256268445397;6;5;5;6;6;6;5;7;NA;NA;NA;NA
"P28070";"P28070";"P28070";"PSB4_HUMAN";"Proteasome subunit beta type-4";"PSMB4";6;19;0,000630314969292837;5;6;4;3;5;7;4;3;0,00090528995864957;0,00128021414777714;0,000667161853806757;0,000499912906418482
"P29762";"P29762";"P29762";"RABP1_HUMAN";"Cellular retinoic acid-binding protein 1";"CRABP1";6;16;0,00102283919719283;3;4;3;4;3;4;4;5;0,00104670021496417;0,00140970400422593;0,00128562576208017;0,00160555969944622
"P30044-1,P30044-2";"P30044-1,P30044-2";"P30044-[1,2]";"PRDX5_HUMAN";"Peroxiredoxin-5, mitochondrial";"PRDX5";6;32;0,000654808271100084;6;6;5;5;8;8;8;8;NA;NA;NA;NA
"P30084";"P30084";"P30084";"ECHM_HUMAN";"Enoyl-CoA hydratase, mitochondrial";"ECHS1";6;25;0,000755005226376175;4;3;4;5;6;5;7;7;0,000988951237586841;0,000832454519736863;0,00106285784985766;0,00106188396673719
"P30519";"P30519";"P30519";"HMOX2_HUMAN";"Heme oxygenase 2";"HMOX2";6;12;0,000332584580732796;4;3;2;3;4;3;2;3;0,000605054554641738;0,000458376855804475;0,000278687862982569;0,00041764875726101
"P30626";"P30626";"P30626";"SORCN_HUMAN";"Sorcin";"SRI";6;16;0,00070772207078494;2;4;5;4;2;4;6;4;0,000482821311279771;0,000975401255449253;0,00133432370761351;0,000888734055855079
"P30876";"P30876";"P30876";"RPB2_HUMAN";"DNA-directed RNA polymerase II subunit RPB2";"POLR2B";6;8;5,96801405517113e-05;2;NA;3;3;2;NA;3;3;8,14298293299784e-05;NA;0,000112519631221242;0,000112416530915229
"P31150";"P31150";"P31150";"GDIA_HUMAN";"Rab GDP dissociation inhibitor alpha";"GDI1";6;12;0,000342759063876963;3;2;3;3;4;2;3;3;0,000570312421377447;0,000304981363725151;0,000430968647173828;0,000478024741452252
"P31949";"P31949";"P31949";"S10AB_HUMAN";"Protein S100-A11";"S100A11";6;15;0,0012511515179948;3;4;3;5;3;4;3;5;0,00136569456619135;0,00183932808170431;0,00125807663860703;0,0020948731316584
"P32969";"P32969";"P32969";"RL9_HUMAN";"60S ribosomal protein L9";"RPL9,RPL9P8,RPL9P7,RPL9P9";6;20;0,000912297981871211;5;3;3;3;8;4;4;4;0,00199163790902905;0,00100588254468204;0,000917347548984291;0,00091650699510055
"P37268";"P37268";"P37268";"FDFT_HUMAN";"Squalene synthase";"FDFT1";6;15;0,00031503815201308;3;3;4;5;3;3;4;5;0,00034387992673883;0,000347355123343439;0,000422375849892047;0,00052748604034564
"P40121";"P40121";"P40121";"CAPG_HUMAN";"Macrophage-capping protein";"CAPG";6;11;0,000276835249671264;5;2;3;1;5;2;3;1;0,00068677169276864;0,000277484839912288;0,000379592089234879;0,000126414757944903
"P40429";"P40429";"P40429";"RL13A_HUMAN";"60S ribosomal protein L13a";"RPL13A";9;34;0,00146686729695943;7;7;8;8;8;7;9;10;0,00188371664302255;0,00166490903947373;0,00195218788749366;0,00216711013619834
"P41240";"P41240";"P41240";"CSK_HUMAN";"Tyrosine-protein kinase CSK";"CSK";6;13;0,000253010640305616;4;3;3;3;4;3;3;3;0,000424882753926198;0,000321882414298254;0,000293551215674973;0,000293282238432176
"P42126-1,P42126-2";"P42126-1,P42126-2";"P42126-[1,2]";"ECI1_HUMAN";"Enoyl-CoA delta isomerase 1, mitochondrial";"ECI1";6;17;0,000246501706359904;3;3;4;5;3;3;4;7;NA;NA;NA;NA
"P42166-1";"P42166-1";"P42166-1";"LAP2A_HUMAN";"Lamina-associated polypeptide 2, isoform alpha";"TMPO";6;18;0,000432147224251527;5;3;3;5;5;4;4;5;NA;NA;NA;NA
"P43490";"P43490";"P43490";"NAMPT_HUMAN";"Nicotinamide phosphoribosyltransferase";"NAMPT";6;17;0,000303232241632142;4;4;4;3;4;4;5;4;0,000389403745960874;0,000393338999142469;0,000448397987283564;0,000358389700731783
"P46778";"P46778";"P46778";"RL21_HUMAN";"60S ribosomal protein L21";"RPL21";6;27;0,00147792273063136;6;6;4;4;7;8;6;6;0,00209121980448051;0,0024141181072369;0,00165122558817172;0,00164971259118099
"P46783";"P46783";"P46783";"RS10_HUMAN";"40S ribosomal protein S10";"RPS10";14;47;0,00249472029951691;9;9;11;10;11;11;13;12;0,00318662065444649;0,00321882414298254;0,00346924163979514;0,00319944260107828
"P49902";"P49902";"P49902";"5NTC_HUMAN";"Cytosolic purine 5'-nucleotidase";"NT5C2";6;17;0,000265395776544352;3;2;5;5;4;3;5;5;0,000340815043256309;0,000258194449971861;0,000392448149298092;0,000392088554053711
