"";"X";"accession";"name";"go_name"
"224";224;"P04406";"G3P_HUMAN";"C:perinuclear region of cytoplasm, P:small molecule metabolic process, P:negative regulation of translation, F:NAD binding, P:microtubule cytoskeleton organization, F:microtubule binding, P:peptidyl-cysteine S-trans-nitrosylation, C:extracellular vesicular exosome, P:protein stabilization, F:glyceraldehyde-3-phosphate dehydrogenase (NAD+) (phosphorylating) activity, C:lipid particle, C:nucleus, C:GAIT complex, P:neuron apoptotic process, C:cytosol, P:cellular response to interferon-gamma, C:ribonucleoprotein complex, C:microtubule cytoskeleton, P:glycolysis, F:peptidyl-cysteine S-nitrosylase activity, P:gluconeogenesis, F:NADP binding, C:plasma membrane"
"225";225;"P11413";"G6PD_HUMAN";"P:erythrocyte maturation, C:nucleus, P:negative regulation of protein glutathionylation, P:glucose 6-phosphate metabolic process, P:cellular response to oxidative stress, P:pentose-phosphate shunt, oxidative branch, F:glucose-6-phosphate dehydrogenase activity, F:glucose binding, P:response to ethanol, P:cholesterol biosynthetic process, P:pentose biosynthetic process, P:response to food, C:extracellular vesicular exosome, P:ribose phosphate biosynthetic process, P:regulation of neuron apoptotic process, C:intracellular membrane-bounded organelle, C:cytoplasmic side of plasma membrane, P:glutathione metabolic process, C:cytosol, C:centrosome, P:substantia nigra development, F:NADP binding, P:cytokine production, P:response to organic cyclic compound"
"226";226;"Q14697";"GANAB_HUMAN";"P:protein N-linked glycosylation via asparagine, P:protein folding, C:glucosidase II complex, P:post-translational protein modification, C:melanosome, C:extracellular vesicular exosome, C:endoplasmic reticulum lumen, F:carbohydrate binding, C:Golgi apparatus, F:glucan 1,3-alpha-glucosidase activity"
"227";227;"P62873";"GBB1_HUMAN";"P:cellular response to hypoxia, C:heterotrimeric G-protein complex, P:sensory perception of taste, C:photoreceptor inner segment, P:adenylate cyclase-activating dopamine receptor signaling pathway, P:Ras protein signal transduction, P:phospholipase C-activating G-protein coupled receptor signaling pathway, P:platelet activation, F:GTPase activity, C:lysosomal membrane, P:cellular response to catecholamine stimulus, P:synaptic transmission, P:energy reserve metabolic process, P:regulation of rhodopsin mediated signaling pathway, P:cellular response to prostaglandin E stimulus, C:extracellular vesicular exosome, C:dendrite, P:cardiac muscle cell apoptotic process, P:cell proliferation, P:positive regulation of cytosolic calcium ion concentration, P:cellular response to glucagon stimulus, C:cell body, C:photoreceptor outer segment membrane, C:photoreceptor disc membrane, P:retina development in camera-type eye, P:G-protein coupled acetylcholine receptor signaling pathway, F:protein complex binding, P:rhodopsin mediated signaling pathway, F:signal transducer activity"
"228";228;"P62879";"GBB2_HUMAN";"F:calcium channel regulator activity, C:lysosomal membrane, P:cellular response to glucagon stimulus, C:protein complex, C:plasma membrane, C:extracellular vesicular exosome, C:cell body, P:synaptic transmission, P:G-protein coupled receptor signaling pathway, C:perinuclear region of cytoplasm, F:protein complex binding, F:signal transducer activity, P:energy reserve metabolic process, F:GTPase activity"
"229";229;"Q9HAV0";"GBB4_HUMAN";"P:substantia nigra development, F:protein complex binding, P:small molecule metabolic process, P:cellular response to glucagon stimulus, F:signal transducer activity, C:plasma membrane, C:lysosomal membrane, P:energy reserve metabolic process, P:cell death"
"230";230;"P63218";"GBG5_HUMAN";"P:cellular response to glucagon stimulus, C:heterotrimeric G-protein complex, F:PDZ domain binding, F:GTPase activity, F:signal transducer activity, C:extracellular vesicular exosome, P:energy reserve metabolic process, P:synaptic transmission, P:G-protein coupled receptor signaling pathway"
"231";231;"P63244";"GBLP_HUMAN";"P:positive regulation of intrinsic apoptotic signaling pathway, P:negative regulation of Wnt signaling pathway, P:negative regulation of cell growth, P:positive regulation of GTPase activity, P:positive regulation of gastrulation, P:viral process, P:positive regulation of protein homooligomerization, C:neuronal cell body, P:positive regulation of protein phosphorylation, C:mitochondrion, P:positive regulation of mitochondrial depolarization, P:positive regulation of cAMP catabolic process, C:cytoskeleton, P:negative regulation of protein kinase B signaling, P:positive regulation of proteasomal ubiquitin-dependent protein catabolic process, F:ion channel inhibitor activity, C:phagocytic cup, P:negative regulation of translation, F:protein tyrosine kinase inhibitor activity, C:cytosol, C:nucleus, C:perinuclear region of cytoplasm, C:dendrite, C:perikaryon, P:regulation of protein localization, P:positive regulation of cell migration, P:negative regulation of phagocytosis, P:gastrulation, P:positive regulation of cyclic-nucleotide phosphodiesterase activity, P:positive regulation of apoptotic process, P:regulation of establishment of protein localization to plasma membrane, P:regulation of establishment of cell polarity, F:cysteine-type endopeptidase activator activity involved in apoptotic process, C:midbody, P:regulation of cell division, F:receptor tyrosine kinase binding, F:SH2 domain binding, F:protein kinase C binding, F:protein complex scaffold, C:small ribosomal subunit, C:extracellular vesicular exosome, P:cell cycle, P:regulation of cell cycle, P:rhythmic process"
"232";232;"P50395";"GDIB_HUMAN";"C:membrane, F:Rab GDP-dissociation inhibitor activity, P:protein transport, C:cytosol, C:extracellular vesicular exosome, F:Rab GTPase activator activity, P:small GTPase mediated signal transduction, C:Golgi apparatus, P:vesicle-mediated transport, P:regulation of small GTPase mediated signal transduction"
"233";233;"P52565";"GDIR1_HUMAN";"C:immunological synapse, C:cytosol, F:Rho GDP-dissociation inhibitor activity, C:cytoskeleton, P:regulation of protein localization, C:extracellular vesicular exosome, P:negative regulation of apoptotic process, P:positive regulation of axonogenesis, P:negative regulation of cell adhesion, P:negative regulation of axonogenesis, P:positive regulation of GTPase activity, P:regulation of small GTPase mediated signal transduction, P:Rho protein signal transduction, P:cellular component movement, F:GTPase activator activity, P:neurotrophin TRK receptor signaling pathway"
"234";234;"P52566";"GDIR2_HUMAN";"P:regulation of small GTPase mediated signal transduction, P:actin cytoskeleton organization, C:cytosol, P:cellular component movement, C:cytoskeleton, P:multicellular organismal development, C:extracellular vesicular exosome, P:positive regulation of GTPase activity, P:Rho protein signal transduction, F:Rho GDP-dissociation inhibitor activity, C:cytoplasmic membrane-bounded vesicle, P:negative regulation of cell adhesion, P:immune response, F:GTPase activator activity"
"235";235;"Q92820";"GGH_HUMAN";"P:response to zinc ion, P:response to insulin, P:glutamine metabolic process, C:extracellular vesicular exosome, F:gamma-glutamyl-peptidase activity, C:lysosome, C:extracellular space, C:melanosome, C:cytosol, P:response to ethanol, P:response to drug"
"239";239;"P34897";"GLYM_HUMAN";"F:L-allo-threonine aldolase activity, P:positive regulation of cell proliferation, F:amino acid binding, C:extracellular vesicular exosome, F:chromatin binding, C:microtubule cytoskeleton, P:tetrahydrofolate interconversion, F:pyridoxal phosphate binding, C:mitochondrial inner membrane, P:protein homotetramerization, P:L-serine biosynthetic process, F:glycine hydroxymethyltransferase activity, C:mitochondrial intermembrane space, P:glycine biosynthetic process from serine, C:mitochondrial nucleoid, P:one-carbon metabolic process"
"240";240;"P63096";"GNAI1_HUMAN";"F:GTPase activity, P:synaptic transmission, C:heterotrimeric G-protein complex, P:response to peptide hormone, F:G-protein beta/gamma-subunit complex binding, C:extracellular vesicular exosome, P:platelet activation, C:midbody, F:metal ion binding, F:GTP binding, C:lysosomal membrane, P:cell division, F:signal transducer activity, C:nucleus, F:G-protein coupled serotonin receptor binding, P:cell cycle, C:centrosome, P:adenylate cyclase-inhibiting G-protein coupled receptor signaling pathway"
"241";241;"P04899";"GNAI2_HUMAN";"F:metal ion binding, F:G-protein coupled receptor binding, C:centrosome, C:midbody, C:cytosol, P:G-protein coupled acetylcholine receptor signaling pathway, F:G-protein beta/gamma-subunit complex binding, P:response to nutrient, F:GTP binding, P:positive regulation of cell proliferation, P:cell proliferation, C:extracellular vesicular exosome, P:gamma-aminobutyric acid signaling pathway, P:platelet activation, F:GTPase activity, P:cell division, P:negative regulation of synaptic transmission, F:signal transducer activity, C:cytoplasm, C:heterotrimeric G-protein complex, P:negative regulation of adenylate cyclase activity, P:adenosine receptor signaling pathway, C:membrane raft, P:synaptic transmission, P:activation of MAPKK activity, P:regulation of calcium ion transport, P:adenylate cyclase-inhibiting G-protein coupled receptor signaling pathway, P:cell cycle, C:nucleus"
"242";242;"P08754";"GNAI3_HUMAN";"C:centrosome, F:signal transducer activity, C:heterotrimeric G-protein complex, P:synaptic transmission, P:negative regulation of adenylate cyclase activity, C:lysosomal membrane, C:midbody, P:cell division, F:metal ion binding, P:transport, P:adenylate cyclase-inhibiting G-protein coupled receptor signaling pathway, F:GTPase activity, C:Golgi apparatus, C:extracellular vesicular exosome, C:membrane raft, F:G-protein coupled serotonin receptor binding, P:vesicle fusion, P:cell cycle, F:GTP binding, F:G-protein beta/gamma-subunit complex binding, C:zymogen granule, P:platelet activation"
"245";245;"P38646";"GRP75_HUMAN";"F:unfolded protein binding, P:cellular protein metabolic process, C:nucleolus, P:protein folding, P:protein targeting to mitochondrion, F:ATP binding, P:negative regulation of apoptotic process, C:extracellular vesicular exosome, C:mitochondrial nucleoid, P:protein export from nucleus"
"246";246;"P11021";"GRP78_HUMAN";"C:extracellular vesicular exosome, C:cell surface, F:unfolded protein binding, C:endoplasmic reticulum lumen, P:platelet activation, P:cerebellar Purkinje cell layer development, P:activation of signaling protein activity involved in unfolded protein response, F:chaperone binding, F:ATP binding, P:positive regulation of protein ubiquitination, C:midbody, F:ATPase activity, P:cellular response to interleukin-4, P:cellular response to antibiotic, F:ribosome binding, P:substantia nigra development, P:ER-associated ubiquitin-dependent protein catabolic process, C:integral component of endoplasmic reticulum membrane, P:regulation of protein folding in endoplasmic reticulum, P:ER overload response, P:cerebellum structural organization, F:calcium ion binding, C:melanosome, P:negative regulation of apoptotic process, F:misfolded protein binding, C:endoplasmic reticulum-Golgi intermediate compartment, C:endoplasmic reticulum chaperone complex, C:nucleus, P:platelet degranulation, P:negative regulation of transforming growth factor beta receptor signaling pathway, P:cellular response to glucose starvation"
"250";250;"P09211";"GSTP1_HUMAN";"C:extracellular space, P:central nervous system development, P:xenobiotic metabolic process, P:negative regulation of I-kappaB kinase/NF-kappaB signaling, P:negative regulation of extrinsic apoptotic signaling pathway, P:negative regulation of ERK1 and ERK2 cascade, F:glutathione transferase activity, C:TRAF2-GSTP1 complex, F:JUN kinase binding, P:negative regulation of tumor necrosis factor production, P:nitric oxide storage, F:kinase regulator activity, P:negative regulation of JUN kinase activity, P:negative regulation of monocyte chemotactic protein-1 production, F:dinitrosyl-iron complex binding, P:common myeloid progenitor cell proliferation, P:negative regulation of necrotic cell death, P:cellular response to lipopolysaccharide, C:extracellular vesicular exosome, P:negative regulation of leukocyte proliferation, F:nitric oxide binding, P:negative regulation of fibroblast proliferation, P:negative regulation of acute inflammatory response, C:nucleus, C:mitochondrion, P:response to reactive oxygen species, P:negative regulation of apoptotic process, P:negative regulation of tumor necrosis factor-mediated signaling pathway, P:negative regulation of stress-activated MAPK cascade, C:cytosol, P:positive regulation of superoxide anion generation, P:negative regulation of nitric-oxide synthase biosynthetic process, P:negative regulation of interleukin-1 beta production, F:S-nitrosoglutathione binding, P:glutathione metabolic process, P:glutathione derivative biosynthetic process"
