"";"accession";"name";"go_name"
"239";"P34897";"GLYM_HUMAN";"F:L-allo-threonine aldolase activity, P:positive regulation of cell proliferation, F:amino acid binding, C:extracellular vesicular exosome, F:chromatin binding, C:microtubule cytoskeleton, P:tetrahydrofolate interconversion, F:pyridoxal phosphate binding, C:mitochondrial inner membrane, P:protein homotetramerization, P:L-serine biosynthetic process, F:glycine hydroxymethyltransferase activity, C:mitochondrial intermembrane space, P:glycine biosynthetic process from serine, C:mitochondrial nucleoid, P:one-carbon metabolic process"
"240";"P63096";"GNAI1_HUMAN";"F:GTPase activity, P:synaptic transmission, C:heterotrimeric G-protein complex, P:response to peptide hormone, F:G-protein beta/gamma-subunit complex binding, C:extracellular vesicular exosome, P:platelet activation, C:midbody, F:metal ion binding, F:GTP binding, C:lysosomal membrane, P:cell division, F:signal transducer activity, C:nucleus, F:G-protein coupled serotonin receptor binding, P:cell cycle, C:centrosome, P:adenylate cyclase-inhibiting G-protein coupled receptor signaling pathway"
"241";"P04899";"GNAI2_HUMAN";"F:metal ion binding, F:G-protein coupled receptor binding, C:centrosome, C:midbody, C:cytosol, P:G-protein coupled acetylcholine receptor signaling pathway, F:G-protein beta/gamma-subunit complex binding, P:response to nutrient, F:GTP binding, P:positive regulation of cell proliferation, P:cell proliferation, C:extracellular vesicular exosome, P:gamma-aminobutyric acid signaling pathway, P:platelet activation, F:GTPase activity, P:cell division, P:negative regulation of synaptic transmission, F:signal transducer activity, C:cytoplasm, C:heterotrimeric G-protein complex, P:negative regulation of adenylate cyclase activity, P:adenosine receptor signaling pathway, C:membrane raft, P:synaptic transmission, P:activation of MAPKK activity, P:regulation of calcium ion transport, P:adenylate cyclase-inhibiting G-protein coupled receptor signaling pathway, P:cell cycle, C:nucleus"
"242";"P08754";"GNAI3_HUMAN";"C:centrosome, F:signal transducer activity, C:heterotrimeric G-protein complex, P:synaptic transmission, P:negative regulation of adenylate cyclase activity, C:lysosomal membrane, C:midbody, P:cell division, F:metal ion binding, P:transport, P:adenylate cyclase-inhibiting G-protein coupled receptor signaling pathway, F:GTPase activity, C:Golgi apparatus, C:extracellular vesicular exosome, C:membrane raft, F:G-protein coupled serotonin receptor binding, P:vesicle fusion, P:cell cycle, F:GTP binding, F:G-protein beta/gamma-subunit complex binding, C:zymogen granule, P:platelet activation"
"243";"P43304";"GPDM_HUMAN";"C:mitochondrial inner membrane, C:glycerol-3-phosphate dehydrogenase complex, P:glycerol-3-phosphate metabolic process, P:camera-type eye development, F:sn-glycerol-3-phosphate:ubiquinone-8 oxidoreductase activity, P:gluconeogenesis, P:multicellular organism growth, P:small molecule metabolic process, P:glycerol catabolic process, F:glycerol-3-phosphate dehydrogenase activity, F:calcium ion binding, P:cellular lipid metabolic process"
"244";"P07203";"GPX1_HUMAN";"P:triglyceride metabolic process, P:skeletal muscle tissue regeneration, P:response to glucose, P:heart contraction, P:interaction with symbiont, P:vasodilation, P:negative regulation of intrinsic apoptotic signaling pathway in response to oxidative stress, P:response to selenium ion, P:negative regulation of apoptotic process, P:purine nucleobase metabolic process, P:myoblast proliferation, P:aging, P:response to gamma radiation, P:response to symbiotic bacterium, P:sensory perception of sound, P:regulation of gene expression, epigenetic, P:regulation of mammary gland epithelial cell proliferation, F:glutathione binding, P:positive regulation of protein kinase B signaling, P:purine nucleotide catabolic process, P:regulation of proteasomal protein catabolic process, P:lipoxygenase pathway, P:fat cell differentiation, P:intrinsic apoptotic signaling pathway in response to oxidative stress, P:UV protection, P:negative regulation of release of cytochrome c from mitochondria, F:glutathione peroxidase activity, P:negative regulation of inflammatory response to antigenic stimulus, P:protein oxidation, P:angiogenesis involved in wound healing, P:blood vessel endothelial cell migration, P:regulation of neuron apoptotic process, P:hydrogen peroxide catabolic process, C:cytosol, C:mitochondrion, P:response to xenobiotic stimulus, P:negative regulation of cysteine-type endopeptidase activity involved in apoptotic process, P:endothelial cell development, P:negative regulation of extrinsic apoptotic signaling pathway via death domain receptors, P:skeletal muscle fiber development, C:nucleus, P:temperature homeostasis, P:response to nicotine, P:cell redox homeostasis, P:response to estradiol, P:glutathione metabolic process, P:response to lipid hydroperoxide, F:selenium binding, P:arachidonic acid metabolic process, F:phospholipid-hydroperoxide glutathione peroxidase activity, P:response to toxic substance, P:response to folic acid"
"245";"P38646";"GRP75_HUMAN";"F:unfolded protein binding, P:cellular protein metabolic process, C:nucleolus, P:protein folding, P:protein targeting to mitochondrion, F:ATP binding, P:negative regulation of apoptotic process, C:extracellular vesicular exosome, C:mitochondrial nucleoid, P:protein export from nucleus"
"246";"P11021";"GRP78_HUMAN";"C:extracellular vesicular exosome, C:cell surface, F:unfolded protein binding, C:endoplasmic reticulum lumen, P:platelet activation, P:cerebellar Purkinje cell layer development, P:activation of signaling protein activity involved in unfolded protein response, F:chaperone binding, F:ATP binding, P:positive regulation of protein ubiquitination, C:midbody, F:ATPase activity, P:cellular response to interleukin-4, P:cellular response to antibiotic, F:ribosome binding, P:substantia nigra development, P:ER-associated ubiquitin-dependent protein catabolic process, C:integral component of endoplasmic reticulum membrane, P:regulation of protein folding in endoplasmic reticulum, P:ER overload response, P:cerebellum structural organization, F:calcium ion binding, C:melanosome, P:negative regulation of apoptotic process, F:misfolded protein binding, C:endoplasmic reticulum-Golgi intermediate compartment, C:endoplasmic reticulum chaperone complex, C:nucleus, P:platelet degranulation, P:negative regulation of transforming growth factor beta receptor signaling pathway, P:cellular response to glucose starvation"
"247";"Q9HAV7";"GRPE1_HUMAN";"C:mitochondrial matrix, F:adenyl-nucleotide exchange factor activity, P:cellular protein metabolic process, P:regulation of catalytic activity, P:protein folding, P:protein targeting to mitochondrion, F:unfolded protein binding"
"248";"Q12849";"GRSF1_HUMAN";"P:morphogenesis of embryonic epithelium, P:mRNA polyadenylation, C:mitochondrion, F:nucleotide binding, P:anterior/posterior pattern specification, C:mitochondrial nucleoid, F:mRNA binding, P:tRNA processing"
"249";"Q9BQ67";"GRWD1_HUMAN";"C:cytoplasm, C:nucleolus"
"250";"P09211";"GSTP1_HUMAN";"C:extracellular space, P:central nervous system development, P:xenobiotic metabolic process, P:negative regulation of I-kappaB kinase/NF-kappaB signaling, P:negative regulation of extrinsic apoptotic signaling pathway, P:negative regulation of ERK1 and ERK2 cascade, F:glutathione transferase activity, C:TRAF2-GSTP1 complex, F:JUN kinase binding, P:negative regulation of tumor necrosis factor production, P:nitric oxide storage, F:kinase regulator activity, P:negative regulation of JUN kinase activity, P:negative regulation of monocyte chemotactic protein-1 production, F:dinitrosyl-iron complex binding, P:common myeloid progenitor cell proliferation, P:negative regulation of necrotic cell death, P:cellular response to lipopolysaccharide, C:extracellular vesicular exosome, P:negative regulation of leukocyte proliferation, F:nitric oxide binding, P:negative regulation of fibroblast proliferation, P:negative regulation of acute inflammatory response, C:nucleus, C:mitochondrion, P:response to reactive oxygen species, P:negative regulation of apoptotic process, P:negative regulation of tumor necrosis factor-mediated signaling pathway, P:negative regulation of stress-activated MAPK cascade, C:cytosol, P:positive regulation of superoxide anion generation, P:negative regulation of nitric-oxide synthase biosynthetic process, P:negative regulation of interleukin-1 beta production, F:S-nitrosoglutathione binding, P:glutathione metabolic process, P:glutathione derivative biosynthetic process"
"251";"Q8NBJ5";"GT251_HUMAN";"F:procollagen galactosyltransferase activity, P:lipopolysaccharide biosynthetic process, C:endoplasmic reticulum lumen, P:extracellular matrix organization"
"252";"P78347";"GTF2I_HUMAN";"P:negative regulation of angiogenesis, C:nucleus, P:negative regulation of cytosolic calcium ion concentration, F:sequence-specific DNA binding transcription factor activity, P:transcription initiation from RNA polymerase II promoter, C:cytoplasm, C:neuronal cell body, C:cell projection, P:signal transduction, F:DNA binding, P:embryo development"
"253";"P11169";"GTR3_HUMAN";"P:L-ascorbic acid metabolic process, F:glucose transmembrane transporter activity, C:integral component of membrane, C:extracellular vesicular exosome, C:plasma membrane"
"254";"P10412";"H14_HUMAN";"C:nucleosome, P:nucleosome positioning, P:nucleosome assembly, C:nucleus, F:DNA binding"
"255";"P0C0S8";"H2A1_HUMAN";"C:extracellular vesicular exosome, C:nucleosome, F:DNA binding, C:nucleus, P:nucleosome assembly"
"256";"Q93077";"H2A1C_HUMAN";"C:nucleosome, F:DNA binding, P:nucleosome assembly, C:nucleus"
"257";"Q71UI9";"H2AV_HUMAN";"P:nucleosome assembly, C:nucleosome, F:DNA binding, C:nucleus"
"258";"P16104";"H2AX_HUMAN";"C:condensed nuclear chromosome, P:spermatogenesis, F:damaged DNA binding, C:nucleoplasm, P:double-strand break repair via homologous recombination, P:DNA damage checkpoint, C:nucleosome, C:site of double-strand break, P:nucleosome assembly, P:meiosis, P:response to ionizing radiation, P:positive regulation of DNA repair, C:male germ cell nucleus, F:DNA binding, C:XY body, C:replication fork, C:nuclear chromatin"
"259";"O75367";"H2AY_HUMAN";"F:chromatin binding, P:chromatin modification, F:DNA binding, C:condensed chromosome, P:nucleosome assembly, C:sex chromatin, C:Barr body, C:nucleosome, P:dosage compensation"
"260";"P0C0S5";"H2AZ_HUMAN";"C:nucleosome, F:DNA binding, P:nucleosome assembly, C:nucleus"
"261";"P58876";"H2B1D_HUMAN";"F:DNA binding, C:nucleus, P:nucleosome assembly, C:extracellular vesicular exosome, C:nucleosome"
"262";"P06899";"H2B1J_HUMAN";"P:nucleosome assembly, C:nucleus, C:nucleosome, F:DNA binding, P:defense response to bacterium"
"263";"O60814";"H2B1K_HUMAN";"P:nucleosome assembly, C:nucleus, C:nucleosome, F:DNA binding, P:defense response to bacterium"
"264";"P23527";"H2B1O_HUMAN";"F:DNA binding, C:nucleosome, C:nucleus, P:nucleosome assembly"
"265";"Q8N257";"H2B3B_HUMAN";"P:nucleosome assembly, F:DNA binding, C:nucleosome, C:nucleus"
"266";"P68431";"H31_HUMAN";"F:DNA binding, P:blood coagulation, C:nucleosome, C:nucleoplasm, P:nucleosome assembly, P:regulation of gene silencing, C:extracellular vesicular exosome"
"267";"Q71DI3";"H32_HUMAN";"P:nucleosome assembly, F:DNA binding, C:nucleosome, C:extracellular vesicular exosome, C:nucleoplasm, P:blood coagulation"
"268";"P62805";"H4_HUMAN";"P:negative regulation of megakaryocyte differentiation, C:nucleosome, P:phosphatidylinositol-mediated signaling, P:CENP-A containing nucleosome assembly at centromere, C:nucleolus, C:extracellular vesicular exosome, P:telomere maintenance, F:DNA binding, C:actin cytoskeleton, C:nucleoplasm"
"269";"Q58FF8";"H90B2_HUMAN";"P:response to stress, F:ATP binding, P:protein folding, C:cytoplasm"
"270";"Q58FF6";"H90B4_HUMAN";"P:response to stress, F:ATP binding, P:protein folding, C:cytoplasm"
"271";"Q9P035";"HACD3_HUMAN";"C:integral component of membrane, P:fatty acid biosynthetic process, P:I-kappaB kinase/NF-kappaB signaling, F:lyase activity, P:Rac protein signal transduction, F:GTPase activator activity, P:Rho protein signal transduction, P:activation of JUN kinase activity, C:endoplasmic reticulum membrane"
"272";"Q99714";"HCD2_HUMAN";"F:3-hydroxy-2-methylbutyryl-CoA dehydrogenase activity, F:3-hydroxyacyl-CoA dehydrogenase activity, F:testosterone dehydrogenase [NAD(P)] activity, C:endoplasmic reticulum, P:cellular nitrogen compound metabolic process, P:branched-chain amino acid catabolic process, C:mitochondrial inner membrane, P:lipid metabolic process, F:cholate 7-alpha-dehydrogenase activity, P:tRNA processing, C:mitochondrial matrix, C:plasma membrane"
"273";"Q16836";"HCDH_HUMAN";"C:nucleus, P:fatty acid beta-oxidation, C:mitochondrial matrix, F:NAD+ binding, F:3-hydroxyacyl-CoA dehydrogenase activity"
"274";"Q13547";"HDAC1_HUMAN";"P:fungiform papilla formation, F:histone deacetylase activity, F:transcription factor binding, F:core promoter binding, P:positive regulation of cell proliferation, P:transforming growth factor beta receptor signaling pathway, P:positive regulation of transcription from RNA polymerase II promoter, P:Notch signaling pathway, P:histone H4 deacetylation, F:RNA polymerase II transcription corepressor activity, P:mitotic cell cycle, P:negative regulation by host of viral transcription, P:epidermal cell differentiation, P:neurotrophin TRK receptor signaling pathway, F:NAD-dependent histone deacetylase activity (H3-K14 specific), P:chromatin remodeling, C:cytosol, P:blood coagulation, F:NAD-dependent histone deacetylase activity (H3-K18 specific), F:NAD-dependent histone deacetylase activity (H3-K9 specific), P:transcription initiation from RNA polymerase II promoter, F:sequence-specific DNA binding transcription factor activity, C:Sin3 complex, P:odontogenesis of dentin-containing tooth, P:hair follicle placode formation, P:negative regulation of androgen receptor signaling pathway, P:viral process, P:positive regulation of receptor biosynthetic process, P:histone H3 deacetylation, C:NuRD complex, P:eyelid development in camera-type eye, P:negative regulation of cell cycle, F:NAD-dependent histone deacetylase activity (H4-K16 specific), P:embryonic digit morphogenesis, P:negative regulation of apoptotic process"
