"";"accession";"name";"go_name"
"234";"P21333";"FLNA_HUMAN";"C:cytosol, C:plasma membrane, C:dendritic shaft, F:signal transducer activity, C:nucleus, C:cortical cytoskeleton, P:establishment of protein localization, P:platelet activation, P:positive regulation of transcription factor import into nucleus, P:negative regulation of sequence-specific DNA binding transcription factor activity, P:adenylate cyclase-inhibiting dopamine receptor signaling pathway, C:actin filament, P:spindle assembly involved in mitosis, P:actin crosslink formation, P:epithelial to mesenchymal transition, P:negative regulation of protein catabolic process, P:early endosome to late endosome transport, P:mRNA transcription from RNA polymerase II promoter, F:Ral GTPase binding, P:actin cytoskeleton reorganization, P:receptor clustering, P:platelet degranulation, F:Rac GTPase binding, F:glycoprotein binding, C:perinuclear region of cytoplasm, P:cytoplasmic sequestering of protein, F:actin filament binding, C:apical dendrite, F:protein homodimerization activity, C:extracellular vesicular exosome, P:cilium assembly, C:trans-Golgi network, C:Myb complex, P:protein localization to cell surface, P:positive regulation of I-kappaB kinase/NF-kappaB signaling, C:actin cytoskeleton, C:neuronal cell body, P:cell junction assembly, P:protein stabilization, F:Fc-gamma receptor I complex binding"
"235";"Q9H479";"FN3K_HUMAN";"F:fructosamine-3-kinase activity, P:fructoselysine metabolic process, P:epithelial cell differentiation"
"236";"Q9P2B2";"FPRP_HUMAN";"C:endoplasmic reticulum membrane, C:integral component of membrane, P:lipid particle organization, C:Golgi apparatus"
"237";"Q92945";"FUBP2_HUMAN";"C:cytoplasmic stress granule, F:DNA binding, P:mRNA transport, P:transcription, DNA-templated, P:regulation of transcription, DNA-templated, C:cytosol, P:RNA splicing, via transesterification reactions, P:mRNA processing, F:RNA binding, C:nucleoplasm"
"238";"P07954";"FUMH_HUMAN";"F:fumarate hydratase activity, P:homeostasis of number of cells within a tissue, C:tricarboxylic acid cycle enzyme complex, C:extracellular vesicular exosome, P:fumarate metabolic process, C:mitochondrial matrix, P:tricarboxylic acid cycle"
"239";"P35637";"FUS_HUMAN";"F:RNA binding, F:nucleotide binding, C:nucleoplasm, P:mRNA splicing, via spliceosome, F:zinc ion binding, C:cytoplasm, P:cell death, F:DNA binding"
"240";"P51114";"FXR1_HUMAN";"C:cytoplasm, F:G-quadruplex RNA binding, F:mRNA 3'-UTR binding, P:negative regulation of translation, C:costamere, F:RNA binding, P:cell differentiation, C:polysome, P:apoptotic process, C:nucleolus, P:muscle organ development"
"241";"Q13283";"G3BP1_HUMAN";"C:cytoplasm, F:ATP-dependent DNA helicase activity, P:transport, P:nucleic acid phosphodiester bond hydrolysis, C:plasma membrane, F:mRNA binding, F:ATP-dependent RNA helicase activity, F:ATP binding, C:cytosol, F:endonuclease activity, C:cytoplasmic stress granule, C:nucleus, P:Ras protein signal transduction, P:negative regulation of canonical Wnt signaling pathway, F:DNA binding"
"242";"P04406";"G3P_HUMAN";"C:perinuclear region of cytoplasm, P:small molecule metabolic process, P:negative regulation of translation, F:NAD binding, P:microtubule cytoskeleton organization, F:microtubule binding, P:peptidyl-cysteine S-trans-nitrosylation, C:extracellular vesicular exosome, P:protein stabilization, F:glyceraldehyde-3-phosphate dehydrogenase (NAD+) (phosphorylating) activity, C:lipid particle, C:nucleus, C:GAIT complex, P:neuron apoptotic process, C:cytosol, P:cellular response to interferon-gamma, C:ribonucleoprotein complex, C:microtubule cytoskeleton, P:glycolysis, F:peptidyl-cysteine S-nitrosylase activity, P:gluconeogenesis, F:NADP binding, C:plasma membrane"
"243";"P06744";"G6PI_HUMAN";"P:glycolysis, C:neuron projection, C:cytosol, F:glucose-6-phosphate isomerase activity, P:aldehyde catabolic process, P:negative regulation of cysteine-type endopeptidase activity involved in apoptotic process, F:monosaccharide binding, P:angiogenesis, P:methylglyoxal biosynthetic process, P:glucose 6-phosphate metabolic process, P:hemostasis, C:nucleus, P:negative regulation of neuron apoptotic process, C:extracellular space, P:gluconeogenesis, C:extracellular vesicular exosome, F:intramolecular transferase activity, P:learning or memory, P:humoral immune response, P:small molecule metabolic process, C:plasma membrane"
"244";"Q14697";"GANAB_HUMAN";"P:protein N-linked glycosylation via asparagine, P:protein folding, C:glucosidase II complex, P:post-translational protein modification, C:melanosome, C:extracellular vesicular exosome, C:endoplasmic reticulum lumen, F:carbohydrate binding, C:Golgi apparatus, F:glucan 1,3-alpha-glucosidase activity"
"245";"P62873";"GBB1_HUMAN";"P:cellular response to hypoxia, C:heterotrimeric G-protein complex, P:sensory perception of taste, C:photoreceptor inner segment, P:adenylate cyclase-activating dopamine receptor signaling pathway, P:Ras protein signal transduction, P:phospholipase C-activating G-protein coupled receptor signaling pathway, P:platelet activation, F:GTPase activity, C:lysosomal membrane, P:cellular response to catecholamine stimulus, P:synaptic transmission, P:energy reserve metabolic process, P:regulation of rhodopsin mediated signaling pathway, P:cellular response to prostaglandin E stimulus, C:extracellular vesicular exosome, C:dendrite, P:cardiac muscle cell apoptotic process, P:cell proliferation, P:positive regulation of cytosolic calcium ion concentration, P:cellular response to glucagon stimulus, C:cell body, C:photoreceptor outer segment membrane, C:photoreceptor disc membrane, P:retina development in camera-type eye, P:G-protein coupled acetylcholine receptor signaling pathway, F:protein complex binding, P:rhodopsin mediated signaling pathway, F:signal transducer activity"
"246";"P62879";"GBB2_HUMAN";"F:calcium channel regulator activity, C:lysosomal membrane, P:cellular response to glucagon stimulus, C:protein complex, C:plasma membrane, C:extracellular vesicular exosome, C:cell body, P:synaptic transmission, P:G-protein coupled receptor signaling pathway, C:perinuclear region of cytoplasm, F:protein complex binding, F:signal transducer activity, P:energy reserve metabolic process, F:GTPase activity"
"247";"Q9HAV0";"GBB4_HUMAN";"P:substantia nigra development, F:protein complex binding, P:small molecule metabolic process, P:cellular response to glucagon stimulus, F:signal transducer activity, C:plasma membrane, C:lysosomal membrane, P:energy reserve metabolic process, P:cell death"
"248";"P63218";"GBG5_HUMAN";"P:cellular response to glucagon stimulus, C:heterotrimeric G-protein complex, F:PDZ domain binding, F:GTPase activity, F:signal transducer activity, C:extracellular vesicular exosome, P:energy reserve metabolic process, P:synaptic transmission, P:G-protein coupled receptor signaling pathway"
"249";"P63244";"GBLP_HUMAN";"P:positive regulation of intrinsic apoptotic signaling pathway, P:negative regulation of Wnt signaling pathway, P:negative regulation of cell growth, P:positive regulation of GTPase activity, P:positive regulation of gastrulation, P:viral process, P:positive regulation of protein homooligomerization, C:neuronal cell body, P:positive regulation of protein phosphorylation, C:mitochondrion, P:positive regulation of mitochondrial depolarization, P:positive regulation of cAMP catabolic process, C:cytoskeleton, P:negative regulation of protein kinase B signaling, P:positive regulation of proteasomal ubiquitin-dependent protein catabolic process, F:ion channel inhibitor activity, C:phagocytic cup, P:negative regulation of translation, F:protein tyrosine kinase inhibitor activity, C:cytosol, C:nucleus, C:perinuclear region of cytoplasm, C:dendrite, C:perikaryon, P:regulation of protein localization, P:positive regulation of cell migration, P:negative regulation of phagocytosis, P:gastrulation, P:positive regulation of cyclic-nucleotide phosphodiesterase activity, P:positive regulation of apoptotic process, P:regulation of establishment of protein localization to plasma membrane, P:regulation of establishment of cell polarity, F:cysteine-type endopeptidase activator activity involved in apoptotic process, C:midbody, P:regulation of cell division, F:receptor tyrosine kinase binding, F:SH2 domain binding, F:protein kinase C binding, F:protein complex scaffold, C:small ribosomal subunit, C:extracellular vesicular exosome, P:cell cycle, P:regulation of cell cycle, P:rhythmic process"
"250";"P50395";"GDIB_HUMAN";"C:membrane, F:Rab GDP-dissociation inhibitor activity, P:protein transport, C:cytosol, C:extracellular vesicular exosome, F:Rab GTPase activator activity, P:small GTPase mediated signal transduction, C:Golgi apparatus, P:vesicle-mediated transport, P:regulation of small GTPase mediated signal transduction"
"251";"P52566";"GDIR2_HUMAN";"P:regulation of small GTPase mediated signal transduction, P:actin cytoskeleton organization, C:cytosol, P:cellular component movement, C:cytoskeleton, P:multicellular organismal development, C:extracellular vesicular exosome, P:positive regulation of GTPase activity, P:Rho protein signal transduction, F:Rho GDP-dissociation inhibitor activity, C:cytoplasmic membrane-bounded vesicle, P:negative regulation of cell adhesion, P:immune response, F:GTPase activator activity"
"252";"P14136";"GFAP_HUMAN";"C:cytosol, P:long-term synaptic potentiation, C:membrane, C:intermediate filament, P:intermediate filament organization, P:response to wounding, P:extracellular matrix organization, P:negative regulation of neuron projection development, P:astrocyte development, C:astrocyte projection, F:structural constituent of cytoskeleton, C:cell body, P:neuron projection regeneration, P:Bergmann glial cell differentiation, P:regulation of neurotransmitter uptake, P:positive regulation of Schwann cell proliferation"
"253";"Q92820";"GGH_HUMAN";"P:response to zinc ion, P:response to insulin, P:glutamine metabolic process, C:extracellular vesicular exosome, F:gamma-glutamyl-peptidase activity, C:lysosome, C:extracellular space, C:melanosome, C:cytosol, P:response to ethanol, P:response to drug"
"254";"P14314";"GLU2B_HUMAN";"F:calcium ion binding, P:N-glycan processing, P:renal system development, P:protein folding, P:liver development, P:negative regulation of neuron projection development, F:RNA binding, P:intracellular signal transduction, P:protein heterooligomerization, P:protein N-linked glycosylation via asparagine, P:innate immune response, C:endoplasmic reticulum lumen, P:in utero embryonic development, P:nitrogen compound metabolic process, P:post-translational protein modification"
"255";"P34897";"GLYM_HUMAN";"F:L-allo-threonine aldolase activity, P:positive regulation of cell proliferation, F:amino acid binding, C:extracellular vesicular exosome, F:chromatin binding, C:microtubule cytoskeleton, P:tetrahydrofolate interconversion, F:pyridoxal phosphate binding, C:mitochondrial inner membrane, P:protein homotetramerization, P:L-serine biosynthetic process, F:glycine hydroxymethyltransferase activity, C:mitochondrial intermembrane space, P:glycine biosynthetic process from serine, C:mitochondrial nucleoid, P:one-carbon metabolic process"
"256";"P63096";"GNAI1_HUMAN";"F:GTPase activity, P:synaptic transmission, C:heterotrimeric G-protein complex, P:response to peptide hormone, F:G-protein beta/gamma-subunit complex binding, C:extracellular vesicular exosome, P:platelet activation, C:midbody, F:metal ion binding, F:GTP binding, C:lysosomal membrane, P:cell division, F:signal transducer activity, C:nucleus, F:G-protein coupled serotonin receptor binding, P:cell cycle, C:centrosome, P:adenylate cyclase-inhibiting G-protein coupled receptor signaling pathway"
"257";"P04899";"GNAI2_HUMAN";"F:metal ion binding, F:G-protein coupled receptor binding, C:centrosome, C:midbody, C:cytosol, P:G-protein coupled acetylcholine receptor signaling pathway, F:G-protein beta/gamma-subunit complex binding, P:response to nutrient, F:GTP binding, P:positive regulation of cell proliferation, P:cell proliferation, C:extracellular vesicular exosome, P:gamma-aminobutyric acid signaling pathway, P:platelet activation, F:GTPase activity, P:cell division, P:negative regulation of synaptic transmission, F:signal transducer activity, C:cytoplasm, C:heterotrimeric G-protein complex, P:negative regulation of adenylate cyclase activity, P:adenosine receptor signaling pathway, C:membrane raft, P:synaptic transmission, P:activation of MAPKK activity, P:regulation of calcium ion transport, P:adenylate cyclase-inhibiting G-protein coupled receptor signaling pathway, P:cell cycle, C:nucleus"
"258";"P08754";"GNAI3_HUMAN";"C:centrosome, F:signal transducer activity, C:heterotrimeric G-protein complex, P:synaptic transmission, P:negative regulation of adenylate cyclase activity, C:lysosomal membrane, C:midbody, P:cell division, F:metal ion binding, P:transport, P:adenylate cyclase-inhibiting G-protein coupled receptor signaling pathway, F:GTPase activity, C:Golgi apparatus, C:extracellular vesicular exosome, C:membrane raft, F:G-protein coupled serotonin receptor binding, P:vesicle fusion, P:cell cycle, F:GTP binding, F:G-protein beta/gamma-subunit complex binding, C:zymogen granule, P:platelet activation"
