"";"X";"Protein.Acs";"Protein.G";"ID";"Description";"Gene";"Global.Peptide.Count";"Global.Spectra.Count";"Global.DNSAF";"Peptide.Count.P5134";"Peptide.Count.P5136";"Spectra.Count.P5134";"Spectra.Count.P5136";"DNSAF.P5134";"DNSAF.P5136";"Unspecific.Spectra.Count";"Go.Cc";"norm.sc"
"941";941;"P62841";"P62841";"RS15_HUMAN";"40S ribosomal protein S15";"RPS15";4;7;"8.86247559141227E-4";4;0;7;0;"0.00178146726443585";"0";0;"cytosolic small ribosomal subunit, nucleoplasm";0,000345679012345679
"942";942;"P62847";"P62847-1";"RS24_HUMAN";"40S ribosomal protein S24";"RPS24";6;12;"0.00165635956273441";6;1;11;1;"0";"0";0;"cytosolic small ribosomal subunit, nucleolus";0,000592592592592593
"951";951;"P62910";"P62910";"RL32_HUMAN";"60S ribosomal protein L32";"RPL32";2;4;"5.43940300848584E-4";2;0;4;0;"0.00109338731573841";"0";0;"cytosolic large ribosomal subunit";0,000197530864197531
"953";953;"P62917";"P62917";"RL8_HUMAN";"60S ribosomal protein L8";"RPL8";5;27;"0.00192865991886487";5;3;16;11;"0.00229738969065658";"0.00328722974452111";0;"cytosolic large ribosomal subunit";0,00133333333333333
"957";957;"P62995";"P62995-1,P62995-3";"TRA2B_HUMAN";"Transformer-2 protein homolog beta";"TRA2B";2;5;"1.59357510014234E-4";2;0;5;0;"0";"0";0;"nucleus";0,000246913580246914
"960";960;"P63135";"P63135";"POK12_HUMAN";"HERV-K_1q22 provirus ancestral Pol protein";"";2;2;"2.51651612798351E-5";2;0;2;0;"5.05850882881031E-5";"0";0;"viral envelope";9,87654320987654e-05
"961";961;"P63151";"P63151-1,P63151-2";"2ABA_HUMAN";"Serine/threonine-protein phosphatase 2A 55 kDa regulatory subunit B alpha isoform";"PPP2R2A";1;4;"1.14994090447855E-4";1;0;4;0;"0";"0";2;"cytosol, protein phosphatase type 2A complex";0,000197530864197531
"962";962;"P63162";"P63162";"RSMN_HUMAN";"Small nuclear ribonucleoprotein-associated protein N";"SNRPN";5;17;"0.00130035728171615";3;4;9;8;"0.00138381832148142";"0.00256005467982401";0;"U1 snRNP, small nuclear ribonucleoprotein complex, U2 snRNP, spliceosomal complex";0,000839506172839506
"964";964;"P63173";"P63173";"RL38_HUMAN";"60S ribosomal protein L38";"RPL38";2;8;"0.00297224521535119";2;2;4;4;"0.0029521457524937";"0.00626952166487514";5;"cytosolic large ribosomal subunit, eukaryotic 80S initiation complex";0,000395061728395062
"965";965;"P63208";"P63208-1";"SKP1_HUMAN";"S-phase kinase-associated protein 1";"SKP1";2;5;"5.63128378946003E-4";2;1;2;3;"0";"0";0;"cytosol, Cul7-RING ubiquitin ligase complex, nucleoplasm, SCF ubiquitin ligase complex";0,000246913580246914
"967";967;"P63220";"P63220";"RS21_HUMAN";"40S ribosomal protein S21";"RPS21";3;16;"0.00353888870431609";2;3;5;11;"0.00222300131964887";"0.010178530654722";0;"cytosolic small ribosomal subunit";0,000790123456790123
"974";974;"P68363";"P68363";"TBA1B_HUMAN";"Tubulin alpha-1B chain";"TUBA1B";0;0;"0";0;0;0;0;"0";"0";270;"microtubule, cytoplasmic microtubule";0
"980";980;"P78344";"P78344-1,P78344-2";"IF4G2_HUMAN";"Eukaryotic translation initiation factor 4 gamma 2";"EIF4G2";3;6;"6.07210093284665E-5";0;3;0;6;"0";"0";0;"eukaryotic translation initiation factor 4F complex, cytosol";0,000296296296296296
"981";981;"P78347";"P78347-1,P78347-2,P78347-3,P78347-4";"GTF2I_HUMAN";"General transcription factor II-I";"GTF2I";12;21;"9.65725671909905E-5";12;0;21;0;"0";"0";0;"nucleus, cytoplasm, neuronal cell body, cell projection";0,00103703703703704
"983";983;"P78412";"P78412";"IRX6_HUMAN";"Iroquois-class homeodomain protein IRX-6";"IRX6";2;12;"4.93936820277302E-4";2;2;8;4;"6.61916088003072E-4";"6.88803949728435E-4";0;"nucleus";0,000592592592592593
"984";984;"P78415";"P78415";"IRX3_HUMAN";"Iroquois-class homeodomain protein IRX-3";"IRX3";2;2;"7.32853698748092E-5";0;2;0;2;"0";"3.06593374829223E-4";0;"nucleus, axon, cytoplasm";9,87654320987654e-05
"986";986;"P78527";"P78527-2";"PRKDC_HUMAN";"DNA-dependent protein kinase catalytic subunit";"PRKDC";4;4;"4.37603134476295E-4";3;1;3;1;"0";"0";236;"nucleolus, nucleoplasm, cytosol, DNA-dependent protein kinase-DNA ligase 4 complex, transcription factor complex";0,000197530864197531
"987";987;"P78527";"P78527-1";"PRKDC_HUMAN";"DNA-dependent protein kinase catalytic subunit";"PRKDC";4;6;"6.56404701714443E-4";3;1;4;2;"0";"0";236;"nucleolus, nucleoplasm, cytosol, DNA-dependent protein kinase-DNA ligase 4 complex, transcription factor complex";0,000296296296296296
"989";989;"P78559";"P78559-1";"MAP1A_HUMAN";"Microtubule-associated protein 1A";"MAP1A";5;5;"3.27470302419545E-5";0;5;0;5;"0";"0";0;"cytosol, microtubule, microtubule associated complex";0,000246913580246914
"990";990;"P78559";"P78559-2";"MAP1A_HUMAN";"Microtubule-associated protein 1A";"MAP1A";3;3;"1.96482181451727E-5";3;0;3;0;"0";"0";0;"cytosol, microtubule, microtubule associated complex";0,000148148148148148
"991";991;"P78563";"P78563-1";"RED1_HUMAN";"Double-stranded RNA-specific editase 1";"ADARB1";2;2;"4.95492176886362E-5";2;0;2;0;"0";"0";0;"nucleoplasm, nucleus, nucleolus";9,87654320987654e-05
"994";994;"P82970";"P82970";"HMGN5_HUMAN";"High mobility group nucleosome-binding domain-containing protein 5";"HMGN5";3;3;"1.95297714400422E-4";3;0;3;0;"3.92572573469907E-4";"0";0;"nucleoplasm, chromatin, nucleolus";0,000148148148148148
"995";995;"P82979";"P82979";"SARNP_HUMAN";"SAP domain-containing ribonucleoprotein";"SARNP";2;4;"3.49675907688376E-4";2;1;2;2;"3.51445922915917E-4";"7.31444194235433E-4";0;"nuclear speck, transcription export complex";0,000197530864197531
"997";997;"P83111";"P83111-1";"LACTB_HUMAN";"Serine beta-lactamase-like protein LACTB, mitochondrial";"LACTB";2;2;"6.71224320059953E-5";0;2;0;2;"0";"0";0;"mitochondrion";9,87654320987654e-05
"1000";1000;"P84090";"P84090";"ERH_HUMAN";"Enhancer of rudimentary homolog";"ERH";2;8;"0.00172596441615416";2;2;4;4;"0.00198702117956307";"0.00295390924595079";2;"midbody";0,000395061728395062
"1001";1001;"P84098";"P84098";"RL19_HUMAN";"60S ribosomal protein L19";"RPL19";4;11;"0.00103029508515325";4;2;9;2;"0.00169447141405888";"7.83690208109392E-4";0;"cytosolic large ribosomal subunit";0,00054320987654321
"1002";1002;"P84103";"P84103";"SRSF3_HUMAN";"Serine/arginine-rich splicing factor 3";"SRSF3";4;4;"4.47755735454627E-4";2;2;2;2;"4.50022218367942E-4";"9.36605370667323E-4";0;"nucleoplasm, cytoplasm";0,000197530864197531
"1008";1008;"P98169";"P98169";"ZXDB_HUMAN";"Zinc finger X-linked protein ZXDB";"ZXDB";2;2;"4.57234997599993E-5";2;0;2;0;"9.19098926679234E-5";"0";0;"nucleus";9,87654320987654e-05
"1010";1010;"P98175";"P98175-3";"RBM10_HUMAN";"RNA-binding protein 10";"RBM10";2;2;"3.94795379648166E-5";0;2;0;2;"0";"0";0;"nucleus";9,87654320987654e-05
"1011";1011;"P98179";"P98179";"RBM3_HUMAN";"Putative RNA-binding protein 3";"RBM3";2;3;"3.50789525228784E-4";2;0;3;0;"7.05130354894992E-4";"0";0;"dendrite, nucleus, cytoplasm";0,000148148148148148
"1023";1023;"Q01064";"Q01064-2";"PDE1B_HUMAN";"Calcium/calmodulin-dependent 3',5'-cyclic nucleotide phosphodiesterase 1B";"PDE1B";2;2;"6.84999446031332E-5";2;0;2;0;"0";"0";0;"neuronal cell body, cytosol, nucleus";9,87654320987654e-05
"1024";1024;"Q01081";"Q01081-1";"U2AF1_HUMAN";"Splicing factor U2AF 35 kDa subunit";"U2AF1";3;3;"2.29474814420496E-4";3;0;3;0;"0";"0";0;"Cajal body, catalytic step 2 spliceosome, nuclear speck";0,000148148148148148
"1026";1026;"Q01105";"Q01105-1";"SET_HUMAN";"Protein SET";"SET";1;1;"4.43123779570614E-4";1;0;1;0;"0";"0";36;"nucleoplasm, protein complex, cytosol, perinuclear region of cytoplasm, endoplasmic reticulum";4,93827160493827e-05
"1027";1027;"Q01105";"Q01105-2";"SET_HUMAN";"Protein SET";"SET";1;5;"0.00221561889785307";1;1;3;2;"0";"0";36;"nucleoplasm, protein complex, cytosol, perinuclear region of cytoplasm, endoplasmic reticulum";0,000246913580246914
"1028";1028;"Q01130";"Q01130";"SRSF2_HUMAN";"Serine/arginine-rich splicing factor 2";"SRSF2";4;7;"5.81474642875466E-4";3;1;5;2;"8.3488284855591E-4";"6.95037469635479E-4";0;"nuclear speck";0,000345679012345679
"1031";1031;"Q01546";"Q01546";"K22O_HUMAN";"Keratin, type II cytoskeletal 2 oral";"KRT76";0;0;"0";0;0;0;0;"0";"0";35;"intermediate filament, keratin filament";0
"1043";1043;"Q02224";"Q02224-1";"CENPE_HUMAN";"Centromere-associated protein E";"CENPE";3;3;"4.07804187048642E-5";2;1;2;1;"0";"0";6;"cytosol, kinesin complex, condensed nuclear chromosome kinetochore, nucleus, spindle midzone, condensed chromosome, centromeric region, kinetochore, condensed chromosome outer kinetochore, microtubule";0,000148148148148148
"1044";1044;"Q02224";"Q02224-2";"CENPE_HUMAN";"Centromere-associated protein E";"CENPE";2;3;"4.07804187048642E-5";1;1;2;1;"0";"0";6;"cytosol, kinesin complex, condensed nuclear chromosome kinetochore, nucleus, spindle midzone, condensed chromosome, centromeric region, kinetochore, condensed chromosome outer kinetochore, microtubule";0,000148148148148148
"1049";1049;"Q02543";"Q02543";"RL18A_HUMAN";"60S ribosomal protein L18a";"RPL18A";6;13;"0.00135598753975748";6;2;10;3;"0.002096694426487";"0.00130911887036455";0;"cytosolic large ribosomal subunit";0,000641975308641975
"1051";1051;"Q02878";"Q02878";"RL6_HUMAN";"60S ribosomal protein L6";"RPL6";7;16;"0.0010198880640911";6;4;8;8;"0.00102505060850476";"0.00213337889985335";0;"cytosolic large ribosomal subunit";0,000790123456790123
"1052";1052;"Q02880";"Q02880-1";"TOP2B_HUMAN";"DNA topoisomerase 2-beta";"TOP2B";5;6;"9.85332983757918E-5";2;3;2;4;"0";"0";5;"synaptonemal complex, cytosol, nucleoplasm, WINAC complex";0,000296296296296296
"1054";1054;"Q03164";"Q03164-2";"MLL1_HUMAN";"Histone-lysine N-methyltransferase MLL";"MLL";2;2;"9.25068538858136E-6";2;0;2;0;"0";"0";0;"MLL1 complex";9,87654320987654e-05
"1056";1056;"Q04637";"Q04637-4";"IF4G1_HUMAN";"Eukaryotic translation initiation factor 4 gamma 1";"EIF4G1";1;1;"2.77455477097953E-4";0;1;0;1;"0";"0";48;"eukaryotic translation initiation factor 4F complex, cytosol";4,93827160493827e-05
"1057";1057;"Q04637";"Q04637-3";"IF4G1_HUMAN";"Eukaryotic translation initiation factor 4 gamma 1";"EIF4G1";1;1;"2.77455477097953E-4";1;0;1;0;"0";"0";48;"eukaryotic translation initiation factor 4F complex, cytosol";4,93827160493827e-05
"1067";1067;"Q05639";"Q05639";"EF1A2_HUMAN";"Elongation factor 1-alpha 2";"EEF1A2";3;3;"2.60678158746136E-4";1;2;1;2;"1.59403118385189E-4";"9.95269637944541E-4";112;"nucleus, neuronal cell body, eukaryotic translation elongation factor 1 complex";0,000148148148148148
"1074";1074;"Q07020";"Q07020";"RL18_HUMAN";"60S ribosomal protein L18";"RPL18";5;14;"0.00136708400080296";4;4;8;6;"0.00157029029387963";"0.00245111618281023";0;"cytosolic large ribosomal subunit";0,000691358024691358
"1076";1076;"Q07092";"Q07092-1,Q07092-2";"COGA1_HUMAN";"Collagen alpha-1(XVI) chain";"COL16A1";2;2;"1.14451279012716E-5";2;0;2;0;"0";"0";0;"endoplasmic reticulum lumen, collagen type XVI";9,87654320987654e-05
"1079";1079;"Q07343";"Q07343-3";"PDE4B_HUMAN";"cAMP-specific 3',5'-cyclic phosphodiesterase 4B";"PDE4B";1;3;"9.35359297909632E-5";0;1;0;3;"0";"0";1;"cytosol, Z disc, perinuclear region of cytoplasm, cell periphery, nucleus";0,000148148148148148
"1081";1081;"Q07955";"Q07955-1";"SRSF1_HUMAN";"Serine/arginine-rich splicing factor 1";"SRSF1";10;31;"0.00229474814420496";9;7;18;13;"0";"0";0;"catalytic step 2 spliceosome, cytoplasm, nuclear speck";0,00153086419753086
"1082";1082;"Q08043";"Q08043";"ACTN3_HUMAN";"Alpha-actinin-3";"ACTN3";2;2;"5.32887812877786E-5";0;2;0;2;"0";"2.13101110973142E-4";4;"cytosol, focal adhesion, actin filament, pseudopodium";9,87654320987654e-05
"1083";1083;"Q08170";"Q08170";"SRSF4_HUMAN";"Serine/arginine-rich splicing factor 4";"SRSF4";2;3;"2.30306067743562E-4";0;2;0;3;"0";"0.00127484504298929";12;"nucleoplasm, nuclear speck";0,000148148148148148
"1085";1085;"Q08211";"Q08211-1";"DHX9_HUMAN";"ATP-dependent RNA helicase A";"DHX9";27;80;"0.0011564085136151";24;16;52;28;"0";"0";0;"CRD-mediated mRNA stability complex, ribonucleoprotein complex, nucleoplasm, cytosol, centrosome, nucleolus";0,00395061728395062
"1089";1089;"Q08945";"Q08945";"SSRP1_HUMAN";"FACT complex subunit SSRP1";"SSRP1";10;19;"4.91962930774548E-4";10;1;17;2;"8.84810962489296E-4";"2.16647786726997E-4";0;"chromosome, nucleoplasm, cytoplasm, nucleolus";0,000938271604938272
"1090";1090;"Q08AD1";"Q08AD1-1";"CAMP2_HUMAN";"Calmodulin-regulated spectrin-associated protein 2";"CAMSAP2";4;4;"4.93162797948683E-5";4;0;4;0;"0";"0";0;"microtubule, cytoplasm";0,000197530864197531
"1091";1091;"Q09028";"Q09028-1,Q09028-3";"RBBP4_HUMAN";"Histone-binding protein RBBP4";"RBBP4";3;5;"2.01577876196828E-4";3;0;5;0;"0";"0";13;"Sin3 complex, NuRD complex, ESC/E(Z) complex, CAF-1 complex, NURF complex";0,000246913580246914
"1093";1093;"Q09472";"Q09472";"EP300_HUMAN";"Histone acetyltransferase p300";"EP300";2;2;"1.52095983045897E-5";2;0;2;0;"3.05731747358502E-5";"0";0;"cytoplasm, chromatin, nucleoplasm, protein-DNA complex, transcription factor complex, histone acetyltransferase complex";9,87654320987654e-05
"1095";1095;"Q0P6D6";"Q0P6D6,Q8WUD4";"CCD12_HUMAN, CCD15_HUMAN";"Coiled-coil domain-containing protein 12, Coiled-coil domain-containing protein 15";"CCDC12, CCDC15";1;1;"2.46526210657651E-5";1;0;1;0;"4.95548190324591E-5";"0";1;"centrosome";4,93827160493827e-05
"1096";1096;"Q0VDD8";"Q0VDD8-4";"DYH14_HUMAN";"Dynein heavy chain 14, axonemal";"DNAH14";4;4;"2.09386771070884E-5";0;4;0;4;"0";"0";0;"dynein complex, cytoplasm, microtubule, cilium";0,000197530864197531
"1097";1097;"Q0ZGT2";"Q0ZGT2-1,Q0ZGT2-2,Q0ZGT2-3,Q0ZGT2-4";"NEXN_HUMAN";"Nexilin";"NEXN";2;2;"1.35985075212146E-5";2;0;2;0;"0";"0";0;"Z disc, cytoskeleton, cell-substrate adherens junction";9,87654320987654e-05
"1101";1101;"Q12756";"Q12756-1";"KIF1A_HUMAN";"Kinesin-like protein KIF1A";"KIF1A";3;10;"1.08627131086626E-4";3;0;10;0;"0";"0";0;"cytoplasm, nucleus, neuronal cell body, neuron projection, microtubule, kinesin complex";0,000493827160493827
"1102";1102;"Q12769";"Q12769-1";"NU160_HUMAN";"Nuclear pore complex protein Nup160";"NUP160";4;4;"5.11364488959323E-5";4;0;4;0;"0";"0";0;"cytosol, nuclear pore outer ring";0,000197530864197531
"1103";1103;"Q12830";"Q12830-1";"BPTF_HUMAN";"Nucleosome-remodeling factor subunit BPTF";"BPTF";4;6;"3.61614940649502E-5";0;4;0;6;"0";"0";0;"NURF complex, cytoplasm";0,000296296296296296
"1104";1104;"Q12873";"Q12873-1";"CHD3_HUMAN";"Chromodomain-helicase-DNA-binding protein 3";"CHD3";2;3;"2.99314975331082E-5";2;0;3;0;"0";"0";2;"intermediate filament cytoskeleton, NuRD complex, cytoplasm, centrosome, nucleolus";0,000148148148148148
"1105";1105;"Q12874";"Q12874";"SF3A3_HUMAN";"Splicing factor 3A subunit 3";"SF3A3";10;15;"5.49640274061069E-4";6;6;7;8;"5.15594318050297E-4";"0.00122637349931689";0;"nucleoplasm, catalytic step 2 spliceosome, nuclear speck";0,000740740740740741
"1106";1106;"Q12905";"Q12905";"ILF2_HUMAN";"Interleukin enhancer-binding factor 2";"ILF2";12;43;"0.00211608943087992";11;6;31;12;"0.0031165481000885";"0.00236312739676063";2;"cytoplasm, nucleolus, ribonucleoprotein complex";0,00212345679012346
"1107";1107;"Q12906";"Q12906-5";"ILF3_HUMAN";"Interleukin enhancer-binding factor 3";"ILF3";1;1;"1.45209374417572E-4";1;0;1;0;"0";"0";37;"ribonucleoprotein complex, nucleus, mitochondrion, nucleolus";4,93827160493827e-05
"1108";1108;"Q12906";"Q12906-4";"ILF3_HUMAN";"Interleukin enhancer-binding factor 3";"ILF3";1;1;"1.45209374417572E-4";0;1;0;1;"0";"0";37;"ribonucleoprotein complex, nucleus, mitochondrion, nucleolus";4,93827160493827e-05
"1109";1109;"Q12906";"Q12906-6";"ILF3_HUMAN";"Interleukin enhancer-binding factor 3";"ILF3";1;1;"1.45209374417572E-4";1;0;1;0;"0";"0";37;"ribonucleoprotein complex, nucleus, mitochondrion, nucleolus";4,93827160493827e-05
"1110";1110;"Q12906";"Q12906-1";"ILF3_HUMAN";"Interleukin enhancer-binding factor 3";"ILF3";1;2;"2.90418748835144E-4";1;0;2;0;"0";"0";37;"ribonucleoprotein complex, nucleus, mitochondrion, nucleolus";9,87654320987654e-05
"1111";1111;"Q12906";"Q12906-3";"ILF3_HUMAN";"Interleukin enhancer-binding factor 3";"ILF3";1;1;"1.45209374417572E-4";1;0;1;0;"0";"0";37;"ribonucleoprotein complex, nucleus, mitochondrion, nucleolus";4,93827160493827e-05
"1119";1119;"Q13085";"Q13085-1";"ACACA_HUMAN";"Acetyl-CoA carboxylase 1";"ACACA";1;1;"5.59783282528625E-5";1;0;1;0;"0";"0";34;"mitochondrion, cytosol";4,93827160493827e-05
"1120";1120;"Q13085";"Q13085-2";"ACACA_HUMAN";"Acetyl-CoA carboxylase 1";"ACACA";2;2;"1.10000349477417E-4";1;1;1;1;"0";"0";33;"mitochondrion, cytosol";9,87654320987654e-05
"1121";1121;"Q13085";"Q13085-3";"ACACA_HUMAN";"Acetyl-CoA carboxylase 1";"ACACA";2;2;"1.10000349477417E-4";1;1;1;1;"0";"0";33;"mitochondrion, cytosol";9,87654320987654e-05
"1122";1122;"Q13112";"Q13112";"CAF1B_HUMAN";"Chromatin assembly factor 1 subunit B";"CHAF1B";2;3;"9.85222816832185E-5";2;0;3;0;"1.98041978029542E-4";"0";0;"CAF-1 complex, nucleus, cytoplasm";0,000148148148148148
"1123";1123;"Q13148";"Q13148-1,Q13148-2";"TADBP_HUMAN";"TAR DNA-binding protein 43";"TARDBP";6;9;"1.99543316887388E-4";6;0;9;0;"0";"0";0;"nucleus";0,000444444444444444
"1124";1124;"Q13151";"Q13151";"ROA0_HUMAN";"Heterogeneous nuclear ribonucleoprotein A0";"HNRNPA0";3;6;"3.61140691547011E-4";3;0;6;0;"7.25937480121401E-4";"0";0;"nucleoplasm, ribonucleoprotein complex";0,000296296296296296
"1125";1125;"Q13155";"Q13155";"AIMP2_HUMAN";"Aminoacyl tRNA synthase complex-interacting multifunctional protein 2";"AIMP2";3;5;"2.86843518025621E-4";3;0;5;0;"5.76590967283926E-4";"0";0;"cytosol, nucleus";0,000246913580246914
"1128";1128;"Q13242";"Q13242";"SRSF9_HUMAN";"Serine/arginine-rich splicing factor 9";"SRSF9";4;8;"6.64542449000533E-4";4;0;8;0;"0.00133581255768946";"0";0;"nucleoplasm, nucleolus";0,000395061728395062
"1129";1129;"Q13243";"Q13243-1,Q13243-3";"SRSF5_HUMAN";"Serine/arginine-rich splicing factor 5";"SRSF5";1;11;"4.88433235028146E-4";1;1;4;7;"0";"0";6;"nuclear speck, cytoplasm, nucleolus";0,00054320987654321
"1130";1130;"Q13247";"Q13247-1";"SRSF6_HUMAN";"Serine/arginine-rich splicing factor 6";"SRSF6";3;5;"5.51217041983139E-4";3;0;5;0;"0";"0";12;"nucleoplasm";0,000246913580246914
"1131";1131;"Q13263";"Q13263-2";"TIF1B_HUMAN";"Transcription intermediary factor 1-beta";"TRIM28";2;2;"3.16592797859176E-4";2;0;2;0;"0";"0";31;"nuclear euchromatin, nuclear heterochromatin, nucleoplasm";9,87654320987654e-05
"1132";1132;"Q13263";"Q13263-1";"TIF1B_HUMAN";"Transcription intermediary factor 1-beta";"TRIM28";3;3;"4.74889196788764E-4";2;1;2;1;"0";"0";31;"nuclear euchromatin, nuclear heterochromatin, nucleoplasm";0,000148148148148148
"1133";1133;"Q13268";"Q13268-1";"DHRS2_HUMAN";"Dehydrogenase/reductase SDR family member 2";"DHRS2";2;2;"1.42309962431316E-4";2;0;2;0;"0";"0";0;"mitochondrial matrix, mitochondrion, nuclear envelope";9,87654320987654e-05
"1137";1137;"Q13310";"Q13310-3";"PABP4_HUMAN";"Polyadenylate-binding protein 4";"PABPC4";4;4;"1.44431353175633E-4";3;1;3;1;"0";"0";8;"cytoplasmic stress granule, nucleus";0,000197530864197531
"1139";1139;"Q13387";"Q13387-4";"JIP2_HUMAN";"C-Jun-amino-terminal kinase-interacting protein 2";"MAPK8IP2";2;2;"4.45582163923294E-5";0;2;0;2;"0";"0";0;"cytoplasm, neuronal postsynaptic density";9,87654320987654e-05
"1141";1141;"Q13428";"Q13428-3";"TCOF_HUMAN";"Treacle protein";"TCOF1";1;1;"1.85060334210078E-5";1;0;1;0;"0";"0";1;"nucleolus, cytoplasm";4,93827160493827e-05
"1142";1142;"Q13428";"Q13428-7";"TCOF_HUMAN";"Treacle protein";"TCOF1";1;1;"1.85060334210078E-5";1;0;1;0;"0";"0";1;"nucleolus, cytoplasm";4,93827160493827e-05
"1144";1144;"Q13435";"Q13435";"SF3B2_HUMAN";"Splicing factor 3B subunit 2";"SF3B2";14;27;"5.53816311897511E-4";10;5;19;8;"7.83390632644976E-4";"6.86495109673479E-4";0;"catalytic step 2 spliceosome, nucleoplasm, U12-type spliceosomal complex";0,00133333333333333
"1149";1149;"Q13535";"Q13535-3";"ATR_HUMAN";"Serine/threonine-protein kinase ATR";"ATR";3;4;"2.7773048643933E-5";0;3;0;4;"0";"0";0;"PML body, XY body, chromosome";0,000197530864197531
"1150";1150;"Q13547";"Q13547";"HDAC1_HUMAN";"Histone deacetylase 1";"HDAC1";5;9;"3.95519948251095E-4";5;0;9;0;"7.95044040429798E-4";"0";2;"cytosol, Sin3 complex, NuRD complex";0,000444444444444444
"1154";1154;"Q13619";"Q13619-1";"CUL4A_HUMAN";"Cullin-4A";"CUL4A";3;4;"9.67482748544912E-5";2;2;2;2;"0";"0";0;"Cul4A-RING ubiquitin ligase complex";0,000197530864197531
"1156";1156;"Q13627";"Q13627-5";"DYR1A_HUMAN";"Dual specificity tyrosine-phosphorylation-regulated kinase 1A";"DYRK1A";2;4;"9.62410755105621E-5";0;2;0;4;"0";"0";0;"ribonucleoprotein complex, nuclear speck";0,000197530864197531
"1157";1157;"Q13733";"Q13733-1";"AT1A4_HUMAN";"Sodium/potassium-transporting ATPase subunit alpha-4";"ATP1A4";1;2;"7.37411778118343E-5";1;0;2;0;"0";"0";16;"sodium:potassium-exchanging ATPase complex";9,87654320987654e-05
"1159";1159;"Q13748";"Q13748-1";"TBA3C_HUMAN";"Tubulin alpha-3C/D chain";"TUBA3C,TUBA3D";1;1;"7.85521319042837E-4";1;0;1;0;"0";"0";184;"microtubule cytoskeleton, microtubule, cytoplasm";4,93827160493827e-05
"1165";1165;"Q13895";"Q13895";"BYST_HUMAN";"Bystin";"BYSL";3;3;"1.2602735803414E-4";3;0;3;0;"2.53330585168224E-4";"0";0;"nucleolus, cytoplasm, apical part of cell";0,000148148148148148
"1166";1166;"Q13905";"Q13905-2";"RPGF1_HUMAN";"Rap guanine nucleotide exchange factor 1";"RAPGEF1";3;3;"5.11364488959323E-5";3;0;3;0;"0";"0";0;"cytosol, early endosome";0,000148148148148148
