"";"protein.acs";"X.1";"X";"protein.g";"ID";"Description";"Gene";"global.peptide.count";"global.spectra.count";"global.dNSAF";"peptide.count.P5134.1.id.csv";"peptide.count.P5134.2.id.csv";"spectra.count.P5134.1.id.csv";"spectra.count.P5134.2.id.csv";"dNSAF.P5134.1.id.csv";"dNSAF.P5134.2.id.csv";"Go.Cc";"norm.sc";"Go.Mf"
"267";"P22314";432;432;"P22314";"UBA1_HUMAN";"Ubiquitin-like modifier-activating enzyme 1";"UBA1";6;7;0,000182085204256651;4;3;4;3;0,000284065715466325;0,000208863350973814;"mitochondrion, nucleus, cytoplasm, extracellular vesicular exosome, cytosol";0,000508130081300813;"ubiquitin activating enzyme activity, ATP binding, poly(A) RNA binding, protein binding, ubiquitin-protein transferase activity"
"268";"P22695";434;434;"P22695";"QCR2_HUMAN";"Cytochrome b-c1 complex subunit 2, mitochondrial";"UQCRC2";5;8;0,000486019920791009;3;4;4;4;0,000663447079389343;0,000650411847918457;"mitochondrial inner membrane, mitochondrial respiratory chain complex III, extracellular vesicular exosome, mitochondrion";0,000580720092915215;"protein binding, metal ion binding, metalloendopeptidase activity"
"269";"P23276";438;438;"P23276";"KELL_HUMAN";"Kell blood group glycoprotein";"KEL";2;2;7,51936557781173e-05;NA;2;NA;2;NA;0,000201254485728867;"plasma membrane, integral component of membrane";0,000145180023228804;"metal ion binding, protein binding, metalloendopeptidase activity"
"270";"P23284";439;439;"P23284";"PPIB_HUMAN";"Peptidyl-prolyl cis-trans isomerase B";"PPIB";10;33;0,00420457858559306;8;10;14;19;0,00486988585357316;0,00647927635999324;"extracellular vesicular exosome, endoplasmic reticulum lumen, endoplasmic reticulum, nucleus, macromolecular complex, melanosome";0,00239547038327526;"peptide binding, poly(A) RNA binding, protein complex binding, peptidyl-prolyl cis-trans isomerase activity, unfolded protein binding, protein binding"
"271";"P23396";440;440;"P23396";"RS3_HUMAN";"40S ribosomal protein S3";"RPS3";14;47;0,0053229681757003;13;13;24;23;0,00742077844354006;0,00697185292537284;"ruffle membrane, ribonucleoprotein complex, extracellular vesicular exosome, cytosol, cytoplasm, cytosolic small ribosomal subunit, nucleus";0,00341173054587689;"structural constituent of ribosome, NF-kappaB binding, protein kinase A binding, endonuclease activity, iron-sulfur cluster binding, damaged DNA binding, poly(A) RNA binding, protein kinase binding, enzyme binding, mRNA binding, DNA-(apurinic or apyrimidinic site) lyase activity, protein binding"
"272";"P23443";441;441;"P23443-2";"KS6B1_HUMAN";"Ribosomal protein S6 kinase beta-1";"RPS6KB1";1;2;0,000104841440056346;NA;1;NA;2;NA;NA;"nucleus, ribosome, neuron projection, mitochondrion, synapse, perinuclear region of cytoplasm, cell junction, mitochondrial outer membrane, cytosol, cell surface, cytoplasm";0,000145180023228804;"protein serine/threonine kinase activity, protein kinase activity, peptide binding, protein binding, ATP binding, ribosomal protein S6 kinase activity, protein serine/threonine/tyrosine kinase activity"
"273";"P23528";442;442;"P23528";"COF1_HUMAN";"Cofilin-1";"CFL1";5;8;0,00132630737420679;4;3;5;3;0,00226311390785672;0,00133118930921865;"lamellipodium membrane, extracellular space, cortical actin cytoskeleton, extracellular vesicular exosome, cytoplasm, ruffle membrane, nucleus, nuclear matrix";0,000580720092915215;"protein binding"
"274";"P23634";444;444;"P23634-1,P23634-6,P23634-7,P23634-8";"AT2B4_HUMAN";"Plasma membrane calcium-transporting ATPase 4";"ATP2B4";1;1;1,6739519885984e-05;0;1;0;1;NA;NA;"integral component of plasma membrane, plasma membrane, protein complex";7,25900116144019e-05;"scaffold protein binding, metal ion binding, protein binding, calcium-transporting ATPase activity, ATP binding"
"275";"P23634";445;445;"P23634-4";"AT2B4_HUMAN";"Plasma membrane calcium-transporting ATPase 4";"ATP2B4";1;5;0,00033479039771968;1;1;1;4;NA;NA;"integral component of plasma membrane, plasma membrane, protein complex";0,000362950058072009;"scaffold protein binding, metal ion binding, protein binding, calcium-transporting ATPase activity, ATP binding"
"276";"P23921";446;446;"P23921";"RIR1_HUMAN";"Ribonucleoside-diphosphate reductase large subunit";"RRM1";2;2;6,94971667040175e-05;NA;2;NA;2;NA;0,00018600793377971;"nucleoplasm, cytoplasm, nuclear envelope, ribonucleoside-diphosphate reductase complex, cytosol, cell projection, extracellular vesicular exosome, neuronal cell body";0,000145180023228804;"ribonucleoside-diphosphate reductase activity, thioredoxin disulfide as acceptor, ATP binding, protein binding"
"277";"P24043";447;447;"P24043";"LAMA2_HUMAN";"Laminin subunit alpha-2";"LAMA2";3;6;5,28908610149729e-05;3;NA;6;NA;0,000144398555555752;NA;"extracellular region, laminin-1 complex, dendritic spine, extracellular vesicular exosome, sarcolemma, basement membrane";0,000435540069686411;"structural molecule activity"
"278";"P24539";449;449;"P24539";"AT5F1_HUMAN";"ATP synthase F(0) complex subunit B1, mitochondrial";"ATP5F1";6;15;0,00161255144617916;5;5;9;6;0,00264147826432651;0,00172638613539293;"nucleus, mitochondrial matrix, mitochondrial inner membrane, extracellular vesicular exosome, mitochondrial proton-transporting ATP synthase complex, coupling factor F(o), mitochondrion, mitochondrial proton-transporting ATP synthase complex";0,00108885017421603;"protein binding, transmembrane transporter activity, hydrogen ion transmembrane transporter activity"
"279";"P24752";451;451;"P24752";"THIL_HUMAN";"Acetyl-CoA acetyltransferase, mitochondrial";"ACAT1";16;46;0,00296477842782291;15;16;23;23;0,00404710487128663;0,00396758843294051;"extracellular vesicular exosome, mitochondrion, mitochondrial matrix, mitochondrial inner membrane";0,00333914053426249;"acetyl-CoA C-acetyltransferase activity, metal ion binding, coenzyme binding"
"280";"P24821";453;453;"P24821-5";"TENA_HUMAN";"Tenascin";"TNC";1;61;0,000762732193958313;NA;1;NA;61;NA;NA;"interstitial matrix, basement membrane, membrane, extracellular space, extracellular region";0,00442799070847851;"syndecan binding"
"281";"P24821";452;452;"P24821-4";"TENA_HUMAN";"Tenascin";"TNC";3;5;6,2519032291665e-05;2;2;2;3;NA;NA;"interstitial matrix, basement membrane, membrane, extracellular space, extracellular region";0,000362950058072009;"syndecan binding"
"282";"P25054";454;454;"P25054-1";"APC_HUMAN";"Adenomatous polyposis coli protein";"APC";2;2;1,93604488320724e-05;NA;2;NA;2;NA;NA;"plasma membrane, lamellipodium, centrosome, cytoplasm, kinetochore, lateral plasma membrane, tight junction, beta-catenin destruction complex, cytoplasmic microtubule, axonal growth cone, adherens junction, microtubule plus-end, ruffle membrane, nucleus, cytosol";0,000145180023228804;"microtubule binding, gamma-catenin binding, protein kinase binding, microtubule plus-end binding, protein kinase regulator activity, protein binding, beta-catenin binding"
"283";"P25098";455;455;"P25098";"ARBK1_HUMAN";"Beta-adrenergic receptor kinase 1";"ADRBK1";3;5;0,000199716095898338;3;2;3;2;0,000327149702790318;0,000213814635055922;"cytosol, cytoplasm, plasma membrane, membrane";0,000362950058072009;"G-protein coupled receptor kinase activity, alpha-2A adrenergic receptor binding, beta-adrenergic receptor kinase activity, ATP binding, protein binding, protein kinase activity, Edg-2 lysophosphatidic acid receptor binding"
"284";"P25445";458;458;"P25445-1,P25445-6";"TNR6_HUMAN";"Tumor necrosis factor receptor superfamily member 6";"FAS";5;8;0,000328607498684071;3;5;3;5;NA;NA;"integral component of membrane, plasma membrane, cytoplasm, cell surface, nucleus, membrane raft, death-inducing signaling complex, extracellular vesicular exosome, external side of plasma membrane, cytosol, CD95 death-inducing signaling complex";0,000580720092915215;"signal transducer activity, protein binding, receptor activity, identical protein binding, kinase binding, transmembrane signaling receptor activity"
"285";"P25705";459;459;"P25705";"ATPA_HUMAN";"ATP synthase subunit alpha, mitochondrial";"ATP5A1";20;63;0,00313528990041922;19;18;30;33;0,00407606049226997;0,00439557265575633;"mitochondrion, mitochondrial inner membrane, mitochondrial proton-transporting ATP synthase complex, mitochondrial matrix, plasma membrane, extracellular vesicular exosome, proton-transporting ATP synthase complex, catalytic core F(1)";0,00457317073170732;"poly(A) RNA binding, protein binding, ATP binding, proton-transporting ATPase activity, rotational mechanism, MHC class I protein binding, transmembrane transporter activity, proton-transporting ATP synthase activity, rotational mechanism"
"286";"P25786";460;460;"P25786-1,P25786-2";"PSA1_HUMAN";"Proteasome subunit alpha type-1";"PSMA1";7;12;0,000627852730375458;5;7;5;7;NA;NA;"proteasome core complex, alpha-subunit complex, extracellular vesicular exosome, centrosome, cytosol, proteasome complex, nucleoplasm, polysome, nucleus, proteasome core complex";0,000871080139372822;"RNA binding, threonine-type endopeptidase activity, protein binding"
"287";"P25787";461;461;"P25787";"PSA2_HUMAN";"Proteasome subunit alpha type-2";"PSMA2";1;1;0,000117610589806799;NA;1;NA;1;NA;0,000314782657165663;"extracellular vesicular exosome, proteasome complex, proteasome core complex, nucleoplasm, proteasome core complex, alpha-subunit complex, nucleus, cytosol, cytoplasmic mRNA processing body";7,25900116144019e-05;"threonine-type endopeptidase activity, protein binding"
"288";"P25788";462;462;"P25788-1,P25788-2";"PSA3_HUMAN";"Proteasome subunit alpha type-3";"PSMA3";9;15;0,000809437588670321;8;7;8;7;NA;NA;"extracellular vesicular exosome, nucleus, cytosol, cytoplasm, proteasome core complex, proteasome core complex, alpha-subunit complex, proteasome complex, nucleoplasm";0,00108885017421603;"threonine-type endopeptidase activity, protein binding"
"289";"P25789";463;463;"P25789-1";"PSA4_HUMAN";"Proteasome subunit alpha type-4";"PSMA4";5;10;0,00105443977068164;4;4;4;6;NA;NA;"cytoplasmic mRNA processing body, proteasome complex, nucleoplasm, extracellular vesicular exosome, cytosol, proteasome core complex, proteasome core complex, alpha-subunit complex, nucleus";0,000725900116144019;"protein binding, threonine-type endopeptidase activity"
"290";"P26038";464;464;"P26038";"MOES_HUMAN";"Moesin";"MSN";23;103;0,00580211423036387;19;22;47;56;0,00744025902717969;0,00824872404912449;"extrinsic component of membrane, basolateral plasma membrane, microvillus membrane, cytoplasm, cytoskeleton, apical plasma membrane, filopodium, plasma membrane, extracellular vesicular exosome, extracellular space, microvillus, uropod, apical part of cell, blood microparticle";0,00747677119628339;"protein kinase binding, protein binding, double-stranded RNA binding, structural constituent of cytoskeleton, receptor binding, cell adhesion molecule binding"
"291";"P26583";468;468;"P26583";"HMGB2_HUMAN";"High mobility group protein B2";"HMGB2";8;17;0,00223854031699256;5;7;8;9;0,00287599547333371;0,00317192476550664;"nucleus, nucleoplasm, perinuclear region of cytoplasm, protein complex, extracellular space, condensed chromosome, cytoplasm";0,00123403019744483;"damaged DNA binding, protein binding, DNA binding, bending, single-stranded DNA binding, sequence-specific DNA binding transcription factor activity, RAGE receptor binding, chemoattractant activity, poly(A) RNA binding, transcription regulatory region DNA binding, DNA binding, double-stranded DNA binding"
"292";"P26599";469;469;"P26599-1,P26599-2,P26599-3";"PTBP1_HUMAN";"Polypyrimidine tract-binding protein 1";"PTBP1";9;20;0,000435658976734592;7;8;10;10;NA;NA;"extracellular vesicular exosome, nucleoplasm, nucleolus";0,00145180023228804;"poly-pyrimidine tract binding, nucleotide binding, RNA binding, poly(A) RNA binding, protein binding, pre-mRNA binding"
"293";"P26639";470;470;"P26639";"SYTC_HUMAN";"Threonine--tRNA ligase, cytoplasmic";"TARS";9;14;0,000532907734726242;6;7;6;8;0,000623530138928158;0,000815038913159228;"extracellular vesicular exosome, actin cytoskeleton, cytoplasm, cytosol";0,00101626016260163;"threonine-tRNA ligase activity, ATP binding, protein homodimerization activity"
"294";"P26641";472;472;"P26641";"EF1G_HUMAN";"Elongation factor 1-gamma";"EEF1G";12;27;0,00170037461418617;10;11;12;15;0,00206321414391331;0,00252834582757775;"cytosol, nucleus, extracellular vesicular exosome";0,00195993031358885;"translation elongation factor activity, protein binding"
"295";"P26951";473;473;"P26951-1,P26951-2";"IL3RA_HUMAN";"Interleukin-3 receptor subunit alpha";"IL3RA";2;2;7,2806555594685e-05;2;NA;2;NA;NA;NA;"integral component of membrane, plasma membrane, membrane";0,000145180023228804;"interleukin-3 receptor activity, cytokine receptor activity"
"296";"P27348";475;475;"P27348";"1433T_HUMAN";"14-3-3 protein theta";"YWHAQ";3;3;0,000436976488774882;1;2;1;2;0,000406209904864565;0,000762361379905296;"cytoplasmic vesicle membrane, protein complex, extracellular vesicular exosome, cytosol, cytoplasm";0,000217770034843206;"protein N-terminus binding, protein binding"
"297";"P27487";476;476;"P27487";"DPP4_HUMAN";"Dipeptidyl peptidase 4";"DPP4";6;8;0,000287424313470401;6;2;6;2;0,000588527794314698;0,000192321518999387;"membrane raft, lysosomal membrane, intercellular canaliculus, endocytic vesicle, plasma membrane, integral component of membrane, apical plasma membrane, lamellipodium membrane, cell surface, invadopodium membrane, lamellipodium, extracellular vesicular exosome";0,000580720092915215;"serine-type peptidase activity, aminopeptidase activity, identical protein binding, protein binding, serine-type endopeptidase activity, dipeptidyl-peptidase activity, receptor binding, protease binding, protein homodimerization activity"
"298";"P27708";480;480;"P27708";"PYR1_HUMAN";"CAD protein";"CAD";10;18;0,000222640810906174;6;9;8;10;0,000270149687158088;0,000331052322592203;"neuronal cell body, extracellular vesicular exosome, nuclear matrix, terminal bouton, cell projection, nucleus, protein complex, cytosol";0,00130662020905923;"dihydroorotase activity, zinc ion binding, carbamoyl-phosphate synthase (glutamine-hydrolyzing) activity, identical protein binding, ATP binding, aspartate binding, aspartate carbamoyltransferase activity, protein kinase activity, enzyme binding"
"299";"P27797";481;481;"P27797";"CALR_HUMAN";"Calreticulin";"CALR";9;24;0,00158393542531171;8;9;10;14;0,00180180771560775;0,00247296878866838;"integral component of lumenal side of endoplasmic reticulum membrane, endocytic vesicle lumen, perinuclear region of cytoplasm, proteinaceous extracellular matrix, extracellular space, extracellular region, Golgi apparatus, extracellular vesicular exosome, MHC class I peptide loading complex, polysome, acrosomal vesicle, sarcoplasmic reticulum lumen, endoplasmic reticulum lumen, endoplasmic reticulum, cell surface, intracellular, external side of plasma membrane, cytosol, cytoplasm, nucleus";0,00174216027874564;"protein binding involved in protein folding, integrin binding, DNA binding, unfolded protein binding, chaperone binding, calcium ion binding, zinc ion binding, carbohydrate binding, iron ion binding, androgen receptor binding, protein binding, peptide binding, ubiquitin protein ligase binding, mRNA binding, poly(A) RNA binding, glycoprotein binding, hormone binding, complement component C1q binding"
"300";"P27816";482;482;"P27816-6";"MAP4_HUMAN";"Microtubule-associated protein 4";"MAP4";4;7;0,000167227557381542;4;2;5;2;NA;NA;"cytoplasm, microtubule cytoskeleton, mitotic spindle, plasma membrane, microtubule, microtubule associated complex, extracellular vesicular exosome";0,000508130081300813;"poly(A) RNA binding, protein binding, structural molecule activity"
"301";"P27824";483;483;"P27824";"CALX_HUMAN";"Calnexin";"CANX";10;23;0,00106922330125032;9;7;12;11;0,00152301449474682;0,00136866648571692;"neuronal cell body, axon, endoplasmic reticulum membrane, dendrite cytoplasm, endoplasmic reticulum, integral component of lumenal side of endoplasmic reticulum membrane, dendritic spine, protein complex, ribosome, endoplasmic reticulum lumen, melanosome, extracellular vesicular exosome";0,00166957026713124;"poly(A) RNA binding, calcium ion binding, protein binding"
