"";"X";"Protein.Acs";"Protein.G";"ID";"Description";"Gene";"Global.Peptide.Count";"Global.Spectra.Count";"Global.DNSAF";"Peptide.Count.P5134";"Peptide.Count.P5136";"Spectra.Count.P5134";"Spectra.Count.P5136";"DNSAF.P5134";"DNSAF.P5136";"Unspecific.Spectra.Count";"Go.Cc";"norm.sc"
"599";599;"P27816";"P27816-6";"MAP4_HUMAN";"Microtubule-associated protein 4";"MAP4";1;1;"7.96787550071168E-5";1;0;1;0;"0";"0";8;"microtubule associated complex, microtubule, mitotic spindle, cytoplasm, plasma membrane";4,93827160493827e-05
"601";601;"P28039";"P28039-2";"AOAH_HUMAN";"Acyloxyacyl hydrolase";"AOAH";2;4;"1.27707722807928E-4";0;2;0;4;"0";"0";0;"extracellular region";0,000197530864197531
"602";602;"P28062";"P28062-1,P28062-2";"PSB8_HUMAN";"Proteasome subunit beta type-8";"PSMB8";2;2;"6.65144389624627E-5";2;0;2;0;"0";"0";0;"proteasome core complex, nucleoplasm, cytosol, extracellular vesicular exosome, spermatoproteasome complex";9,87654320987654e-05
"603";603;"P28066";"P28066";"PSA5_HUMAN";"Proteasome subunit alpha type-5";"PSMA5";7;20;"0.00152348424511533";6;4;11;9;"0.00168431552268831";"0.002868111052085";0;"extracellular vesicular exosome, nucleoplasm, proteasome core complex, cytosol, proteasome core complex, alpha-subunit complex";0,000987654320987654
"604";604;"P28070";"P28070";"PSB4_HUMAN";"Proteasome subunit beta type-4";"PSMB4";2;13;"9.03991693171652E-4";2;2;6;7;"8.38677770594801E-4";"0.00203640713167819";0;"proteasome core complex, cytosol, extracellular vesicular exosome, nucleoplasm";0,000641975308641975
"605";605;"P28072";"P28072";"PSB6_HUMAN";"Proteasome subunit beta type-6";"PSMB6";4;14;"0.00107536314707513";4;4;9;5;"0.00138960835629934";"0.00160672887855064";0;"nucleoplasm, extracellular vesicular exosome, proteasome core complex, cytosol";0,000691358024691358
"606";606;"P28074";"P28074-1";"PSB5_HUMAN";"Proteasome subunit beta type-5";"PSMB5";3;12;"8.37626699025386E-4";3;3;6;6;"0";"0";0;"extracellular vesicular exosome, cytosol, nucleoplasm, proteasome core complex";0,000592592592592593
"612";612;"P28799";"P28799-1,P28799-2";"GRN_HUMAN";"Granulins";"GRN";2;2;"3.0957816447959E-5";2;0;2;0;"0";"0";0;"extracellular space, mitochondrion, intracellular membrane-bounded organelle";9,87654320987654e-05
"613";613;"P28906";"P28906-1";"CD34_HUMAN";"Hematopoietic progenitor cell antigen CD34";"CD34";6;12;"5.72196939853705E-4";6;0;12;0;"0";"0";0;"integral component of plasma membrane, perinuclear region of cytoplasm, apical plasma membrane, glomerular endothelium fenestra, lysosome, intercellular bridge, external side of plasma membrane, basal plasma membrane";0,000592592592592593
"615";615;"P29320";"P29320-1";"EPHA3_HUMAN";"Ephrin type-A receptor 3";"EPHA3";1;1;"2.4572984357284E-5";1;0;1;0;"0";"0";6;"integral component of plasma membrane, extracellular region, early endosome";4,93827160493827e-05
"616";616;"P29350";"P29350-1,P29350-3,P29350-4";"PTN6_HUMAN";"Tyrosine-protein phosphatase non-receptor type 6";"PTPN6";6;12;"1.23415026242956E-4";6;0;12;0;"0";"0";0;"membrane, cytosol, extracellular vesicular exosome, nucleus, alpha-beta T cell receptor complex";0,000592592592592593
"621";621;"P29966";"P29966";"MARCS_HUMAN";"Myristoylated alanine-rich C-kinase substrate";"MARCKS";6;32;"0.00176944435215804";6;3;18;14;"0.00200070118768398";"0.00323862339013881";0;"plasma membrane, extracellular vesicular exosome, centrosome, cell cortex, actin cytoskeleton, germinal vesicle";0,00158024691358025
"624";624;"P30050";"P30050-1";"RL12_HUMAN";"60S ribosomal protein L12";"RPL12";8;40;"0.0044504206433066";8;6;25;15;"0";"0";0;"extracellular vesicular exosome, cytosolic large ribosomal subunit";0,00197530864197531
"625";625;"P30101";"P30101";"PDIA3_HUMAN";"Protein disulfide-isomerase A3";"PDIA3";15;35;"0.0012723356047077";14;9;24;11;"0.00175374995197646";"0.00167290701849886";0;"endoplasmic reticulum lumen, cell surface, melanosome, extracellular vesicular exosome";0,0017283950617284
"628";628;"P30419";"P30419-1,P30419-2";"NMT1_HUMAN";"Glycylpeptide N-tetradecanoyltransferase 1";"NMT1";1;1;"1.85060334210078E-5";1;0;1;0;"0";"0";0;"cytosol, cell junction, actin cytoskeleton, plasma membrane";4,93827160493827e-05
"629";629;"P30447";"P30447";"1A23_HUMAN";"HLA class I histocompatibility antigen, A-23 alpha chain";"HLA-A";0;0;"0";0;0;0;0;"0";"0";87;"early endosome membrane, integral component of lumenal side of endoplasmic reticulum membrane, ER to Golgi transport vesicle membrane, MHC class I protein complex, plasma membrane, Golgi membrane, phagocytic vesicle membrane";0
"630";630;"P30450";"P30450";"1A26_HUMAN";"HLA class I histocompatibility antigen, A-26 alpha chain";"HLA-A";1;1;"5.07063375099966E-4";1;0;1;0;"0.0010487773471011";"0";84;"ER to Golgi transport vesicle membrane, MHC class I protein complex, phagocytic vesicle membrane, plasma membrane, early endosome membrane, Golgi membrane, integral component of lumenal side of endoplasmic reticulum membrane";4,93827160493827e-05
"631";631;"P30453";"P30453";"1A34_HUMAN";"HLA class I histocompatibility antigen, A-34 alpha chain";"HLA-A";1;2;"0.00117040314045107";1;0;2;0;"0.00241168957735649";"0";96;"early endosome membrane, MHC class I protein complex, integral component of lumenal side of endoplasmic reticulum membrane, plasma membrane, ER to Golgi transport vesicle membrane, Golgi membrane, phagocytic vesicle membrane";9,87654320987654e-05
"632";632;"P30457";"P30457";"1A66_HUMAN";"HLA class I histocompatibility antigen, A-66 alpha chain";"HLA-A";1;1;"5.28618739272537E-4";1;0;1;0;"0.00109210629650169";"0";87;"Golgi membrane, ER to Golgi transport vesicle membrane, early endosome membrane, phagocytic vesicle membrane, MHC class I protein complex, integral component of lumenal side of endoplasmic reticulum membrane, plasma membrane";4,93827160493827e-05
"633";633;"P30459";"P30459";"1A74_HUMAN";"HLA class I histocompatibility antigen, A-74 alpha chain";"HLA-A";2;2;"9.84308496427875E-4";2;0;2;0;"0.00204098634359586";"0";83;"phagocytic vesicle membrane, integral component of lumenal side of endoplasmic reticulum membrane, Golgi membrane, MHC class I protein complex, plasma membrane, ER to Golgi transport vesicle membrane, early endosome membrane";9,87654320987654e-05
"634";634;"P30460";"P30460,P30480";"1B08_HUMAN, 1B42_HUMAN";"HLA class I histocompatibility antigen, B-42 alpha chain, HLA class I histocompatibility antigen, B-8 alpha chain";"HLA-B";0;0;"0";0;0;0;0;"0";"0";51;"phagocytic vesicle membrane, cell surface, integral component of plasma membrane, Golgi membrane, MHC class I protein complex, ER to Golgi transport vesicle membrane, early endosome membrane, integral component of lumenal side of endoplasmic reticulum membrane";0
"635";635;"P30461";"P30461";"1B13_HUMAN";"HLA class I histocompatibility antigen, B-13 alpha chain";"HLA-B";2;2;"0.00105734761619636";0;2;0;2;"0";"4.2431845521945E-4";45;"integral component of lumenal side of endoplasmic reticulum membrane, early endosome membrane, MHC class I protein complex, cell surface, phagocytic vesicle membrane, ER to Golgi transport vesicle membrane, Golgi membrane";9,87654320987654e-05
"636";636;"P30462";"P30462";"1B14_HUMAN";"HLA class I histocompatibility antigen, B-14 alpha chain";"HLA-B";1;1;"3.06805893603224E-4";1;0;1;0;"7.86395555982215E-4";"0";39;"ER to Golgi transport vesicle membrane, phagocytic vesicle membrane, integral component of plasma membrane, cell surface, early endosome membrane, MHC class I protein complex, Golgi membrane, integral component of lumenal side of endoplasmic reticulum membrane";4,93827160493827e-05
"637";637;"P30464";"P30464,P30484";"1B15_HUMAN, 1B46_HUMAN";"HLA class I histocompatibility antigen, B-15 alpha chain, HLA class I histocompatibility antigen, B-46 alpha chain";"HLA-B";0;0;"0";0;0;0;0;"0";"0";74;"integral component of lumenal side of endoplasmic reticulum membrane, cell surface, early endosome membrane, ER to Golgi transport vesicle membrane, Golgi membrane, MHC class I protein complex, phagocytic vesicle membrane";0
"638";638;"P30466";"P30466";"1B18_HUMAN";"HLA class I histocompatibility antigen, B-18 alpha chain";"HLA-B";0;0;"0";0;0;0;0;"0";"0";46;"integral component of lumenal side of endoplasmic reticulum membrane, cell surface, early endosome membrane, MHC class I protein complex, Golgi membrane, ER to Golgi transport vesicle membrane, phagocytic vesicle membrane";0
"639";639;"P30479";"P30479";"1B41_HUMAN";"HLA class I histocompatibility antigen, B-41 alpha chain";"HLA-B";0;0;"0";0;0;0;0;"0";"0";69;"phagocytic vesicle membrane, cell surface, integral component of lumenal side of endoplasmic reticulum membrane, early endosome membrane, ER to Golgi transport vesicle membrane, MHC class I protein complex, Golgi membrane";0
"640";640;"P30487";"P30487,P30488";"1B49_HUMAN, 1B50_HUMAN";"HLA class I histocompatibility antigen, B-49 alpha chain, HLA class I histocompatibility antigen, B-50 alpha chain";"HLA-B";0;0;"0";0;0;0;0;"0";"0";47;"cell surface, MHC class I protein complex, integral component of lumenal side of endoplasmic reticulum membrane, early endosome membrane, Golgi membrane, ER to Golgi transport vesicle membrane, phagocytic vesicle membrane";0
"641";641;"P30491";"P30491,P30685";"1B35_HUMAN, 1B53_HUMAN";"HLA class I histocompatibility antigen, B-35 alpha chain, HLA class I histocompatibility antigen, B-53 alpha chain";"HLA-B";0;0;"0";0;0;0;0;"0";"0";70;"MHC class I protein complex, integral component of lumenal side of endoplasmic reticulum membrane, cell surface, phagocytic vesicle membrane, early endosome membrane, Golgi membrane, ER to Golgi transport vesicle membrane";0
"642";642;"P30492";"P30492";"1B54_HUMAN";"HLA class I histocompatibility antigen, B-54 alpha chain";"HLA-B";0;0;"0";0;0;0;0;"0";"0";67;"Golgi membrane, integral component of lumenal side of endoplasmic reticulum membrane, early endosome membrane, MHC class I protein complex, phagocytic vesicle membrane, cell surface, ER to Golgi transport vesicle membrane";0
"643";643;"P30495";"P30495";"1B56_HUMAN";"HLA class I histocompatibility antigen, B-56 alpha chain";"HLA-B";0;0;"0";0;0;0;0;"0";"0";71;"phagocytic vesicle membrane, ER to Golgi transport vesicle membrane, MHC class I protein complex, Golgi membrane, cell surface, early endosome membrane, integral component of lumenal side of endoplasmic reticulum membrane";0
"644";644;"P30499";"P30499";"1C01_HUMAN";"HLA class I histocompatibility antigen, Cw-1 alpha chain";"HLA-C";0;0;"0";0;0;0;0;"0";"0";19;"integral component of lumenal side of endoplasmic reticulum membrane, integral component of plasma membrane, cell surface, MHC class I protein complex, Golgi membrane, early endosome membrane, ER to Golgi transport vesicle membrane, phagocytic vesicle membrane";0
"645";645;"P30501";"P30501";"1C02_HUMAN";"HLA class I histocompatibility antigen, Cw-2 alpha chain";"HLA-C";0;0;"0";0;0;0;0;"0";"0";38;"phagocytic vesicle membrane, ER to Golgi transport vesicle membrane, early endosome membrane, cell surface, integral component of plasma membrane, MHC class I protein complex, Golgi membrane, integral component of lumenal side of endoplasmic reticulum membrane";0
"646";646;"P30508";"P30508";"1C12_HUMAN";"HLA class I histocompatibility antigen, Cw-12 alpha chain";"HLA-C";0;0;"0";0;0;0;0;"0";"0";80;"Golgi membrane, phagocytic vesicle membrane, ER to Golgi transport vesicle membrane, integral component of lumenal side of endoplasmic reticulum membrane, MHC class I protein complex, cell surface, early endosome membrane, integral component of plasma membrane";0
"647";647;"P30613";"P30613-1";"KPYR_HUMAN";"Pyruvate kinase isozymes R/L";"PKLR";2;2;"6.75319324849252E-5";1;1;1;1;"0";"0";15;"extracellular vesicular exosome, cytosol";9,87654320987654e-05
"650";650;"P31146";"P31146";"COR1A_HUMAN";"Coronin-1A";"CORO1A";6;23;"9.15908153001547E-4";5;3;11;12;"8.80520696242698E-4";"0.00199917502112071";0;"phagocytic cup, immunological synapse, phagocytic vesicle, extracellular vesicular exosome, phagocytic vesicle membrane, cortical actin cytoskeleton, lamellipodium, actin filament";0,0011358024691358
"651";651;"P31689";"P31689";"DNJA1_HUMAN";"DnaJ homolog subfamily A member 1";"DNAJA1";5;12;"6.22223900414148E-4";4;3;8;4;"8.11214770550135E-4";"8.70547561149224E-4";2;"extracellular vesicular exosome, membrane";0,000592592592592593
"659";659;"P32119";"P32119-1";"PRDX2_HUMAN";"Peroxiredoxin-2";"PRDX2";7;22;"0.00222734174916446";6;5;11;11;"0";"0";8;"cytosol, cytoplasm, extracellular vesicular exosome";0,00108641975308642
"661";661;"P32942";"P32942";"ICAM3_HUMAN";"Intercellular adhesion molecule 3";"ICAM3";8;21;"7.04785536062951E-4";8;0;21;0;"0.00141670614265008";"0";0;"extracellular vesicular exosome, integral component of plasma membrane";0,00103703703703704
"664";664;"P33527";"P33527-1,P33527-3,P33527-9";"MRP1_HUMAN";"Multidrug resistance-associated protein 1";"ABCC1";1;2;"3.99694865091219E-5";1;0;2;0;"0";"0";12;"extracellular vesicular exosome, nucleus, integral component of plasma membrane, Golgi apparatus";9,87654320987654e-05
"665";665;"P33527";"P33527-4";"MRP1_HUMAN";"Multidrug resistance-associated protein 1";"ABCC1";1;1;"5.99542297636829E-5";1;0;1;0;"0";"0";12;"extracellular vesicular exosome, nucleus, integral component of plasma membrane, Golgi apparatus";4,93827160493827e-05
"669";669;"P34897";"P34897-1,P34897-2,P34897-3";"GLYM_HUMAN";"Serine hydroxymethyltransferase, mitochondrial";"SHMT2";3;7;"8.49906720075913E-5";3;0;7;0;"0";"0";0;"extracellular vesicular exosome, microtubule cytoskeleton, mitochondrial inner membrane, mitochondrial intermembrane space, mitochondrial nucleoid";0,000345679012345679
"671";671;"P35125";"P35125-1";"UBP6_HUMAN";"Ubiquitin carboxyl-terminal hydrolase 6";"USP6";2;2;"4.35229614832615E-5";2;0;2;0;"0";"0";2;"plasma membrane, recycling endosome, lysosome";9,87654320987654e-05
"672";672;"P35232";"P35232";"PHB_HUMAN";"Prohibitin";"PHB";6;15;"0.00101238888714925";6;2;13;2;"0.00176369001757436";"5.64717944078827E-4";0;"mitochondrial inner membrane, extracellular vesicular exosome, integral component of plasma membrane, nucleoplasm";0,000740740740740741
"673";673;"P35241";"P35241";"RADI_HUMAN";"Radixin";"RDX";2;6;"2.20597692370078E-4";2;1;4;2;"2.99021091923195E-4";"3.01109102258154E-4";30;"apical part of cell, cytoskeleton, cleavage furrow, plasma membrane, lamellipodium, T-tubule, filopodium, cell tip, extracellular vesicular exosome, extrinsic component of membrane, cytoplasm, stereocilium, ruffle";0,000296296296296296
"675";675;"P35251";"P35251-2";"RFC1_HUMAN";"Replication factor C subunit 1";"RFC1";1;1;"6.39651050649467E-5";1;0;1;0;"0";"0";6;"DNA replication factor C complex, cytoplasm, nucleolus, nucleoplasm, extracellular vesicular exosome";4,93827160493827e-05
"676";676;"P35251";"P35251-1";"RFC1_HUMAN";"Replication factor C subunit 1";"RFC1";1;1;"6.39651050649467E-5";1;0;1;0;"0";"0";6;"DNA replication factor C complex, cytoplasm, nucleolus, nucleoplasm, extracellular vesicular exosome";4,93827160493827e-05
"677";677;"P35268";"P35268";"RL22_HUMAN";"60S ribosomal protein L22";"RPL22";4;16;"0.00229474814420496";4;2;11;5;"0.00317125032006159";"0.00300006407791877";0;"cytosolic large ribosomal subunit, extracellular vesicular exosome";0,000790123456790123
"678";678;"P35527";"P35527";"K1C9_HUMAN";"Keratin, type I cytoskeletal 9";"KRT9";25;207;"0.00609968367063149";22;20;110;97;"0.00651557048102542";"0.0119578798046354";0;"intermediate filament, extracellular vesicular exosome, extracellular space";0,0102222222222222
"679";679;"P35579";"P35579-1";"MYH9_HUMAN";"Myosin-9";"MYH9";22;76;"0.00195051046980157";18;16;38;38;"0";"0";137;"uropod, nucleus, ruffle, plasma membrane, cleavage furrow, protein complex, actomyosin contractile ring, myosin II complex, spindle, stress fiber, cortical cytoskeleton, cytosol, cell-cell adherens junction, immunological synapse, extracellular vesicular exosome, neuromuscular junction";0,00375308641975309
"680";680;"P35579";"P35579-2";"MYH9_HUMAN";"Myosin-9";"MYH9";1;1;"2.43838599075726E-5";1;0;1;0;"0";"0";126;"uropod, nucleus, ruffle, plasma membrane, cleavage furrow, protein complex, actomyosin contractile ring, myosin II complex, spindle, stress fiber, cortical cytoskeleton, cytosol, cell-cell adherens junction, immunological synapse, extracellular vesicular exosome, neuromuscular junction";4,93827160493827e-05
"681";681;"P35580";"P35580-3";"MYH10_HUMAN";"Myosin-10";"MYH10";3;5;"6.14929178340707E-5";2;2;2;3;"0";"0";27;"neuronal cell body, lamellipodium, myosin complex, axon, dendritic spine, growth cone, midbody, cell cortex, plasma membrane, spindle, neuromuscular junction, stress fiber, cleavage furrow, myosin II complex";0,000246913580246914
"683";683;"P35613";"P35613-4";"BASI_HUMAN";"Basigin";"BSG";1;1;"8.34453870619987E-4";1;0;1;0;"0";"0";65;"sarcolemma, mitochondrion, membrane raft, integral component of plasma membrane, extracellular vesicular exosome, melanosome, acrosomal membrane, Golgi membrane";4,93827160493827e-05
"684";684;"P35613";"P35613-3";"BASI_HUMAN";"Basigin";"BSG";1;2;"0.00162122466291883";1;0;2;0;"0";"0";64;"sarcolemma, mitochondrion, membrane raft, integral component of plasma membrane, extracellular vesicular exosome, melanosome, acrosomal membrane, Golgi membrane";9,87654320987654e-05
"685";685;"P35613";"P35613-1,P35613-2";"BASI_HUMAN";"Basigin";"BSG";1;1;"4.17226935309993E-4";1;0;1;0;"0";"0";65;"sarcolemma, mitochondrion, membrane raft, integral component of plasma membrane, extracellular vesicular exosome, melanosome, acrosomal membrane, Golgi membrane";4,93827160493827e-05
"692";692;"P35670";"P35670-3";"ATP7B_HUMAN";"Copper-transporting ATPase 2";"ATP7B";2;2;"2.5062095772887E-5";0;2;0;2;"0";"0";0;"mitochondrion, trans-Golgi network, Golgi membrane, late endosome, integral component of plasma membrane";9,87654320987654e-05
"697";697;"P35908";"P35908";"K22E_HUMAN";"Keratin, type II cytoskeletal 2 epidermal";"KRT2";22;127;"0.00488362744072813";21;18;67;60;"0.00497794928647585";"0.0100187259419003";72;"keratin filament, intermediate filament, extracellular vesicular exosome, extracellular space, Golgi apparatus";0,0062716049382716
"699";699;"P36382";"P36382";"CXA5_HUMAN";"Gap junction alpha-5 protein";"GJA5";1;1;"5.12792881386584E-5";1;0;1;0;"1.03077714821707E-4";"0";0;"cell projection, intercalated disc, integral component of plasma membrane, connexon complex";4,93827160493827e-05
"703";703;"P36578";"P36578";"RL4_HUMAN";"60S ribosomal protein L4";"RPL4";8;13;"5.58908213108469E-4";7;3;10;3;"8.64211285858811E-4";"5.39589979354008E-4";0;"cytosolic large ribosomal subunit, extracellular vesicular exosome, nucleolus";0,000641975308641975
