"";"protein.acs";"X";"protein.g";"ID";"Description";"Gene";"global.peptide.count";"global.spectra.count";"global.dNSAF";"peptide.count.P5836.1.id.csv";"peptide.count.P5836.2.id.csv";"peptide.count.P5837.1.id.csv";"peptide.count.P5837.2.id.csv";"spectra.count.P5836.1.id.csv";"spectra.count.P5836.2.id.csv";"spectra.count.P5837.1.id.csv";"spectra.count.P5837.2.id.csv";"dNSAF.P5836.1.id.csv";"dNSAF.P5836.2.id.csv";"dNSAF.P5837.1.id.csv";"dNSAF.P5837.2.id.csv";"Go.Cc"
"561";"P30520";"P30520";"P30520";"PURA2_HUMAN";"Adenylosuccinate synthetase isozyme 2";"ADSS";6;18;0,000350791506530076;5;5;4;4;5;5;4;4;0,000514030701606516;0,000519555861355405;0,000419400446268055;0,000410755454911558;"plasma membrane, cytosol"
"562";"P30566";"P30566-1";"P30566-1";"PUR8_HUMAN";"Adenylosuccinate lyase";"ADSL";10;28;0,000514107662462811;5;6;6;8;7;6;7;8;NA;NA;NA;NA;"mitochondrion, cytosol"
"563";"P30626";"P30626";"P30626";"SORCN_HUMAN";"Sorcin";"SRI";5;16;0,000718118639630593;4;3;5;3;5;3;5;3;0,00118382828248773;0,000717931735691104;0,0012073649210747;0,000709486694847236;"Z disc, endoplasmic reticulum membrane, sarcoplasmic reticulum, sarcoplasmic reticulum membrane, cytosol, T-tubule, extracellular vesicular exosome"
"564";"P30740";"P30740";"P30740";"ILEU_HUMAN";"Leukocyte elastase inhibitor";"SERPINB1";8;27;0,00063309074001734;6;5;4;5;9;7;5;6;0,00111323588358477;0,00087515689152847;0,000630760565627418;0,000741310636304764;"extracellular vesicular exosome, extracellular space, cytoplasm"
"565";"P30837";"P30837";"P30837";"AL1B1_HUMAN";"Aldehyde dehydrogenase X, mitochondrial";"ALDH1B1";3;5;8,5945049955789e-05;1;2;2;NA;1;2;2;NA;9,06762088714009e-05;0,00018330171975092;0,000184958030462508;NA;"nucleus, mitochondrial matrix, mitochondrion"
"566";"P30876";"P30876";"P30876";"RPB2_HUMAN";"DNA-directed RNA polymerase II subunit RPB2";"POLR2B";2;2;1,51392132290095e-05;NA;NA;2;NA;NA;NA;2;NA;NA;NA;8,14508532786342e-05;NA;"DNA-directed RNA polymerase II, core complex"
"567";"P31040";"P31040";"P31040";"DHSA_HUMAN";"Succinate dehydrogenase [ubiquinone] flavoprotein subunit, mitochondrial";"SDHA";6;15;0,000200754175423839;4;5;2;4;4;5;2;4;0,000282407228834423;0,000356803422858531;0,000144010996610115;0,000282085071445287;"mitochondrial respiratory chain complex II"
"568";"P31146";"P31146";"P31146";"COR1A_HUMAN";"Coronin-1A";"CORO1A";18;66;0,00128513639413284;13;13;14;15;17;15;17;17;0,00172874880644413;0,00154176229573578;0,00176311944656723;0,00180185397706747;"phagocytic cup, immunological synapse, phagocytic vesicle, extracellular vesicular exosome, phagocytic vesicle membrane, cortical actin cytoskeleton, lamellipodium, actin filament"
"569";"P31150";"P31150";"P31150";"GDIA_HUMAN";"Rab GDP dissociation inhibitor alpha";"GDI1";6;12;0,000348875996391221;5;2;2;3;5;2;2;3;0,000746233522414829;0,000300342806653773;0,000315790173028935;0,000485688878351799;"cytosol, protein complex, midbody, neuron projection"
"570";"P31153";"P31153";"P31153";"METK2_HUMAN";"S-adenosylmethionine synthase isoform type-2";"MAT2A";7;32;0,000719936661503075;6;6;6;6;9;9;7;7;0,00106814278450286;0,00107962392658358;0,000847295078789641;0,000829830007644109;"cytosol, methionine adenosyltransferase complex"
"571";"P31689";"P31689";"P31689";"DNJA1_HUMAN";"DnaJ homolog subfamily A member 1";"DNAJA1";5;19;0,000425308929831595;3;4;4;4;4;5;5;5;0,000472338538906945;0,000596769452841472;0,00060216184980552;0,000589749645590901;"extracellular vesicular exosome, membrane"
"572";"P31930";"P31930";"P31930";"QCR1_HUMAN";"Cytochrome b-c1 complex subunit 1, mitochondrial";"UQCRC1";14;54;0,000999755793610716;11;9;10;11;13;12;15;14;0,00126965583296809;0,00118458736389032;0,00149411408982995;0,00136576188758093;"mitochondrial respiratory chain complex III, mitochondrial respiratory chain"
"573";"P31937";"P31937";"P31937";"3HIDH_HUMAN";"3-hydroxyisobutyrate dehydrogenase, mitochondrial";"HIBADH";4;11;0,000290934225653912;2;3;3;3;2;3;3;3;0,000279045238014966;0,000423066915675115;0,000426889739951413;0,000418090373749264;"mitochondrial matrix"
"574";"P31939";"P31939";"P31939";"PUR9_HUMAN";"Bifunctional purine biosynthesis protein PURH";"ATIC";19;88;0,00132099864621236;15;18;17;17;22;22;22;22;0,00174214729679614;0,00176087310848561;0,00177678432304102;0,00174015993398342;"cytosol, extracellular vesicular exosome, mitochondrion"
"575";"P31942";"P31942-1,P31942-2";"P31942-1,P31942-2";"HNRH3_HUMAN";"Heterogeneous nuclear ribonucleoprotein H3";"HNRNPH3";8;29;0,000372420269938481;7;5;7;7;7;5;8;9;NA;NA;NA;NA;"spliceosomal complex"
"576";"P31943";"P31943";"P31943";"HNRH1_HUMAN";"Heterogeneous nuclear ribonucleoprotein H";"HNRNPH1";4;18;0,000969198381569523;4;4;4;3;5;5;5;3;0,0013246221138571;0,00152060819742147;0,00145782687733964;0,000897264775378153;"cytoplasm, catalytic step 2 spliceosome, nucleoplasm, actin cytoskeleton"
"577";"P31946";"P31946-1,P31946-2";"P31946-1,P31946-2";"1433B_HUMAN";"14-3-3 protein beta/alpha";"YWHAB";8;47;0,00104033431891439;8;8;8;8;12;13;11;11;NA;NA;NA;NA;"melanosome, perinuclear region of cytoplasm, extracellular vesicular exosome, cytosol, cytoplasmic vesicle membrane, transcriptional repressor complex"
"578";"P31948";"P31948";"P31948";"STIP1_HUMAN";"Stress-induced-phosphoprotein 1";"STIP1";31;116;0,00189845176278032;26;24;27;28;29;26;30;31;0,00250369871014533;0,002268822943731;0,00264152767262753;0,00267331450765644;"Golgi apparatus, nucleus"
"579";"P31949";"P31949";"P31949";"S10AB_HUMAN";"Protein S100-A11";"S100A11";3;11;0,000930989522092519;3;3;3;2;3;3;3;2;0,00133941714247184;0,00135381413016037;0,00136604716784452;0,000891926130665097;"nucleus, cytoplasm, ruffle, extracellular vesicular exosome, extracellular space"
"580";"P32119";"P32119-1";"P32119-1";"PRDX2_HUMAN";"Peroxiredoxin-2";"PRDX2";9;42;0,00195701033853528;9;9;8;8;11;11;11;9;NA;NA;NA;NA;"cytosol, cytoplasm, extracellular vesicular exosome"
"581";"P32322";"P32322-1,P32322-2";"P32322-1,P32322-2";"P5CR1_HUMAN";"Pyrroline-5-carboxylate reductase 1, mitochondrial";"PYCR1";2;5;6,96451266883118e-05;2;2;NA;1;2;2;NA;1;NA;NA;NA;NA;"mitochondrial matrix"
"582";"P32942";"P32942";"P32942";"ICAM3_HUMAN";"Intercellular adhesion molecule 3";"ICAM3";2;2;3,249257098877e-05;NA;2;NA;NA;NA;2;NA;NA;NA;0,000173248608978475;NA;NA;"extracellular vesicular exosome, integral component of plasma membrane"
"583";"P32969";"P32969";"P32969";"RL9_HUMAN";"60S ribosomal protein L9";"RPL9,RPL9P8,RPL9P7,RPL9P9";6;23;0,00106455478023363;4;3;4;6;6;4;6;7;0,00146498749957857;0,000987156136575269;0,00149411408982995;0,00170720235947616;"cytosolic large ribosomal subunit, nucleolus"
"584";"P33176";"P33176";"P33176";"KINH_HUMAN";"Kinesin-1 heavy chain";"KIF5B";12;27;0,000311450402993992;7;7;6;5;7;7;8;5;0,000438127102677703;0,000393632353525341;0,000496486509600813;0,000324168375631136;"perinuclear region of cytoplasm, ciliary rootlet, microtubule, vesicle, neuron projection, kinesin complex"
"585";"P33240";"P33240-1,P33240-2";"P33240-1,P33240-2";"CSTF2_HUMAN";"Cleavage stimulation factor subunit 2";"CSTF2";2;2;1,54015912745729e-05;NA;NA;2;NA;NA;NA;2;NA;NA;NA;NA;NA;"cleavage body, mRNA cleavage and polyadenylation specificity factor complex"
"586";"P33316";"P33316-2,P33316-3";"P33316-2,P33316-3";"DUT_HUMAN";"Deoxyuridine 5'-triphosphate nucleotidohydrolase, mitochondrial";"DUT";8;51;0,000899251242930274;7;8;8;8;13;13;14;11;NA;NA;NA;NA;"nucleoplasm, extracellular vesicular exosome, mitochondrion"
"587";"P33991";"P33991";"P33991";"MCM4_HUMAN";"DNA replication licensing factor MCM4";"MCM4";26;104;0,00107093706744446;22;24;21;18;26;31;25;22;0,00141236338313948;0,00170207222621553;0,00138504202996982;0,00119371341937217;"MCM complex, nucleoplasm"
"588";"P33992";"P33992";"P33992";"MCM5_HUMAN";"DNA replication licensing factor MCM5";"MCM5";29;99;0,00119861730024173;23;23;22;16;27;26;25;21;0,00172445395045761;0,00167843441205168;0,0016284622232479;0,00133971193332189;"nucleoplasm, MCM complex"
"589";"P33993";"P33993-1";"P33993-1";"MCM7_HUMAN";"DNA replication licensing factor MCM7";"MCM7";30;107;0,00132250186884681;24;24;27;23;26;26;30;25;NA;NA;NA;NA;"cytosol, MCM complex, nucleoplasm, chromatin"
"590";"P34896";"P34896-1,P34896-2";"P34896-1,P34896-2";"GLYC_HUMAN";"Serine hydroxymethyltransferase, cytosolic";"SHMT1";2;10;9,74064833623886e-05;1;2;2;2;1;3;3;3;NA;NA;NA;NA;"mitochondrion, extracellular vesicular exosome, cytosol, nucleus"
"591";"P34897";"P34897-1,P34897-2,P34897-3";"P34897-1,P34897-2,P34897-3";"GLYM_HUMAN";"Serine hydroxymethyltransferase, mitochondrial";"SHMT2";14;58;0,000360945135570629;11;12;12;9;16;15;15;12;NA;NA;NA;NA;"extracellular vesicular exosome, microtubule cytoskeleton, mitochondrial inner membrane, mitochondrial intermembrane space, mitochondrial nucleoid"
"592";"P34931";"P34931";"P34931";"HS71L_HUMAN";"Heat shock 70 kDa protein 1-like";"HSPA1L";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"mitochondrial matrix, zona pellucida receptor complex, blood microparticle, cell body"
"593";"P34932";"P34932";"P34932";"HSP74_HUMAN";"Heat shock 70 kDa protein 4";"HSPA4";27;106;0,00113381056940926;22;20;22;21;28;26;27;25;0,00159390639954148;0,0014666319743404;0,00153680306382509;0,0014276256664609;"extracellular vesicular exosome, mitochondrion, nucleus"
"594";"P35219";"P35219";"P35219";"CAH8_HUMAN";"Carbonic anhydrase-related protein";"CA8";4;7;0,0002145069902;2;3;2;NA;2;3;2;NA;0,000323307586113891;0,000490174081609788;0,000329735523272816;NA;"cytoplasm"
"595";"P35232";"P35232";"P35232";"PHB_HUMAN";"Prohibitin";"PHB";11;36;0,00117618328660084;8;8;8;10;8;9;9;10;0,00137881176430924;0,00156783621691366;0,00158200315393759;0,00172154859779109;"mitochondrial inner membrane, extracellular vesicular exosome, integral component of plasma membrane, nucleoplasm"
"596";"P35237";"P35237";"P35237";"SPB6_HUMAN";"Serpin B6";"SERPINB6";2;6;0,000141809332427052;2;2;2;NA;2;2;2;NA;0,000249359574396352;0,000252039864657515;0,000254317291885948;NA;"extracellular vesicular exosome, protein complex, cytosol, centrosome, extracellular space"
"597";"P35241";"P35241";"P35241";"RADI_HUMAN";"Radixin";"RDX";5;8;0,000188458637282185;3;0;2;3;3;0;2;3;0,000361559146023801;0;0,000243023083879535;0,000370326522079147;"apical part of cell, cytoskeleton, cleavage furrow, plasma membrane, lamellipodium, T-tubule, filopodium, cell tip, extracellular vesicular exosome, extrinsic component of membrane, cytoplasm, stereocilium, ruffle"
"598";"P35244";"P35244";"P35244";"RFA3_HUMAN";"Replication protein A 14 kDa subunit";"RPA3";3;8;0,000587551614243212;2;NA;2;2;2;NA;2;4;0,000774869421264699;NA;0,000790275221067079;0,00154797097057579;"DNA replication factor A complex, cytoplasm, nucleoplasm"
"599";"P35249";"P35249";"P35249";"RFC4_HUMAN";"Replication factor C subunit 4";"RFC4";4;14;0,000342738441641874;3;4;3;3;3;5;3;3;0,000387434710632349;0,00065266521426464;0,00039513761053354;0,000386992742643947;"DNA replication factor C complex, nucleoplasm"
"600";"P35250";"P35250-1,P35250-2";"P35250-1,P35250-2";"RFC2_HUMAN";"Replication factor C subunit 2";"RFC2";2;2;2,51037236311542e-05;NA;2;NA;NA;NA;2;NA;NA;NA;NA;NA;NA;"DNA replication factor C complex, nucleoplasm"
"601";"P35251";"P35251-1,P35251-2";"P35251-1,P35251-2";"RFC1_HUMAN";"Replication factor C subunit 1";"RFC1";1;1;3,87052184905426e-06;1;NA;NA;NA;1;NA;NA;NA;NA;NA;NA;NA;"DNA replication factor C complex, cytoplasm, nucleolus, nucleoplasm, extracellular vesicular exosome"
"602";"P35268";"P35268";"P35268";"RL22_HUMAN";"60S ribosomal protein L22";"RPL22";2;8;0,000555419885339287;2;2;1;2;2;2;1;3;0,000732493749789285;0,000740367102431451;0,000373528522457487;0,00109748723109182;"cytosolic large ribosomal subunit, extracellular vesicular exosome"
"603";"P35520";"P35520-1,P35520-2";"P35520-1,P35520-2";"CBS_HUMAN";"Cystathionine beta-synthase";"CBS";4;12;9,67700707669174e-05;3;2;3;1;5;2;4;1;NA;NA;NA;NA;"nucleolus, cytosol"
"604";"P35579";"P35579-1";"P35579-1";"MYH9_HUMAN";"Myosin-9";"MYH9";79;317;0,00179242518636429;64;70;61;62;82;85;74;76;NA;NA;NA;NA;"uropod, nucleus, ruffle, plasma membrane, cleavage furrow, protein complex, actomyosin contractile ring, myosin II complex, spindle, stress fiber, cortical cytoskeleton, cytosol, cell-cell adherens junction, immunological synapse, extracellular vesicular exosome, neuromuscular junction"
"605";"P35580";"P35580-1,P35580-2,P35580-3";"P35580-1,P35580-2,P35580-3";"MYH10_HUMAN";"Myosin-10";"MYH10";4;7;1,28226319920604e-05;2;1;1;3;2;1;1;3;NA;NA;NA;NA;"neuronal cell body, lamellipodium, myosin complex, axon, dendritic spine, growth cone, midbody, cell cortex, plasma membrane, spindle, neuromuscular junction, stress fiber, cleavage furrow, myosin II complex"
"606";"P35606";"P35606";"P35606";"COPB2_HUMAN";"Coatomer subunit beta'";"COPB2";13;43;0,000421775806968465;10;11;7;11;10;11;9;13;0,000517434878438347;0,000575296291514064;0,000474950174250579;0,000671897995782482;"actin cytoskeleton, COPI vesicle coat, cytosol"
"607";"P35611";"P35611-1,P35611-2,P35611-3";"P35611-1,P35611-2,P35611-3";"ADDA_HUMAN";"Alpha-adducin";"ADD1";2;3;1,20579622326032e-05;NA;2;NA;1;NA;2;NA;1;NA;NA;NA;NA;"postsynaptic density, cytosol, plasma membrane, F-actin capping protein complex, nucleus, dendritic spine, perinuclear region of cytoplasm"
"608";"P35637";"P35637-1,P35637-2";"P35637-1,P35637-2";"FUS_HUMAN";"RNA-binding protein FUS";"FUS";5;29;0,000291638179881212;5;5;3;4;8;8;5;8;NA;NA;NA;NA;"nucleoplasm, cytoplasm"
"609";"P35659";"P35659-1,P35659-2";"P35659-1,P35659-2";"DEK_HUMAN";"Protein DEK";"DEK";4;8;9,47916604312382e-05;2;NA;2;4;2;NA;2;4;NA;NA;NA;NA;"nucleus"
"610";"P35754";"P35754";"P35754";"GLRX1_HUMAN";"Glutaredoxin-1";"GLRX";1;4;0,000335347855299192;1;1;1;1;1;1;1;1;0,000442260377231267;0,000447014099581254;0,000451053310137342;0,000441755866602996;"cytosol, nucleus, extracellular vesicular exosome, mitochondrion"
"611";"P35998";"P35998";"P35998";"PRS7_HUMAN";"26S protease regulatory subunit 7";"PSMC2";14;45;0,00092356193405147;11;8;9;11;13;10;10;12;0,00140747066934108;0,00109430703361693;0,00110419517031312;0,00129772162198386;"proteasome accessory complex, cytoplasmic mRNA processing body, cytosol, mitochondrion, nucleoplasm"
"612";"P36507";"P36507";"P36507";"MP2K2_HUMAN";"Dual specificity mitogen-activated protein kinase kinase 2";"MAP2K2";5;16;0,000517045420534027;3;4;4;4;3;4;5;4;0,000562555199838171;0,000852902902001032;0,000768401531912544;0,000561913462319011;"endoplasmic reticulum, early endosome, cytosol, late endosome, focal adhesion, Golgi apparatus, cell cortex, microtubule, extracellular region, mitochondrion, nucleus, cytoplasmic side of plasma membrane, perinuclear region of cytoplasm, cell-cell junction, peroxisomal membrane"
"613";"P36542";"P36542-1,P36542-2";"P36542-1,P36542-2";"ATPG_HUMAN";"ATP synthase subunit gamma, mitochondrial";"ATP5C1";9;33;0,000492049831307287;8;7;8;7;8;8;9;8;NA;NA;NA;NA;"mitochondrial matrix, mitochondrial proton-transporting ATP synthase complex, catalytic core F(1)"
"614";"P36543";"P36543-1,P36543-2";"P36543-1,P36543-2";"VATE1_HUMAN";"V-type proton ATPase subunit E 1";"ATP6V1E1";4;16;0,000314574094351454;3;4;2;3;4;5;3;4;NA;NA;NA;NA;"proton-transporting two-sector ATPase complex, proton-transporting two-sector ATPase complex, catalytic domain, extracellular vesicular exosome, microvillus, mitochondrion, apical plasma membrane, endosome, lysosomal membrane, cytosol"
"615";"P36551";"P36551";"P36551";"HEM6_HUMAN";"Coproporphyrinogen-III oxidase, mitochondrial";"CPOX";6;13;0,000254465498129012;2;4;4;3;2;4;4;3;0,0002065180616146;0,000417475722956942;0,000421248025326505;0,000309423712730733;"mitochondrial intermembrane space, mitochondrial inner membrane"
"616";"P36578";"P36578";"P36578";"RL4_HUMAN";"60S ribosomal protein L4";"RPL4";19;77;0,00160252294786417;17;15;15;18;19;18;18;22;0,00208597751696434;0,00199743068384317;0,00201547942796733;0,00241258707474985;"cytosolic large ribosomal subunit, extracellular vesicular exosome, nucleolus"
"617";"P36639";"P36639-1,P36639-2,P36639-3,P36639-4";"P36639-1,P36639-2,P36639-3,P36639-4";"8ODP_HUMAN";"7,8-dihydro-8-oxoguanine triphosphatase";"NUDT1";3;5;5,63878056182017e-05;1;1;2;1;1;1;2;1;NA;NA;NA;NA;"nucleus, cytosol, mitochondrial matrix"
"618";"P36776";"P36776";"P36776";"LONM_HUMAN";"Lon protease homolog, mitochondrial";"LONP1";15;42;0,000389199335712201;10;9;11;10;11;9;11;11;0,000537722210481394;0,00044468347341034;0,000548413096579918;0,000537108801312923;"mitochondrial nucleoid"
"619";"P36871";"P36871-1,P36871-2";"P36871-1,P36871-2";"PGM1_HUMAN";"Phosphoglucomutase-1";"PGM1";8;23;0,000181845656410016;6;6;6;5;6;6;6;5;NA;NA;NA;NA;"actin cytoskeleton, cytosol, extracellular vesicular exosome"
"620";"P36957";"P36957";"P36957";"ODO2_HUMAN";"Dihydrolipoyllysine-residue succinyltransferase component of 2-oxoglutarate dehydrogenase complex, mitochondrial";"DLST";2;6;0,000117704876363293;2;2;NA;2;2;2;NA;2;0,000206973951375339;0,00020919865145966;NA;0,000206737844856148;"nucleus, oxoglutarate dehydrogenase complex, mitochondrial matrix"
"621";"P36959";"P36959";"P36959";"GMPR1_HUMAN";"GMP reductase 1";"GMPR";3;6;0,000176630423163798;1;1;2;1;1;2;2;1;0,000135882898511636;0,000274686924960075;0,00027716899057715;0,000203591834173555;"cytosol, GMP reductase complex"
"622";"P36969";"P36969-1,P36969-2";"P36969-1,P36969-2";"GPX4_HUMAN";"Phospholipid hydroperoxide glutathione peroxidase, mitochondrial";"GPX4";3;8;0,000180440977978245;2;2;NA;3;3;2;NA;3;NA;NA;NA;NA;"extracellular vesicular exosome, mitochondrial inner membrane, cytosol, nuclear envelope, mitochondrion"
"623";"P37108";"P37108";"P37108";"SRP14_HUMAN";"Signal recognition particle 14 kDa protein";"SRP14";3;8;0,000522748127378152;2;2;1;3;2;2;1;3;0,000689405882154622;0,000696816096406072;0,000351556256430576;0,00103292915867465;"signal recognition particle, endoplasmic reticulum targeting, cytosol"
"624";"P37198";"P37198";"P37198";"NUP62_HUMAN";"Nuclear pore glycoprotein p62";"NUP62";2;2;3,40487286031747e-05;NA;2;NA;NA;NA;2;NA;NA;NA;0,000181545956151774;NA;NA;"spindle pole, nuclear membrane, cytoplasm, ribonucleoprotein complex, nuclear pore, nucleocytoplasmic shuttling complex"
"625";"P37802";"P37802";"P37802";"TAGL2_HUMAN";"Transgelin-2";"TAGLN2";15;82;0,00366186376665902;15;13;14;14;22;19;20;21;0,00518266934524278;0,00452405224400324;0,00480519104266918;0,00494145004551894;"extracellular vesicular exosome"
"626";"P37837";"P37837";"P37837";"TALDO_HUMAN";"Transaldolase";"TALDO1";21;78;0,00205686651900128;14;14;18;20;16;18;21;23;0,00222573768481967;0,00253086914540366;0,00297936103372619;0,00319584807946025;"extracellular vesicular exosome, cytosol"
"627";"P38117";"P38117-1,P38117-2";"P38117-1,P38117-2";"ETFB_HUMAN";"Electron transfer flavoprotein subunit beta";"ETFB";11;48;0,000836397003805043;11;11;9;11;13;12;11;12;NA;NA;NA;NA;"mitochondrial matrix"
"628";"P38159";"P38159-1";"P38159-1";"RBMX_HUMAN";"RNA-binding motif protein, X chromosome";"RBMX";14;47;0,00106822443420753;12;10;9;12;12;12;10;13;NA;NA;NA;NA;"nucleoplasm, extracellular vesicular exosome, extracellular space, catalytic step 2 spliceosome, supraspliceosomal complex, nuclear euchromatin"
"629";"P38606";"P38606";"P38606";"VATA_HUMAN";"V-type proton ATPase catalytic subunit A";"ATP6V1A";21;69;0,000993814511206762;17;18;14;14;18;20;15;16;0,00136763824920139;0,00153593175220787;0,00116235780084015;0,00121429165276934;"proton-transporting two-sector ATPase complex, proton-transporting V-type ATPase, V1 domain, microvillus, mitochondrion, lysosomal membrane, cytosol, apical plasma membrane, integral component of plasma membrane, extracellular vesicular exosome"
"630";"P38646";"P38646";"P38646";"GRP75_HUMAN";"Stress-70 protein, mitochondrial";"HSPA9";28;129;0,00169920309972349;25;28;24;25;30;36;31;32;0,00209888047067752;0,00251223240648316;0,00218285887645259;0,0022344128840373;"nucleolus, extracellular vesicular exosome, mitochondrial nucleoid"
"631";"P38919";"P38919";"P38919";"IF4A3_HUMAN";"Eukaryotic initiation factor 4A-III";"EIF4A3";14;40;0,000983597449730181;9;9;11;10;9;9;11;11;0,00117321209559577;0,00117293321972003;0,00148437144807631;0,00139786008546825;"nuclear speck, catalytic step 2 spliceosome, cytosol, exon-exon junction complex"
"632";"P39019";"P39019";"P39019";"RS19_HUMAN";"40S ribosomal protein S19";"RPS19";10;36;0,00220635761348572;10;9;8;9;10;9;8;9;0,00323307586113891;0,00294104448965873;0,00263788418618253;0,00290644894302937;"nucleolus, extracellular vesicular exosome, cytosolic small ribosomal subunit"
