"";"protein.acs";"X.1";"X";"protein.g";"ID";"Description";"Gene";"global.peptide.count";"global.spectra.count";"global.dNSAF";"peptide.count.P6157.1.id.csv";"peptide.count.P6157.2.id.csv";"spectra.count.P6157.1.id.csv";"spectra.count.P6157.2.id.csv";"dNSAF.P6157.1.id.csv";"dNSAF.P6157.2.id.csv";"Go.Cc";"norm.sc";"Go.Mf"
"331";"Q16531";583;583;"Q16531";"DDB1_HUMAN";"DNA damage-binding protein 1";"DDB1";4;4;0,000246456076816592;4;NA;4;NA;0,000621784594773498;NA;"nucleoplasm, Cul4B-RING ubiquitin ligase complex, extracellular space, nucleus, Cul4A-RING ubiquitin ligase complex, cytoplasm, extracellular vesicular exosome, Cul4-RING ubiquitin ligase complex";0,000772946859903382;"protein binding, DNA binding, damaged DNA binding"
"332";"Q16777";589;589;"Q16777,Q6FI13";"H2A2A_HUMAN, H2A2C_HUMAN";"Histone H2A type 2-A, Histone H2A type 2-C";"HIST2H2AA4,HIST2H2AA3, HIST2H2AC";1;3;0,00391427440920868;1;1;2;1;0,00579943601633748;0,00456352039641169;"extracellular vesicular exosome, nucleosome, nucleus";0,000579710144927536;"DNA binding"
"333";"Q29974";591;591;"P04229,Q29974";"2B11_HUMAN, 2B1G_HUMAN";"HLA class II histocompatibility antigen, DRB1-1 beta chain, HLA class II histocompatibility antigen, DRB1-16 beta chain";"HLA-DRB1";0;0;NA;0;0;0;0;NA;NA;"endocytic vesicle membrane, transport vesicle membrane, plasma membrane, ER to Golgi transport vesicle membrane, late endosome membrane, lysosomal membrane, external side of plasma membrane, integral component of lumenal side of endoplasmic reticulum membrane, Golgi membrane, clathrin-coated endocytic vesicle membrane, trans-Golgi network membrane, MHC class II protein complex, membrane";0;"MHC class II receptor activity, peptide antigen binding"
"334";"Q29RF7";592;592;"Q29RF7-1";"PDS5A_HUMAN";"Sister chromatid cohesion protein PDS5 homolog A";"PDS5A";3;4;0,000210142055026862;3;1;3;1;NA;NA;"chromosome, plasma membrane, chromatin, nucleus, chromosome, centromeric region, nucleoplasm, cytosol";0,000772946859903382;"protein binding"
"335";"Q31612";593;593;"Q31612";"1B73_HUMAN";"HLA class I histocompatibility antigen, B-73 alpha chain";"HLA-B";0;0;NA;0;0;0;0;NA;NA;"early endosome membrane, Golgi membrane, integral component of lumenal side of endoplasmic reticulum membrane, cell surface, phagocytic vesicle membrane, plasma membrane, MHC class I protein complex, ER to Golgi transport vesicle membrane";0;"peptide antigen binding"
"336";"Q32MZ4";594;594;"Q32MZ4-1,Q32MZ4-2,Q32MZ4-3";"LRRF1_HUMAN";"Leucine-rich repeat flightless-interacting protein 1";"LRRFIP1";1;1;2,89768902197725e-05;1;NA;1;NA;NA;NA;"nucleus, cytoskeleton, cytosol, plasma membrane, cytoplasm";0,000193236714975845;"DNA binding, protein homodimerization activity, protein binding, double-stranded RNA binding"
"337";"Q71DI3";600;600;"Q71DI3";"H32_HUMAN";"Histone H3.2";"HIST2H3D,HIST2H3C,HIST2H3A";1;3;0,00486957857659673;1;1;2;1;0,0067756233048112;0,00651811644855126;"extracellular vesicular exosome, nucleosome, nucleoplasm, extracellular region";0,000579710144927536;"protein binding, DNA binding"
"338";"Q71U36";601;601;"Q71U36-1,Q71U36-2";"TBA1A_HUMAN";"Tubulin alpha-1A chain";"TUBA1A";1;1;0,000960413647461551;1;0;1;0;NA;NA;"cytoplasmic microtubule, cytosol, microtubule, extracellular vesicular exosome";0,000193236714975845;"protein binding, structural constituent of cytoskeleton, structural molecule activity, GTP binding, GTPase activity"
"339";"Q7KZF4";602;602;"Q7KZF4";"SND1_HUMAN";"Staphylococcal nuclease domain-containing protein 1";"SND1";21;31;0,00239279059195009;14;13;16;15;0,00311575577161225;0,00324712028206216;"RISC complex, nucleus, mitochondrion, melanosome, extracellular vesicular exosome, cytoplasm";0,00599033816425121;"protein binding, nuclease activity, transcription cofactor activity, poly(A) RNA binding"
"340";"Q7L576";604;604;"Q7L576-1";"CYFP1_HUMAN";"Cytoplasmic FMR1-interacting protein 1";"CYFIP1";4;4;0,000224229790559389;NA;4;NA;4;NA;NA;"cell junction, extracellular vesicular exosome, ruffle, lamellipodium, synapse, neuron projection, perinuclear region of cytoplasm, SCAR complex, mRNA cap binding complex";0,000772946859903382;"protein complex binding, Rac GTPase binding, actin filament binding, protein binding"
"341";"Q7Z3B1";605;605;"Q7Z3B1";"NEGR1_HUMAN";"Neuronal growth regulator 1";"NEGR1";2;3;0,000595254083836683;2;1;2;1;0,00100117858480478;0,00055647447395039;"anchored component of membrane, plasma membrane";0,000579710144927536;"protein binding"
"342";"Q7Z406";606;606;"Q7Z406-1,Q7Z406-2,Q7Z406-6";"MYH14_HUMAN";"Myosin-14";"MYH14";1;1;1,34280994234286e-05;0;1;0;1;NA;NA;"cytoplasm, extracellular vesicular exosome, growth cone, stress fiber, axon, myosin II filament, myosin II complex, actomyosin";0,000193236714975845;"actin-dependent ATPase activity, microfilament motor activity, ATP binding"
"343";"Q7Z6Z7";607;607;"Q7Z6Z7-1,Q7Z6Z7-2,Q7Z6Z7-3";"HUWE1_HUMAN";"E3 ubiquitin-protein ligase HUWE1";"HUWE1";4;6;3,21170470474296e-05;3;3;3;3;NA;NA;"extracellular vesicular exosome, nucleus, cytoplasm";0,00115942028985507;"DNA binding, ligase activity, ubiquitin-protein transferase activity, poly(A) RNA binding, protein binding"
"344";"Q86UE4";608;608;"Q86UE4";"LYRIC_HUMAN";"Protein LYRIC";"MTDH";4;4;0,00048274901644487;NA;4;NA;4;NA;0,00135389665827105;"apical plasma membrane, endoplasmic reticulum, cytoplasm, endoplasmic reticulum membrane, intercellular canaliculus, nuclear membrane, tight junction, nuclear body, integral component of membrane, nucleolus, nucleus, perinuclear region of cytoplasm";0,000772946859903382;"protein binding, poly(A) RNA binding, double-stranded RNA binding, NF-kappaB binding, transcription coactivator activity, RNA polymerase II transcription factor binding"
"345";"Q86V81";609;609;"Q86V81";"THOC4_HUMAN";"THO complex subunit 4";"ALYREF";3;6;0,0016398439352388;3;2;4;2;0,00275811065385909;0,00153301139127189;"nuclear speck, cytosol, nucleoplasm, extracellular vesicular exosome, transcription export complex, catalytic step 2 spliceosome";0,00115942028985507;"nucleotide binding, poly(A) RNA binding, protein binding"
"346";"Q86VP6";610;610;"Q86VP6-1,Q86VP6-3";"CAND1_HUMAN";"Cullin-associated NEDD8-dissociated protein 1";"CAND1";1;1;2,85528381677759e-05;NA;1;NA;1;NA;NA;"extracellular vesicular exosome, cytoplasm, cullin-RING ubiquitin ligase complex, ubiquitin ligase complex, nucleus, intracellular membrane-bounded organelle";0,000193236714975845;"protein binding"
"347";"Q8IUE6";612;612;"Q8IUE6";"H2A2B_HUMAN";"Histone H2A type 2-B";"HIST2H2AB";1;1;0,00470067571128261;1;0;1;0;0,00895779784338522;NA;"nucleosome, extracellular vesicular exosome, nucleus";0,000193236714975845;"DNA binding"
"348";"Q8N357";615;615;"Q8N357";"S35F6_HUMAN";"Solute carrier family 35 member F6";"SLC35F6";1;3;0,000567978290237697;1;1;1;2;0,000477651238572633;0,0010619512872153;"integral component of membrane, extracellular vesicular exosome, mitochondrion, lysosomal membrane";0,000579710144927536;"protein binding"
"349";"Q8N3U4";616;616;"Q8N3U4-1,Q8N3U4-2";"STAG2_HUMAN";"Cohesin subunit SA-2";"STAG2";1;1;2,85296433357955e-05;1;NA;1;NA;NA;NA;"chromosome, actin cytoskeleton, nucleus, chromatin, plasma membrane, nucleolus, nucleoplasm, cytosol, chromosome, centromeric region, intermediate filament cytoskeleton";0,000193236714975845;"protein binding"
"350";"Q8NC51";620;620;"Q8NC51-1,Q8NC51-2";"PAIRB_HUMAN";"Plasminogen activator inhibitor 1 RNA-binding protein";"SERBP1";12;22;0,00189372500200984;10;9;11;11;NA;NA;"plasma membrane, nucleus, perinuclear region of cytoplasm, extracellular vesicular exosome, cytoplasm";0,0042512077294686;"poly(A) RNA binding, mRNA 3'-UTR binding, protein binding"
"351";"Q8TEU7";624;624;"Q8TEU7-1,Q8TEU7-2,Q8TEU7-3,Q8TEU7-4,Q8TEU7-5";"RPGF6_HUMAN";"Rap guanine nucleotide exchange factor 6";"RAPGEF6";1;1;1,31617704983252e-05;1;NA;1;NA;NA;NA;"plasma membrane, cytoplasm";0,000193236714975845;"Ras GTPase binding, GTP-dependent protein binding, protein binding, guanyl-nucleotide exchange factor activity"
"352";"Q8WTV0";625;625;"Q8WTV0-2,Q8WTV0-4";"SCRB1_HUMAN";"Scavenger receptor class B member 1";"SCARB1";4;5;0,000318115860021416;3;2;3;2;NA;NA;"endocytic vesicle membrane, cell surface, microvillus membrane, integral component of membrane, integral component of plasma membrane, lysosomal membrane, extracellular vesicular exosome, caveola, plasma membrane";0,000966183574879227;"high-density lipoprotein particle binding, protein binding, high-density lipoprotein particle receptor activity, 1-phosphatidylinositol binding, phosphatidylserine binding, low-density lipoprotein particle binding, apolipoprotein A-I binding, apolipoprotein binding, lipopolysaccharide receptor activity, transporter activity, lipopolysaccharide binding"
"353";"Q92688";629;629;"Q92688-1,Q92688-2";"AN32B_HUMAN";"Acidic leucine-rich nuclear phosphoprotein 32 family member B";"ANP32B";7;11;0,00253502629751118;7;4;7;4;NA;NA;"cytoplasm, nucleus, extracellular vesicular exosome";0,0021256038647343;"RNA polymerase binding, histone binding"
"354";"Q92692";630;630;"Q92692-1";"PVRL2_HUMAN";"Poliovirus receptor-related protein 2";"PVRL2";6;7;0,000913903110128439;4;3;4;3;NA;NA;"zonula adherens, plasma membrane, cell-cell junction, integral component of membrane, cell surface";0,00135265700483092;"virus receptor activity, identical protein binding, cell adhesion molecule binding, protein homodimerization activity, coreceptor activity, protein binding"
"355";"Q92820";632;632;"Q92820";"GGH_HUMAN";"Gamma-glutamyl hydrolase";"GGH";2;2;0,000441760892407098;2;NA;2;NA;0,00111451955666948;NA;"lysosome, cytosol, extracellular vesicular exosome, melanosome, extracellular space";0,000386473429951691;"omega peptidase activity, exopeptidase activity, gamma-glutamyl-peptidase activity"
"356";"Q92854";634;634;"Q92854-1";"SEM4D_HUMAN";"Semaphorin-4D";"SEMA4D";4;4;0,000325939591149553;2;2;2;2;NA;NA;"plasma membrane, integral component of plasma membrane, extracellular space";0,000772946859903382;"receptor binding, receptor activity, semaphorin receptor binding, protein binding, transmembrane signaling receptor activity"
"357";"Q95604";636;636;"Q95604";"1C17_HUMAN";"HLA class I histocompatibility antigen, Cw-17 alpha chain";"HLA-C";0;0;NA;0;0;0;0;NA;NA;"integral component of lumenal side of endoplasmic reticulum membrane, Golgi membrane, MHC class I protein complex, cell surface, ER to Golgi transport vesicle membrane, phagocytic vesicle membrane, early endosome membrane, plasma membrane";0;"peptide antigen binding"
"358";"Q969P0";637;637;"Q969P0-1,Q969P0-3";"IGSF8_HUMAN";"Immunoglobulin superfamily member 8";"IGSF8";3;5;0,00028645995877948;2;3;2;3;NA;NA;"integral component of membrane, plasma membrane, extracellular vesicular exosome";0,000966183574879227;"protein binding"
"359";"Q99536";648;648;"Q99536";"VAT1_HUMAN";"Synaptic vesicle membrane protein VAT-1 homolog";"VAT1";2;2;0,00035745537858895;2;NA;2;NA;0,000901824984785989;NA;"mitochondrial outer membrane, extracellular vesicular exosome, integral component of membrane";0,000386473429951691;"oxidoreductase activity, zinc ion binding"
"360";"Q99714";651;651;"Q99714-1,Q99714-2";"HCD2_HUMAN";"3-hydroxyacyl-CoA dehydrogenase type-2";"HSD17B10";6;7;0,000941915465994445;5;2;5;2;NA;NA;"plasma membrane, mitochondrial matrix, endoplasmic reticulum, mitochondrion, cytoplasm, mitochondrial inner membrane";0,00135265700483092;"cholate 7-alpha-dehydrogenase activity, testosterone dehydrogenase [NAD(P)] activity, protein binding, 3-hydroxyacyl-CoA dehydrogenase activity, poly(A) RNA binding, 3-hydroxy-2-methylbutyryl-CoA dehydrogenase activity"
"361";"Q99808";653;653;"Q99808";"S29A1_HUMAN";"Equilibrative nucleoside transporter 1";"SLC29A1";1;1;0,00015403504801037;1;NA;1;NA;0,000388615371733436;NA;"basolateral plasma membrane, apical plasma membrane, integral component of plasma membrane, plasma membrane, membrane";0,000193236714975845;"nucleoside transmembrane transporter activity"
"362";"Q99832";654;654;"Q99832-1";"TCPH_HUMAN";"T-complex protein 1 subunit eta";"CCT7";13;21;0,00271646338811658;11;10;11;10;NA;NA;"cytoplasm, mitochondrion, zona pellucida receptor complex, microtubule, chaperonin-containing T-complex, cytosol, cell body, extracellular vesicular exosome";0,00405797101449275;"unfolded protein binding, ATP binding"
"363";"Q9BUF5";659;659;"Q9BUF5";"TBB6_HUMAN";"Tubulin beta-6 chain";"TUBB6";1;1;0,000334067042566313;1;0;1;0;0,000794657441750883;0;"cytoplasm, microtubule, extracellular vesicular exosome";0,000193236714975845;"structural constituent of cytoskeleton, GTPase activity, GTP binding"
"364";"Q9BV40";661;661;"Q9BV40";"VAMP8_HUMAN";"Vesicle-associated membrane protein 8";"VAMP8";2;3;0,00210719945678186;2;NA;3;NA;0,0053162582853134;NA;"SNARE complex, early endosome, recycling endosome, secretory granule membrane, integral component of membrane, plasma membrane, extracellular vesicular exosome, mitochondrion, lysosomal membrane, late endosome membrane, membrane";0,000579710144927536;"SNARE binding, SNAP receptor activity"
"365";"Q9BVK6";663;663;"Q9BVK6";"TMED9_HUMAN";"Transmembrane emp24 domain-containing protein 9";"TMED9";1;1;0,000298893539969058;1;NA;1;NA;0,000754079189406157;NA;"trans-Golgi network transport vesicle, endoplasmic reticulum-Golgi intermediate compartment, endoplasmic reticulum-Golgi intermediate compartment membrane, Golgi membrane, integral component of membrane, extracellular vesicular exosome, endoplasmic reticulum membrane, endoplasmic reticulum, Golgi apparatus";0,000193236714975845;"protein binding, syntaxin binding"
"366";"Q9BX67";664;664;"Q9BX67-1";"JAM3_HUMAN";"Junctional adhesion molecule C";"JAM3";5;6;0,00135948352050442;2;3;2;4;NA;NA;"plasma membrane, paranodal junction, cell-cell contact zone, integral component of membrane, extracellular space, desmosome, tight junction, Schmidt-Lanterman incisure";0,00115942028985507;"integrin binding, protein binding"
"367";"Q9GZY6";667;667;"Q9GZY6-1";"NTAL_HUMAN";"Linker for activation of T-cells family member 2";"LAT2";2;2;0,000578106846853733;NA;2;NA;2;NA;NA;"extracellular vesicular exosome, integral component of membrane, mast cell granule, plasma membrane, membrane raft";0,000386473429951691;"protein binding, SH2 domain binding"
"368";"Q9H307";669;669;"Q9H307-1,Q9H307-2";"PININ_HUMAN";"Pinin";"PNN";2;2;9,79637125421598e-05;2;NA;2;NA;NA;NA;"cytoplasm, catalytic step 2 spliceosome, nucleus, desmosome, nuclear speck, intermediate filament, cell-cell junction, plasma membrane";0,000386473429951691;"structural molecule activity, poly(A) RNA binding, DNA binding"
"369";"Q9HB71";671;671;"Q9HB71-1";"CYBP_HUMAN";"Calcyclin-binding protein";"CACYBP";7;9;0,00277263086418665;4;5;4;5;NA;NA;"cell body, extracellular vesicular exosome, nucleus, beta-catenin destruction complex, neuron projection, nuclear envelope lumen, cytoplasm";0,00173913043478261;"protein homodimerization activity, protein binding"
"370";"Q9NQC3";673;673;"Q9NQC3-1,Q9NQC3-2,Q9NQC3-3,Q9NQC3-4,Q9NQC3-5,Q9NQC3-6";"RTN4_HUMAN";"Reticulon-4";"RTN4";1;1;9,82102655099673e-06;NA;1;NA;1;NA;NA;"endoplasmic reticulum, nuclear envelope, plasma membrane, neuronal cell body, integral component of endoplasmic reticulum membrane, cell projection";0,000193236714975845;"protein binding, poly(A) RNA binding"
"371";"Q9UII2";692;692;"Q9UII2-1";"ATIF1_HUMAN";"ATPase inhibitor, mitochondrial";"ATPIF1";3;5;0,00331320669305324;3;NA;5;NA;NA;NA;"mitochondrion, cell surface";0,000966183574879227;"angiostatin binding, calmodulin binding, ATPase inhibitor activity, protein homodimerization activity, ATPase binding, enzyme inhibitor activity"
"372";"Q9ULV4";697;697;"Q9ULV4-1,Q9ULV4-2,Q9ULV4-3";"COR1C_HUMAN";"Coronin-1C";"CORO1C";6;7;0,000345766436884037;4;3;4;3;NA;NA;"plasma membrane, lamellipodium, cytoplasm, actin cytoskeleton";0,00135265700483092;"actin filament binding"
"373";"Q9UQ80";700;700;"Q9UQ80";"PA2G4_HUMAN";"Proliferation-associated protein 2G4";"PA2G4";10;16;0,00285238505148136;8;7;9;7;0,00404791239998483;0,00349985722449001;"nucleolus, ribonucleoprotein complex, cytoplasm, extracellular vesicular exosome, nucleus";0,00309178743961353;"DNA binding, poly(A) RNA binding, sequence-specific DNA binding transcription factor activity, ubiquitin protein ligase binding, protein binding"
"374";"Q9Y230";703;703;"Q9Y230";"RUVB2_HUMAN";"RuvB-like 2";"RUVBL2";3;4;0,00060682489756137;2;2;2;2;0,000765479954688755;0,000850937208546168;"ribonucleoprotein complex, membrane, cytoplasm, MLL1 complex, intracellular, nucleus, Ino80 complex, NuA4 histone acetyltransferase complex, Swr1 complex, extracellular vesicular exosome, nuclear matrix, nucleoplasm";0,000772946859903382;"RNA polymerase II distal enhancer sequence-specific DNA binding, identical protein binding, DNA helicase activity, ATP-dependent 5'-3' DNA helicase activity, RNA polymerase II core promoter sequence-specific DNA binding, damaged DNA binding, ATP binding, chromatin DNA binding, ATP-dependent DNA helicase activity, unfolded protein binding, protein binding"
"375";"Q9Y265";706;706;"Q9Y265-1,Q9Y265-2";"RUVB1_HUMAN";"RuvB-like 1";"RUVBL1";3;3;0,000231052572015555;3;NA;3;NA;NA;NA;"nuclear matrix, nucleoplasm, nucleus, Golgi apparatus, membrane, extracellular vesicular exosome, microtubule organizing center, intracellular membrane-bounded organelle, cytoplasm, MLL1 complex, Swr1 complex, Ino80 complex, NuA4 histone acetyltransferase complex";0,000579710144927536;"protein binding, DNA helicase activity, ATP binding"
"376";"Q9Y3F4";711;711;"Q9Y3F4";"STRAP_HUMAN";"Serine-threonine kinase receptor-associated protein";"STRAP";4;4;0,000802742650202613;NA;4;NA;4;NA;0,00225133672889643;"SMN-Sm protein complex, cell junction, nucleus, plasma membrane, cytoplasm, cytosol, SMN complex";0,000772946859903382;"protein binding, poly(A) RNA binding"
"377";"Q9Y490";714;714;"Q9Y490";"TLN1_HUMAN";"Talin-1";"TLN1";1;1;2,76426532438916e-05;NA;1;NA;1;NA;7,75253694523565e-05;"cell-cell junction, ruffle membrane, cytosol, ruffle, microtubule organizing center, cytoplasm, plasma membrane, extracellular vesicular exosome, actin cytoskeleton, extracellular region, focal adhesion, cell surface";0,000193236714975845;"integrin binding, vinculin binding, LIM domain binding, structural constituent of cytoskeleton, protein binding"
"378";"Q9Y624";718;718;"Q9Y624";"JAM1_HUMAN";"Junctional adhesion molecule A";"F11R";7;9;0,00211424694660387;7;2;7;2;0,00414869654372283;0,00131767199851798;"extracellular vesicular exosome, tight junction, cell-cell junction, integral component of membrane, cell junction, plasma membrane, microtubule cytoskeleton";0,00173913043478261;"protein binding"
"379";"Q9Y666";720;720;"Q9Y666-1";"S12A7_HUMAN";"Solute carrier family 12 member 7";"SLC12A7";2;2;0,000129713724640311;2;NA;2;NA;NA;NA;"plasma membrane, integral component of plasma membrane";0,000386473429951691;"protein kinase binding, potassium:chloride symporter activity"
