"";"accession";"name";"go_name"
"135";"Q16698";"DECR_HUMAN";"P:protein homotetramerization, C:mitochondrial matrix, F:oxidoreductase activity, acting on NAD(P)H, C:nucleus, P:fatty acid beta-oxidation, F:NADPH binding, F:2,4-dienoyl-CoA reductase (NADPH) activity"
"136";"P35659";"DEK_HUMAN";"P:regulation of double-strand break repair via nonhomologous end joining, P:chromatin modification, P:regulation of double-strand break repair, P:viral genome replication, P:transcription from RNA polymerase II promoter, C:nucleus, P:regulation of transcription from RNA polymerase II promoter, F:histone binding, P:signal transduction, F:DNA binding"
"137";"Q8NBQ5";"DHB11_HUMAN";"P:steroid biosynthetic process, C:lipid particle, F:estradiol 17-beta-dehydrogenase activity, C:cytoplasm, F:steroid dehydrogenase activity, P:androgen catabolic process, C:extracellular region"
"138";"P51659";"DHB4_HUMAN";"F:3alpha,7alpha,12alpha-trihydroxy-5beta-cholest-24-enoyl-CoA hydratase activity, P:fatty acid beta-oxidation using acyl-CoA oxidase, F:sterol binding, P:bile acid biosynthetic process, P:very long-chain fatty-acyl-CoA metabolic process, F:long-chain-enoyl-CoA hydratase activity, P:alpha-linolenic acid metabolic process, C:peroxisomal membrane, P:medium-chain fatty-acyl-CoA metabolic process, P:androgen metabolic process, P:estrogen metabolic process, F:3-hydroxyacyl-CoA dehydrogenase activity, P:Sertoli cell development, F:17-beta-hydroxysteroid dehydrogenase (NAD+) activity, C:mitochondrion, P:very long-chain fatty acid metabolic process, F:isomerase activity, C:peroxisomal matrix, F:protein homodimerization activity"
"139";"P00367";"DHE3_HUMAN";"F:ATP binding, C:mitochondrial matrix, P:glutamate catabolic process, F:ADP binding, P:positive regulation of insulin secretion, F:GTP binding, P:glutamine metabolic process, F:glutamate dehydrogenase (NAD+) activity, F:NAD+ binding, P:cellular nitrogen compound metabolic process, F:identical protein binding, P:glutamate biosynthetic process, F:leucine binding, P:tricarboxylic acid metabolic process, F:glutamate dehydrogenase [NAD(P)+] activity"
"140";"O43143";"DHX15_HUMAN";"P:RNA splicing, F:ATP binding, P:mRNA processing, F:RNA helicase activity, C:nucleolus, F:ATP-dependent helicase activity, P:ATP catabolic process, C:U12-type spliceosomal complex, F:double-stranded RNA binding"
"141";"Q08211";"DHX9_HUMAN";"P:innate immune response, P:positive regulation of type I interferon production, P:cellular response to heat, C:CRD-mediated mRNA stability complex, C:ribonucleoprotein complex, C:nucleoplasm, F:ATP-dependent DNA helicase activity, P:CRD-mediated mRNA stabilization, P:mRNA splicing, via spliceosome, F:ATP binding, F:DNA binding, C:cytosol, C:centrosome, F:RNA binding, F:ATP-dependent RNA helicase activity, C:nucleolus, P:circadian rhythm"
"142";"P09622";"DLDH_HUMAN";"P:pyruvate metabolic process, P:gastrulation, P:tricarboxylic acid cycle, P:regulation of membrane potential, P:mitochondrial electron transport, NADH to ubiquinone, C:nucleus, C:acrosomal matrix, P:sperm capacitation, P:lysine catabolic process, P:branched-chain amino acid catabolic process, C:mitochondrial matrix, F:dihydrolipoyl dehydrogenase activity, C:cilium, P:cellular nitrogen compound metabolic process, P:proteolysis, P:cell redox homeostasis, P:regulation of acetyl-CoA biosynthetic process from pyruvate, F:flavin adenine dinucleotide binding"
"143";"P31689";"DNJA1_HUMAN";"P:response to heat, F:low-density lipoprotein particle receptor binding, P:sperm motility, P:spermatogenesis, C:extracellular vesicular exosome, F:metal ion binding, P:androgen receptor signaling pathway, C:membrane, P:response to unfolded protein, F:ATP binding, P:protein folding"
"144";"Q99615";"DNJC7_HUMAN";"C:nucleus, C:cytoplasm, C:extracellular vesicular exosome, P:chaperone cofactor-dependent protein refolding, C:cytoskeleton"
"145";"Q8NF50";"DOCK8_HUMAN";"C:cytosol, P:small GTPase mediated signal transduction, P:regulation of GTPase activity, P:blood coagulation, F:guanyl-nucleotide exchange factor activity"
"146";"P27487";"DPP4_HUMAN";"C:integral component of membrane, P:positive regulation of cell proliferation, C:intercellular canaliculus, P:regulation of cell-cell adhesion mediated by integrin, F:serine-type endopeptidase activity, P:negative regulation of extracellular matrix disassembly, P:endothelial cell migration, C:membrane raft, C:lamellipodium, C:endocytic vesicle, F:aminopeptidase activity, P:proteolysis, C:lysosomal membrane, C:lamellipodium membrane, C:apical plasma membrane, C:invadopodium membrane, P:cell adhesion, P:response to hypoxia, C:cell surface, F:serine-type peptidase activity, F:dipeptidyl-peptidase activity, P:T cell activation, C:extracellular vesicular exosome, P:T cell costimulation"
"147";"P01903";"DRA_HUMAN";"C:extracellular vesicular exosome, C:integral component of lumenal side of endoplasmic reticulum membrane, C:ER to Golgi transport vesicle membrane, P:T cell costimulation, P:T cell receptor signaling pathway, C:integral component of plasma membrane, C:trans-Golgi network membrane, F:MHC class II receptor activity, P:interferon-gamma-mediated signaling pathway, F:MHC class II protein complex binding, P:antigen processing and presentation of exogenous peptide antigen via MHC class II, C:late endosome membrane, C:MHC class II protein complex, C:lysosomal membrane, C:Golgi membrane, C:clathrin-coated endocytic vesicle membrane"
"148";"Q16643";"DREB_HUMAN";"P:cell communication by chemical coupling, F:profilin binding, C:cytoplasm, P:maintenance of protein location in cell, C:actomyosin, P:regulation of neuronal synaptic plasticity, F:actin binding, P:cell communication by electrical coupling, P:regulation of dendrite development, C:cell cortex, C:gap junction, C:dendrite, C:plasma membrane, P:actin filament organization, P:neural precursor cell proliferation"
"149";"Q14126";"DSG2_HUMAN";"P:regulation of heart rate by cardiac conduction, P:bundle of His cell to Purkinje myocyte communication, P:maternal process involved in female pregnancy, C:plasma membrane, C:desmosome, P:cellular component disassembly involved in execution phase of apoptosis, P:cell adhesion, C:extracellular vesicular exosome, C:cell-cell junction, C:lateral plasma membrane, P:ventricular cardiac muscle cell action potential, C:integral component of membrane, P:response to progesterone, C:apical plasma membrane, F:calcium ion binding, P:homophilic cell adhesion"
"150";"P55265";"DSRAD_HUMAN";"P:negative regulation of protein kinase activity by regulation of protein phosphorylation, P:gene expression, C:nucleolus, P:negative regulation of apoptotic process, P:protein export from nucleus, F:double-stranded RNA adenosine deaminase activity, P:gene silencing by RNA, P:adenosine to inosine editing, C:nucleus, P:response to virus, P:response to interferon-alpha, C:nucleoplasm, F:RNA binding, P:mRNA modification, F:DNA binding, P:defense response to virus, C:supraspliceosomal complex, F:metal ion binding, C:cytoplasm, P:positive regulation of viral genome replication, P:protein import into nucleus, P:type I interferon signaling pathway, P:mRNA processing"
"151";"O00148";"DX39A_HUMAN";"C:nucleus, C:cytoplasm, P:mRNA export from nucleus, F:ATP binding, P:mRNA splicing, via spliceosome, P:ATP catabolic process, F:ATP-dependent helicase activity, F:nucleic acid binding"
"152";"Q6ZR08";"DYH12_HUMAN";"P:microtubule-based movement, F:microtubule motor activity, C:microtubule, F:ATPase activity, C:dynein complex, C:cilium, P:ATP catabolic process, F:ATP binding, C:cytoplasm"
"153";"P63167";"DYL1_HUMAN";"P:regulation of transcription, DNA-templated, C:kinetochore, P:intrinsic apoptotic signaling pathway, C:centrosome, P:transport, P:positive regulation of protein insertion into mitochondrial membrane involved in apoptotic signaling pathway, P:anatomical structure morphogenesis, P:actin cytoskeleton organization, P:transcription, DNA-templated, P:substantia nigra development, C:mitochondrion, P:negative regulation of phosphorylation, P:female gamete generation, C:cytoplasmic dynein complex, P:microtubule-based process, C:nucleus, C:microtubule, C:cytosol, P:regulation of catalytic activity, F:motor activity, C:mitotic spindle, P:G2/M transition of mitotic cell cycle, P:antigen processing and presentation of exogenous peptide antigen via MHC class II, C:plasma membrane, P:viral process, F:nitric-oxide synthase regulator activity"
"154";"Q13011";"ECH1_HUMAN";"F:isomerase activity, C:mitochondrion, P:fatty acid beta-oxidation, C:peroxisome, C:extracellular vesicular exosome"
"155";"P40939";"ECHA_HUMAN";"P:fatty acid beta-oxidation, P:glycerophospholipid biosynthetic process, F:long-chain-3-hydroxyacyl-CoA dehydrogenase activity, F:acetyl-CoA C-acetyltransferase activity, F:enoyl-CoA hydratase activity, P:cardiolipin acyl-chain remodeling, C:nucleolus, F:fatty-acyl-CoA binding, F:3-hydroxyacyl-CoA dehydrogenase activity, P:response to insulin, F:NAD binding, C:mitochondrial nucleoid, C:mitochondrial inner membrane, C:mitochondrial fatty acid beta-oxidation multienzyme complex, F:long-chain-enoyl-CoA hydratase activity, P:response to drug"
"156";"P55084";"ECHB_HUMAN";"F:long-chain-enoyl-CoA hydratase activity, P:fatty acid beta-oxidation, F:acetyl-CoA C-acyltransferase activity, C:mitochondrial outer membrane, C:endoplasmic reticulum, C:mitochondrial inner membrane, F:enoyl-CoA hydratase activity, F:long-chain-3-hydroxyacyl-CoA dehydrogenase activity, F:fatty-acyl-CoA binding, P:cardiolipin acyl-chain remodeling, F:NAD binding, P:glycerophospholipid biosynthetic process, C:mitochondrial nucleoid, C:mitochondrial fatty acid beta-oxidation multienzyme complex, F:3-hydroxyacyl-CoA dehydrogenase activity"
"157";"P30084";"ECHM_HUMAN";"F:enoyl-CoA hydratase activity, C:mitochondrial matrix, P:fatty acid beta-oxidation"
"158";"P42126";"ECI1_HUMAN";"P:fatty acid beta-oxidation, C:mitochondrial inner membrane, F:dodecenoyl-CoA delta-isomerase activity, C:mitochondrial matrix"
"159";"O60869";"EDF1_HUMAN";"P:endothelial cell differentiation, C:nucleus, P:multicellular organismal development, C:cytoplasm, C:nucleolus, P:positive regulation of transcription, DNA-templated, F:sequence-specific DNA binding, P:positive regulation of DNA binding, P:regulation of lipid metabolic process, P:transcription, DNA-templated, F:transcription coactivator activity"
"160";"P68104";"EF1A1_HUMAN";"C:extracellular space, P:transcription, DNA-templated, C:eukaryotic translation elongation factor 1 complex, C:nucleus, F:translation elongation factor activity, C:cytosol, F:GTP binding, C:plasma membrane, F:GTPase activity, C:extracellular vesicular exosome, P:GTP catabolic process, P:regulation of transcription, DNA-templated"
"161";"P24534";"EF1B_HUMAN";"F:translation elongation factor activity, C:cytosol, C:eukaryotic translation elongation factor 1 complex"
"162";"P29692";"EF1D_HUMAN";"C:nucleus, F:signal transducer activity, P:positive regulation of I-kappaB kinase/NF-kappaB signaling, F:DNA binding, P:translational elongation, P:regulation of transcription, DNA-templated, P:transcription, DNA-templated, F:translation elongation factor activity, F:translation factor activity, nucleic acid binding, C:eukaryotic translation elongation factor 1 complex, C:cytosol"
"163";"P26641";"EF1G_HUMAN";"P:response to virus, C:cytosol, C:eukaryotic translation elongation factor 1 complex, P:translational elongation, F:translation elongation factor activity"
"164";"P13639";"EF2_HUMAN";"C:polysome, F:GTPase activity, P:positive regulation of gene expression, C:ribonucleoprotein complex, F:GTP binding, F:translation activator activity, P:translational elongation, C:extracellular vesicular exosome, F:translation elongation factor activity, C:cytosol"
