"";"protein.acs";"X";"protein.g";"ID";"Description";"Gene";"global.peptide.count";"global.spectra.count";"global.dNSAF";"peptide.count.P5826.1.id.csv";"peptide.count.P5826.2.id.csv";"spectra.count.P5826.1.id.csv";"spectra.count.P5826.2.id.csv";"dNSAF.P5826.1.id.csv";"dNSAF.P5826.2.id.csv";"Go.Cc"
"344";"P30101";"P30101";"P30101";"PDIA3_HUMAN";"Protein disulfide-isomerase A3";"PDIA3";16;28;0,00209270116260523;12;15;12;16;0,00222904361630148;0,00303041033978205;"endoplasmic reticulum lumen, cell surface, melanosome, extracellular vesicular exosome"
"345";"P30153";"P30153";"P30153";"2AAA_HUMAN";"Serine/threonine-protein phosphatase 2A 65 kDa regulatory subunit A alpha isoform";"PPP2R1A";4;8;0,000512643263213991;3;4;3;5;0,000477787362577355;0,000811946743203489;"chromosome, centromeric region, nucleus, membrane, microtubule cytoskeleton, protein phosphatase type 2A complex, cytosol, mitochondrion"
"346";"P30419";"P30419-1,P30419-2";"P30419-1,P30419-2";"NMT1_HUMAN";"Glycylpeptide N-tetradecanoyltransferase 1";"NMT1";2;2;7,60954843833268e-05;2;NA;2;NA;NA;NA;"cytosol, cell junction, actin cytoskeleton, plasma membrane"
"347";"P30453";"P30453";"P30453";"1A34_HUMAN";"HLA class I histocompatibility antigen, A-34 alpha chain";"HLA-A";0;0;NA;0;0;0;0;NA;NA;"early endosome membrane, MHC class I protein complex, integral component of lumenal side of endoplasmic reticulum membrane, plasma membrane, ER to Golgi transport vesicle membrane, Golgi membrane, phagocytic vesicle membrane"
"348";"P30464";"P30464";"P30464";"1B15_HUMAN";"HLA class I histocompatibility antigen, B-15 alpha chain";"HLA-B";0;0;NA;0;0;0;0;NA;NA;"integral component of lumenal side of endoplasmic reticulum membrane, cell surface, early endosome membrane, ER to Golgi transport vesicle membrane, Golgi membrane, MHC class I protein complex, phagocytic vesicle membrane"
"349";"P30479";"P30479";"P30479";"1B41_HUMAN";"HLA class I histocompatibility antigen, B-41 alpha chain";"HLA-B";0;0;NA;0;0;0;0;NA;NA;"phagocytic vesicle membrane, cell surface, integral component of lumenal side of endoplasmic reticulum membrane, early endosome membrane, ER to Golgi transport vesicle membrane, MHC class I protein complex, Golgi membrane"
"350";"P30486";"P30486";"P30486";"1B48_HUMAN";"HLA class I histocompatibility antigen, B-48 alpha chain";"HLA-B";0;0;NA;0;0;0;0;NA;NA;"integral component of membrane, cell surface, MHC class I protein complex"
"351";"P30490";"P30490";"P30490";"1B52_HUMAN";"HLA class I histocompatibility antigen, B-52 alpha chain";"HLA-B";0;0;NA;0;0;0;0;NA;NA;"MHC class I protein complex, ER to Golgi transport vesicle membrane, Golgi membrane, phagocytic vesicle membrane, early endosome membrane, integral component of lumenal side of endoplasmic reticulum membrane, cell surface"
"352";"P30492";"P30492";"P30492";"1B54_HUMAN";"HLA class I histocompatibility antigen, B-54 alpha chain";"HLA-B";0;0;NA;0;0;0;0;NA;NA;"Golgi membrane, integral component of lumenal side of endoplasmic reticulum membrane, early endosome membrane, MHC class I protein complex, phagocytic vesicle membrane, cell surface, ER to Golgi transport vesicle membrane"
"353";"P30493";"P30493,Q29940";"P30493,Q29940";"1B55_HUMAN, 1B59_HUMAN";"HLA class I histocompatibility antigen, B-55 alpha chain, HLA class I histocompatibility antigen, B-59 alpha chain";"HLA-B";0;0;NA;0;0;0;0;NA;NA;"cell surface, ER to Golgi transport vesicle membrane, early endosome membrane, MHC class I protein complex, integral component of lumenal side of endoplasmic reticulum membrane, Golgi membrane, phagocytic vesicle membrane"
"354";"P30501";"P30501";"P30501";"1C02_HUMAN";"HLA class I histocompatibility antigen, Cw-2 alpha chain";"HLA-C";0;0;NA;0;0;0;0;NA;NA;"phagocytic vesicle membrane, ER to Golgi transport vesicle membrane, early endosome membrane, cell surface, integral component of plasma membrane, MHC class I protein complex, Golgi membrane, integral component of lumenal side of endoplasmic reticulum membrane"
"355";"P30508";"P30508";"P30508";"1C12_HUMAN";"HLA class I histocompatibility antigen, Cw-12 alpha chain";"HLA-C";0;0;NA;0;0;0;0;NA;NA;"Golgi membrane, phagocytic vesicle membrane, ER to Golgi transport vesicle membrane, integral component of lumenal side of endoplasmic reticulum membrane, MHC class I protein complex, cell surface, early endosome membrane, integral component of plasma membrane"
"356";"P30837";"P30837";"P30837";"AL1B1_HUMAN";"Aldehyde dehydrogenase X, mitochondrial";"ALDH1B1";2;7;0,00051103195701917;2;2;3;4;0,000544326415005923;0,000740017998834592;"nucleus, mitochondrial matrix, mitochondrion"
"357";"P31040";"P31040";"P31040";"DHSA_HUMAN";"Succinate dehydrogenase [ubiquinone] flavoprotein subunit, mitochondrial";"SDHA";4;8;0,000454739280170242;3;4;3;5;0,000423820416503106;0,000720235891185022;"mitochondrial respiratory chain complex II"
"358";"P31146";"P31146";"P31146";"COR1A_HUMAN";"Coronin-1A";"CORO1A";2;4;0,000327491195263602;2;2;2;2;0,000406965663858369;0,000414955862687076;"phagocytic cup, immunological synapse, phagocytic vesicle, extracellular vesicular exosome, phagocytic vesicle membrane, cortical actin cytoskeleton, lamellipodium, actin filament"
"359";"P31153";"P31153";"P31153";"METK2_HUMAN";"S-adenosylmethionine synthase isoform type-2";"MAT2A";1;1;9,55528107699496e-05;1;NA;1;NA;0,000237482494985707;NA;"cytosol, methionine adenosyltransferase complex"
"360";"P31689";"P31689";"P31689";"DNJA1_HUMAN";"DnaJ homolog subfamily A member 1";"DNAJA1";6;14;0,00133100010971743;6;6;6;8;0,00141771665772324;0,0019274020423047;"extracellular vesicular exosome, membrane"
"361";"P31930";"P31930";"P31930";"QCR1_HUMAN";"Cytochrome b-c1 complex subunit 1, mitochondrial";"UQCRC1";5;11;0,000864952005823815;4;5;5;6;0,000977141515826605;0,00119559157936714;"mitochondrial respiratory chain complex III, mitochondrial respiratory chain"
"362";"P31942";"P31942-1,P31942-2";"P31942-1,P31942-2";"HNRH3_HUMAN";"Heterogeneous nuclear ribonucleoprotein H3";"HNRNPH3";6;9;0,000490881853016143;4;5;4;5;NA;NA;"spliceosomal complex"
"363";"P31943";"P31943";"P31943";"HNRH1_HUMAN";"Heterogeneous nuclear ribonucleoprotein H";"HNRNPH1";3;8;0,00202085886492609;3;3;4;4;0,00254925979859575;0,00252184802324948;"cytoplasm, catalytic step 2 spliceosome, nucleoplasm, actin cytoskeleton"
"364";"P31946";"P31946-1,P31946-2";"P31946-1,P31946-2";"1433B_HUMAN";"14-3-3 protein beta/alpha";"YWHAB";1;1;9,2974210594192e-05;0;1;0;1;NA;NA;"melanosome, perinuclear region of cytoplasm, extracellular vesicular exosome, cytosol, cytoplasmic vesicle membrane, transcriptional repressor complex"
"365";"P31947";"P31947-1,P31947-2";"P31947-1,P31947-2";"1433S_HUMAN";"14-3-3 protein sigma";"SFN";1;1;8,56074199312426e-05;0;1;0;1;NA;NA;"extracellular space, cytoplasmic vesicle membrane, cytosol, nucleus, extracellular vesicular exosome"
"366";"P31948";"P31948";"P31948";"STIP1_HUMAN";"Stress-induced-phosphoprotein 1";"STIP1";2;2;0,000139017901488509;NA;2;NA;2;NA;0,000352292178082398;"Golgi apparatus, nucleus"
"367";"P32119";"P32119-1";"P32119-1";"PRDX2_HUMAN";"Peroxiredoxin-2";"PRDX2";5;9;0,00187157158284943;4;4;5;4;NA;NA;"cytosol, cytoplasm, extracellular vesicular exosome"
"368";"P32942";"P32942";"P32942";"ICAM3_HUMAN";"Intercellular adhesion molecule 3";"ICAM3";6;13;0,000897008561798339;6;5;7;6;0,00120043710902281;0,00104914800383222;"extracellular vesicular exosome, integral component of plasma membrane"
"369";"P32969";"P32969";"P32969";"RL9_HUMAN";"60S ribosomal protein L9";"RPL9,RPL9P8,RPL9P7,RPL9P9";4;9;0,00176922001191235;4;3;4;5;0,00195428303165321;0,0024908157903482;"cytosolic large ribosomal subunit, nucleolus"
"370";"P33993";"P33993-1";"P33993-1";"MCM7_HUMAN";"DNA replication licensing factor MCM7";"MCM7";3;6;0,000314965454137386;2;3;3;3;NA;NA;"cytosol, MCM complex, nucleoplasm, chromatin"
"371";"P34897";"P34897-1,P34897-3";"P34897-1,P34897-3";"GLYM_HUMAN";"Serine hydroxymethyltransferase, mitochondrial";"SHMT2";6;13;0,000486769527086995;5;6;6;7;NA;NA;"extracellular vesicular exosome, microtubule cytoskeleton, mitochondrial inner membrane, mitochondrial intermembrane space, mitochondrial nucleoid"
"372";"P34931";"P34931";"P34931";"HS71L_HUMAN";"Heat shock 70 kDa protein 1-like";"HSPA1L";0;0;0;0;0;0;0;0;0;"mitochondrial matrix, zona pellucida receptor complex, blood microparticle, cell body"
"373";"P35232";"P35232";"P35232";"PHB_HUMAN";"Prohibitin";"PHB";5;8;0,00111009883100383;2;5;3;5;0,00103462042852229;0,00175822291083402;"mitochondrial inner membrane, extracellular vesicular exosome, integral component of plasma membrane, nucleoplasm"
"374";"P35244";"P35244";"P35244";"RFA3_HUMAN";"Replication protein A 14 kDa subunit";"RPA3";3;6;0,00187157158284943;3;3;3;3;0,00232575831866167;0,00237142131444721;"DNA replication factor A complex, cytoplasm, nucleoplasm"
"375";"P35249";"P35249";"P35249";"RFC4_HUMAN";"Replication factor C subunit 4";"RFC4";1;1;0,00010397619904719;1;NA;1;NA;0,000258417590962408;NA;"DNA replication factor C complex, nucleoplasm"
"376";"P35251";"P35251-1,P35251-2";"P35251-1,P35251-2";"RFC1_HUMAN";"Replication factor C subunit 1";"RFC1";1;1;1,64387457552831e-05;NA;1;NA;1;NA;NA;"DNA replication factor C complex, cytoplasm, nucleolus, nucleoplasm, extracellular vesicular exosome"
"377";"P35268";"P35268";"P35268";"RL22_HUMAN";"60S ribosomal protein L22";"RPL22";3;6;0,00176922001191235;3;3;3;3;0,00219856841060986;0,00224173421131338;"cytosolic large ribosomal subunit, extracellular vesicular exosome"
"378";"P35527";"P35527";"P35527";"K1C9_HUMAN";"Keratin, type I cytoskeletal 9";"KRT9";21;53;0,00326876613540967;19;19;27;26;0,00414069599001964;0,00406173208681399;"intermediate filament, extracellular vesicular exosome, extracellular space"
"379";"P35579";"P35579-1";"P35579-1";"MYH9_HUMAN";"Myosin-9";"MYH9";34;62;0,00156336953558081;30;28;32;30;NA;NA;"uropod, nucleus, ruffle, plasma membrane, cleavage furrow, protein complex, actomyosin contractile ring, myosin II complex, spindle, stress fiber, cortical cytoskeleton, cytosol, cell-cell adherens junction, immunological synapse, extracellular vesicular exosome, neuromuscular junction"
"380";"P35580";"P35580-1,P35580-2,P35580-3";"P35580-1,P35580-2,P35580-3";"MYH10_HUMAN";"Myosin-10";"MYH10";2;2;1,58906820213087e-05;0;2;0;2;NA;NA;"neuronal cell body, lamellipodium, myosin complex, axon, dendritic spine, growth cone, midbody, cell cortex, plasma membrane, spindle, neuromuscular junction, stress fiber, cleavage furrow, myosin II complex"
"381";"P35613";"P35613-1,P35613-2";"P35613-1,P35613-2";"BASI_HUMAN";"Basigin";"BSG";11;31;0,00151953788036108;10;9;15;16;NA;NA;"sarcolemma, mitochondrion, membrane raft, integral component of plasma membrane, extracellular vesicular exosome, melanosome, acrosomal membrane, Golgi membrane"
"382";"P35637";"P35637-1,P35637-2";"P35637-1,P35637-2";"FUS_HUMAN";"RNA-binding protein FUS";"FUS";5;16;0,000669717418957948;5;4;8;8;NA;NA;"nucleoplasm, cytoplasm"
"383";"P35658";"P35658-1,P35658-2,P35658-3,P35658-4,P35658-5";"P35658-1,P35658-2,P35658-3,P35658-4,P35658-5";"NU214_HUMAN";"Nuclear pore complex protein Nup214";"NUP214";2;3;1,0835414427023e-05;1;1;2;1;NA;NA;"nuclear pore, cytosol, nucleoplasm"
"384";"P35659";"P35659-1,P35659-2";"P35659-1,P35659-2";"DEK_HUMAN";"Protein DEK";"DEK";5;7;0,000352271362371881;3;4;3;4;NA;NA;"nucleus"
"385";"P35908";"P35908";"P35908";"K22E_HUMAN";"Keratin, type II cytoskeletal 2 epidermal";"KRT2";13;23;0,00205528861042007;8;12;10;13;0,00233166139099801;0,00282819022960237;"keratin filament, intermediate filament, extracellular vesicular exosome, extracellular space, Golgi apparatus"
"386";"P35998";"P35998";"P35998";"PRS7_HUMAN";"26S protease regulatory subunit 7";"PSMC2";3;6;0,000523002682505267;2;3;2;4;0,000433282150204869;0,00088357807251151;"proteasome accessory complex, cytoplasmic mRNA processing body, cytosol, mitochondrion, nucleoplasm"
"387";"P36542";"P36542-1";"P36542-1";"ATPG_HUMAN";"ATP synthase subunit gamma, mitochondrial";"ATP5C1";8;15;0,00189983356983876;7;8;7;8;NA;NA;"mitochondrial matrix, mitochondrial proton-transporting ATP synthase complex, catalytic core F(1)"
"388";"P36578";"P36578";"P36578";"RL4_HUMAN";"60S ribosomal protein L4";"RPL4";11;23;0,00203301472094846;10;11;11;12;0,00241653733188032;0,0026879810683664;"cytosolic large ribosomal subunit, extracellular vesicular exosome, nucleolus"
"389";"P36957";"P36957";"P36957";"ODO2_HUMAN";"Dihydrolipoyllysine-residue succinyltransferase component of 2-oxoglutarate dehydrogenase complex, mitochondrial";"DLST";4;6;0,000499912056346094;3;3;3;3;0,00062122904317453;0,000633426002313715;"nucleus, oxoglutarate dehydrogenase complex, mitochondrial matrix"
"390";"P36969";"P36969-1,P36969-2";"P36969-1,P36969-2";"GPX4_HUMAN";"Phospholipid hydroperoxide glutathione peroxidase, mitochondrial";"GPX4";2;2;0,000191590661188478;NA;2;NA;2;NA;NA;"extracellular vesicular exosome, mitochondrial inner membrane, cytosol, nuclear envelope, mitochondrion"
"391";"P37108";"P37108";"P37108";"SRP14_HUMAN";"Signal recognition particle 14 kDa protein";"SRP14";2;3;0,00083257412325287;1;2;1;2;0,000689746952348192;0,00140657832866722;"signal recognition particle, endoplasmic reticulum targeting, cytosol"
"392";"P37268";"P37268";"P37268";"FDFT_HUMAN";"Squalene synthase";"FDFT1";8;14;0,00126716317399957;7;7;7;7;0,00157467409744719;0,00160559061018129;"endoplasmic reticulum membrane, integral component of membrane"
"393";"P37802";"P37802";"P37802";"TAGL2_HUMAN";"Transgelin-2";"TAGLN2";6;9;0,00170698614214659;5;4;5;4;0,00235692425928025;0,00192255932360545;"extracellular vesicular exosome"
"394";"P38159";"P38159-1,P38159-2";"P38159-1,P38159-2";"RBMX_HUMAN";"RNA-binding motif protein, X chromosome";"RBMX";8;22;0,00106183366443844;7;8;11;11;NA;NA;"nucleoplasm, extracellular vesicular exosome, extracellular space, catalytic step 2 spliceosome, supraspliceosomal complex, nuclear euchromatin"
"395";"P38606";"P38606";"P38606";"VATA_HUMAN";"V-type proton ATPase catalytic subunit A";"ATP6V1A";5;7;0,000428206680354798;5;2;5;2;0,000760174923171427;0,000310039955751608;"proton-transporting two-sector ATPase complex, proton-transporting V-type ATPase, V1 domain, microvillus, mitochondrion, lysosomal membrane, cytosol, apical plasma membrane, integral component of plasma membrane, extracellular vesicular exosome"
"396";"P38646";"P38646";"P38646";"GRP75_HUMAN";"Stress-70 protein, mitochondrial";"HSPA9";19;41;0,002279054153784;18;18;21;20;0,00290120367585631;0,00281729974519502;"nucleolus, extracellular vesicular exosome, mitochondrial nucleoid"
"397";"P38919";"P38919";"P38919";"IF4A3_HUMAN";"Eukaryotic initiation factor 4A-III";"EIF4A3";4;7;0,00071845812420199;2;4;2;5;0,000507194298563688;0,00130904187521949;"nuclear speck, catalytic step 2 spliceosome, cytosol, exon-exon junction complex"
"398";"P39019";"P39019";"P39019";"RS19_HUMAN";"40S ribosomal protein S19";"RPS19";12;22;0,00572657879717836;11;10;12;10;0,00776322087056723;0,00659636733443938;"nucleolus, extracellular vesicular exosome, cytosolic small ribosomal subunit"
"399";"P39023";"P39023";"P39023";"RL3_HUMAN";"60S ribosomal protein L3";"RPL3";15;36;0,00337161530806125;14;14;18;18;0,00418982764106296;0,00427208901808605;"nucleolus, extracellular vesicular exosome, cytosolic large ribosomal subunit"
"400";"P39656";"P39656";"P39656";"OST48_HUMAN";"Dolichyl-diphosphooligosaccharide--protein glycosyltransferase 48 kDa subunit";"DDOST";2;4;0,000331082107492369;2;2;2;2;0,000411428006663834;0,000419505817321802;"integral component of membrane, oligosaccharyltransferase complex"
"401";"P39687";"P39687";"P39687";"AN32A_HUMAN";"Acidic leucine-rich nuclear phosphoprotein 32 family member A";"ANP32A";5;9;0,00224694703142943;4;5;4;5;0,00234409316781965;0,0033611008255301;"perinuclear region of cytoplasm, nucleoplasm, endoplasmic reticulum"
"402";"P39748";"P39748";"P39748";"FEN1_HUMAN";"Flap endonuclease 1";"FEN1";1;1;9,93246322477108e-05;NA;1;NA;1;NA;0,000251703490393081;"nucleolus, mitochondrion, nucleoplasm"
"403";"P40227";"P40227";"P40227";"TCPZ_HUMAN";"T-complex protein 1 subunit zeta";"CCT6A";14;30;0,00213239323469662;13;13;15;15;0,00264987529715689;0,00270190187427602;"cytosol, chaperonin-containing T-complex, zona pellucida receptor complex, acrosomal vesicle, extracellular vesicular exosome, cell body, microtubule"
"404";"P40926";"P40926";"P40926";"MDHM_HUMAN";"Malate dehydrogenase, mitochondrial";"MDH2";21;58;0,00647667128621167;20;21;30;28;0,00832593954313793;0,00792344715320233;"plasma membrane, mitochondrial matrix, nucleus, mitochondrial inner membrane, extracellular vesicular exosome"
"405";"P40938";"P40938";"P40938";"RFC3_HUMAN";"Replication factor C subunit 3";"RFC3";1;2;0,000212041349742304;1;1;1;1;0,000263498835728523;0,000268672265026323;"DNA replication factor C complex, nucleoplasm"
"406";"P40939";"P40939";"P40939";"ECHA_HUMAN";"Trifunctional enzyme subunit alpha, mitochondrial";"HADHA";16;28;0,00138507744051854;13;11;15;13;0,00184414650431233;0,00162963989848207;"nucleolus, mitochondrial nucleoid, mitochondrial inner membrane, mitochondrial fatty acid beta-oxidation multienzyme complex"
"407";"P41091";"P41091";"P41091";"IF2G_HUMAN";"Eukaryotic translation initiation factor 2 subunit 3";"EIF2S3";3;6;0,000479788477806738;3;3;3;3;0,000596221941860301;0,000607927921712104;"cytosol, extracellular vesicular exosome"
"408";"P41252";"P41252";"P41252";"SYIC_HUMAN";"Isoleucine--tRNA ligase, cytoplasmic";"IARS";11;17;0,000508428783138044;8;8;8;9;0,000594647134829503;0,000682112470003438;"cytosol, nucleus, extracellular vesicular exosome"
"409";"P42081";"P42081-1,P42081-3";"P42081-1,P42081-3";"CD86_HUMAN";"T-lymphocyte activation antigen CD86";"CD86";3;6;0,000344164379216992;3;3;3;3;NA;NA;"plasma membrane, integral component of membrane, intracellular membrane-bounded organelle, external side of plasma membrane, extracellular vesicular exosome"
"410";"P42126";"P42126-1,P42126-2";"P42126-1,P42126-2";"ECI1_HUMAN";"Enoyl-CoA delta isomerase 1, mitochondrial";"ECI1";5;9;0,000562401063389356;5;4;5;4;NA;NA;"mitochondrial inner membrane, mitochondrial matrix"
"411";"P42167";"P42167-1";"P42167-1";"LAP2B_HUMAN";"Lamina-associated polypeptide 2, isoforms beta/gamma";"TMPO";2;4;0,000886774983944319;2;2;2;2;NA;NA;"nuclear inner membrane, nuclear envelope, integral component of membrane"
"412";"P42167";"P42167-2";"P42167-2";"LAP2B_HUMAN";"Lamina-associated polypeptide 2, isoforms beta/gamma";"TMPO";1;2;0,00044338749197216;1;1;1;1;NA;NA;"nuclear inner membrane, nuclear envelope, integral component of membrane"
"413";"P42677";"P42677";"P42677";"RS27_HUMAN";"40S ribosomal protein S27";"RPS27";2;6;0,00370693716781635;2;1;4;2;0,00536031917253452;0,00379552882338774;"nucleus, cytosolic small ribosomal subunit"
"414";"P42704";"P42704";"P42704";"LPPRC_HUMAN";"Leucine-rich PPR motif-containing protein, mitochondrial";"LRPPRC";1;2;5,41511624879915e-05;1;1;1;1;6,72923855949455e-05;6,86135770081571e-05;"perinuclear region of cytoplasm, nucleoplasm, microtubule, condensed nuclear chromosome, nuclear inner membrane, nuclear outer membrane, ribonucleoprotein complex, mitochondrial nucleoid"
"415";"P42765";"P42765";"P42765";"THIM_HUMAN";"3-ketoacyl-CoA thiolase, mitochondrial";"ACAA2";10;21;0,00199650016457615;10;8;12;9;0,00283543331544647;0,00216832729759279;"mitochondrial inner membrane, mitochondrion"
"416";"P42766";"P42766";"P42766";"RL35_HUMAN";"60S ribosomal protein L35";"RPL35";1;2;0,000715998704007888;1;1;1;1;0,000915176444091259;0,000888709187915177;"cytosolic large ribosomal subunit, nucleolus"
