"";"X";"protein.acs";"X.1";"protein.g";"ID";"Description";"Gene";"global.peptide.count";"global.spectra.count";"global.dNSAF";"peptide.count.P5826.1.id.csv";"peptide.count.P5826.2.id.csv";"spectra.count.P5826.1.id.csv";"spectra.count.P5826.2.id.csv";"dNSAF.P5826.1.id.csv";"dNSAF.P5826.2.id.csv";"Go.Cc";"norm.sc"
"797";797;"Q8WUX1";"Q8WUX1-1";"Q8WUX1-1";"S38A5_HUMAN";"Sodium-coupled neutral amino acid transporter 5";"SLC38A5";2;5;0,000399823731505615;2;2;2;3;NA;NA;"plasma membrane, integral component of membrane";0,000513874614594039
"801";801;"Q8WZ42";"Q8WZ42-1,Q8WZ42-10,Q8WZ42-11,Q8WZ42-2,Q8WZ42-3,Q8WZ42-4,Q8WZ42-5,Q8WZ42-7,Q8WZ42-8,Q8WZ42-9";"Q8WZ42-1,Q8WZ42-10,Q8WZ42-11,Q8WZ42-2,Q8WZ42-3,Q8WZ42-4,Q8WZ42-5,Q8WZ42-7,Q8WZ42-8,Q8WZ42-9";"TITIN_HUMAN";"Titin";"TTN";3;5;5,4939389016201e-07;2;2;2;3;NA;NA;"Z disc, M band, Golgi apparatus, cytosol, striated muscle thin filament, extracellular vesicular exosome, condensed nuclear chromosome";0,000513874614594039
"804";804;"Q92542";"Q92542-1,Q92542-2";"Q92542-1,Q92542-2";"NICA_HUMAN";"Nicastrin";"NCSTN";2;2;5,32346406969395e-05;2;NA;2;NA;NA;NA;"integral component of plasma membrane, extracellular vesicular exosome, Golgi apparatus, melanosome, endoplasmic reticulum, lysosomal membrane";0,000205549845837616
"806";806;"Q92598";"Q92598-1,Q92598-2,Q92598-3";"Q92598-1,Q92598-2,Q92598-3";"HS105_HUMAN";"Heat shock protein 105 kDa";"HSPH1";1;1;1,46633101220397e-05;1;NA;1;NA;NA;NA;"endocytic vesicle lumen, extracellular vesicular exosome, nucleus, microtubule";0,000102774922918808
"808";808;"Q92688";"Q92688-1";"Q92688-1";"AN32B_HUMAN";"Acidic leucine-rich nuclear phosphoprotein 32 family member B";"ANP32B";5;8;0,00198137161868412;4;3;5;3;NA;NA;"nucleus, extracellular vesicular exosome, cytoplasm";0,000822199383350463
"809";809;"Q92692";"Q92692-1";"Q92692-1";"PVRL2_HUMAN";"Poliovirus receptor-related protein 2";"PVRL2";8;14;0,000982169225943906;7;6;8;6;NA;NA;"zonula adherens, cell surface, integral component of membrane, plasma membrane";0,00143884892086331
"811";811;"Q92820";"Q92820";"Q92820";"GGH_HUMAN";"Gamma-glutamyl hydrolase";"GGH";4;8;0,000949518496959248;3;3;3;5;0,00088495835395617;0,00150388877907816;"extracellular vesicular exosome, lysosome, extracellular space, melanosome, cytosol";0,000822199383350463
"814";814;"Q92854";"Q92854-1";"Q92854-1";"SEM4D_HUMAN";"Semaphorin-4D";"SEMA4D";4;5;0,000218929003794258;3;2;3;2;NA;NA;"extracellular space, integral component of plasma membrane";0,000513874614594039
"821";821;"Q95604";"Q95604";"Q95604";"1C17_HUMAN";"HLA class I histocompatibility antigen, Cw-17 alpha chain";"HLA-C";0;0;NA;0;0;0;0;NA;NA;"MHC class I protein complex, phagocytic vesicle membrane, ER to Golgi transport vesicle membrane, early endosome membrane, Golgi membrane, integral component of lumenal side of endoplasmic reticulum membrane, cell surface";0
"822";822;"Q969P0";"Q969P0-1,Q969P0-3";"Q969P0-1,Q969P0-3";"IGSF8_HUMAN";"Immunoglobulin superfamily member 8";"IGSF8";3;4;0,000123143100339739;2;2;2;2;NA;NA;"plasma membrane, integral component of membrane, extracellular vesicular exosome";0,000411099691675231
"828";828;"Q96ER3";"Q96ER3";"Q96ER3";"SAAL1_HUMAN";"Protein SAAL1";"SAAL1";3;3;0,000238882026924874;1;2;1;2;0,000197902079154755;0,000403575216664012;"extracellular region";0,000308324768756423
"835";835;"Q96QK1";"Q96QK1";"Q96QK1";"VPS35_HUMAN";"Vacuolar protein sorting-associated protein 35";"VPS35";1;1;4,74162817262941e-05;1;NA;1;NA;0,000117846212964013;NA;"lysosomal membrane, cytosol, extracellular vesicular exosome, endosome";0,000102774922918808
"839";839;"Q99536";"Q99536";"Q99536";"VAT1_HUMAN";"Synaptic vesicle membrane protein VAT-1 homolog";"VAT1";3;4;0,000384156338464428;1;3;1;3;0,000238691057301155;0,000730132262208939;"mitochondrial outer membrane, integral component of membrane, extracellular vesicular exosome";0,000411099691675231
"842";842;"Q99615";"Q99615-1,Q99615-2";"Q99615-1,Q99615-2";"DNJC7_HUMAN";"DnaJ homolog subfamily C member 7";"DNAJC7";2;3;0,000114605344901205;2;1;2;1;NA;NA;"nucleus, cytoplasm, extracellular vesicular exosome, cytoskeleton";0,000308324768756423
"844";844;"Q99653";"Q99653";"Q99653";"CHP1_HUMAN";"Calcineurin B homologous protein 1";"CHP1";4;6;0,00116133416166554;4;2;4;2;0,00192421713885855;0,000980998218967907;"endoplasmic reticulum-Golgi intermediate compartment, transport vesicle, plasma membrane, endoplasmic reticulum, cytosol, microtubule cytoskeleton, Golgi membrane, nucleus, extracellular vesicular exosome";0,000616649537512847
"845";845;"Q99714";"Q99714-1";"Q99714-1";"HCD2_HUMAN";"3-hydroxyacyl-CoA dehydrogenase type-2";"HSD17B10";6;15;0,00216915863529483;5;6;7;8;NA;NA;"endoplasmic reticulum, mitochondrial inner membrane, mitochondrial matrix, plasma membrane";0,00154162384378212
"849";849;"Q99805";"Q99805";"Q99805";"TM9S2_HUMAN";"Transmembrane 9 superfamily member 2";"TM9SF2";2;3;0,00017078443553905;1;2;1;2;0,000141486554327834;0,000288528887931737;"endosome, extracellular vesicular exosome, endosome membrane, integral component of plasma membrane";0,000308324768756423
"850";850;"Q99808";"Q99808";"Q99808";"S29A1_HUMAN";"Equilibrative nucleoside transporter 1";"SLC29A1";2;4;0,000331082107492369;2;2;2;2;0,000411428006663834;0,000419505817321802;"basolateral plasma membrane, apical plasma membrane, integral component of plasma membrane";0,000411099691675231
"851";851;"Q99832";"Q99832-1,Q99832-3";"Q99832-1,Q99832-3";"TCPH_HUMAN";"T-complex protein 1 subunit eta";"CCT7";16;29;0,00100787978579169;15;12;16;13;NA;NA;"extracellular vesicular exosome, mitochondrion, chaperonin-containing T-complex, zona pellucida receptor complex, cell body, cytosol, microtubule";0,00298047276464543
"854";854;"Q9BQ39";"Q9BQ39";"Q9BQ39";"DDX50_HUMAN";"ATP-dependent RNA helicase DDX50";"DDX50";1;1;5,6333373513627e-05;0;1;0;1;NA;0,000142757203506524;"nucleolus, plasma membrane";0,000102774922918808
"860";860;"Q9BRR6";"Q9BRR6-1,Q9BRR6-2,Q9BRR6-3,Q9BRR6-4";"Q9BRR6-1,Q9BRR6-2,Q9BRR6-3,Q9BRR6-4";"ADPGK_HUMAN";"ADP-dependent glucokinase";"ADPGK";1;2;3,79711873784005e-05;1;1;1;1;NA;NA;"extracellular region";0,000205549845837616
"863";863;"Q9BUF5";"Q9BUF5";"Q9BUF5";"TBB6_HUMAN";"Tubulin beta-6 chain";"TUBB6";2;4;0,000659059898444859;2;2;2;2;0,000921430052079925;0,000730738583635786;"plasma membrane, extracellular vesicular exosome, cytoplasm, microtubule";0,000411099691675231
"865";865;"Q9BV40";"Q9BV40";"Q9BV40";"VAMP8_HUMAN";"Vesicle-associated membrane protein 8";"VAMP8";3;7;0,00264203521778911;3;3;3;4;0,00281416756558062;0,00382589305397484;"recycling endosome, early endosome, extracellular vesicular exosome, secretory granule membrane, plasma membrane, late endosome membrane, lysosomal membrane, mitochondrion, SNARE complex, integral component of membrane";0,000719424460431655
"866";866;"Q9BVC6";"Q9BVC6";"Q9BVC6";"TM109_HUMAN";"Transmembrane protein 109";"TMEM109";1;2;0,000310644940363211;1;1;1;1;0,000386031216129029;0,000393610396499469;"nuclear outer membrane, extracellular vesicular exosome, sarcoplasmic reticulum membrane, integral component of membrane, cytoplasm, nuclear membrane";0,000205549845837616
"867";867;"Q9BVK6";"Q9BVK6";"Q9BVK6";"TMED9_HUMAN";"Transmembrane emp24 domain-containing protein 9";"TMED9";3;5;0,000803050218172981;2;3;2;3;0,000798345408675354;0,00122102969807708;"endoplasmic reticulum-Golgi intermediate compartment, endoplasmic reticulum, extracellular vesicular exosome, trans-Golgi network transport vesicle, endoplasmic reticulum-Golgi intermediate compartment membrane, integral component of membrane, endoplasmic reticulum membrane, Golgi membrane";0,000513874614594039
"870";870;"Q9BX67";"Q9BX67-1,Q9BX67-2";"Q9BX67-1,Q9BX67-2";"JAM3_HUMAN";"Junctional adhesion molecule C";"JAM3";5;10;0,000608763875066614;3;5;4;6;NA;NA;"integral component of membrane, tight junction, plasma membrane, cell-cell contact zone, desmosome, Schmidt-Lanterman incisure, extracellular space, paranodal junction";0,00102774922918808
"872";872;"Q9GIY3";"Q9GIY3";"Q9GIY3";"2B1E_HUMAN";"HLA class II histocompatibility antigen, DRB1-14 beta chain";"HLA-DRB1";1;5;0,00108784121033207;1;1;3;2;0,00158693659713193;0,00113009730380567;"clathrin-coated endocytic vesicle membrane, MHC class II protein complex, integral component of lumenal side of endoplasmic reticulum membrane, plasma membrane, trans-Golgi network membrane, ER to Golgi transport vesicle membrane, Golgi membrane, late endosome membrane, lysosomal membrane";0,000513874614594039
"875";875;"Q9H307";"Q9H307-1,Q9H307-2";"Q9H307-1,Q9H307-2";"PININ_HUMAN";"Pinin";"PNN";2;2;5,26406698105022e-05;2;NA;2;NA;NA;NA;"intermediate filament, cell-cell junction, catalytic step 2 spliceosome, cytoplasm, desmosome, nuclear speck, plasma membrane";0,000205549845837616
"878";878;"Q9HB71";"Q9HB71-1";"Q9HB71-1";"CYBP_HUMAN";"Calcyclin-binding protein";"CACYBP";7;13;0,0021520336987004;7;6;7;6;NA;NA;"nuclear envelope lumen, cell body, neuron projection, extracellular vesicular exosome, beta-catenin destruction complex";0,0013360739979445
"881";881;"Q9NPH3";"Q9NPH3-1";"Q9NPH3-1";"IL1AP_HUMAN";"Interleukin-1 receptor accessory protein";"IL1RAP";3;5;0,000331082107492369;2;3;2;3;NA;NA;"integral component of plasma membrane, extracellular region";0,000513874614594039
"883";883;"Q9NQC3";"Q9NQC3-1,Q9NQC3-2,Q9NQC3-5";"Q9NQC3-1,Q9NQC3-2,Q9NQC3-5";"RTN4_HUMAN";"Reticulon-4";"RTN4";3;8;8,44370475483895e-05;3;3;5;3;NA;NA;"integral component of endoplasmic reticulum membrane, neuronal cell body, plasma membrane, nuclear envelope, cell projection";0,000822199383350463
"905";905;"Q9P0L0";"Q9P0L0-1,Q9P0L0-2";"Q9P0L0-1,Q9P0L0-2";"VAPA_HUMAN";"Vesicle-associated membrane protein-associated protein A";"VAPA";4;8;0,000606319040226989;3;3;3;5;NA;NA;"endoplasmic reticulum membrane, integral component of membrane, vesicle, plasma membrane, microtubule";0,000822199383350463
"909";909;"Q9UBB4";"Q9UBB4-1";"Q9UBB4-1";"ATX10_HUMAN";"Ataxin-10";"ATXN10";4;5;0,000397298528990843;2;3;2;3;NA;NA;"extracellular space, dendrite, cytosol, perinuclear region of cytoplasm, neuronal cell body";0,000513874614594039
"910";910;"Q9UGN4";"Q9UGN4-1";"Q9UGN4-1";"CLM8_HUMAN";"CMRF35-like molecule 8";"CD300A";3;6;0,000757391844564484;3;3;3;3;NA;NA;"plasma membrane, membrane, extracellular vesicular exosome, integral component of membrane";0,000616649537512847
"911";911;"Q9UHG3";"Q9UHG3";"Q9UHG3";"PCYOX_HUMAN";"Prenylcysteine oxidase 1";"PCYOX1";2;2;0,000149478654471802;2;NA;2;NA;0,00037150726938358;NA;"lysosome, plasma membrane, extracellular vesicular exosome, very-low-density lipoprotein particle";0,000205549845837616
"916";916;"Q9UII2";"Q9UII2-1";"Q9UII2-1";"ATIF1_HUMAN";"ATPase inhibitor, mitochondrial";"ATPIF1";3;12;0,00427283323631661;2;3;5;7;NA;NA;"cell surface, mitochondrion";0,00123329907502569
"917";917;"Q9UIW2";"Q9UIW2";"Q9UIW2";"PLXA1_HUMAN";"Plexin-A1";"PLXNA1";2;2;3,98136711541457e-05;2;NA;2;NA;9,89510395773777e-05;NA;"semaphorin receptor complex, cytoplasm, extracellular vesicular exosome, integral component of membrane, plasma membrane, nucleus";0,000205549845837616
"920";920;"Q9UL46";"Q9UL46";"Q9UL46";"PSME2_HUMAN";"Proteasome activator complex subunit 2";"PSME2";5;9;0,00142129808488356;5;3;5;4;0,00196245994810364;0,00160079207279282;"cytosol, proteasome activator complex, extracellular vesicular exosome, proteasome complex, nucleoplasm";0,00092497430626927
"922";922;"Q9ULV4";"Q9ULV4";"Q9ULV4";"COR1C_HUMAN";"Coronin-1C";"CORO1C";5;8;0,000637018738466331;3;5;3;5;0,000593706237464266;0,00100893804166003;"lamellipodium, plasma membrane, cytoplasm, actin cytoskeleton";0,000822199383350463
"927";927;"Q9UQ80";"Q9UQ80";"Q9UQ80";"PA2G4_HUMAN";"Proliferation-associated protein 2G4";"PA2G4";12;29;0,00277806458723293;12;12;15;14;0,00357127863652363;0,00339863596165278;"ribonucleoprotein complex, nucleolus, cytoplasm, extracellular vesicular exosome";0,00298047276464543
"929";929;"Q9Y230";"Q9Y230";"Q9Y230";"RUVB2_HUMAN";"RuvB-like 2";"RUVBL2";7;15;0,00122278704926987;7;6;7;8;0,00141822699489304;0,00165265358703017;"NuA4 histone acetyltransferase complex, extracellular vesicular exosome, membrane, nuclear matrix, MLL1 complex, Ino80 complex, cytoplasm, ribonucleoprotein complex";0,00154162384378212
"931";931;"Q9Y265";"Q9Y265-1,Q9Y265-2";"Q9Y265-1,Q9Y265-2";"RUVB1_HUMAN";"RuvB-like 1";"RUVBL1";6;12;0,000496623161238554;6;6;6;6;NA;NA;"microtubule organizing center, MLL1 complex, extracellular vesicular exosome, membrane, Ino80 complex, NuA4 histone acetyltransferase complex, Golgi apparatus, nuclear matrix";0,00123329907502569
"933";933;"Q9Y2Q3";"Q9Y2Q3-1,Q9Y2Q3-4";"Q9Y2Q3-1,Q9Y2Q3-4";"GSTK1_HUMAN";"Glutathione S-transferase kappa 1";"GSTK1";2;5;0,000417515047058961;2;2;3;2;NA;NA;"mitochondrial matrix, peroxisome, mitochondrial inner membrane, extracellular vesicular exosome";0,000513874614594039
"942";942;"Q9Y4D7";"Q9Y4D7-1,Q9Y4D7-2";"Q9Y4D7-1,Q9Y4D7-2";"PLXD1_HUMAN";"Plexin-D1";"PLXND1";2;2;1,96069403917559e-05;2;NA;2;NA;NA;NA;"intracellular, integral component of plasma membrane";0,000205549845837616
"943";943;"Q9Y4L1";"Q9Y4L1";"Q9Y4L1";"HYOU1_HUMAN";"Hypoxia up-regulated protein 1";"HYOU1";2;2;7,55622827910512e-05;2;NA;2;NA;0,000187798970008717;NA;"extracellular vesicular exosome, endocytic vesicle lumen, endoplasmic reticulum lumen";0,000205549845837616
"946";946;"Q9Y624";"Q9Y624";"Q9Y624";"JAM1_HUMAN";"Junctional adhesion molecule A";"F11R";4;6;0,000757391844564484;2;4;2;4;0,000627462110497352;0,00127956289430597;"tight junction, integral component of membrane, plasma membrane, cell-cell junction, extracellular vesicular exosome";0,000616649537512847
