"";"accession";"name";"go_name"
"228";"Q01546";"K22O_HUMAN";"C:intermediate filament, F:structural molecule activity, C:keratin filament, P:cytoskeleton organization"
"229";"P04264";"K2C1_HUMAN";"P:retina homeostasis, P:complement activation, lectin pathway, P:regulation of angiogenesis, C:extracellular vesicular exosome, F:structural molecule activity, C:keratin filament, C:plasma membrane, C:cytoskeleton, C:membrane, P:fibrinolysis, F:carbohydrate binding, C:blood microparticle, F:receptor activity, P:response to oxidative stress"
"230";"P12035";"K2C3_HUMAN";"P:intermediate filament cytoskeleton organization, F:structural molecule activity, P:epithelial cell differentiation, C:keratin filament"
"231";"P13647";"K2C5_HUMAN";"P:hemidesmosome assembly, C:keratin filament, F:structural constituent of cytoskeleton, C:cytosol, P:epidermis development, C:plasma membrane, C:extracellular vesicular exosome, C:mitochondrion"
"232";"P04259";"K2C6B_HUMAN";"F:structural constituent of cytoskeleton, P:ectoderm development, C:keratin filament, C:extracellular vesicular exosome"
"233";"P08729";"K2C7_HUMAN";"P:viral process, C:nucleus, F:structural molecule activity, C:Golgi apparatus, C:intermediate filament, C:keratin filament"
"234";"Q5XKE5";"K2C79_HUMAN";"F:structural molecule activity, C:extracellular vesicular exosome, C:keratin filament"
"235";"P17858";"K6PL_HUMAN";"P:response to glucose, P:fructose 1,6-bisphosphate metabolic process, F:fructose binding, P:glycolysis, F:6-phosphofructokinase activity, F:metal ion binding, C:6-phosphofructokinase complex, F:fructose-6-phosphate binding, P:negative regulation of insulin secretion, C:extracellular vesicular exosome, P:protein oligomerization, P:small molecule metabolic process, P:fructose 6-phosphate metabolic process, F:ATP binding, P:protein homotetramerization"
"236";"Q01813";"K6PP_HUMAN";"C:extracellular vesicular exosome, P:glycolysis, P:small molecule metabolic process, F:ATP binding, F:6-phosphofructokinase activity, C:cytosol, P:fructose 6-phosphate metabolic process, C:6-phosphofructokinase complex, F:metal ion binding, F:protein complex binding"
"237";"Q14722";"KCAB1_HUMAN";"F:voltage-gated potassium channel activity, C:integral component of membrane, P:regulation of potassium ion transmembrane transporter activity, C:plasma membrane, P:learning or memory, F:potassium channel regulator activity, P:synaptic transmission, P:potassium ion transmembrane transport, C:cytoplasm"
"238";"Q13303";"KCAB2_HUMAN";"C:juxtaparanode region of axon, F:voltage-gated potassium channel activity, C:cytoplasm, C:plasma membrane, P:synaptic transmission, P:protein heterooligomerization, C:integral component of membrane, F:potassium channel regulator activity, P:potassium ion transmembrane transport"
"239";"Q9Y4C1";"KDM3A_HUMAN";"F:core promoter binding, C:cytoplasm, P:spermatid nucleus elongation, P:positive regulation of transcription, DNA-templated, F:iron ion binding, P:positive regulation of transcription from RNA polymerase II promoter, F:sequence-specific DNA binding transcription factor activity, F:androgen receptor binding, F:transcription regulatory region sequence-specific DNA binding, F:dioxygenase activity, P:histone H3-K9 demethylation, P:hormone-mediated signaling pathway, P:negative regulation of histone H3-K9 methylation, P:androgen receptor signaling pathway, P:transcription, DNA-templated, C:nucleus, P:formaldehyde biosynthetic process, P:histone H3-K9 dimethylation"
"240";"Q07666";"KHDR1_HUMAN";"C:cytoplasm, F:poly(A) RNA binding, C:Grb2-Sos complex, P:positive regulation of RNA export from nucleus, P:transcription, DNA-templated, C:membrane, C:nucleus, P:cell surface receptor signaling pathway, P:cell cycle arrest, P:negative regulation of transcription, DNA-templated, P:positive regulation of translational initiation, P:mRNA processing, P:cell proliferation, P:G2/M transition of mitotic cell cycle, P:positive regulation of signal transduction, F:poly(U) RNA binding, F:DNA binding"
"241";"P52732";"KIF11_HUMAN";"F:microtubule motor activity, C:spindle, F:ATP binding, C:kinesin complex, P:mitotic centrosome separation, P:antigen processing and presentation of exogenous peptide antigen via MHC class II, F:protein complex binding, P:spindle assembly involved in mitosis, P:microtubule-based movement, P:blood coagulation, C:cytosol, C:microtubule, C:spindle pole"
"242";"P33176";"KINH_HUMAN";"F:ATP binding, P:regulation of membrane potential, P:positive regulation of establishment of protein localization to plasma membrane, P:vesicle transport along microtubule, F:microtubule motor activity, P:stress granule disassembly, P:cellular protein metabolic process, C:perinuclear region of cytoplasm, C:ciliary rootlet, C:microtubule, C:vesicle, F:microtubule binding, P:positive regulation of potassium ion transport, C:neuron projection, C:kinesin complex, P:cytoplasm organization"
"243";"P14618";"KPYM_HUMAN";"P:programmed cell death, P:glycolysis, F:pyruvate kinase activity, C:cytosol, F:magnesium ion binding, F:ATP binding, C:mitochondrion, F:MHC class II protein complex binding, F:potassium ion binding, C:plasma membrane, C:nucleus, C:extracellular vesicular exosome, C:cilium, P:small molecule metabolic process"
"244";"Q8IUC1";"KR111_HUMAN";"F:structural molecule activity, C:keratin filament"
"245";"P0C7H8";"KRA23_HUMAN";"C:keratin filament"
"246";"O76011";"KRT34_HUMAN";"P:epidermis development, C:extracellular space, F:structural molecule activity, C:intermediate filament"
"247";"Q92764";"KRT35_HUMAN";"F:structural molecule activity, P:anatomical structure morphogenesis, C:intermediate filament, C:extracellular space"
"248";"O76013";"KRT36_HUMAN";"C:intermediate filament, P:regulation of keratinocyte differentiation, F:structural constituent of epidermis"
"249";"O76014";"KRT37_HUMAN";"F:structural molecule activity, C:intermediate filament"
"250";"O76015";"KRT38_HUMAN";"F:structural molecule activity, C:intermediate filament"
"251";"P78385";"KRT83_HUMAN";"F:structural molecule activity, C:extracellular space, P:epidermis development, C:keratin filament"
"252";"P78386";"KRT85_HUMAN";"P:epidermis development, C:keratin filament, C:extracellular space, F:structural molecule activity"
"253";"Q15349";"KS6A2_HUMAN";"P:positive regulation of apoptotic process, P:MyD88-dependent toll-like receptor signaling pathway, P:axon guidance, P:positive regulation of gene expression, P:toll-like receptor 5 signaling pathway, P:regulation of protein processing, P:synaptic transmission, C:cytosol, P:innate immune response, P:oocyte maturation, P:heart contraction, P:toll-like receptor 10 signaling pathway, P:cardiac muscle cell apoptotic process, F:magnesium ion binding, P:negative regulation of cell proliferation, P:toll-like receptor 2 signaling pathway, P:negative regulation of meiosis, P:toll-like receptor 3 signaling pathway, P:negative regulation of cell cycle, P:toll-like receptor 4 signaling pathway, C:spindle, P:neurotrophin TRK receptor signaling pathway, P:TRIF-dependent toll-like receptor signaling pathway, P:brain renin-angiotensin system, P:toll-like receptor TLR1:TLR2 signaling pathway, F:ATP binding, P:cellular response to carbohydrate stimulus, C:nucleoplasm, P:heart development, P:toll-like receptor TLR6:TLR2 signaling pathway, F:protein serine/threonine kinase activity, P:toll-like receptor 9 signaling pathway, P:stress-activated MAPK cascade, P:peptidyl-serine phosphorylation, F:ribosomal protein S6 kinase activity"
"254";"O76009";"KT33A_HUMAN";"F:structural molecule activity, C:intermediate filament, C:extracellular space"
"255";"Q14525";"KT33B_HUMAN";"C:extracellular space, C:intermediate filament, F:structural molecule activity"
"256";"P42167";"LAP2B_HUMAN";"F:DNA binding, C:nuclear inner membrane, C:nuclear envelope, F:lamin binding, C:integral component of membrane"
"257";"Q6PKG0";"LARP1_HUMAN";"P:positive regulation of macroautophagy, F:RNA binding"
"258";"Q01650";"LAT1_HUMAN";"C:plasma membrane, P:blood coagulation, F:peptide antigen binding, C:extracellular vesicular exosome, P:cellular amino acid metabolic process, P:leukocyte migration, F:L-amino acid transmembrane transporter activity, P:cell differentiation, P:nervous system development, P:L-alpha-amino acid transmembrane transport, C:integral component of membrane, C:cytosol, F:neutral amino acid transmembrane transporter activity, C:apical plasma membrane"
"259";"O95232";"LC7L3_HUMAN";"C:U1 snRNP, P:RNA splicing, F:mRNA binding, P:mRNA splice site selection, C:plasma membrane, C:nuclear speck, C:focal adhesion, C:nucleus, F:DNA binding"
"260";"P00338";"LDHA_HUMAN";"C:extracellular vesicular exosome, P:glycolysis, P:substantia nigra development, C:cilium, P:cellular response to extracellular stimulus, C:mitochondrion, P:cellular carbohydrate metabolic process, P:pyruvate metabolic process, F:L-lactate dehydrogenase activity, C:cytosol"
"261";"P07195";"LDHB_HUMAN";"P:glycolysis, F:NAD binding, P:lactate metabolic process, C:extracellular vesicular exosome, F:L-lactate dehydrogenase activity, P:pyruvate metabolic process, C:cytosol, C:mitochondrion, P:NAD metabolic process, P:cellular carbohydrate metabolic process"
"262";"P20700";"LMNB1_HUMAN";"C:lamin filament, C:nuclear envelope, C:nucleoplasm, C:nuclear inner membrane, P:cellular component disassembly involved in execution phase of apoptosis, F:structural molecule activity"
"263";"Q8N1G4";"LRC47_HUMAN";"F:phenylalanine-tRNA ligase activity, P:metabolic process, F:RNA binding"
"264";"Q96AG4";"LRC59_HUMAN";"C:nuclear envelope, C:endoplasmic reticulum membrane, C:mitochondrial nucleoid, C:endoplasmic reticulum, C:integral component of membrane"
"265";"Q32MZ4";"LRRF1_HUMAN";"C:cytosol, F:DNA binding, C:cytoskeleton, P:regulation of transcription from RNA polymerase II promoter, P:innate immune response, P:transcription, DNA-templated, P:negative regulation of transcription, DNA-templated, F:protein homodimerization activity, P:positive regulation of type I interferon production, F:double-stranded RNA binding, C:nucleus"
"266";"Q9Y333";"LSM2_HUMAN";"P:exonucleolytic nuclear-transcribed mRNA catabolic process involved in deadenylation-dependent decay, F:U6 snRNA binding, C:catalytic step 2 spliceosome, P:mRNA splicing, via spliceosome, C:cytosol, C:nucleoplasm"
"267";"Q9Y4Z0";"LSM4_HUMAN";"C:cytosol, C:U6 snRNP, P:exonucleolytic nuclear-transcribed mRNA catabolic process involved in deadenylation-dependent decay, C:spliceosomal complex, P:RNA splicing, P:mRNA processing, F:RNA binding"
"268";"Q9NQ29";"LUC7L_HUMAN";"P:negative regulation of striated muscle tissue development, P:mRNA splice site selection, C:U1 snRNP, F:mRNA binding"
"269";"Q9NX58";"LYAR_HUMAN";"F:metal ion binding, C:nucleolus"
"270";"Q86UE4";"LYRIC_HUMAN";"P:lipopolysaccharide-mediated signaling pathway, P:negative regulation of transcription from RNA polymerase II promoter, C:nucleolus, P:tight junction assembly, P:positive regulation of autophagy, P:positive regulation of angiogenesis, C:intercellular canaliculus, C:tight junction, C:perinuclear region of cytoplasm, F:transcription coactivator activity, P:positive regulation of NF-kappaB transcription factor activity, F:double-stranded RNA binding, P:negative regulation of apoptotic process, P:positive regulation of protein kinase B signaling, C:endoplasmic reticulum membrane, C:integral component of membrane, C:apical plasma membrane, C:nuclear body, C:nuclear membrane, P:positive regulation of I-kappaB kinase/NF-kappaB signaling"
"271";"P27816";"MAP4_HUMAN";"P:mitotic spindle organization, C:microtubule associated complex, P:establishment of spindle orientation, P:microtubule sliding, F:structural molecule activity, C:microtubule, C:mitotic spindle, C:cytoplasm, C:plasma membrane, P:cell division"
"272";"P29966";"MARCS_HUMAN";"F:actin filament binding, P:small molecule metabolic process, C:plasma membrane, C:extracellular vesicular exosome, C:centrosome, F:calmodulin binding, C:cell cortex, P:regulation of insulin secretion, C:actin cytoskeleton, C:germinal vesicle, P:energy reserve metabolic process"
"273";"P43243";"MATR3_HUMAN";"C:nuclear inner membrane, F:RNA binding, F:nucleotide binding, F:zinc ion binding, F:structural molecule activity, C:nuclear matrix"
"274";"Q9BQG0";"MBB1A_HUMAN";"P:transcription, DNA-templated, C:cytoplasm, C:nucleolus, F:DNA-directed DNA polymerase activity, F:transcription factor binding, P:cellular response to glucose starvation, P:respiratory electron transport chain, P:regulation of transcription, DNA-templated, P:intrinsic apoptotic signaling pathway by p53 class mediator, C:NLS-dependent protein nuclear import complex, F:sequence-specific DNA binding, P:nucleocytoplasmic transport, P:positive regulation of cell cycle arrest, P:DNA-dependent DNA replication, P:negative regulation of transcription, DNA-templated"
