"";"accession";"name";"go_name"
"202";"P08238";"HS90B_HUMAN";"C:basolateral plasma membrane, F:UTP binding, F:ATP binding, P:innate immune response, P:regulation of interferon-gamma-mediated signaling pathway, P:positive regulation of protein serine/threonine kinase activity, C:extracellular vesicular exosome, P:positive regulation of protein import into nucleus, translocation, F:nitric-oxide synthase regulator activity, C:brush border membrane, P:negative regulation of proteasomal ubiquitin-dependent protein catabolic process, C:apical plasma membrane, F:dATP binding, F:double-stranded RNA binding, P:cellular response to organic cyclic compound, P:nucleotide-binding domain, leucine rich repeat containing receptor signaling pathway, P:regulation of type I interferon-mediated signaling pathway, P:response to unfolded protein, P:cellular response to interleukin-4, C:mitochondrion, C:melanosome, P:positive regulation of protein binding, P:protein folding, P:Fc-gamma receptor signaling pathway involved in phagocytosis, P:positive regulation of cell size, P:axon guidance, P:placenta development, F:CTP binding, F:GTP binding, C:cell surface, F:TPR domain binding, C:cytosol, F:MHC class II protein complex binding, P:response to salt stress, P:negative regulation of neuron apoptotic process, C:inclusion body, P:positive regulation of nitric oxide biosynthetic process"
"203";"P08107";"HSP71_HUMAN";"F:double-stranded RNA binding, P:protein refolding, P:mRNA catabolic process, F:unfolded protein binding, F:virus receptor activity, C:blood microparticle, C:mitochondrion, C:ribonucleoprotein complex, P:negative regulation of apoptotic process, C:perinuclear region of cytoplasm, P:response to unfolded protein, C:endoplasmic reticulum, P:response to virus, F:ATP binding, F:protein binding involved in protein folding, C:extracellular vesicular exosome, P:positive regulation of erythrocyte differentiation, C:aggresome, P:gene expression, P:negative regulation of cell growth, P:negative regulation of cell proliferation, C:cytosol, P:negative regulation of inclusion body assembly, C:nuclear speck, P:negative regulation of extrinsic apoptotic signaling pathway in absence of ligand"
"204";"P11142";"HSP7C_HUMAN";"C:clathrin-sculpted gamma-aminobutyric acid transport vesicle membrane, C:nucleolus, P:axon guidance, C:ribonucleoprotein complex, C:extracellular vesicular exosome, F:ATP binding, C:Prp19 complex, C:cytosol, P:mRNA processing, P:gene expression, C:melanosome, C:spliceosomal complex, P:mRNA metabolic process, P:viral process, P:RNA splicing, P:negative regulation of transcription, DNA-templated, P:neurotransmitter secretion, C:plasma membrane, P:post-Golgi vesicle-mediated transport, P:regulation of cell cycle, C:blood microparticle, P:protein folding, P:response to unfolded protein, F:MHC class II protein complex binding, P:chaperone mediated protein folding requiring cofactor, F:ATPase activity, coupled, P:transcription, DNA-templated"
"205";"P04792";"HSPB1_HUMAN";"C:spindle, P:regulation of I-kappaB kinase/NF-kappaB signaling, C:Z disc, P:regulation of translational initiation, P:cellular component movement, P:positive regulation of tumor necrosis factor biosynthetic process, P:positive regulation of angiogenesis, P:intracellular signal transduction, P:mRNA metabolic process, P:response to virus, P:positive regulation of endothelial cell chemotaxis by VEGF-activated vascular endothelial growth factor receptor signaling pathway, F:protein kinase C inhibitor activity, P:response to unfolded protein, C:extracellular vesicular exosome, P:negative regulation of intrinsic apoptotic signaling pathway in response to oxidative stress, P:positive regulation of blood vessel endothelial cell migration, C:cytoskeleton, C:proteasome complex, C:cytosol, F:ubiquitin binding, P:gene expression, C:nucleus, P:retina homeostasis, F:protein kinase C binding, P:positive regulation of interleukin-1 beta production, C:plasma membrane, C:extracellular space, P:cell death, P:negative regulation of apoptotic process"
"206";"P52789";"HXK2_HUMAN";"F:glucokinase activity, F:fructokinase activity, C:cytosol, F:ATP binding, P:cellular glucose homeostasis, P:apoptotic mitochondrial changes, P:small molecule metabolic process, P:regulation of glucose import, F:mannokinase activity, P:transmembrane transport, P:lactation, P:glycolysis, F:glucose binding, C:mitochondrial outer membrane, P:glucose transport"
"207";"P32942";"ICAM3_HUMAN";"P:cell-cell adhesion, C:extracellular vesicular exosome, F:integrin binding, C:integral component of plasma membrane, P:regulation of immune response"
"208";"O75144";"ICOSL_HUMAN";"P:signal transduction, C:plasma membrane, P:defense response, P:T cell activation, P:positive regulation of activated T cell proliferation, P:B cell activation, F:receptor binding, P:positive regulation of interleukin-4 biosynthetic process, C:integral component of membrane, P:hyperosmotic response, C:external side of plasma membrane, P:T cell costimulation, C:integral component of plasma membrane"
"209";"P48735";"IDHP_HUMAN";"P:isocitrate metabolic process, P:tricarboxylic acid cycle, C:mitochondrial matrix, F:NAD binding, C:mitochondrial inner membrane, F:magnesium ion binding, P:2-oxoglutarate metabolic process, P:carbohydrate metabolic process, P:glyoxylate cycle, F:isocitrate dehydrogenase (NADP+) activity"
"210";"P41091";"IF2G_HUMAN";"F:translation initiation factor activity, F:GTPase activity, C:cytosol, C:extracellular vesicular exosome, F:GTP binding"
"211";"P60842";"IF4A1_HUMAN";"P:organ regeneration, F:ATP-dependent helicase activity, P:nuclear-transcribed mRNA poly(A) tail shortening, F:translation initiation factor activity, F:double-stranded RNA binding, F:ATP binding, F:translation factor activity, nucleic acid binding, F:helicase activity, P:ATP catabolic process, F:RNA cap binding, C:cytosol, C:eukaryotic translation initiation factor 4F complex, P:translational initiation, C:extracellular vesicular exosome, P:cytokine-mediated signaling pathway, P:viral process, F:mRNA binding"
"212";"Q04637";"IF4G1_HUMAN";"P:cytokine-mediated signaling pathway, P:cell death, F:translation initiation factor activity, P:lung development, P:nuclear-transcribed mRNA catabolic process, nonsense-mediated decay, P:nuclear-transcribed mRNA poly(A) tail shortening, C:eukaryotic translation initiation factor 4F complex, P:insulin receptor signaling pathway, P:viral process, P:regulation of translational initiation, C:cytosol, P:response to ethanol"
"213";"P78344";"IF4G2_HUMAN";"C:eukaryotic translation initiation factor 4F complex, P:cell cycle arrest, F:translation initiation factor activity, C:cytosol, P:cell death, P:cytokine-mediated signaling pathway, P:regulation of translational initiation"
"214";"P13164";"IFM1_HUMAN";"P:response to interferon-alpha, P:response to interferon-beta, P:ossification, P:negative regulation of cell proliferation, P:response to virus, P:defense response to virus, F:receptor signaling protein activity, P:type I interferon signaling pathway, P:response to interferon-gamma, P:regulation of immune response, C:plasma membrane, P:negative regulation of cell migration, C:integral component of membrane, P:negative regulation of viral genome replication, P:negative regulation of viral entry into host cell, P:positive regulation of osteoblast differentiation"
"215";"P01589";"IL2RA_HUMAN";"P:immune response, P:apoptotic process, P:Notch signaling pathway, P:positive regulation of activated T cell proliferation, P:negative regulation of inflammatory response, C:integral component of membrane, P:positive regulation of T cell differentiation, P:negative regulation of immune response, C:external side of plasma membrane, F:drug binding, P:inflammatory response to antigenic stimulus, P:regulation of T cell homeostatic proliferation, P:negative regulation of T cell proliferation, P:cell proliferation, F:interleukin-2 receptor activity, C:plasma membrane, P:negative regulation of defense response to virus, P:activation-induced cell death of T cells"
"216";"Q12905";"ILF2_HUMAN";"F:double-stranded RNA binding, P:positive regulation of transcription, DNA-templated, P:transcription, DNA-templated, C:cytoplasm, F:transferase activity, C:nucleolus, F:ATP binding, P:immune response, C:ribonucleoprotein complex, F:DNA binding"
"217";"Q12906";"ILF3_HUMAN";"F:double-stranded RNA binding, P:negative regulation of viral genome replication, P:negative regulation of transcription, DNA-templated, C:ribonucleoprotein complex, P:M phase, C:nucleus, P:positive regulation of transcription, DNA-templated, P:protein phosphorylation, C:mitochondrion, C:nucleolus, P:transcription, DNA-templated, F:DNA binding, P:defense response to virus, P:negative regulation of translation"
"218";"P52292";"IMA1_HUMAN";"C:cytosol, F:protein transporter activity, P:NLS-bearing protein import into nucleus, F:nuclear localization sequence binding, P:cytokine-mediated signaling pathway, P:DNA metabolic process, P:viral process, C:nucleoplasm, P:regulation of DNA recombination, P:mitotic G2 phase"
"219";"Q14974";"IMB1_HUMAN";"P:intracellular transport of virus, F:protein transporter activity, P:apoptotic DNA fragmentation, C:nuclear membrane, C:nucleoplasm, F:nuclear localization sequence binding, P:protein import into nucleus, translocation, C:cytosol, P:ribosomal protein import into nucleus, C:extracellular vesicular exosome, P:NLS-bearing protein import into nucleus, F:zinc ion binding, C:nuclear pore, P:small molecule metabolic process, P:cytokine-mediated signaling pathway"
"220";"O00410";"IPO5_HUMAN";"C:cytoplasm, P:positive regulation of protein import into nucleus, F:Ran GTPase binding, C:nuclear pore, P:NLS-bearing protein import into nucleus, P:cellular response to amino acid stimulus, P:viral process, P:ribosomal protein import into nucleus, F:protein transporter activity, C:nucleolus, F:GTPase inhibitor activity"
"221";"O95373";"IPO7_HUMAN";"P:protein import into nucleus, F:transporter activity, F:Ran GTPase binding, C:Golgi apparatus, F:small GTPase regulator activity, P:viral process, P:signal transduction, C:nuclear pore"
"222";"P17301";"ITA2_HUMAN";"P:blood coagulation, P:response to hypoxia, P:positive regulation of smooth muscle cell proliferation, F:collagen binding, P:integrin-mediated signaling pathway, P:cell-matrix adhesion, P:positive regulation of DNA binding, P:positive regulation of phagocytosis, engulfment, P:organ morphogenesis, P:response to virus, F:metal ion binding, P:positive regulation of positive chemotaxis, P:positive regulation of leukocyte migration, P:positive regulation of translation, C:integrin complex, P:axon guidance, P:response to organic cyclic compound, C:external side of plasma membrane, C:perinuclear region of cytoplasm, P:mammary gland development, P:detection of mechanical stimulus involved in sensory perception of pain, P:positive regulation of transmission of nerve impulse, P:positive regulation of cell projection organization, P:response to L-ascorbic acid, P:skin morphogenesis, P:response to amine, C:basal part of cell, P:hepatocyte differentiation, P:positive regulation of epithelial cell migration, P:positive regulation of smooth muscle contraction, C:axon terminus, F:virus receptor activity, C:cell surface, P:tissue homeostasis, P:response to muscle activity, P:extracellular matrix organization, C:cell outer membrane, P:viral process, P:positive regulation of cell adhesion, P:positive regulation of inflammatory response, P:positive regulation of smooth muscle cell migration, P:cellular response to hormone stimulus, P:hypotonic response, P:response to drug, P:establishment of protein localization, C:focal adhesion, P:positive regulation of collagen binding, P:positive regulation of alkaline phosphatase activity, P:positive regulation of collagen biosynthetic process, C:nucleus, P:cell proliferation"
"223";"P13612";"ITA4_HUMAN";"P:blood coagulation, C:extracellular vesicular exosome, P:negative regulation of protein homodimerization activity, C:integrin complex, P:leukocyte cell-cell adhesion, P:chorio-allantoic fusion, P:leukocyte migration, P:heterophilic cell-cell adhesion, P:integrin-mediated signaling pathway, P:blood vessel remodeling, C:plasma membrane, C:external side of plasma membrane, P:regulation of immune response, P:face development, F:metal ion binding, P:heart development, P:B cell differentiation, C:cell surface"
"224";"P08648";"ITA5_HUMAN";"P:blood coagulation, P:extracellular matrix organization, P:leukocyte cell-cell adhesion, P:axon guidance, C:synapse, C:alphav-beta3 integrin-vitronectin complex, P:positive regulation of cell migration, P:viral process, P:angiogenesis, P:wound healing, spreading of epidermal cells, F:metal ion binding, P:heterophilic cell-cell adhesion, C:ruffle, P:positive regulation of peptidyl-tyrosine phosphorylation, P:cell-cell adhesion mediated by integrin, P:cell-substrate junction assembly, P:positive regulation of vascular endothelial growth factor receptor signaling pathway, P:leukocyte migration, P:negative regulation of anoikis, C:cytoplasm, P:integrin-mediated signaling pathway, P:memory, C:external side of plasma membrane, C:integrin complex, P:cell adhesion, F:vascular endothelial growth factor receptor 2 binding, P:positive regulation of cell-substrate adhesion, F:platelet-derived growth factor receptor binding"
"225";"P05556";"ITB1_HUMAN";"P:germ cell migration, F:peptide binding, P:negative regulation of cell proliferation, P:positive regulation of endocytosis, C:cytoplasm, C:recycling endosome, P:integrin-mediated signaling pathway, P:sarcomere organization, P:axon guidance, P:positive regulation of cell proliferation, P:regulation of cell cycle, P:leukocyte migration, C:basement membrane, P:viral process, C:filopodium, P:blood coagulation, P:response to gonadotropin, P:formation of radial glial scaffolds, P:positive regulation of cell migration, P:cellular calcium ion homeostasis, C:alpha7-beta1 integrin complex, P:cell fate specification, P:negative regulation of anoikis, P:positive regulation of peptidyl-tyrosine phosphorylation, C:myelin sheath abaxonal region, P:tissue homeostasis, C:focal adhesion, P:response to virus, P:in utero embryonic development, P:extracellular matrix organization, P:cellular response to vitamin D, C:extracellular vesicular exosome, P:protein transport within lipid bilayer, P:cellular defense response, P:cellular response to mechanical stimulus, C:alpha3-beta1 integrin complex, P:response to drug, C:hemidesmosome, P:cell junction assembly, C:alpha8-beta1 integrin complex, F:actin binding, C:cleavage furrow, P:positive regulation of neuron projection development, C:alpha9-beta1 integrin complex, C:external side of plasma membrane, C:melanosome, P:B cell differentiation, P:regulation of G-protein coupled receptor protein signaling pathway, P:cellular response to ionizing radiation, C:acrosomal vesicle, C:lamellipodium, P:cell migration involved in sprouting angiogenesis, P:response to transforming growth factor beta, P:cell-cell adhesion mediated by integrin, P:leukocyte cell-cell adhesion, P:positive regulation of MAPK cascade, C:intercalated disc, C:ruffle, P:regulation of immune response, C:sarcolemma, P:positive regulation of neuron differentiation, P:positive regulation of cell-substrate adhesion, P:tight junction assembly, F:protein heterodimerization activity, P:negative regulation of neuron differentiation, P:G1/S transition of mitotic cell cycle, P:positive regulation of apoptotic process, C:neuromuscular junction, F:virus receptor activity, C:membrane raft, P:calcium-independent cell-matrix adhesion, P:maternal process involved in female pregnancy, P:response to activity, P:negative regulation of cell projection organization, P:homophilic cell adhesion, C:cell surface, P:cardiac muscle cell differentiation, F:metal ion binding"
