"protein.g"	"protein.acs"	"ID"	"Description"	"Gene"	"global.peptide.count"	"global.spectra.count"	"global.dNSAF"	"peptide.count.P4569"	"spectra.count.P4569"	"dNSAF.P4569"	"unspecific.spectra.count"	"go.bp"	"go.cc"	"go.f"
"Q8WXG6-6"	"Q8WXG6-6"	"MADD_HUMAN"	"MAP kinase-activating death domain protein"	"MADD"	3	3	0.000140125552496157	3	3	0	0	"cell surface receptor signaling pathway;regulation of cell cycle;activation of MAPK activity;execution phase of apoptosis;regulation of extrinsic apoptotic signaling pathway via death domain receptors"	"plasma membrane;cytoplasm;integral to membrane"	"protein kinase activator activity;Rab guanyl-nucleotide exchange factor activity;death receptor binding"
"Q8WXI7"	"Q8WXI7"	"MUC16_HUMAN"	"Mucin-16"	"MUC16"	3	3	1.04183272373226e-05	3	3	1.55044188678958e-05	0	"O-glycan processing;post-translational protein modification;cell adhesion"	"plasma membrane;integral to membrane;extrinsic to membrane;Golgi lumen;extracellular space"	""
"Q8WZ42-10"	"Q8WZ42-10"	"TITIN_HUMAN"	"Titin"	"TTN"	3	5	1.23793375960925e-05	3	5	0	5	"mitotic chromosome condensation;forward locomotion;muscle filament sliding;regulation of protein kinase activity;platelet degranulation;response to calcium ion;sarcomerogenesis;in utero embryonic development;cardiac muscle contraction;adult heart development;detection of muscle stretch;sarcomere organization;cardiac myofibril assembly;skeletal muscle thin filament assembly;cardiac muscle hypertrophy;skeletal muscle myosin thick filament assembly;platelet activation;cardiac muscle fiber development;cardiac muscle tissue morphogenesis"	"striated muscle thin filament;extracellular region;condensed nuclear chromosome;Z disc;M band;Golgi apparatus;cytosol"	"nucleic acid binding;structural constituent of muscle;protein serine/threonine kinase activity;actinin binding;actin filament binding;protein tyrosine kinase activity;telethonin binding;calmodulin binding;protein self-association;calcium ion binding;ATP binding"
"Q8WZ42-4"	"Q8WZ42-4"	"TITIN_HUMAN"	"Titin"	"TTN"	3	3	1.08775148967089e-05	3	3	0	12	"mitotic chromosome condensation;forward locomotion;muscle filament sliding;regulation of protein kinase activity;platelet degranulation;response to calcium ion;sarcomerogenesis;in utero embryonic development;cardiac muscle contraction;adult heart development;detection of muscle stretch;sarcomere organization;cardiac myofibril assembly;skeletal muscle thin filament assembly;cardiac muscle hypertrophy;skeletal muscle myosin thick filament assembly;platelet activation;cardiac muscle fiber development;cardiac muscle tissue morphogenesis"	"striated muscle thin filament;extracellular region;condensed nuclear chromosome;Z disc;M band;Golgi apparatus;cytosol"	"nucleic acid binding;structural constituent of muscle;protein serine/threonine kinase activity;actinin binding;actin filament binding;protein tyrosine kinase activity;telethonin binding;calmodulin binding;protein self-association;calcium ion binding;ATP binding"
"Q8WZ42-9"	"Q8WZ42-9"	"TITIN_HUMAN"	"Titin"	"TTN"	3	3	7.42760255765552e-06	3	3	0	5	"mitotic chromosome condensation;forward locomotion;muscle filament sliding;regulation of protein kinase activity;platelet degranulation;response to calcium ion;sarcomerogenesis;in utero embryonic development;cardiac muscle contraction;adult heart development;detection of muscle stretch;sarcomere organization;cardiac myofibril assembly;skeletal muscle thin filament assembly;cardiac muscle hypertrophy;skeletal muscle myosin thick filament assembly;platelet activation;cardiac muscle fiber development;cardiac muscle tissue morphogenesis"	"striated muscle thin filament;extracellular region;condensed nuclear chromosome;Z disc;M band;Golgi apparatus;cytosol"	"nucleic acid binding;structural constituent of muscle;protein serine/threonine kinase activity;actinin binding;actin filament binding;protein tyrosine kinase activity;telethonin binding;calmodulin binding;protein self-association;calcium ion binding;ATP binding"
"Q92522"	"Q92522"	"H1X_HUMAN"	"Histone H1x"	"H1FX"	3	5	0.00180584338780259	3	5	0.00268743260376861	0	"nucleosome assembly"	"nucleosome;nucleus"	"DNA binding"
"Q92541"	"Q92541"	"RTF1_HUMAN"	"RNA polymerase-associated protein RTF1 homolog"	"RTF1"	3	3	0.000325051809804466	3	3	0.00048373786867835	0	"Wnt receptor signaling pathway;positive regulation of transcription elongation from RNA polymerase II promoter;negative regulation of transcription from RNA polymerase II promoter;positive regulation of transcription from RNA polymerase II promoter;DNA-dependent transcription;endodermal cell fate commitment;positive regulation of histone H3-K4 methylation;histone H3-K4 trimethylation;stem cell maintenance"	"nucleolus;Cdc73/Paf1 complex"	"single-stranded DNA binding"
"Q92556-1"	"Q92556-1"	"ELMO1_HUMAN"	"Engulfment and cell motility protein 1"	"ELMO1"	3	3	0.000317450873399135	3	3	0	0	"innate immune response;phagocytosis;Fc-gamma receptor signaling pathway involved in phagocytosis;apoptotic process;actin cytoskeleton organization;Rac protein signal transduction;viral reproduction;regulation of defense response to virus by virus;cellular component movement"	"plasma membrane;cytoskeleton;cytosol"	"phospholipid binding"
"Q92619-1,Q92619-2"	"Q92619-[1,2]"	"HMHA1_HUMAN"	"Minor histocompatibility protein HA-1"	"HMHA1"	3	4	0.000135438254085194	3	4	0	0	"positive regulation of GTPase activity;regulation of small GTPase mediated signal transduction;small GTPase mediated signal transduction"	"cytosol"	"metal ion binding;GTPase activator activity"
"Q92621"	"Q92621"	"NU205_HUMAN"	"Nuclear pore complex protein Nup205"	"NUP205"	3	3	0.000114705161511516	3	3	0.000170702727018702	0	"viral reproductive process;transmembrane transport;nuclear pore complex assembly;carbohydrate metabolic process;regulation of glucose transport;mRNA transport;small molecule metabolic process;cytokine-mediated signaling pathway;glucose transport;protein import into nucleus"	"nuclear periphery;nuclear pore;nuclear membrane"	"structural constituent of nuclear pore"
"Q92878-1,Q92878-2,Q92878-3"	"Q92878-[1-3]"	"RAD50_HUMAN"	"DNA repair protein RAD50"	"RAD50"	3	5	9.77247565045608e-05	3	5	0	0	"positive regulation of protein autophosphorylation;regulation of mitotic recombination;nucleic acid phosphodiester bond hydrolysis;double-strand break repair via homologous recombination;positive regulation of kinase activity;DNA duplex unwinding;telomere maintenance via telomerase;reciprocal meiotic recombination"	"Mre11 complex;nucleoplasm;pronucleus;nuclear chromosome"	"protein binding;DNA binding;nuclease activity;ATP binding;zinc ion binding"
"Q96AY3"	"Q96AY3"	"FKB10_HUMAN"	"Peptidyl-prolyl cis-trans isomerase FKBP10"	"FKBP10"	3	5	0.000660901446051463	3	5	0.00098354492199779	0	"protein folding"	"membrane;endoplasmic reticulum lumen"	"FK506 binding;calcium ion binding;peptidyl-prolyl cis-trans isomerase activity"
"Q96CW1-1,Q96CW1-2"	"Q96CW1-[1,2]"	"AP2M1_HUMAN"	"AP-2 complex subunit mu"	"AP2M1"	3	4	0.000353696222162714	3	4	0	0	"vesicle-mediated transport;cellular membrane organization;synaptic transmission;epidermal growth factor receptor signaling pathway;intracellular protein transport;antigen processing and presentation of exogenous peptide antigen via MHC class II;neurotrophin TRK receptor signaling pathway;regulation of defense response to virus by virus;viral reproduction;axon guidance;negative regulation of epidermal growth factor receptor signaling pathway"	"clathrin coat of coated pit;plasma membrane;clathrin-coated endocytic vesicle membrane;cytosol;lysosomal membrane;mitochondrion;clathrin adaptor complex"	"transporter activity;lipid binding"
"Q96EV2-1"	"Q96EV2-1"	"RBM33_HUMAN"	"RNA-binding protein 33"	"RBM33"	3	5	0.000328756103933292	3	5	0	0	""	""	"RNA binding;nucleotide binding"
"Q96JM3"	"Q96JM3"	"CHAP1_HUMAN"	"Chromosome alignment-maintaining phosphoprotein 1"	"CHAMP1"	3	5	0.000473700297539349	3	5	0.000704954611579697	0	"protein localization to microtubule;sister chromatid biorientation;protein localization to kinetochore"	"cytoplasm;condensed chromosome kinetochore;spindle;nucleus"	"nucleic acid binding;zinc ion binding"
"Q96P20-2"	"Q96P20-2"	"NALP3_HUMAN"	"NACHT, LRR and PYD domains-containing protein 3"	"NLRP3"	3	3	0.000222767166950937	3	3	0	0	"negative regulation of acute inflammatory response;interleukin-1 secretion;cellular response to lipopolysaccharide;induction of apoptosis;interleukin-18 production;defense response to virus;detection of biotic stimulus;innate immune response;negative regulation of NF-kappaB import into nucleus;negative regulation of interleukin-1 beta secretion;negative regulation of NF-kappaB transcription factor activity;inflammatory response;nucleotide-binding domain;activation of cysteine-type endopeptidase activity involved in apoptotic process;positive regulation of NF-kappaB transcription factor activity;protein oligomerization;positive regulation of cysteine-type endopeptidase activity involved in apoptotic process;positive regulation of interleukin-1 beta secretion"	"cytosol;NLRP3 inflammasome complex"	"peptidoglycan binding;ATP binding"
"Q96QK1"	"Q96QK1"	"VPS35_HUMAN"	"Vacuolar protein sorting-associated protein 35"	"VPS35"	3	3	0.000289933146936144	3	3	0.000431474732112598	0	"retrograde transport;protein transport;cell death"	"cytosol;membrane;endosome"	""
"Q96T58"	"Q96T58"	"MINT_HUMAN"	"Msx2-interacting protein"	"SPEN"	3	4	8.39835462012994e-05	3	4	0.000124983219345571	0	"positive regulation of neurogenesis;Notch signaling pathway;virus-host interaction;positive regulation of transcription"	"transcriptional repressor complex"	"single-stranded DNA binding;RNA polymerase II transcription factor binding transcription factor activity involved in negative regulation of transcription;nucleotide binding;RNA binding;sequence-specific DNA binding transcription factor activity;transcription corepressor activity"
"Q99961"	"Q99961"	"SH3G1_HUMAN"	"Endophilin-A2"	"SH3GL1"	3	4	0.000836184003482503	3	4	0.00124439814044068	0	"central nervous system development;endocytosis;signal transduction"	"cell projection;podosome;cell junction;cytoplasm;early endosome membrane"	"lipid binding"
"Q9BT78"	"Q9BT78"	"CSN4_HUMAN"	"COP9 signalosome complex subunit 4"	"COPS4"	3	4	0.000757920476062959	3	4	0.00112792737852751	0	"cullin deneddylation"	"cytoplasm;signalosome"	""
"Q9BTC0-4"	"Q9BTC0-4"	"DIDO1_HUMAN"	"Death-inducer obliterator 1"	"DIDO1"	5	8	0.000274746172572822	5	8	0	0	"apoptotic process;transcription"	"cytoplasm;nucleus"	"zinc ion binding"
"Q9BVA0"	"Q9BVA0"	"KTNB1_HUMAN"	"Katanin p80 WD40 repeat-containing subunit B1"	"KATNB1"	3	3	0.00035234623658194	3	3	0.000524357079025387	0	"positive regulation of neuron projection development;protein targeting;microtubule severing;positive regulation of microtubule depolymerization;positive regulation of cell death;negative regulation of microtubule depolymerization;mitosis;cell division"	"axon;spindle pole;microtubule;neuronal cell body;katanin complex;growth cone;centrosome;midbody;plasma membrane"	"microtubule binding"
"Q9BWT3"	"Q9BWT3"	"PAPOG_HUMAN"	"Poly(A) polymerase gamma"	"PAPOLG"	3	3	0.000313569001305939	3	3	0.000466649302665256	0	"mRNA polyadenylation"	"nucleus"	"metal ion binding;polynucleotide adenylyltransferase activity;RNA binding;ATP binding"
"Q9BWU0"	"Q9BWU0"	"NADAP_HUMAN"	"Kanadaptin"	"SLC4A1AP"	3	7	0.000676510676184337	3	7	0.0010067743749294	0	""	"nucleus;cytoplasm"	"double-stranded RNA binding"
"Q9BXW9-2"	"Q9BXW9-2"	"FACD2_HUMAN"	"Fanconi anemia group D2 protein"	"FANCD2"	3	3	0.000156891084270001	3	3	0	0	"response to gamma radiation;gamete generation;synapsis;DNA repair"	"nucleoplasm;condensed chromosome"	""
"Q9BZE4"	"Q9BZE4"	"NOG1_HUMAN"	"Nucleolar GTP-binding protein 1"	"GTPBP4"	3	5	0.000606695018299608	3	5	0.000902875622401756	0	"protein stabilization;negative regulation of collagen binding;negative regulation of protein ubiquitination;negative regulation of cell migration;negative regulation of cell-cell adhesion;ribosome biogenesis;negative regulation of cell proliferation;regulation of cyclin-dependent protein serine/threonine kinase activity;negative regulation of DNA replication"	"nucleolus;Golgi apparatus;perinuclear region of cytoplasm;nuclear membrane"	"GTPase activity;GTP binding"
"Q9C0D6"	"Q9C0D6"	"FHDC1_HUMAN"	"FH2 domain-containing protein 1"	"FHDC1"	3	3	0.000201913197691313	3	3	0.000300484590342632	0	"actin cytoskeleton organization"	""	""
"Q9GZU2-1,Q9GZU2-2"	"Q9GZU2-[1,2]"	"PEG3_HUMAN"	"Paternally-expressed gene 3 protein"	"PEG3"	3	3	7.26658642824845e-05	3	3	0	0	"viral reproduction;apoptotic process;genetic imprinting;multicellular organism growth;in utero embryonic development"	"nucleus;cytoplasm"	"zinc ion binding;sequence-specific DNA binding RNA polymerase II transcription factor activity;nucleic acid binding"
"Q9H582-1,Q9H582-2"	"Q9H582-[1,2]"	"ZN644_HUMAN"	"Zinc finger protein 644"	"ZNF644"	3	3	8.69580953131767e-05	3	3	0	0	"regulation of transcription;transcription"	"nucleus"	"DNA binding;zinc ion binding"
"Q9H7F0-1"	"Q9H7F0-1"	"AT133_HUMAN"	"Probable cation-transporting ATPase 13A3"	"ATP13A3"	3	3	0.000188243707146143	3	3	0	0	"ATP catabolic process"	"integral to membrane"	"metal ion binding;ATP binding;cation-transporting ATPase activity"
"Q9H845"	"Q9H845"	"ACAD9_HUMAN"	"Acyl-CoA dehydrogenase family member 9, mitochondrial"	"ACAD9"	3	5	0.000619395558135187	3	5	0.000921776400326431	0	""	"nucleus;dendrite;mitochondrion"	"flavin adenine dinucleotide binding;acyl-CoA dehydrogenase activity"
"Q9H9A6"	"Q9H9A6"	"LRC40_HUMAN"	"Leucine-rich repeat-containing protein 40"	"LRRC40"	3	4	0.000511155669902925	3	4	0.00076069520877437	0	""	""	""
"Q9H9L3"	"Q9H9L3"	"I20L2_HUMAN"	"Interferon-stimulated 20 kDa exonuclease-like 2"	"ISG20L2"	3	4	0.000871715901647482	3	4	0.00129727624839142	0	"ribosome biogenesis;nucleic acid phosphodiester bond hydrolysis"	"nucleus;nucleolus"	"exonuclease activity;nucleic acid binding"
"Q9HCN8"	"Q9HCN8"	"SDF2L_HUMAN"	"Stromal cell-derived factor 2-like protein 1"	"SDF2L1"	3	4	0.00139237879312924	3	4	0.00207211998046231	0	""	"membrane;endoplasmic reticulum lumen"	""
"Q9HCS7"	"Q9HCS7"	"SYF1_HUMAN"	"Pre-mRNA-splicing factor SYF1"	"XAB2"	3	4	0.000359901419042762	3	4	0.000535600603137042	0	"blastocyst development;transcription;transcription-coupled nucleotide-excision repair;mRNA splicing"	"nucleoplasm;catalytic step 2 spliceosome"	""
"Q9NPG3-1"	"Q9NPG3-1"	"UBN1_HUMAN"	"Ubinuclein-1"	"UBN1"	3	4	0.000271354244516368	3	4	0	0	"regulation of transcription from RNA polymerase II promoter;negative regulation of phosphatase activity;virus-host interaction;chromatin modification"	"tight junction;nucleus;PML body"	"DNA binding;sequence-specific DNA binding transcription factor activity"
"Q9NSD9"	"Q9NSD9"	"SYFB_HUMAN"	"Phenylalanine--tRNA ligase beta subunit"	"FARSB"	3	6	0.000783656315657626	3	6	0.00116622711973388	0	"tRNA aminoacylation for protein translation;phenylalanyl-tRNA aminoacylation"	"cytosol"	"magnesium ion binding;phenylalanine-tRNA ligase activity;ATP binding;RNA binding"
"Q9NTJ4"	"Q9NTJ4"	"MA2C1_HUMAN"	"Alpha-mannosidase 2C1"	"MAN2C1"	3	5	0.000369850616924953	3	5	0.000550406869810302	0	"mannose metabolic process"	""	"alpha-mannosidase activity;zinc ion binding;carbohydrate binding"
"Q9NV70-1,Q9NV70-2"	"Q9NV70-[1,2]"	"EXOC1_HUMAN"	"Exocyst complex component 1"	"EXOC1"	3	3	0.000129075383087903	3	3	0	0	"cellular membrane organization;cellular protein metabolic process;exocytosis;protein transport"	"exocyst;plasma membrane"	""
"Q9NXG0-1,Q9NXG0-2"	"Q9NXG0-[1,2]"	"CNTLN_HUMAN"	"Centlein"	"CNTLN"	3	3	8.21305284559327e-05	3	3	0	0	"phosphorelay signal transduction system;signal transduction by phosphorylation"	"mitochondrion;centrosome;centriole;membrane"	"phosphorelay sensor kinase activity"
"Q9NYY8-1,Q9NYY8-2"	"Q9NYY8-[1,2]"	"FAKD2_HUMAN"	"FAST kinase domain-containing protein 2"	"FASTKD2"	3	4	0.000216701206536311	3	4	0	0	"protein phosphorylation;cellular respiration"	"mitochondrion"	"protein kinase activity"
"Q9P107"	"Q9P107"	"GMIP_HUMAN"	"GEM-interacting protein"	"GMIP"	3	3	0.000237924520578527	3	3	0.000354076171919204	0	"small GTPase mediated signal transduction;negative regulation of Rho GTPase activity"	"cytosol"	"metal ion binding;Rho GTPase activator activity"
"Q9P209-1"	"Q9P209-1"	"CEP72_HUMAN"	"Centrosomal protein of 72 kDa"	"CEP72"	3	3	0.000356702913386663	3	3	0	0	"spindle organization;G2/M transition of mitotic cell cycle;gamma-tubulin complex localization"	"cytosol;centrosome"	""
"Q9P2I0"	"Q9P2I0"	"CPSF2_HUMAN"	"Cleavage and polyadenylation specificity factor subunit 2"	"CPSF2"	3	3	0.000295123765935001	3	3	0.000439199343684947	0	"termination of RNA polymerase II transcription;histone mRNA 3'-end processing;mRNA cleavage;mRNA splicing;mRNA polyadenylation;mRNA export from nucleus"	"mRNA cleavage and polyadenylation specificity factor complex"	"RNA binding;hydrolase activity"
"Q9P2J5"	"Q9P2J5"	"SYLC_HUMAN"	"Leucine--tRNA ligase, cytoplasmic"	"LARS"	3	5	0.000327078776872408	3	5	0.000486754374662172	0	"leucyl-tRNA aminoacylation;regulation of translational fidelity;tRNA aminoacylation for protein translation"	"cytosol"	"ATP binding;leucine-tRNA ligase activity;aminoacyl-tRNA editing activity"
"Q9P2R6-1"	"Q9P2R6-1"	"RERE_HUMAN"	"Arginine-glutamic acid dipeptide repeats protein"	"RERE"	3	3	0.000147373425901131	3	3	0	0	"chromatin remodeling;multicellular organismal development;transcription;NLS-bearing substrate import into nucleus"	"histone deacetylase complex;nucleus;mitochondrion"	"sequence-specific DNA binding transcription factor activity;zinc ion binding;poly-glutamine tract binding;sequence-specific DNA binding;chromatin binding"
