"protein.g"	"protein.acs"	"ID"	"Description"	"Gene"	"global.peptide.count"	"global.spectra.count"	"global.dNSAF"	"peptide.count.P5396"	"peptide.count.P5455"	"spectra.count.P5396"	"spectra.count.P5455"	"dNSAF.P5396"	"dNSAF.P5455"	"unspecific.spectra.count"	"go.bp"	"go.cc"	"go.f"
"P01892"	"P01892"	"1A02_HUMAN"	"HLA class I histocompatibility antigen, A-2 alpha chain"	"HLA-A"	2	12	0.0142246812976263	0	2	0	12	0	0.0253976220859823	30	"regulation of immune response;positive regulation of T cell mediated cytotoxicity;interferon-gamma-mediated signaling pathway;antigen processing and presentation of exogenous peptide antigen via MHC class I;regulation of defense response to virus by virus;viral process;modulation by virus of host morphology or physiology;antigen processing and presentation of exogenous peptide antigen via MHC class I;type I interferon-mediated signaling pathway"	"Golgi membrane;early endosome membrane;plasma membrane;phagocytic vesicle membrane;integral to lumenal side of endoplasmic reticulum membrane;ER to Golgi transport vesicle membrane;MHC class I protein complex"	"peptide antigen binding"
"P04259"	"P04259"	"K2C6B_HUMAN"	"Keratin, type II cytoskeletal 6B"	"KRT6B"	0	0	0	0	0	0	0	0	0	36	"ectoderm development"	"keratin filament"	"structural constituent of cytoskeleton"
"P02533"	"P02533"	"K1C14_HUMAN"	"Keratin, type I cytoskeletal 14"	"KRT14"	2	5	0.00304715323065653	1	2	2	3	0.00724933560296123	0.00348905780663806	27	"epithelial cell differentiation;response to ionizing radiation;hemidesmosome assembly;response to zinc ion;epidermis development;intermediate filament bundle assembly"	"cell periphery;nucleus;cytosol;keratin filament"	"structural constituent of cytoskeleton"
"P30447"	"P30447"	"1A23_HUMAN"	"HLA class I histocompatibility antigen, A-23 alpha chain"	"HLA-A"	0	0	0	0	0	0	0	0	0	19	"interferon-gamma-mediated signaling pathway;antigen processing and presentation of exogenous peptide antigen via MHC class I;regulation of immune response;antigen processing and presentation of exogenous peptide antigen via MHC class I;positive regulation of T cell mediated cytotoxicity;modulation by virus of host morphology or physiology;type I interferon-mediated signaling pathway"	"ER to Golgi transport vesicle membrane;MHC class I protein complex;integral to lumenal side of endoplasmic reticulum membrane;Golgi membrane;plasma membrane;phagocytic vesicle membrane;early endosome membrane"	"peptide antigen binding"
"Q86VP6-1"	"Q86VP6-1"	"CAND1_HUMAN"	"Cullin-associated NEDD8-dissociated protein 1"	"CAND1"	9	11	0.00111311022349312	0	9	0	11	0	0	0	"protein ubiquitination;positive regulation of RNA polymerase II transcriptional preinitiation complex assembly;negative regulation of catalytic activity;SCF complex assembly;cell differentiation"	"cytoplasm;cullin-RING ubiquitin ligase complex;nucleus"	""
"Q04826"	"Q04826"	"1B40_HUMAN"	"HLA class I histocompatibility antigen, B-40 alpha chain"	"HLA-B"	1	2	0.00697480919980297	0	1	0	2	0	0.0124532539233753	20	"antigen processing and presentation of exogenous peptide antigen via MHC class I;type I interferon-mediated signaling pathway;modulation by virus of host morphology or physiology;interferon-gamma-mediated signaling pathway;positive regulation of T cell mediated cytotoxicity;regulation of immune response;antigen processing and presentation of exogenous peptide antigen via MHC class I"	"MHC class I protein complex;plasma membrane;integral to lumenal side of endoplasmic reticulum membrane;ER to Golgi transport vesicle membrane;Golgi membrane;phagocytic vesicle membrane;early endosome membrane"	"peptide antigen binding"
"Q13509"	"Q13509"	"TBB3_HUMAN"	"Tubulin beta-3 chain"	"TUBB3"	1	2	0.0016364968992871	0	1	0	2	0	0.00302890159692085	20	"mitosis;'de novo' posttranslational protein folding;protein polymerization;axon guidance;microtubule-based process"	"axon;cytoplasm;microtubule;plasma membrane"	"structural constituent of cytoskeleton;peptide binding;GTPase activity;GTP binding"
"P08107-1"	"P08107-1"	"HSP71_HUMAN"	"Heat shock 70 kDa protein 1A/1B"	"HSPA1B,HSPA1A"	1	1	0.00101678317352328	0	1	0	1	0	0	18	"negative regulation of extrinsic apoptotic signaling pathway in absence of ligand;mRNA catabolic process;response to virus;response to unfolded protein;gene expression;negative regulation of inclusion body assembly;positive regulation of erythrocyte differentiation;negative regulation of cell proliferation;negative regulation of cell growth;protein refolding;negative regulation of apoptotic process"	"nuclear speck;endoplasmic reticulum;cytosol;mitochondrion;aggresome;ribonucleoprotein complex;perinuclear region of cytoplasm"	"protein binding involved in protein folding;virus receptor activity;ATP binding;unfolded protein binding"
"P16189,P30459"	"P16189, P30459"	"1A31_HUMAN, 1A74_HUMAN"	"HLA class I histocompatibility antigen, A-31 alpha chain, HLA class I histocompatibility antigen, A-74 alpha chain"	"HLA-A"	0	0	0	0	0	0	0	0	0	25	"regulation of immune response;modulation by virus of host morphology or physiology;positive regulation of T cell mediated cytotoxicity;interferon-gamma-mediated signaling pathway;type I interferon-mediated signaling pathway;antigen processing and presentation of exogenous peptide antigen via MHC class I;antigen processing and presentation of exogenous peptide antigen via MHC class I"	"phagocytic vesicle membrane;Golgi membrane;early endosome membrane;plasma membrane;integral to lumenal side of endoplasmic reticulum membrane;MHC class I protein complex;ER to Golgi transport vesicle membrane"	"peptide antigen binding"
"P30486,Q31610"	"P30486, Q31610"	"1B48_HUMAN, 1B81_HUMAN"	"HLA class I histocompatibility antigen, B-48 alpha chain, HLA class I histocompatibility antigen, B-81 alpha chain"	"HLA-B"	0	0	0	0	0	0	0	0	0	21	"modulation by virus of host morphology or physiology;positive regulation of T cell mediated cytotoxicity;immune response;antigen processing and presentation of peptide antigen via MHC class I;type I interferon-mediated signaling pathway;antigen processing and presentation of exogenous peptide antigen via MHC class I;regulation of immune response;antigen processing and presentation of exogenous peptide antigen via MHC class I;interferon-gamma-mediated signaling pathway"	"integral to membrane;MHC class I protein complex;Golgi membrane;phagocytic vesicle membrane;integral to lumenal side of endoplasmic reticulum membrane;plasma membrane;early endosome membrane;ER to Golgi transport vesicle membrane"	"peptide antigen binding"
"Q6S8J3-1"	"Q6S8J3-1"	"POTEE_HUMAN"	"POTE ankyrin domain family member E"	"POTEE"	1	2	0.000373661025630036	0	1	0	2	0	0	27	""	""	""
"Q9NY65-1,Q9NY65-2"	"Q9NY65-[1,2]"	"TBA8_HUMAN"	"Tubulin alpha-8 chain"	"TUBA8"	0	0	0	0	0	0	0	0	0	18	"microtubule-based process;protein polymerization"	"microtubule;cytoplasm"	"GTPase activity;structural constituent of cytoskeleton;GTP binding"
"P30508"	"P30508"	"1C12_HUMAN"	"HLA class I histocompatibility antigen, Cw-12 alpha chain"	"HLA-C"	0	0	0	0	0	0	0	0	0	15	"regulation of immune response;positive regulation of T cell mediated cytotoxicity;type I interferon-mediated signaling pathway;modulation by virus of host morphology or physiology;antigen processing and presentation of exogenous peptide antigen via MHC class I;antigen processing and presentation of exogenous peptide antigen via MHC class I;interferon-gamma-mediated signaling pathway"	"early endosome membrane;Golgi membrane;MHC class I protein complex;integral to plasma membrane;phagocytic vesicle membrane;integral to lumenal side of endoplasmic reticulum membrane;ER to Golgi transport vesicle membrane"	"peptide antigen binding"
"P10321"	"P10321"	"1C07_HUMAN"	"HLA class I histocompatibility antigen, Cw-7 alpha chain"	"HLA-C"	0	0	0	0	0	0	0	0	0	17	"modulation by virus of host morphology or physiology;positive regulation of T cell mediated cytotoxicity;regulation of immune response;interferon-gamma-mediated signaling pathway;antigen processing and presentation of exogenous peptide antigen via MHC class I;antigen processing and presentation of exogenous peptide antigen via MHC class I;type I interferon-mediated signaling pathway"	"plasma membrane;ER to Golgi transport vesicle membrane;integral to lumenal side of endoplasmic reticulum membrane;Golgi membrane;MHC class I protein complex;phagocytic vesicle membrane;early endosome membrane"	"receptor binding;peptide antigen binding"
"P10319"	"P10319"	"1B58_HUMAN"	"HLA class I histocompatibility antigen, B-58 alpha chain"	"HLA-B"	0	0	0	0	0	0	0	0	0	13	"type I interferon-mediated signaling pathway;regulation of immune response;positive regulation of T cell mediated cytotoxicity;antigen processing and presentation of exogenous peptide antigen via MHC class I;interferon-gamma-mediated signaling pathway;modulation by virus of host morphology or physiology;antigen processing and presentation of exogenous peptide antigen via MHC class I"	"early endosome membrane;phagocytic vesicle membrane;Golgi membrane;MHC class I protein complex;integral to lumenal side of endoplasmic reticulum membrane;ER to Golgi transport vesicle membrane;plasma membrane"	"peptide antigen binding"
"P34931"	"P34931"	"HS71L_HUMAN"	"Heat shock 70 kDa protein 1-like"	"HSPA1L"	0	0	0	0	0	0	0	0	0	19	"binding of sperm to zona pellucida;response to unfolded protein"	"zona pellucida receptor complex;mitochondrial matrix"	"ATP binding"
"P30460,P30480"	"P30460, P30480"	"1B08_HUMAN, 1B42_HUMAN"	"HLA class I histocompatibility antigen, B-42 alpha chain, HLA class I histocompatibility antigen, B-8 alpha chain"	"HLA-B"	0	0	0	0	0	0	0	0	0	18	"interferon-gamma-mediated signaling pathway;modulation by virus of host morphology or physiology;antigen processing and presentation of exogenous peptide antigen via MHC class I;type I interferon-mediated signaling pathway;positive regulation of T cell mediated cytotoxicity;regulation of immune response;antigen processing and presentation of exogenous peptide antigen via MHC class I"	"integral to plasma membrane;integral to lumenal side of endoplasmic reticulum membrane;Golgi membrane;ER to Golgi transport vesicle membrane;early endosome membrane;MHC class I protein complex;phagocytic vesicle membrane;plasma membrane"	"receptor binding;peptide antigen binding"
"P04439,P13746-1,P13746-2,P16188"	"P04439, P13746-[1,2], P16188"	"1A03_HUMAN, 1A11_HUMAN, 1A30_HUMAN"	"HLA class I histocompatibility antigen, A-11 alpha chain, HLA class I histocompatibility antigen, A-3 alpha chain, HLA class I histocompatibility antigen, A-30 alpha chain"	"HLA-A"	0	0	0	0	0	0	0	0	0	15	"type I interferon-mediated signaling pathway;modulation by virus of host morphology or physiology;positive regulation of T cell mediated cytotoxicity;antigen processing and presentation of exogenous peptide antigen via MHC class I;antigen processing and presentation of exogenous peptide antigen via MHC class I;interferon-gamma-mediated signaling pathway;regulation of immune response"	"phagocytic vesicle membrane;MHC class I protein complex;Golgi membrane;ER to Golgi transport vesicle membrane;integral to plasma membrane;integral to lumenal side of endoplasmic reticulum membrane;early endosome membrane"	"peptide antigen binding;receptor binding"
"Q95604"	"Q95604"	"1C17_HUMAN"	"HLA class I histocompatibility antigen, Cw-17 alpha chain"	"HLA-C"	0	0	0	0	0	0	0	0	0	15	"regulation of immune response;antigen processing and presentation of exogenous peptide antigen via MHC class I;antigen processing and presentation of exogenous peptide antigen via MHC class I;type I interferon-mediated signaling pathway;modulation by virus of host morphology or physiology;positive regulation of T cell mediated cytotoxicity;interferon-gamma-mediated signaling pathway"	"MHC class I protein complex;ER to Golgi transport vesicle membrane;phagocytic vesicle membrane;plasma membrane;Golgi membrane;integral to lumenal side of endoplasmic reticulum membrane;early endosome membrane"	"peptide antigen binding"
"P18465"	"P18465"	"1B57_HUMAN"	"HLA class I histocompatibility antigen, B-57 alpha chain"	"HLA-B"	0	0	0	0	0	0	0	0	0	17	"antigen processing and presentation of exogenous peptide antigen via MHC class I;type I interferon-mediated signaling pathway;regulation of immune response;positive regulation of T cell mediated cytotoxicity;interferon-gamma-mediated signaling pathway;antigen processing and presentation of exogenous peptide antigen via MHC class I;modulation by virus of host morphology or physiology"	"Golgi membrane;plasma membrane;early endosome membrane;phagocytic vesicle membrane;MHC class I protein complex;integral to lumenal side of endoplasmic reticulum membrane;ER to Golgi transport vesicle membrane"	"peptide antigen binding"
"Q31612"	"Q31612"	"1B73_HUMAN"	"HLA class I histocompatibility antigen, B-73 alpha chain"	"HLA-B"	0	0	0	0	0	0	0	0	0	17	"regulation of immune response;antigen processing and presentation of exogenous peptide antigen via MHC class I;antigen processing and presentation of exogenous peptide antigen via MHC class I;type I interferon-mediated signaling pathway;interferon-gamma-mediated signaling pathway;modulation by virus of host morphology or physiology;positive regulation of T cell mediated cytotoxicity"	"Golgi membrane;phagocytic vesicle membrane;early endosome membrane;ER to Golgi transport vesicle membrane;plasma membrane;integral to lumenal side of endoplasmic reticulum membrane;MHC class I protein complex"	"peptide antigen binding"
"P01889"	"P01889"	"1B07_HUMAN"	"HLA class I histocompatibility antigen, B-7 alpha chain"	"HLA-B"	0	0	0	0	0	0	0	0	0	17	"regulation of interleukin-12 production;type I interferon-mediated signaling pathway;regulation of immune response;regulation of interleukin-6 production;positive regulation of T cell mediated cytotoxicity;antigen processing and presentation of exogenous peptide antigen via MHC class I;antigen processing and presentation of exogenous peptide antigen via MHC class I;modulation by virus of host morphology or physiology;regulation of dendritic cell differentiation;regulation of T cell anergy;interferon-gamma-mediated signaling pathway"	"ER to Golgi transport vesicle membrane;integral to plasma membrane;integral to lumenal side of endoplasmic reticulum membrane;MHC class I protein complex;phagocytic vesicle membrane;Golgi membrane;early endosome membrane"	"peptide antigen binding"
"P16615-1,P16615-2,P16615-3,P16615-5"	"P16615-[1-3,5]"	"AT2A2_HUMAN"	"Sarcoplasmic/endoplasmic reticulum calcium ATPase 2"	"ATP2A2"	6	10	0.000298622747970802	0	6	0	10	0	0	0	"positive regulation of heart rate;epidermis development;relaxation of cardiac muscle;cell adhesion;regulation of the force of heart contraction;cellular calcium ion homeostasis;ER-nucleus signaling pathway;blood coagulation;negative regulation of heart contraction;sarcoplasmic reticulum calcium ion transport"	"sarcoplasmic reticulum membrane;platelet dense tubular network membrane;integral to plasma membrane"	"calcium-transporting ATPase activity involved in regulation of cardiac muscle cell membrane potential;metal ion binding;ATP binding"
"P04222"	"P04222"	"1C03_HUMAN"	"HLA class I histocompatibility antigen, Cw-3 alpha chain"	"HLA-C"	0	0	0	0	0	0	0	0	0	11	"regulation of immune response;positive regulation of T cell mediated cytotoxicity;type I interferon-mediated signaling pathway;interferon-gamma-mediated signaling pathway;antigen processing and presentation of exogenous peptide antigen via MHC class I;antigen processing and presentation of exogenous peptide antigen via MHC class I;modulation by virus of host morphology or physiology"	"integral to lumenal side of endoplasmic reticulum membrane;plasma membrane;MHC class I protein complex;Golgi membrane;phagocytic vesicle membrane;ER to Golgi transport vesicle membrane;early endosome membrane"	"peptide antigen binding;receptor binding"
"P03989"	"P03989"	"1B27_HUMAN"	"HLA class I histocompatibility antigen, B-27 alpha chain"	"HLA-B"	0	0	0	0	0	0	0	0	0	16	"modulation by virus of host morphology or physiology;positive regulation of T cell mediated cytotoxicity;antigen processing and presentation of exogenous peptide antigen via MHC class I;type I interferon-mediated signaling pathway;interferon-gamma-mediated signaling pathway;antigen processing and presentation of exogenous peptide antigen via MHC class I;detection of bacterium;regulation of immune response"	"plasma membrane;Golgi membrane;early endosome membrane;MHC class I protein complex;integral to lumenal side of endoplasmic reticulum membrane;phagocytic vesicle membrane;ER to Golgi transport vesicle membrane"	"peptide antigen binding"
"P30499"	"P30499"	"1C01_HUMAN"	"HLA class I histocompatibility antigen, Cw-1 alpha chain"	"HLA-C"	0	0	0	0	0	0	0	0	0	11	"positive regulation of T cell mediated cytotoxicity;antigen processing and presentation of exogenous peptide antigen via MHC class I;interferon-gamma-mediated signaling pathway;regulation of immune response;modulation by virus of host morphology or physiology;type I interferon-mediated signaling pathway;antigen processing and presentation of exogenous peptide antigen via MHC class I"	"Golgi membrane;integral to lumenal side of endoplasmic reticulum membrane;phagocytic vesicle membrane;integral to plasma membrane;early endosome membrane;MHC class I protein complex;ER to Golgi transport vesicle membrane"	"peptide antigen binding"
"Q09160"	"Q09160"	"1A80_HUMAN"	"HLA class I histocompatibility antigen, A-80 alpha chain"	"HLA-A"	0	0	0	0	0	0	0	0	0	8	"regulation of immune response;antigen processing and presentation of exogenous peptide antigen via MHC class I;type I interferon-mediated signaling pathway;antigen processing and presentation of exogenous peptide antigen via MHC class I;interferon-gamma-mediated signaling pathway;modulation by virus of host morphology or physiology;positive regulation of T cell mediated cytotoxicity"	"Golgi membrane;early endosome membrane;integral to plasma membrane;integral to lumenal side of endoplasmic reticulum membrane;phagocytic vesicle membrane;ER to Golgi transport vesicle membrane;MHC class I protein complex"	"peptide antigen binding"
"P62258-1"	"P62258-1"	"1433E_HUMAN"	"14-3-3 protein epsilon"	"YWHAE"	3	5	0.0029828443897528	0	3	0	5	0	0	6	"modulation by virus of host morphology or physiology;cerebral cortex development;hippo signaling cascade;intrinsic apoptotic signaling pathway;negative regulation of peptidyl-serine dephosphorylation;G2/M transition of mitotic cell cycle;neurotrophin TRK receptor signaling pathway;hippocampus development;neuron migration;protein targeting;regulation of heart rate by cardiac conduction;regulation of cysteine-type endopeptidase activity involved in apoptotic process;regulation of potassium ion transmembrane transporter activity;regulation of heart rate by hormone;regulation of membrane repolarization;membrane repolarization involved in regulation of cardiac muscle cell action potential;positive regulation of protein insertion into mitochondrial membrane involved in apoptotic signaling pathway"	"kinesin complex;mitochondrion;cytosol;cytoplasmic vesicle membrane;extracellular vesicular exosome;melanosome"	"potassium channel regulator activity"
"P18464,P30490,P30498"	"P18464, P30490, P30498"	"1B51_HUMAN, 1B52_HUMAN, 1B78_HUMAN"	"HLA class I histocompatibility antigen, B-51 alpha chain, HLA class I histocompatibility antigen, B-52 alpha chain, HLA class I histocompatibility antigen, B-78 alpha chain"	"HLA-B"	0	0	0	0	0	0	0	0	0	10	"type I interferon-mediated signaling pathway;antigen processing and presentation of exogenous peptide antigen via MHC class I;interferon-gamma-mediated signaling pathway;positive regulation of T cell mediated cytotoxicity;antigen processing and presentation of exogenous peptide antigen via MHC class I;regulation of immune response;modulation by virus of host morphology or physiology"	"early endosome membrane;ER to Golgi transport vesicle membrane;plasma membrane;MHC class I protein complex;integral to lumenal side of endoplasmic reticulum membrane;Golgi membrane;phagocytic vesicle membrane"	"peptide antigen binding"
"P12035"	"P12035"	"K2C3_HUMAN"	"Keratin, type II cytoskeletal 3"	"KRT3"	0	0	0	0	0	0	0	0	0	14	"intermediate filament cytoskeleton organization;epithelial cell differentiation"	"keratin filament"	"structural molecule activity"
"Q01546"	"Q01546"	"K22O_HUMAN"	"Keratin, type II cytoskeletal 2 oral"	"KRT76"	0	0	0	0	0	0	0	0	0	15	"cytoskeleton organization"	"intermediate filament;keratin filament"	"structural molecule activity"
"Q9UGN4-1,Q9UGN4-2"	"Q9UGN4-[1,2]"	"CLM8_HUMAN"	"CMRF35-like molecule 8"	"CD300A"	5	11	0.00228950765032865	0	5	0	11	0	0	0	"cell adhesion"	"plasma membrane;integral to membrane"	""
"P04899-1,P04899-4"	"P04899-[1,4]"	"GNAI2_HUMAN"	"Guanine nucleotide-binding protein G(i) subunit alpha-2"	"GNAI2"	2	3	0.000999233774252273	0	2	0	3	0	0	4	"response to nutrient;positive regulation of cell proliferation;synaptic transmission;activation of MAPKK activity;cell proliferation;negative regulation of synaptic transmission;negative regulation of adenylate cyclase activity;gamma-aminobutyric acid signaling pathway;adenosine receptor signaling pathway;regulation of calcium ion transport;G-protein coupled acetylcholine receptor signaling pathway;platelet activation;adenylate cyclase-inhibiting G-protein coupled receptor signaling pathway;cell division;cell cycle;intracellular protein kinase cascade"	"cytosol;midbody;heterotrimeric G-protein complex;cytoplasm;membrane raft;centrosome;nucleus"	"G-protein beta/gamma-subunit complex binding;metal ion binding;GTPase activity;signal transducer activity;G-protein coupled receptor binding;GTP binding"
"P20039"	"P20039"	"2B1B_HUMAN"	"HLA class II histocompatibility antigen, DRB1-11 beta chain"	"HLA-DRB1"	0	0	0	0	0	0	0	0	0	6	"interferon-gamma-mediated signaling pathway;antigen processing and presentation of exogenous peptide antigen via MHC class II;T cell receptor signaling pathway;T cell costimulation"	"integral to lumenal side of endoplasmic reticulum membrane;lysosomal membrane;ER to Golgi transport vesicle membrane;clathrin-coated endocytic vesicle membrane;MHC class II protein complex;trans-Golgi network membrane;late endosome membrane;integral to plasma membrane;Golgi membrane"	"MHC class II receptor activity"
"P04229,Q29974,Q30134"	"P04229, Q29974, Q30134"	"2B11_HUMAN, 2B18_HUMAN, 2B1G_HUMAN"	"HLA class II histocompatibility antigen, DRB1-1 beta chain, HLA class II histocompatibility antigen, DRB1-16 beta chain, HLA class II histocompatibility antigen, DRB1-8 beta chain"	"HLA-DRB1"	0	0	0	0	0	0	0	0	0	5	"detection of bacterium;inflammatory response to antigenic stimulus;positive regulation of insulin secretion involved in cellular response to glucose stimulus;T cell receptor signaling pathway;antigen processing and presentation of exogenous peptide antigen via MHC class II;T cell costimulation;T-helper 1 type immune response;protein tetramerization;regulation of interleukin-10 secretion;negative regulation of interferon-gamma production;humoral immune response mediated by circulating immunoglobulin;interferon-gamma-mediated signaling pathway;regulation of interleukin-4 production;immunoglobulin production involved in immunoglobulin mediated immune response;negative regulation of T cell proliferation"	"external side of plasma membrane;lysosomal membrane;ER to Golgi transport vesicle membrane;Golgi membrane;integral to lumenal side of endoplasmic reticulum membrane;clathrin-coated endocytic vesicle membrane;late endosome membrane;trans-Golgi network membrane;MHC class II protein complex;plasma membrane"	"peptide antigen binding;MHC class II receptor activity"
"P06753-2,P06753-3"	"P06753-[2,3]"	"TPM3_HUMAN"	"Tropomyosin alpha-3 chain"	"TPM3"	4	8	0.00175304170921451	0	4	0	8	0	0	0	"regulation of muscle contraction;muscle filament sliding"	"cortical cytoskeleton;muscle thin filament tropomyosin;filamentous actin;podosome;cleavage furrow;cytosol;growth cone;stress fiber"	""
"Q5XKE5"	"Q5XKE5"	"K2C79_HUMAN"	"Keratin, type II cytoskeletal 79"	"KRT79"	0	0	0	0	0	0	0	0	0	13	""	"keratin filament"	"structural molecule activity"
"P05787"	"P05787"	"K2C8_HUMAN"	"Keratin, type II cytoskeletal 8"	"KRT8"	0	0	0	0	0	0	0	0	0	10	"apoptotic process;tumor necrosis factor-mediated signaling pathway;response to other organism;cell differentiation involved in embryonic placenta development;response to hydrostatic pressure;cytoskeleton organization;modulation by virus of host morphology or physiology;sarcomere organization"	"Z disc;intermediate filament;nucleoplasm;costamere;cytoplasm;sarcolemma;dystrophin-associated glycoprotein complex;keratin filament;nuclear matrix"	"structural molecule activity"
"P09429"	"P09429"	"HMGB1_HUMAN"	"High mobility group protein B1"	"HMGB1"	2	2	0.0016884917237977	0	2	0	2	0	0.00301473711776437	2	"neuron projection development;myeloid dendritic cell activation;DNA topological change;positive regulation of cysteine-type endopeptidase activity involved in apoptotic process;positive regulation of DNA binding;innate immune response;inflammatory response to antigenic stimulus;negative regulation of RNA polymerase II transcriptional preinitiation complex assembly;positive regulation of transcription from RNA polymerase II promoter;base-excision repair;dendritic cell chemotaxis;V(D)J recombination;apoptotic DNA fragmentation;negative regulation of apoptotic cell clearance;positive regulation of apoptotic process"	"condensed chromosome;cell surface;nucleoplasm;extracellular space"	"single-stranded DNA binding;cytokine activity;chemoattractant activity;DNA binding;damaged DNA binding;sequence-specific DNA binding transcription factor activity;RAGE receptor binding;double-stranded DNA binding"
"P13646-1,P13646-3"	"P13646-[1,3]"	"K1C13_HUMAN"	"Keratin, type I cytoskeletal 13"	"KRT13"	0	0	0	0	0	0	0	0	0	8	"epidermis development;response to radiation;tongue morphogenesis;cellular response to retinoic acid"	"extracellular vesicular exosome;keratin filament"	"structural molecule activity"
"P01911"	"P01911"	"2B1F_HUMAN"	"HLA class II histocompatibility antigen, DRB1-15 beta chain"	"HLA-DRB1"	0	0	0	0	0	0	0	0	0	4	"antigen processing and presentation of exogenous peptide antigen via MHC class II;T cell receptor signaling pathway;T cell costimulation;interferon-gamma-mediated signaling pathway"	"MHC class II protein complex;lysosomal membrane;Golgi membrane;trans-Golgi network membrane;ER to Golgi transport vesicle membrane;late endosome membrane;clathrin-coated endocytic vesicle membrane;integral to lumenal side of endoplasmic reticulum membrane;plasma membrane"	""
"Q9GIY3"	"Q9GIY3"	"2B1E_HUMAN"	"HLA class II histocompatibility antigen, DRB1-14 beta chain"	"HLA-DRB1"	0	0	0	0	0	0	0	0	0	5	"T cell receptor signaling pathway;antigen processing and presentation of exogenous peptide antigen via MHC class II;interferon-gamma-mediated signaling pathway;T cell costimulation"	"integral to lumenal side of endoplasmic reticulum membrane;lysosomal membrane;plasma membrane;trans-Golgi network membrane;MHC class II protein complex;ER to Golgi transport vesicle membrane;clathrin-coated endocytic vesicle membrane;late endosome membrane;Golgi membrane"	""
"P19013"	"P19013"	"K2C4_HUMAN"	"Keratin, type II cytoskeletal 4"	"KRT4"	0	0	0	0	0	0	0	0	0	11	"epithelial cell differentiation;negative regulation of epithelial cell proliferation;cytoskeleton organization"	"keratin filament;intermediate filament"	"structural molecule activity"
"P19440-1"	"P19440-1"	"GGT1_HUMAN"	"Gamma-glutamyltranspeptidase 1"	"GGT1"	3	3	0.00065623529712248	0	3	0	3	0	0	0	"cysteine biosynthetic process;xenobiotic metabolic process;spermatogenesis;regulation of immune system process;glutathione derivative biosynthetic process;leukotriene biosynthetic process;glutathione biosynthetic process;regulation of inflammatory response;arachidonic acid metabolic process"	"anchored to external side of plasma membrane;integral to membrane"	"gamma-glutamyltransferase activity;glutathione hydrolase activity"
